event,combo,n,events,episodes,lift,placebo,mean_ex,med_ex,p_beat,p_lt_m30,lift_2023,lift_2024,lift_2025,lift_2026
120,sma120gap↑&mom63↑&days_since_high↓,53607,2563,164,1.9326888029249745,1.0617346213493422,-0.07032026168652115,-0.16636409036903754,0.33945193724700135,0.3540395843826366,2.8186297865288408,1.4373383794348176,1.8480231264407387,2.1803112473473236
120,sma120gap↑&mom63↑&amt20↑,59528,2675,128,1.8165080330543153,1.007058472156841,-0.08314936499864459,-0.19159077642647393,0.3018579492003763,0.35983066792097834,2.937375422353473,1.5034946864685308,1.8212726145311506,1.8510051365709899
120,sma120gap↑&beta60↑&days_since_high↓,15001,1116,87,3.0073142451908694,1.1210060268811843,0.05148118696016144,-0.10113926902843695,0.404573028464769,0.2855809612692487,,1.2871396607360346,2.98178414019963,3.120121298419552
120,sma120gap↑&beta60↑&amt20↑,24196,1571,81,2.624626063025689,1.0291340896396082,0.009529183749909376,-0.14027178217580905,0.35621590345511656,0.30364523061663085,1.708248502336209,1.4694908539016918,3.042682575829741,2.4963593640635935
120,sma120gap↑&days_since_high↓&amt20↑,30284,1580,90,2.109010186469256,1.017130229170616,-0.05871594490995306,-0.16971058190970506,0.3458922203143574,0.35721833311319506,,1.687180936308987,2.0252805461553636,2.275972980596268
120,rs63↑&mom63↑&beta60↑,39583,2313,152,2.362118898992117,1.0906800623102382,-0.012549415458413817,-0.15075949984425208,0.3419902483389334,0.31281105525099157,1.967417274476054,1.3321701660427818,2.5954218761106085,2.2476824587262194
120,rs63↑&mom63↑&days_since_high↓,52417,2578,167,1.9881336672296153,1.06038936867367,-0.059657367191541875,-0.16037656815444268,0.3435526642119923,0.345689375584257,2.907405527836836,1.5374063906016102,1.9034615120142315,2.098682086872314
120,rs63↑&mom63↑&amt20↑,64693,2833,138,1.7702072347914115,0.9941403849463945,-0.08116472276421476,-0.1891544087389576,0.2997078509266845,0.35435054797273274,2.117842766741011,1.4827480042692427,1.8526700099737143,1.6782295928406168
120,rs63↑&beta60↑&days_since_high↓,13824,1046,85,3.058671154066976,1.1141048849899788,0.056090466569754006,-0.09617008916198039,0.40747974537037035,0.28313078703703703,,1.2471258535598908,3.0903787159277485,2.9019245739811614
120,rs63↑&beta60↑&amt20↑,23860,1490,88,2.524356321306834,1.0334613127497778,0.0017061190459730852,-0.14531207420785786,0.3487845766974015,0.31031014249790445,1.6310435710204954,1.3553619246081994,2.985660767030859,2.4560662354194944
120,rs63↑&days_since_high↓&amt20↑,26614,1426,89,2.16592892382975,0.9948691760929076,-0.05210770430622803,-0.16986943042279912,0.34617118809649056,0.355715037198467,,1.8278231589630736,2.077798311426669,2.2258269063267084
120,mom63↑&beta60↑&days_since_high↓,13922,1053,83,3.0574655315077224,1.1294910652958252,0.05078190131600178,-0.10161676952005333,0.403964947565005,0.2882488148254561,,1.2417749131126945,3.0824471933323556,2.953956087230819
120,mom63↑&beta60↑&amt20↑,24321,1527,83,2.5380047891024624,1.0421277031874552,-0.002567524191922145,-0.1494503171435173,0.3473130216685169,0.31602318983594424,1.7181968452083674,1.3462085783010886,2.9818595575606213,2.497943044325272
120,mom63↑&days_since_high↓&amt20↑,27702,1464,90,2.1363124905531468,1.0068685918590652,-0.05917968533397864,-0.1734178819837382,0.34481264890621616,0.3614540466392318,,1.808356978071115,2.030491438668403,2.288834623354371
120,beta60↑&days_since_high↓&amt20↑,11469,885,59,3.1192669657130745,1.0432802506791752,0.05319289524719053,-0.10450499940054458,0.4000348766239428,0.28869125468654633,,1.40357099781506,3.4124436761677472,2.7423191988639313
120s,mom12_1↑&mom252↑,92463,1683,78,2.1977416010089965,1.23272018499851,-0.07723409693044,-0.1706689885502567,0.33496641900003243,0.369964201896975,,4.151314153179052,1.5919566145544493,1.0547595186298713
120s,mom12_1↑&mom126↑,62288,1333,66,2.583962795336263,1.141751002590442,-0.0633816679674993,-0.16944445431839372,0.33974441304906244,0.36872270742358076,,4.527199035790633,1.9691529460698816,1.4722470527491374
120s,mom12_1↑&dlow252↑,74395,1449,69,2.3517173898905193,1.1263573972284473,-0.06655970471914081,-0.17507230187053102,0.3356811613683715,0.3762752873176961,,4.105746975584601,1.8421188073548667,1.1449907572018645
120s,mom12_1↑&amihud20↓,44484,817,44,2.217577046420604,1.19700303240084,-0.03840224586661073,-0.13549248136203484,0.3611635644276594,0.33625573239816564,,2.419424546732762,1.9997205006507546,0.8547039358142459
120s,mom12_1↑&upratio63↑,37094,797,50,2.594269841512848,1.2141313060028762,-0.033210982853699764,-0.13768552505934412,0.365180352617674,0.33212918531298863,,3.965764615684196,2.109595854836347,1.7178298202787408
120s,mom12_1↑&size↑,38150,682,34,2.1584914146178877,1.2754721995469336,-0.06562021327432088,-0.13227654650685905,0.36650065530799475,0.3450589777195282,,3.076518660045461,1.8047403691464758,1.8990378197426656
120s,mom12_1↑&amt20↑,45118,816,41,2.183739410908713,1.1560973351869657,-0.05928758599553507,-0.16028138502429212,0.34378740192384416,0.3595017509641385,,2.527469684331744,1.9203320343291261,1.646682753523823
120s,mom12_1↑&beta60↑,30141,604,35,2.4195788236380964,1.0856057304733842,0.022183392709921736,-0.10689339164960776,0.3939484423210909,0.30012275637835506,,3.829015959657032,2.1414628488443217,1.2772787706121038
120s,mom12_1↑&sma120gap↑,47475,952,58,2.421210051569792,1.159739268398976,-0.06224388182198235,-0.17836817314018383,0.33701948393891523,0.37520800421274353,,3.388285779511479,2.020919886266617,2.055438853878386
120s,mom252↑&mom126↑,68135,1400,70,2.4809514674214226,1.155414540541977,-0.07718209506563124,-0.1809353312324069,0.33357305349673444,0.3821090482131063,,4.107126509482322,1.929844546176239,1.3520685153271712
120s,mom252↑&dlow252↑,80740,1519,73,2.2715877710248096,1.115605317435489,-0.07923993903596112,-0.18722318165609397,0.32766906118404754,0.3875897944017835,,3.8504729794075465,1.7944981859802605,1.0659371243186273
120s,mom252↑&amihud20↓,44772,830,46,2.2383711030042637,1.162334873969684,-0.03837181926731215,-0.1355702602157174,0.3641114982578397,0.33726436165460555,,2.3284028257151994,2.046091469235249,0.2814182454538538
120s,mom252↑&upratio63↑,40999,840,54,2.4738109939182706,1.1662251828471848,-0.044901631839856036,-0.145856697885547,0.3586672845679163,0.34081319056562354,,3.2470121877541307,2.1028209147763244,1.598536082759384
120s,mom252↑&size↑,38299,717,36,2.260435995025755,1.2326784854324548,-0.0628586436864945,-0.13157105262079316,0.3695396746651349,0.3449437322123293,,2.9427131855406796,1.9413356102170645,1.2735054212159085
120s,mom252↑&amt20↑,48313,840,43,2.099306127536174,1.1121324128019017,-0.07172078267974992,-0.1700225797337882,0.33796286713720947,0.3691966965413036,,2.3617869645977905,1.8603148361695898,1.0308472686733556
120s,mom252↑&beta60↑,30081,571,37,2.2919457398572702,1.0677015180420908,0.021123028394317716,-0.10862309157397765,0.3935042053123234,0.3000232705029753,,3.715240586035432,2.0239379741172554,1.236801626472988
120s,mom252↑&sma120gap↑,57389,1047,63,2.2028174981230633,1.144539368652289,-0.08401842329085196,-0.19345699451143916,0.3255850424297339,0.3904406767847497,,2.811686675846886,1.8714106903517844,1.5385780129453068
120s,mom126↑&dlow252↑,103637,1642,93,1.9130169283046297,0.951848252390306,-0.0690644079203873,-0.1770161017522498,0.32371643332014627,0.3557995696517653,4.016764177870768,2.0501295276624765,1.84735945535307,1.2289256590626454
120s,mom126↑&amihud20↓,54016,996,57,2.226370357457944,0.9120071343803624,-0.02267092655142321,-0.13310610935213235,0.366095231042654,0.30933427132701424,,2.4165526538129374,2.2800372149615815,0.28493555076898425
120s,mom126↑&upratio63↑,58959,1065,71,2.181021727785264,0.9317980151570846,-0.028531178858544903,-0.12895022704575065,0.36661069556810666,0.3078071202021744,5.804039981785744,1.7881170979789502,2.3562017226860283,5.81399881792231
120s,mom126↑&size↑,41401,762,41,2.2223099634129277,1.0032475425381195,-0.030859761483601617,-0.0968259762713668,0.3986135600589358,0.29110407961160356,,2.748321744493175,2.1250155563396724,1.4630970181726122
120s,mom126↑&amt20↑,64060,983,55,1.8527937486374573,0.8651397056201353,-0.06414571974027675,-0.17220842080700183,0.32766156728067436,0.34483296909147676,4.114734035867617,1.8652889463868927,1.9279806578550687,0.9846132549620922
120s,mom126↑&beta60↑,41121,701,51,2.0583292407279523,0.8045395320391712,0.009457864690394249,-0.12718096130192869,0.3672576056029766,0.29179737846842246,,1.9251164938546947,2.160494184766038,5.81114881850176
120s,mom126↑&sma120gap↑,100507,1318,87,1.5833597234220775,0.9658734579904026,-0.07990282586272646,-0.17500228692130504,0.3207736774553016,0.35052284915478527,1.405867462254769,1.2351932941935393,1.6977657395973538,3.4772291822962793
120s,dlow252↑&amihud20↓,56028,1067,59,2.299427879483134,0.9417525617002152,-0.011835218828779552,-0.13966891662547148,0.3614264296423217,0.31776968658527877,5.492036496955191,2.0635163693900367,2.4737883835108274,0.2668484769779086
120s,dlow252↑&upratio63↑,54492,943,72,2.089485867171739,0.9062563305124511,-0.02089371261835166,-0.14096713138386197,0.35874990824341185,0.3176796593995449,7.172376151910231,1.5483511157551888,2.282580331062797,1.5537016500319254
120s,dlow252↑&size↑,40056,843,40,2.5410925882374586,1.0067911322316858,-0.025478376760178372,-0.11867220739424172,0.38695825843818654,0.31625723986419013,6.15844596297443,2.7004649728493004,2.6496648294415865,1.2729926002409222
120s,dlow252↑&amt20↑,68767,1079,59,1.8945316260825535,0.9218063982329385,-0.055784550744524965,-0.17895011619318557,0.3246469963790772,0.34942632367269183,4.505450620875818,1.6582348409803425,2.006836602933654,0.9574755044719709
120s,dlow252↑&beta60↑,47907,758,52,1.9104282135988333,0.9148884452986498,0.0075294273699928185,-0.131457798711893,0.3637464253658129,0.29692946750996724,2.1852862107587083,1.3521251110007733,2.229220923845123,1.1359198552874443
120s,dlow252↑&sma120gap↑,94057,1233,82,1.5828233458054415,0.9666390749322771,-0.07622622796780554,-0.18962064987594607,0.3136289696673294,0.3649276502546328,2.1815184759125725,1.3380981182038796,1.6515386662795803,1.4103195976921334
120s,amihud20↓&upratio63↑,56473,929,62,1.9862565755599104,0.9749547884341433,-0.031709509304219896,-0.10850694291100638,0.3793494236183663,0.27317479149328,3.325707975226335,1.1981454146828394,2.008867274965685,1.7975350401430765
120s,amihud20↓&size↑,134195,1842,67,1.6573482895612535,1.0401165161415902,-0.06932107149706039,-0.10733617322324995,0.3678602034352994,0.2696896307612057,1.7116629837463646,1.8152152876824685,1.5857225391832763,0.9877581105188382
120s,amihud20↓&amt20↑,134329,2029,91,1.8237813007310795,1.0354835182070987,-0.06252680327320503,-0.13806569280800896,0.3446165757208049,0.30011389945581374,2.3354480506148145,1.8114135007622778,1.7101515823252473,1.0919561172209373
120s,amihud20↓&beta60↑,48431,1113,52,2.7748034202276046,1.0695333937804512,0.001997179056335294,-0.12446505734654212,0.3647663686481799,0.27331667733476495,2.0833939500883925,1.6937680130320374,3.633852675475121,0.0
120s,amihud20↓&sma120gap↑,53833,892,56,2.0006760110450132,0.980151812585954,-0.028900381825351585,-0.1372562588743429,0.3612468188657515,0.30906692920699197,5.7874475290076255,1.0316928888300356,2.1017522660525256,0.6268205467147966
120s,upratio63↑&size↑,53716,731,49,1.64313862640217,1.011508046348805,-0.06057297596786535,-0.09813723313571299,0.38370317968575474,0.2789299277682627,2.9623780050671447,0.9071673764392391,1.6364407401133734,2.2619959147228985
120s,upratio63↑&amt20↑,55037,914,63,2.0051734054848995,0.9236083191566112,-0.04142719617024335,-0.13493364166080046,0.35559714373966606,0.3001072006104984,3.77778250489375,1.1265079676574483,2.032440683265365,2.7665679322622143
120s,upratio63↑&beta60↑,32758,798,54,2.941345262002333,0.8698715311184844,0.04051146570646318,-0.10193874919797458,0.3964222480004884,0.2640271078820441,2.4497206505891422,1.657254662798918,3.305181221000931,7.9436594807111165
120s,upratio63↑&sma120gap↑,74051,1215,84,1.981097470496219,0.9473396134636242,-0.034724321195148296,-0.13131693757553298,0.3601571889643624,0.29945578047561816,3.122742894902054,1.1133348648362846,2.1880242230242786,4.820090007124116
120s,size↑&amt20↑,101525,1622,60,1.9290271713056917,1.035870940941589,-0.0648516751444454,-0.11658439827484823,0.3666978576705245,0.28689485348436344,2.3252792071078505,2.163998707277876,1.7535526813097573,1.3554917531559152
120s,size↑&beta60↑,39576,924,37,2.819035643663349,1.0861219579482166,-0.017564238222579315,-0.11850966564102738,0.37252375176874875,0.2652112391348292,2.1168476904511198,1.9851758681671634,3.5883243040730286,1.5430840988927548
120s,size↑&sma120gap↑,41432,655,39,1.9088240368462073,1.0083253690821188,-0.03849716508514915,-0.10690651759114883,0.38561981077428076,0.2857694535624638,3.672744662158392,1.231391575214536,2.065962556096605,2.0192034729592216
120s,amt20↑&beta60↑,55148,1038,54,2.272626569874357,1.0071370155512565,-0.03030385863236518,-0.15476152510873242,0.3309458185246972,0.30151592079495176,2.089018818209713,1.379880922420747,2.837483676121107,0.3137420561001347
120s,amt20↑&sma120gap↑,69904,926,59,1.5994455226712398,0.9206311701768582,-0.07672179009463415,-0.18365450381864956,0.30929560540169376,0.3498226138704509,4.288155370422976,0.8753737032861811,1.6879519994749559,1.246424517899652
120s,beta60↑&sma120gap↑,38717,618,52,1.9272908956170016,0.8700876373416561,-0.0007975329678808374,-0.1455703978948366,0.3544954412790247,0.31141359092904924,0.6410541943150309,1.2827770124546845,2.1354890595230844,5.814502049210647
120s,mom12_1↑&mom252↑&mom126↑,58103,1292,64,2.684877344380105,1.151255455717166,-0.05958902752611641,-0.167345472638599,0.3433385539473005,0.36874171729514826,,4.763416048689854,2.0418776177882982,1.5577849658007346
120s,mom12_1↑&mom252↑&dlow252↑,71600,1426,68,2.4047337376288285,1.1281675108511124,-0.06474094670962408,-0.17452413675953904,0.3369692737430168,0.37610335195530725,,4.2460706069131,1.8805726685286774,1.1792412267756875
120s,mom12_1↑&mom252↑&amihud20↓,40963,774,41,2.281443397563571,1.1613549078036782,-0.03547238465666276,-0.13330320597895984,0.3647193809047189,0.33574201108317264,,2.438372267578637,2.0792269448122007,0.30521996883994823
120s,mom12_1↑&mom252↑&upratio63↑,34592,749,47,2.6143675157413813,1.2146861087823775,-0.032578055924611014,-0.13825271419597263,0.36517113783533767,0.3323889916743756,,3.8110201940879063,2.16128779094835,1.8399415784174435
120s,mom12_1↑&mom252↑&size↑,34738,660,31,2.2940327725426397,1.2373873742805752,-0.05957598572463299,-0.1298079424855172,0.3708043065231159,0.3430249294720479,,3.1318418728979776,1.9616259841083066,1.364182231270839
120s,mom12_1↑&mom252↑&amt20↑,41941,790,39,2.274305509165585,1.1285161513834294,-0.05546989804539131,-0.1569786179771533,0.34784578336234234,0.3578360077251377,,2.65530753094921,2.0091371208144944,1.1610914387603908
120s,mom12_1↑&mom252↑&beta60↑,27312,540,33,2.3872656510400883,1.1007947168684853,0.02774585887787533,-0.10357524363450482,0.39806678383128297,0.29715875805506736,,3.8868470696915653,2.1173875203840065,1.355602468810016
120s,mom12_1↑&mom252↑&sma120gap↑,45854,933,57,2.456772319927905,1.1533400601590806,-0.06026898186388954,-0.17728005124310287,0.3394033235922711,0.37588869019060495,,3.486496345627759,2.0431865828827687,1.859151005448754
120s,mom12_1↑&mom126↑&dlow252↑,53666,1167,62,2.625621518115078,1.1046959429258811,-0.059926960437233674,-0.1772976395501934,0.33937688666939964,0.37802332948235384,,4.619293536797061,2.0437720077846917,1.5803314631156948
120s,mom12_1↑&mom126↑&amihud20↓,29815,645,36,2.6120735059085627,1.044829402363425,-0.010083366669641143,-0.1259748889268435,0.37598524232768743,0.32590977695790707,,3.1711254107025844,2.3878701339249893,0.38747323385336135
120s,mom12_1↑&mom126↑&upratio63↑,27853,710,47,3.077845834643578,1.1704484159912198,-0.01150527812890171,-0.13131693757553298,0.3750403906221951,0.3327110185617348,,4.287678375376885,2.613423322781776,2.1783799319631734
120s,mom12_1↑&mom126↑&size↑,23435,513,27,2.643095775043591,1.1180346650769184,-0.01586480024532729,-0.10022590634357842,0.3976957542137828,0.3104331128653723,,4.005548850746205,2.2688985877701597,1.8761216363590252
120s,mom12_1↑&mom126↑&amt20↑,31722,664,35,2.527365261300218,1.0086623407297557,-0.03849399878992399,-0.15717348138789283,0.3535716537418826,0.3556837526007187,,3.1604482207675586,2.26438764654764,1.4272076556500937
120s,mom12_1↑&mom126↑&beta60↑,19448,416,31,2.5827292319749215,0.9498980107984689,0.047697910650516276,-0.1036511997278366,0.40312628547922663,0.29766556972439323,,5.037310917052747,2.219558436634896,1.755933136788534
120s,mom12_1↑&mom126↑&sma120gap↑,42735,863,54,2.438302481486749,1.1527548232289613,-0.05756089903272898,-0.17877593466175712,0.3407745407745408,0.3785187785187785,,3.0530333519504134,2.101631756354021,1.9509393470836989
120s,mom12_1↑&dlow252↑&amihud20↓,34559,715,39,2.4980743942331003,1.1005502575991981,-0.01890842045424667,-0.13221942447770918,0.36644578836193176,0.33392169912323855,,2.742033199159844,2.3798398195579487,0.31957793745096613
120s,mom12_1↑&dlow252↑&upratio63↑,28696,640,47,2.6928930380781173,1.1066107328352264,-0.018815496859769732,-0.14307125507795831,0.3648940618901589,0.34057011430164486,,3.6334575826887723,2.3684661461876813,1.9597856818885087
120s,mom12_1↑&dlow252↑&size↑,26517,600,29,2.7320418960250614,1.124690580530317,-0.030125588003422653,-0.11725692778447272,0.3870347324357959,0.33721763397066035,,3.9278200665336898,2.505013276884687,1.461518704237151
120s,mom12_1↑&dlow252↑&amt20↑,37072,729,38,2.374335058066177,1.0780588535252462,-0.04444954062387462,-0.1577800162909726,0.34896957272334916,0.35560530858869227,,2.755318292177849,2.1787696474968348,1.2041385058144833
120s,mom12_1↑&dlow252↑&beta60↑,25068,489,32,2.355318624935004,1.0500193460855438,0.03995246492414696,-0.09496647970968186,0.40525769905856074,0.29076910802616884,,3.534341583830433,2.2171941210915933,1.394265638311507
120s,mom12_1↑&dlow252↑&sma120gap↑,42591,855,54,2.423866915864328,1.1254680299393427,-0.05947206081478439,-0.18329230158459986,0.3362447465426968,0.3828743161700829,,3.696877074410781,1.9981737637126502,1.8987119352066155
120s,mom12_1↑&amihud20↓&upratio63↑,19808,332,26,2.023755069137861,1.0972166037494429,-0.020126227073602416,-0.11421247840642501,0.3808057350565428,0.3114903069466882,,1.68189820402939,1.988663362036762,0.5918494053791109
120s,mom12_1↑&amihud20↓&size↑,32028,630,33,2.3750416106138807,1.2214499711728533,-0.037332783351335636,-0.10898546488835781,0.3890345947296116,0.32168727363556887,,2.8746330900428902,2.124805194915248,0.7287378877973621
120s,mom12_1↑&amihud20↓&amt20↑,38907,748,39,2.3213164343930663,1.1823817667162544,-0.03368448775769962,-0.1345051701183746,0.36415040995193665,0.3374457038579176,,2.522509435678271,2.1096541705307326,0.9289338061703218
120s,mom12_1↑&amihud20↓&beta60↑,15690,363,22,2.793471048369816,0.969634578772994,0.06905892818771331,-0.07717845294324233,0.4169534735500319,0.27023581899298915,,1.9704121256193103,3.17755047141038,0.0
120s,mom12_1↑&amihud20↓&sma120gap↑,24159,408,30,2.039114920762021,1.129509735520139,-0.018122501284431745,-0.13803209842413744,0.3666542489341446,0.33681029843950494,,1.0847258459448434,2.1132627395001413,0.9068459429905213
120s,mom12_1↑&upratio63↑&size↑,17802,245,22,1.6617197472605751,1.1869426766146964,-0.054752373110342804,-0.11153814474428736,0.37827210425794855,0.3211998651836872,,0.9384827422605901,1.702102737354462,1.3323679224213083
120s,mom12_1↑&upratio63↑&amt20↑,19722,346,27,2.11829108061101,1.0958789116455805,-0.02864827184732821,-0.13156482212920706,0.36603792718791195,0.32410506033870806,,1.7399751356935178,2.0566577269627446,2.295762496198226
120s,mom12_1↑&upratio63↑&beta60↑,10467,273,19,3.1492048825248813,0.9574505686797257,0.06539326495846798,-0.09541508326591708,0.4067067927773001,0.2809783127925862,,6.286665073944981,2.8278820629663106,1.4809173753583498
120s,mom12_1↑&upratio63↑&sma120gap↑,26199,613,42,2.8251157924970154,1.1844286438364322,-0.021518555426661774,-0.14761442221392185,0.3665788770563762,0.3405473491354632,,3.0239660180454306,2.5515610106667035,2.3281114669567144
120s,mom12_1↑&size↑&amt20↑,29036,600,29,2.495025311919567,1.1976121497213923,-0.028176884071029272,-0.10675468744588118,0.39347706295633006,0.3241837718694035,,3.0543782497808065,2.246649553477828,1.139148967624304
120s,mom12_1↑&size↑&beta60↑,12342,318,17,3.1110147566970645,0.9880895925358603,0.03596998575139049,-0.08047388981032794,0.4214876033057851,0.2890941500567169,,2.817542752700423,3.4852865531223407,2.2596604412186974
120s,mom12_1↑&size↑&sma120gap↑,18791,308,23,1.979070736587031,1.1694508898014273,-0.024134326852195298,-0.11446760187156846,0.38619551913149913,0.3201532648608376,,1.4457388528984054,1.9958619921183438,2.753075613038456
120s,mom12_1↑&amt20↑&beta60↑,16918,354,24,2.526473426206937,0.9135271145607006,0.04926578859181227,-0.09481284211350582,0.40081569925523114,0.28200732947156876,,2.1936139842704008,2.7256243235918762,0.48956199007819906
120s,mom12_1↑&amt20↑&sma120gap↑,26590,443,32,2.0116197095339836,1.0807347423681446,-0.045619912355582354,-0.16933159710115087,0.34407672057164346,0.363708160962768,,1.3790763618169568,1.990965064850542,2.0082574266887327
120s,mom12_1↑&beta60↑&sma120gap↑,14767,285,25,2.3303066705848083,0.8912400950657687,0.0430546743388095,-0.12006538166103187,0.3910069750118507,0.3131306291054378,,5.308513581656727,1.988938881313059,2.0903228723374196
120s,mom252↑&mom126↑&dlow252↑,59533,1232,66,2.498696065120649,1.0992640156618438,-0.0753529546166196,-0.19096551381021176,0.33050576990912606,0.39107721767759057,,4.20889117120308,1.9728855566542025,1.4354472431794694
120s,mom252↑&mom126↑&amihud20↓,31228,653,38,2.5248146634886135,1.043950932836027,-0.014011740851064233,-0.12664736141606625,0.3774497246061227,0.3287434353785065,,3.0059357883783573,2.3185442619318453,0.36684956180546463
120s,mom252↑&mom126↑&upratio63↑,31533,760,51,2.910105908479021,1.1219224094530962,-0.025994722051116345,-0.1422307930840404,0.36872482795801226,0.3439571242824977,,3.6107649915166555,2.5488277637167456,1.9539712526361612
120s,mom252↑&mom126↑&size↑,24775,539,29,2.6268519422648664,1.1111729922753053,-0.020542969002518355,-0.10234424075541793,0.3969323915237134,0.31527749747729567,,3.723116487547194,2.2926519241163885,1.7971944043575652
120s,mom252↑&mom126↑&amt20↑,35311,686,37,2.345711473310066,1.0121437260929729,-0.057686624975012306,-0.17135297815530792,0.34436861034805016,0.3705927331426468,,2.9228220639454046,2.0918047970592,1.2957774110937113
120s,mom252↑&mom126↑&beta60↑,20461,413,32,2.4371580239804405,0.9205730066366797,0.03995104983017183,-0.10686426498824697,0.3994428424808172,0.3010116807585162,,5.098150467737955,2.057182346021472,1.6410788842005315
120s,mom252↑&mom126↑&sma120gap↑,50782,944,59,2.2445159006245765,1.1436569366529887,-0.07974736985623039,-0.19541075118254625,0.3293292899058722,0.3953566224252688,,2.5533748642494376,1.9642066107758727,1.689225549683565
120s,mom252↑&dlow252↑&amihud20↓,36131,741,40,2.4762741239314505,1.0760597407637345,-0.022970595219937752,-0.13670904876684387,0.3646729954886386,0.3379646287121862,,2.694567828783727,2.362189050508921,0.3035008599524729
120s,mom252↑&dlow252↑&upratio63↑,32104,706,49,2.655253852041748,1.0530751821128745,-0.02888664733815871,-0.15193086256364513,0.3590518315474707,0.34871044106653376,,3.249287822387116,2.395075998116229,1.777855967268085
120s,mom252↑&dlow252↑&size↑,27739,629,30,2.737917376731193,1.1099665040802131,-0.03360368484062336,-0.12254101003902185,0.3841883269043585,0.3417210425754353,,3.8493885668836527,2.5109539739869815,1.4104394514864473
120s,mom252↑&dlow252↑&amt20↑,41028,756,39,2.2248561773834856,1.0594553225635648,-0.06303217139918459,-0.17323933952486525,0.3381593058399142,0.37028370868675053,,2.5497468151805065,2.033201977780928,1.1063689771109277
120s,mom252↑&dlow252↑&beta60↑,26341,504,36,2.310248895781979,1.0221934598400422,0.03605712191237513,-0.09886727688746078,0.4021487415056376,0.2938385027143996,,3.5619604124831685,2.1464434134439436,1.3225205510800269
120s,mom252↑&dlow252↑&sma120gap↑,50130,935,59,2.252031181750724,1.1079511696313722,-0.08214220383870649,-0.20151345841505947,0.32286056253740275,0.39980051865150606,,3.210869650113072,1.8809966897138366,1.6510784943932577
120s,mom252↑&amihud20↓&upratio63↑,20907,338,29,1.9520254440642715,1.0684162933487877,-0.024175980681133136,-0.11446760187156846,0.38212082077772996,0.31157028746352894,,1.4835655826378422,1.9358710346158245,0.572416397380183
120s,mom252↑&amihud20↓&size↑,32213,661,35,2.477597648284265,1.1769525893513755,-0.035167987661858253,-0.10878295179507624,0.3924192096358613,0.3224164157327787,,2.722291933431335,2.270781455984305,0.0
120s,mom252↑&amihud20↓&amt20↑,39660,772,41,2.3503096498035023,1.1477548419377206,-0.03478571092006572,-0.13511815362314888,0.3659606656580938,0.33898134140191627,,2.5032480549109617,2.1528901124490667,0.30103462645362083
120s,mom252↑&amihud20↓&beta60↑,15987,366,25,2.764232721818158,0.944068552533524,0.0691003817884376,-0.07628128331769879,0.4199036717332833,0.2722211797085132,,2.1466364923704027,3.072085127195343,0.0
120s,mom252↑&amihud20↓&sma120gap↑,26717,440,32,1.9884994685677335,1.1253099265303765,-0.0247453064542091,-0.13985294619866995,0.365834487405023,0.3406071040910282,,0.9881461348636617,2.0697305038324116,0.4118375400293066
120s,mom252↑&upratio63↑&size↑,18936,265,25,1.6897331417738335,1.1541196175889201,-0.0565414073800153,-0.11168964236834072,0.3792247570764681,0.3219792986903253,,0.7635844942833868,1.7449932525899194,1.31865890875902
120s,mom252↑&upratio63↑&amt20↑,21600,365,30,2.040326200560744,1.0453178068626277,-0.04060468979041794,-0.13884389362285532,0.36189814814814814,0.3336574074074074,,1.6373862011771494,1.9913295730202956,2.112674286432362
120s,mom252↑&upratio63↑&beta60↑,11098,268,20,2.9157518965051175,0.9791704130054498,0.06202140477871104,-0.09014864330116645,0.4119661200216255,0.2796900342404037,,6.084170906548339,2.5645322416712837,1.4096009024665386
120s,mom252↑&upratio63↑&sma120gap↑,31111,691,46,2.681788781846481,1.098330282579673,-0.03618632840586297,-0.15726989426861415,0.3599369997749992,0.35071196682845296,,2.5170045955011036,2.482600197759414,2.0126899133690306
120s,mom252↑&size↑&amt20↑,29575,634,31,2.5883618958958814,1.167620665971959,-0.027837931962424692,-0.10627674799497688,0.3953338968723584,0.3251394759087067,,3.019678907496136,2.3554457120559564,0.3757446462676257
120s,mom252↑&size↑&beta60↑,12537,338,20,3.2552441540282144,0.9919826859908464,0.04029732816347069,-0.07992917448293135,0.4247427614261785,0.29042035574698893,,3.096993049459948,3.580373545530728,2.222590783171988
120s,mom252↑&size↑&sma120gap↑,21080,347,25,1.9875559432355394,1.139837558224416,-0.03180454989482107,-0.11669126021119092,0.38425047438330173,0.3251423149905123,,1.2860883613213563,2.0203658311559605,2.0251537202209846
120s,mom252↑&amt20↑&beta60↑,17872,366,27,2.4726828851671274,0.8715193775589055,0.04572021093198746,-0.09862113837261005,0.3977730528200537,0.2835720680393912,,2.312529149311056,2.61020575900255,0.46199312508743534
120s,mom252↑&amt20↑&sma120gap↑,31513,475,34,1.8199705203421794,1.0689932108957223,-0.07076702916001214,-0.1861971158805279,0.3309110525814743,0.3804144321391172,,1.1497993015331214,1.8074117517662247,1.4000287676106986
120s,mom252↑&beta60↑&sma120gap↑,16669,302,29,2.1875495027678884,0.8909555921869213,0.0330278538560721,-0.1251109383606981,0.3847261383406323,0.31591577179194913,,4.76488284421538,1.885004937448581,1.8661540479722298
120s,mom126↑&dlow252↑&amihud20↓,43692,831,53,2.296463737418789,0.873264188958288,-0.0050316335678660205,-0.13637711641512124,0.36841984802709876,0.3136043211571912,,2.471488595188392,2.3699989972217144,0.3330451914522711
