f,date,tercile,ex120,ex60
upvol20,20241017,1,-0.0621365523785438,-0.10129749987278944
upvol20,20241017,2,-0.0010222743576047627,-0.09453126813300029
upvol20,20241024,0,0.12461403432444691,0.01482955148254601
upvol20,20241024,1,-0.04127534805765898,-0.09387976800846329
upvol20,20241024,2,0.06879619523686221,-0.01951050793640568
upvol20,20241031,0,-0.018550326910911952,0.04847798524471907
upvol20,20241031,1,0.10138267123803377,-0.03774500023725536
upvol20,20241031,2,0.10829559741812765,-0.00946260283725987
upvol20,20241114,0,0.2593785401703757,0.07310894211136319
upvol20,20241114,1,0.03644194906007195,-0.06391902036198258
upvol20,20241114,2,0.13048699702246505,-0.008454536020133314
upvol20,20241121,0,0.3013856259108382,0.09477218284384178
upvol20,20241121,1,0.26970984173353874,0.017191082110601982
upvol20,20241121,2,0.11383882088372844,-0.024326268923201257
upvol20,20241128,0,0.284890727072287,0.07942889584625144
upvol20,20241128,1,0.15747277479532854,0.02599563696175342
upvol20,20241128,2,0.12524086344741636,0.12260366080881066
upvol20,20241205,0,0.07284253225393017,-0.028541473139911944
upvol20,20241205,1,0.23434266541505938,0.14572281694211972
upvol20,20241205,2,-0.09709365828342799,0.07944369520754323
upvol20,20241212,0,0.0818742185320996,-0.015491664518476968
upvol20,20241212,1,-0.10209576371975103,-0.1039988162752164
upvol20,20241212,2,-0.31673735477439335,-0.07535979894302056
upvol20,20241219,0,0.020295866957343645,0.022187977997862755
upvol20,20241219,1,-0.15796652872763758,-0.053629202098178445
upvol20,20241219,2,-0.260483622015862,-0.11458066811505192
upvol20,20241227,0,0.06440520447134412,-0.004025043598855064
upvol20,20241227,1,-0.09595324890053167,0.03114733974374171
upvol20,20241227,2,-0.22142541862580528,-0.075813380769134
upvol20,20250107,0,0.0754291583702105,0.03569305252491541
upvol20,20250107,1,-0.08853248810864822,0.027971689402130157
upvol20,20250107,2,-0.1035232049189434,0.027745577112596197
upvol20,20250114,0,-0.06993475048119233,-0.0004226385639073005
upvol20,20250114,1,-0.001980359645513019,0.05443985175304816
upvol20,20250114,2,-0.1422260493692312,0.06027830917325813
upvol20,20250121,0,-0.08358459182772202,-0.05478480930778099
upvol20,20250121,1,-0.0767307432870798,0.054968709527866234
upvol20,20250121,2,-0.01027235172487602,0.08538431703167321
upvol20,20250203,0,0.0727276296095982,-0.003053654107255588
upvol20,20250203,1,0.009867452524334696,-0.0036843022181737295
upvol20,20250203,2,-0.139498864522198,-0.059175814142676635
upvol20,20250210,0,0.26074206860509375,0.0774505944127935
upvol20,20250210,1,0.1262134890594491,0.08261126738576967
upvol20,20250210,2,-0.038704566435360924,0.035828106189837595
upvol20,20250217,0,0.07211441882850973,0.07347156036760233
upvol20,20250217,1,-0.00881149938971415,0.02571669390447407
upvol20,20250217,2,0.01922494124907599,0.06443497169183177
upvol20,20250224,0,0.10597077483559018,0.16657075968588017
upvol20,20250224,1,0.15432792294341335,0.1453842242627039
upvol20,20250224,2,-0.03383297357588888,0.10514866967208641
upvol20,20250304,0,0.09398515156681443,0.09647629305133086
upvol20,20250304,1,0.15145864409955584,0.18375996525039276
upvol20,20250304,2,-0.09623792404562306,-0.019809651024224294
upvol20,20250311,0,0.12602938820439125,0.10053974861796673
upvol20,20250311,1,0.07084816230552164,0.12545716970351267
upvol20,20250311,2,-0.017732667312124025,-0.04068115296737946
upvol20,20250318,0,0.07326973042716335,0.18032977458940636
upvol20,20250318,1,0.06900618171054329,0.0036768839657481105
upvol20,20250318,2,0.08600874502328905,-0.04940710784010262
upvol20,20250325,0,-0.11083715449825933,-0.03557084828677597
upvol20,20250325,1,0.18212480008124188,0.21562753665814555
upvol20,20250325,2,0.025309497371185655,0.09085425820458594
upvol20,20250401,0,-0.0403937321413361,-0.0425051041115718
upvol20,20250401,1,-0.08262950259836396,0.11074086602146002
upvol20,20250401,2,-0.2022488714693053,-0.05645023568469183
upvol20,20250408,0,-0.41579954810899244,-0.20166288475748176
upvol20,20250408,1,-0.39240694914795676,-0.19269105956203
upvol20,20250408,2,-0.6695362815176389,-0.48358326287169456
upvol20,20250415,0,-0.33979290704736487,-0.21285937439833527
upvol20,20250415,1,-0.4319008595723754,-0.2825364502465112
upvol20,20250415,2,-0.48512673862785977,-0.24995297677312775
upvol20,20250422,0,-0.26665440306806837,-0.08333482007473
upvol20,20250422,1,-0.26562667162017706,-0.12576957434818714
upvol20,20250422,2,-0.39109010512018655,-0.22057693841854564
upvol20,20250429,0,-0.3154843187705441,-0.10902216368754343
upvol20,20250429,1,-0.1235949751247225,-0.010712530638948099
upvol20,20250429,2,-0.31991152900059944,-0.1488642601539574
upvol20,20250509,0,-0.306571452236539,-0.12700989696416537
upvol20,20250509,1,-0.22783053094182498,0.013167821365911114
upvol20,20250509,2,-0.1004895569295778,0.017292363209228657
upvol20,20250516,0,-0.2897524336994931,-0.0638623441800505
upvol20,20250516,1,-0.22288815962462144,-0.0714844637825542
upvol20,20250516,2,-0.14027969582508004,-0.028805535487821537
upvol20,20250523,0,-0.30988720950612986,-0.09097454233783835
upvol20,20250523,1,-0.11348743460256994,-0.019835662211665127
upvol20,20250523,2,-0.18887364255360972,-0.05857957405549782
upvol20,20250530,0,-0.2220166111173268,-0.04323015416343044
upvol20,20250530,1,-0.20220906920209167,-0.01786145264054325
upvol20,20250530,2,-0.05233144262503536,-0.04063743048903479
upvol20,20250610,0,-0.20573117430965673,-0.02716611906898535
upvol20,20250610,1,-0.17297681662285408,-0.04210235499437566
upvol20,20250610,2,-0.2589132955168078,-0.10164125461249122
upvol20,20250617,0,-0.23190965176649808,-0.05502620742312042
upvol20,20250617,1,-0.17204400931486824,-0.07222104950430853
upvol20,20250617,2,-0.32775801531020293,-0.13233820813654182
upvol20,20250624,0,-0.19702208722217598,-0.08415525795755475
upvol20,20250624,1,-0.18359775863803338,-0.0818781511239115
upvol20,20250624,2,-0.27702121429886356,-0.15852970059843519
upvol20,20250701,0,-0.17377157375559077,-0.0958923299730742
upvol20,20250701,1,-0.22948698303685572,-0.11685129742823365
upvol20,20250701,2,-0.24042565916351524,-0.12957169564657928
upvol20,20250708,0,-0.2770865712261586,-0.10657109666391644
upvol20,20250708,1,-0.3656498913340825,-0.16334798658717262
upvol20,20250708,2,-0.2547228918114859,-0.15721712728733142
upvol20,20250715,0,-0.28915901766547947,-0.1483695400768425
upvol20,20250715,1,-0.4243568582051347,-0.2169243097096274
upvol20,20250715,2,-0.3632032260543279,-0.17515929464863197
upvol20,20250722,0,-0.37197253867367375,-0.17305071857046903
upvol20,20250722,1,-0.288165043183564,-0.1452542970964322
upvol20,20250722,2,-0.3805399994671181,-0.1884621469423787
upvol20,20250729,0,-0.3357885582796427,-0.17611516446599706
upvol20,20250729,1,-0.10198243518065603,-0.009196057033715647
upvol20,20250729,2,-0.3939304169405758,-0.17211014000539496
upvol20,20250805,0,-0.1736333979379548,-0.10282823869493729
upvol20,20250805,1,-0.08980636638380216,0.037925110082279084
upvol20,20250805,2,-0.33246538931067265,-0.11100987054794964
upvol20,20250812,0,-0.0854546785991766,-0.09840260141169557
upvol20,20250812,1,-0.11084191064307639,0.06818336530913885
upvol20,20250812,2,-0.2402400786568457,-0.05255578698990858
upvol20,20250820,0,-0.033239594791616346,0.09571189879141914
upvol20,20250820,1,-0.2944239047928608,-0.04038648159623342
upvol20,20250820,2,-0.5005203214439949,-0.22383731615290195
upvol20,20250827,0,-0.38092783525983265,-0.1100048693743216
upvol20,20250827,1,-0.3521664120174371,-0.09142570584701708
upvol20,20250827,2,-0.36512397362713483,-0.09459951807557838
upvol20,20250903,0,-0.3561277265599697,-0.07799243019958212
upvol20,20250903,1,-0.41942535731806513,-0.2025344859600005
upvol20,20250903,2,-0.3042518790498978,-0.14089947479986523
upvol20,20250910,0,-0.36429050834958826,-0.15578579776644008
upvol20,20250910,1,-0.20631444497061066,-0.12397537127149674
upvol20,20250910,2,-0.04662803825502233,-0.026961276908528585
upvol20,20250917,0,-0.3022009935662118,-0.13004585019733056
upvol20,20250917,1,-0.0005075961690451603,-0.041064768979670783
upvol20,20250917,2,0.01767509863727511,0.017278531627382
upvol20,20250924,0,-0.22077972194575335,-0.1284376617250112
upvol20,20250924,1,0.09270437551813158,0.018581498482307997
upvol20,20250924,2,-0.06338141207958842,0.001338900667491875
upvol20,20251001,0,-0.14175250294307884,-0.10818389413005354
upvol20,20251001,1,-0.04817723678712415,-0.038338727294221636
upvol20,20251001,2,0.12372594578572353,0.049641760641742826
upvol20,20251015,0,0.12031213772246788,-0.05093498111361335
upvol20,20251015,1,0.06755802341041385,-0.05966801859864055
upvol20,20251015,2,0.034393176566253465,0.01905390780555209
upvol20,20251022,0,0.0537533856026685,-0.07341220095847141
upvol20,20251022,1,0.3180207589639192,-0.005673560239221643
upvol20,20251022,2,-0.06889399366504831,0.04282789840411743
upvol20,20251029,0,0.08906767927995415,-0.05990678480053254
upvol20,20251029,1,0.32064811069797,0.022431184409649915
upvol20,20251029,2,0.1980225999291165,0.012254457240268687
upvol20,20251105,0,0.1900254014543691,0.05123479380377524
upvol20,20251105,1,0.06364862142020529,-0.07634752139360987
upvol20,20251105,2,0.3439421646686064,0.004935269305196192
upvol20,20251112,0,0.1436439963757785,0.06019862007134703
upvol20,20251112,1,0.15495231957795688,-0.04410920844877848
upvol20,20251112,2,0.16681264349176875,0.07092748357403884
upvol20,20251119,0,-0.12465561239587922,-0.11945507425545106
upvol20,20251119,1,-0.014452663083749309,-0.05637870180519186
upvol20,20251119,2,0.1827747007076596,0.019768489667934357
upvol20,20251126,0,-0.09165085208603287,-0.016871898068095977
upvol20,20251126,1,-0.002886683213829544,0.04427610520072634
upvol20,20251126,2,-0.20479583013782596,-0.19072582966273952
upvol20,20251203,0,-0.18425607811788738,-0.05533505376815501
upvol20,20251203,1,-0.19104880271815186,-0.08243049449070124
upvol20,20251203,2,-0.1841012895493012,-0.02590270966982841
upvol20,20251210,0,-0.28009242773904797,-0.07795929459535764
upvol20,20251210,1,-0.1779521809531388,-0.1485193314401924
upvol20,20251210,2,-0.26908472860582044,-0.017257011397386866
upvol20,20251217,0,-0.4956175328664121,-0.15577806247161508
upvol20,20251217,1,-0.31258622010646225,-0.13671547331947284
upvol20,20251217,2,-0.4435059655651946,-0.026956790739857968
upvol20,20251224,0,-0.4945203767150194,-0.16706895149698445
upvol20,20251224,1,-0.2628943636833873,-0.07366781124197375
upvol20,20251224,2,-0.4373854793313848,-0.0925540177528167
upvol20,20260105,0,-0.39599336220106857,-0.06952523870451786
upvol20,20260105,1,-0.11992164492070821,-0.049409645446812915
upvol20,20260105,2,-0.1619204710625938,0.005553749713927578
upvol20,20260112,0,-0.13396408547157307,-0.037491068792584875
upvol20,20260112,1,-0.07103737679444291,0.07566392425884692
upvol20,20260112,2,-0.23697183142256054,-0.09082304013715346
upvol20,20260119,0,-0.03831444456691616,0.06432969170007743
upvol20,20260119,1,-0.09359357764588123,0.009468154054414887
upvol20,20260119,2,-0.2427878310994452,-0.1841444141149918
upvol20,20260126,0,-0.13391493939094312,-0.02591672796932036
upvol20,20260126,1,-0.14112843320387278,0.009435353521823134
upvol20,20260126,2,-0.08814927645015806,0.04473258953923362
upvol20,20260202,0,-0.08210967300764092,-0.023293801784386146
upvol20,20260202,1,-0.08057741113720658,-0.0008244011694376879
upvol20,20260202,2,-0.10559857949018467,0.024865339949291028
upvol20,20260209,0,-0.04365423345909817,-0.08840660098614588
upvol20,20260209,1,-0.10962215127490123,-0.12668832668753519
upvol20,20260209,2,-0.061410008727089814,0.04685986477049479
upvol20,20260219,0,-0.060275097514945,-0.04356994847864418
upvol20,20260219,1,-0.05749964250485304,-0.06005680121730118
upvol20,20260219,2,-0.16392237613115176,-0.09384851860160456
upvol20,20260226,0,-0.05007642632546644,-0.1334951878026328
upvol20,20260226,1,-0.033668942574895735,-0.11371462586467827
upvol20,20260226,2,-0.03391429961430408,-0.027291346834658795
upvol20,20260306,0,-0.03879074854614035,-0.18144656621540617
upvol20,20260306,1,-0.10753420855716816,-0.1850232012481389
upvol20,20260306,2,-0.07580248200091418,-0.1642743945047202
upvol20,20260313,0,-0.029479285210287882,-0.014515862772714718
upvol20,20260313,1,-0.14659871030048258,-0.19006930899279795
upvol20,20260313,2,-0.12618322629521214,-0.15849436983878584
upvol20,20260320,0,-0.051916756525179575,-0.0984326278391977
upvol20,20260320,1,-0.05983576157230572,-0.2119612896661025
upvol20,20260320,2,-0.056387745387306766,-0.18624585890534343
upvol20,20260327,0,-0.06866274071364056,-0.1726206688090846
upvol20,20260327,1,-0.040093576300660495,-0.20160367560659348
upvol20,20260327,2,-0.1904038862809549,-0.29797615203211686
to20,20240201,0,0.022789153429459013,-0.02149619088309514
to20,20240201,1,0.10498259356254165,0.10554251330180096
to20,20240201,2,-0.060572573095587334,-0.029326549888139562
to20,20240208,0,0.026685887720392664,-0.026178774550953344
to20,20240208,1,0.05143927468082177,0.022819549907018427
to20,20240208,2,-0.12722618383583129,-0.03065492292882023
to20,20240219,0,0.018380719737357325,-0.02992381872547086
to20,20240219,1,0.02064727669188183,0.02140221311980992
to20,20240219,2,-0.10377312809877398,-0.048010876530170506
to20,20240226,0,0.0465516897004511,-0.01806191163585069
to20,20240226,1,0.044013237162395545,0.09522545614499471
to20,20240226,2,-0.08476920750825806,-0.018313150554586297
to20,20240305,0,0.03718158466957293,-0.04360443009831877
to20,20240305,1,0.022386247314762988,0.0719292203024258
to20,20240305,2,-0.12524527676409863,-0.01945327359351318
to20,20240312,0,0.07703372466778795,-0.02031968089837097
to20,20240312,1,0.06874535658809179,0.07586078604474197
to20,20240312,2,-0.11150969858671793,-0.03576079541203277
to20,20240319,0,0.05533779961667424,-0.033582061081186006
to20,20240319,1,0.10216191422953828,0.11508935759773081
to20,20240319,2,-0.03629365655827437,0.0570873510261504
to20,20240326,0,0.08421623932958142,0.02131168065590976
to20,20240326,1,0.06465548351007208,0.14683345230069764
to20,20240326,2,0.02139971351465395,0.035066164513734746
to20,20240402,0,0.06338109683422048,0.029446815349689716
to20,20240402,1,0.029163302343767898,0.006010044655325486
to20,20240402,2,0.04282931016249524,0.11093345513212291
to20,20240409,0,0.04760747995182145,0.020773838034908794
to20,20240409,1,0.03784496318736071,0.07900182598339534
to20,20240409,2,-0.027029934216573064,0.07916211578240676
to20,20240417,0,0.02318910152265814,0.021075793928406538
to20,20240417,1,0.011458352423967767,0.05319463990846698
to20,20240417,2,-0.13436671094342809,-0.05966117232469761
to20,20240424,0,-0.029625156713332292,-0.013567240811124736
to20,20240424,1,0.08462398860769009,0.17412928656214363
to20,20240424,2,-0.08568615156033105,-0.02468327066254664
to20,20240502,0,0.04825088940825403,0.10354893977676913
to20,20240502,1,0.06303987847478718,0.08650045376142197
to20,20240502,2,-0.12608431029228437,-0.08467182055816648
to20,20240510,0,0.006739700702786297,0.027857819446941063
to20,20240510,1,-0.008276803389456518,0.010657667982713948
to20,20240510,2,-0.1392464288700173,-0.11093054901763016
to20,20240520,0,-0.02933124437860481,-0.018837726948644547
to20,20240520,1,-0.041377598455279094,-0.03227322059367549
to20,20240520,2,-0.07600085527150204,-0.08686136535714067
to20,20240527,0,0.011725298222722783,-0.019816787485836252
to20,20240527,1,-0.036873274099122076,-0.07053455966237233
to20,20240527,2,-0.08356761064760346,-0.08471031133974795
to20,20240603,0,0.04017645899184326,-0.0019226560902590273
to20,20240603,1,-0.0580420952245113,-0.09896796058075719
to20,20240603,2,-0.10189030800913708,-0.0729271341198943
to20,20240611,0,0.011322679567913994,-0.02337829073691654
to20,20240611,1,-0.08418272575360919,-0.08225928263157149
to20,20240611,2,-0.1480290114834701,-0.099912825644433
to20,20240618,0,0.04698803860679141,0.0025703977019216565
to20,20240618,1,-0.09758470019299405,-0.07574169974425138
to20,20240618,2,-0.17283402603158873,-0.11366461734369077
to20,20240625,0,0.05880487167678195,0.012157238632937033
to20,20240625,1,-0.06173376540126929,-0.09428589397646558
to20,20240625,2,-0.18918208184897312,-0.13778843881843353
to20,20240702,0,0.09373560440067284,0.052648005348814454
to20,20240702,1,0.026044179197084655,-0.04011877893064561
to20,20240702,2,-0.06286825677708043,-0.00647218617738251
to20,20240709,0,0.10277909677144215,0.05519125721285585
to20,20240709,1,0.05682873493318674,0.008314585853362297
to20,20240709,2,-0.07201965949380586,0.053412764666490115
to20,20240716,0,0.11114846628832839,0.08907382932642481
to20,20240716,1,0.06589638312398098,0.04797709465906292
to20,20240716,2,-0.055909348754525696,0.013361703960671005
to20,20240723,0,0.1339972009952658,0.09336764841434489
to20,20240723,1,0.03735493751155979,0.0031264391080447103
to20,20240723,2,-0.0544274190882009,-0.038261574471209106
to20,20240730,0,0.18490415436383276,0.1193820393455297
to20,20240730,1,0.13906126617503817,0.07109640287446163
to20,20240730,2,-0.11461309517782539,-0.08109552241341446
to20,20240806,0,0.00296725775936755,0.012685112064903784
to20,20240806,1,0.1855621580808739,0.14663360436119474
to20,20240806,2,-0.19415533604666493,-0.14750908135028967
to20,20240813,0,-0.0026828649290646478,0.022618254740153977
to20,20240813,1,0.04894282760030769,0.07771140823800259
to20,20240813,2,-0.27374777097288594,-0.1606273679472677
to20,20240821,0,0.04565458762728255,0.041697115160179384
to20,20240821,1,-0.012990436901238174,0.017340406537570994
to20,20240821,2,-0.20449522469612344,-0.13487471144652657
to20,20240828,0,0.021932295776521376,0.06351642764210834
to20,20240828,1,0.03167291464331171,0.010675732371147216
to20,20240828,2,-0.033850192411184254,-0.016408692994896678
to20,20240904,0,0.010641242114122491,0.04445609042724914
to20,20240904,1,-0.0162692764106946,0.04511039061263152
to20,20240904,2,0.006904966998804974,-0.02993880195192596
to20,20241010,0,-0.03212244722519553,-0.04691999503759494
to20,20241010,1,0.10417270032857663,-0.0360472362066406
to20,20241010,2,-0.20640807148514348,-0.1430241733412209
to20,20241017,0,-0.023303257715529196,-0.028662527780630897
to20,20241017,1,0.15308866451816497,-0.024177164382103843
to20,20241017,2,-0.15226875861978198,-0.1482153098670233
to20,20241024,0,0.015408315751382672,-0.029122960467601145
to20,20241024,1,0.18895824806894065,-0.03138087332032256
to20,20241024,2,-0.044292592795066275,-0.035901756374808205
to20,20241031,0,0.03726192382612517,0.008455321152430618
to20,20241031,1,0.031452775932876605,-0.0630139482267161
to20,20241031,2,0.11628439116463209,0.05550939950536887
to20,20241114,0,0.10534872549513964,0.01659742932065854
to20,20241114,1,0.304963938366071,0.08847090862714228
to20,20241114,2,0.02766969149196284,-0.09770730313206982
to20,20241121,0,0.10551940487575333,-0.002499852183896135
to20,20241121,1,0.4785822998970216,0.16523008977694134
to20,20241121,2,0.10955228124035252,-0.0677077883267747
to20,20241128,0,0.10572687967715205,0.009943766964390456
to20,20241128,1,0.2611235556250041,0.1089882351884963
to20,20241128,2,0.20075393001287586,0.10909619146392875
to20,20241205,0,0.03368532736417193,-0.06362692982216762
to20,20241205,1,0.1802096005946132,0.09296982306053432
to20,20241205,2,-0.006058932940742094,0.16508410435965157
to20,20241212,0,0.0194689408446097,-0.033677042083094556
to20,20241212,1,-0.07177026853424019,-0.03367151057880792
to20,20241212,2,-0.2783623374947364,-0.12669128187482542
to20,20241219,0,0.06933644687686095,0.02555016841741105
to20,20241219,1,-0.13012653402274196,-0.08333917459988031
to20,20241219,2,-0.33736419664027495,-0.08823288603289832
to20,20241227,0,0.03819262068614687,0.01235258381208287
to20,20241227,1,-0.005331226818364219,0.03435148634854642
to20,20241227,2,-0.27286300279706727,-0.09201107659280178
to20,20250107,0,0.044859386900522664,0.04361635376787988
to20,20250107,1,0.10614727332684458,0.04680301528647315
to20,20250107,2,-0.2676331948847484,0.0009909499852887344
to20,20250114,0,-0.01760930859702376,-0.011912189289258182
to20,20250114,1,0.04510384956247794,0.07975302403345955
to20,20250114,2,-0.24163570046139074,0.04645468761819762
to20,20250121,0,-0.021706110938274563,0.01667640759954436
to20,20250121,1,0.04107442210191884,0.054056105856848495
to20,20250121,2,-0.1861570192113364,0.012349256898824629
to20,20250203,0,0.015238851014965563,0.025512278762661468
to20,20250203,1,0.09044940970464176,-0.025193258485221887
to20,20250203,2,-0.1547480540172901,-0.0641268195242692
to20,20250210,0,0.05561872874384619,0.0433856316970032
to20,20250210,1,0.30141508399277,0.06809109708737403
to20,20250210,2,-0.008782821507434254,0.08441323920402354
to20,20250217,0,-0.03721829415915012,0.0440378731155965
to20,20250217,1,0.22780232058181127,0.09340704897978619
to20,20250217,2,-0.1031866904763221,0.027456499990122167
to20,20250224,0,0.031242881636610882,0.11782610437252555
to20,20250224,1,0.19176268657302017,0.17413131543331475
to20,20250224,2,0.0034601559934835688,0.12514623381483012
to20,20250304,0,-0.05185298763826808,0.0447435894866682
to20,20250304,1,0.08755431927718046,0.12398615731771837
to20,20250304,2,0.11350453998183478,0.09169686047311282
to20,20250311,0,0.007653846546545362,0.07768863404487475
to20,20250311,1,0.18185196503578455,0.12783428610991093
to20,20250311,2,-0.010360928384540976,-0.020207154800685696
to20,20250318,0,0.03651631556866127,0.04775482905311043
to20,20250318,1,0.11915070619727022,0.11272066904595351
to20,20250318,2,0.07263937189613419,-0.019002423318231505
to20,20250325,0,0.02758314322506714,0.13676518819554498
to20,20250325,1,-0.0252578407678262,-0.0028672791641042644
to20,20250325,2,0.09427184049692731,0.13701303754451474
to20,20250401,0,0.03516031110484602,0.0836609949691428
to20,20250401,1,-0.08110011770270156,0.04301985103568762
to20,20250401,2,-0.27399846749539913,-0.11351492535639028
to20,20250408,0,-0.1756801036666335,0.019768726444046078
to20,20250408,1,-0.4552591095994646,-0.29231269956328415
to20,20250408,2,-0.8489708813861282,-0.6088284630375288
to20,20250415,0,-0.2528411910667315,-0.11578734064771214
to20,20250415,1,-0.26637024836670586,-0.1545754420319548
to20,20250415,2,-0.7331352655113065,-0.4715276131108869
to20,20250422,0,-0.18501078241083377,-0.019643020060923194
to20,20250422,1,-0.13780870770617454,-0.0281493609021983
to20,20250422,2,-0.5978321585443173,-0.3798119260603416
to20,20250429,0,-0.2017484736974812,-0.026506187413940837
to20,20250429,1,-0.14829407641516162,-0.0011681329366346387
to20,20250429,2,-0.40941429356228803,-0.2407445511543581
to20,20250509,0,-0.2418618662783191,-0.012118771374810237
to20,20250509,1,-0.09352340142858288,0.058735162963134774
to20,20250509,2,-0.2995062724010399,-0.14316610397735016
to20,20250516,0,-0.26573711125738625,-0.0581557579956743
to20,20250516,1,-0.13659829844496327,0.029712677882420095
to20,20250516,2,-0.2505848794468451,-0.13570926333717204
to20,20250523,0,-0.2643068265652871,-0.07610581101120384
to20,20250523,1,-0.16912433715737873,-0.016839211069751493
to20,20250523,2,-0.17881712293964366,-0.07644475652404595
to20,20250530,0,-0.258276370784571,-0.05212859345188086
to20,20250530,1,-0.10350117952315183,-0.01678307327401511
to20,20250530,2,-0.11477957263673111,-0.03281737056711249
to20,20250610,0,-0.23214640295069444,-0.06986147606943761
to20,20250610,1,-0.18031175121148452,-0.040261414166226826
to20,20250610,2,-0.22516313228713972,-0.060786838440187785
to20,20250617,0,-0.24003104445626028,-0.07874991312783891
to20,20250617,1,-0.21928403805587454,-0.04730935167170947
to20,20250617,2,-0.272050551639153,-0.13285526015466764
to20,20250624,0,-0.18344668134353456,-0.07240172448670977
to20,20250624,1,-0.1643974939683204,-0.07619950303656912
to20,20250624,2,-0.30869835163888254,-0.17522847510954573
to20,20250701,0,-0.2737427725949597,-0.1340810163207266
to20,20250701,1,-0.14931883903777715,-0.09175376880940905
to20,20250701,2,-0.2208059659421163,-0.11660175234116653
to20,20250708,0,-0.4114923267786342,-0.17125319237108358
to20,20250708,1,-0.20269875038357807,-0.09425321555069344
to20,20250708,2,-0.28173100229488734,-0.16097796515403512
to20,20250715,0,-0.49814306410700326,-0.2477973309531425
to20,20250715,1,-0.3573824920629157,-0.16575575502034365
to20,20250715,2,-0.2211935457550231,-0.12690005846161573
to20,20250722,0,-0.4757087302109255,-0.23976043917636777
to20,20250722,1,-0.3666785221646242,-0.17842722018358045
to20,20250722,2,-0.19829032894880616,-0.08857950324933171
to20,20250729,0,-0.4220292035711109,-0.2462658715830462
to20,20250729,1,-0.23399238672235007,-0.09060404480492425
to20,20250729,2,-0.17464182877041692,-0.020391510073708735
to20,20250805,0,-0.36990790651794336,-0.19684199733998772
to20,20250805,1,-0.01620319100356989,0.04380336002257443
to20,20250805,2,-0.2011303811400867,-0.019303440054065233
to20,20250812,0,-0.29150121479934055,-0.15002010316533507
to20,20250812,1,0.004827435922240003,0.03919629172677473
to20,20250812,2,-0.14166432399598897,0.02947526573551136
to20,20250820,0,-0.38465810602939404,-0.14955206922475683
to20,20250820,1,0.025964130490662183,0.11897963498823148
to20,20250820,2,-0.4623701113723285,-0.13439799546375827
to20,20250827,0,-0.43832260800415335,-0.14791113742097814
to20,20250827,1,-0.2501412839489333,-0.019948222439266756
to20,20250827,2,-0.40874439233462195,-0.12738135944080634
to20,20250903,0,-0.46323371304320077,-0.21845830769030264
to20,20250903,1,-0.33238666047291493,-0.10496535678357506
to20,20250903,2,-0.28233270224489887,-0.09592678756692273
to20,20250910,0,-0.2588375587175383,-0.10785868762550539
to20,20250910,1,-0.25528909845558273,-0.1277314718581647
to20,20250910,2,-0.10310633440210024,-0.07113228646279532
to20,20250917,0,-0.19023516306845306,-0.08309468110138546
to20,20250917,1,-0.07457299115106486,-0.08286025412908347
to20,20250917,2,-0.02022533687846386,0.012122847680849608
to20,20250924,0,-0.08650566049805158,-0.08590582867897302
to20,20250924,1,-0.11416837085887996,-0.0819170911160769
to20,20250924,2,0.009217272849721313,0.05930565721983856
to20,20251001,0,-0.08887317105894917,-0.07495430773303599
to20,20251001,1,-0.008952530480927257,-0.08220732095457765
to20,20251001,2,0.03215923233931744,0.05967982826589835
to20,20251015,0,0.027430370284410126,-0.04325146539970456
to20,20251015,1,0.022524386438388118,-0.08575208134476038
to20,20251015,2,0.17107478270313076,0.03673982298170502
to20,20251022,0,-0.021993561012412927,-0.05885152351894894
to20,20251022,1,0.10157891936981683,-0.04223371180631976
to20,20251022,2,0.22071810397753905,0.06439213263208475
to20,20251029,0,-0.016152382207770755,-0.0765683980817257
to20,20251029,1,0.1833283580090894,-0.07393359940394362
to20,20251029,2,0.4345608920095875,0.12280788767296719
to20,20251105,0,-0.10075152423861751,-0.06003269113929224
to20,20251105,1,0.2659008383997347,-0.05762777921940192
to20,20251105,2,0.43746075528279266,0.09794522793020899
to20,20251112,0,-0.3561443064521521,-0.05383383420264597
to20,20251112,1,0.535207714469368,0.13482618963907608
to20,20251112,2,0.2863455514282882,0.006024539760177363
to20,20251119,0,-0.45435276721712037,-0.15112371257199292
to20,20251119,1,0.3427731666741478,0.05728207795113374
to20,20251119,2,0.1552460257710037,-0.06222365177184935
to20,20251126,0,-0.5773358923085398,-0.2341396763807729
to20,20251126,1,0.30973704017882714,0.04350567191069767
to20,20251126,2,-0.031734513307975956,0.0273123819399661
to20,20251203,0,-0.5856362423232095,-0.1778455934216858
to20,20251203,1,0.26824081339106015,0.10376767391047446
to20,20251203,2,-0.2420107414531912,-0.0895903384174733
to20,20251210,0,-0.44066865956015605,-0.15766236880288861
to20,20251210,1,-0.01242937425151443,-0.010484878098681887
to20,20251210,2,-0.2740313034863367,-0.0755883905313664
to20,20251217,0,-0.6848377156251181,-0.18709589652270697
to20,20251217,1,-0.11189047993398632,-0.027250166032479012
to20,20251217,2,-0.4555024974647011,-0.10575392805904009
to20,20251224,0,-0.5013478070417707,-0.17851280591622698
to20,20251224,1,-0.1716489204513134,-0.011792329451966089
to20,20251224,2,-0.5205361944140395,-0.1421262634320539
to20,20260105,0,-0.2551831666540878,-0.06874403000906983
to20,20260105,1,-0.1247556087166273,0.01796180454260761
to20,20260105,2,-0.2980273504838154,-0.06077805897122688
