h,rule,anchor,ret,idx,ew,ex_idx,ex_ew
60,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260401,0.3071479586855059,0.1623431579895489,-0.1184853330454568,0.14480480069595697,0.42563329173096265
60,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260504,-0.5444101137646883,-0.30231206937231436,-0.34634110304788407,-0.24209804439237392,-0.19806901071680422
60,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260601,-0.13999220275210414,-0.2004931315334244,-0.11470284434372435,0.06050092878132027,-0.025289358408379786
60,R0_무작위20,20240102,0.01870675001606677,0.049554687693736096,0.018524143516862115,-0.030847937677669326,0.00018260649920465513
60,R0_무작위20,20240201,0.012193925809435686,0.04766831799698465,0.023295897835714084,-0.03547439218754896,-0.011101972026278398
60,R0_무작위20,20240304,0.019861558180330773,-0.010402394482988322,0.011267272800217148,0.030263952663319094,0.008594285380113625
60,R0_무작위20,20240401,-0.02595870527206299,-0.039959332571774434,-0.03432123919959773,0.014000627299711445,0.008362533927534742
60,R0_무작위20,20240502,-0.06792935704449758,-0.030545311696085126,-0.06019403164968665,-0.037384045348412456,-0.007735325394810935
60,R0_무작위20,20240603,-0.10991459867140549,-0.06474679240833034,-0.11572459059273345,-0.04516780626307515,0.005809991921327959
60,R0_무작위20,20240701,-0.10129863299356119,-0.07462808812010764,-0.08483000806949122,-0.02667054487345355,-0.016468624924069974
60,R0_무작위20,20240801,-0.060770845897627504,-0.03602300941788685,-0.047959294858964795,-0.024747836479740652,-0.01281155103866271
60,R0_무작위20,20240902,-0.1081951881593104,-0.09610777986403826,-0.10328431280998818,-0.012087408295272134,-0.004910875349322219
60,R0_무작위20,20241002,-0.07681539861678854,-0.09119802817718152,-0.07850848648975707,0.014382629560392976,0.0016930878729685267
60,R0_무작위20,20241101,-0.030589162084878562,-0.030693714100456224,-0.022198570656492087,0.0001045520155776615,-0.008390591428386475
60,R0_무작위20,20241202,0.05768620156002075,0.04208445824194528,0.05622187063803199,0.01560174331807547,0.001464330921988763
60,R0_무작위20,20250102,-0.02467295049576784,-0.01147847473255006,-0.020045606055172586,-0.01319447576321778,-0.004627344440595253
60,R0_무작위20,20250203,0.02182766560851528,0.009231484136966816,0.019812476834558182,0.012596181471548463,0.0020151887739570974
60,R0_무작위20,20250304,0.02071911905278088,0.015320717688655332,0.026106850703740234,0.00539840136412555,-0.005387731650959352
60,R0_무작위20,20250401,0.16126801886051004,0.17583756380904153,0.18085752107446956,-0.014569544948531493,-0.019589502213959525
60,R0_무작위20,20250502,0.04559246814676242,0.12448097097077016,0.05246197844769393,-0.07888850282400774,-0.006869510300931511
60,R0_무작위20,20250602,0.029592108307485276,0.09675870876259099,0.023854003667089525,-0.06716660045510571,0.005738104640395751
60,R0_무작위20,20250701,0.028967099376652674,0.1054065517910619,0.024280735632637232,-0.07643945241440922,0.004686363744015442
60,R0_무작위20,20250801,0.06180518407341771,0.23349087225720683,0.08158004324210236,-0.17168568818378913,-0.01977485916868465
60,R0_무작위20,20250901,0.08961037828117488,0.20498758203874506,0.08832647245658827,-0.11537720375757018,0.0012839058245866092
60,R0_무작위20,20251001,0.04895413056301412,0.1787970645394572,0.05060408731539212,-0.1298429339764431,-0.0016499567523780012
60,R0_무작위20,20251103,0.13936085212060315,0.2512114312420499,0.1392958677832175,-0.11185057912144677,6.498433738563736e-05
60,R0_무작위20,20251201,0.13119508757341125,0.2808299965990464,0.12776500931062784,-0.14963490902563514,0.003430078262783409
60,R0_무작위20,20260102,0.097406345093276,0.14971090868705667,0.08355153667558401,-0.05230456359378066,0.013854808417691988
60,R0_무작위20,20260202,0.14808711600524982,0.1841197046935233,0.1410621559148764,-0.03603258868827347,0.007024960090373428
60,R0_무작위20,20260303,0.0928277702426263,0.3220013723426128,0.08364172136626362,-0.2291736020999865,0.009186048876362679
60,R0_무작위20,20260401,-0.10433364635425708,0.1623431579895489,-0.1184853330454568,-0.266676804343806,0.014151686691199719
60,R0_무작위20,20260504,-0.34773966035906834,-0.30231206937231436,-0.34634110304788407,-0.045427590986753974,-0.0013985573111842675
60,R0_무작위20,20260601,-0.10499776385155322,-0.2004931315334244,-0.11470284434372435,0.09549536768187118,0.009705080492171128
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20240801,0.19105754815752193,-0.05086604009444419,-0.0543451074947402,0.24192358825196614,0.24540265565226213
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20240902,0.14727124496122032,-0.041504875456384434,-0.03888926915318846,0.18877612041760475,0.1861605141144088
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20241002,-0.14108122812582868,-0.08036770688730215,-0.09100146229897278,-0.06071352123852654,-0.0500797658268559
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20241101,-0.07904337931105992,-0.030176535087040473,-0.009153896110690698,-0.04886684422401945,-0.06988948320036922
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20241202,0.10254702616025002,0.10684826368963629,0.12955921190892808,-0.00430123752938627,-0.027012185748678058
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250102,0.027590405358480414,0.1610818691908991,0.13871249683281348,-0.13349146383241867,-0.11112209147433307
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250203,0.24056080115274064,0.1908444439871355,0.14042980306360245,0.04971635716560516,0.1001309980891382
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250304,0.29694792838808687,0.13732674616873008,0.09197568684204789,0.15962118221935678,0.204972241546039
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250401,0.21714384845327023,0.3004713576132273,0.2319800372104839,-0.08332750915995707,-0.01483618875721368
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250502,0.6344624725644719,0.4108899389764611,0.14448869527111344,0.22357253358801077,0.48997377729335845
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250602,0.7546498355613518,0.2956319553532766,0.08033783398281477,0.4590178802080752,0.674312001578537
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250701,0.2805650359616168,0.24244093854007434,0.04701913657799798,0.03812409742154246,0.23354589938361883
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250801,0.38347264551692933,0.5446418561793125,0.22674962700050288,-0.16116921066238316,0.15672301851642645
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20250901,0.6911549574091956,0.5467130157815678,0.2139173468010706,0.1444419416276278,0.47723761060812503
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20251001,0.3738769470815111,0.3446795097404919,0.14590468230382236,0.029197437341019206,0.22797226477768873
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20251103,0.46518709462107877,0.4114977103368396,0.28791042416984386,0.053689384284239194,0.1772766704512349
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20251201,0.4680978592146687,0.5450267372400642,0.13972894599567418,-0.07692887802539555,0.32836891321899453
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20260102,0.17174817412199733,0.2340001758771782,-0.08341688345908818,-0.062252001755180864,0.25516505758108554
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20260202,-0.20619245148359322,-0.15443688739440725,-0.26027175941614394,-0.05175556408918597,0.054079307932550724
120,R1_달리는말(mom12_1↑+beta60↑+근고점),20260303,0.16336685090437802,0.04717050434933151,-0.07270762142384808,0.11619634655504651,0.2360744723282261
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20240801,-0.02174966594160764,-0.05086604009444419,-0.0543451074947402,0.02911637415283655,0.032595441553132556
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20240902,-0.059311354399836626,-0.041504875456384434,-0.03888926915318846,-0.017806478943452192,-0.020422085246648167
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20241002,-0.16715039145612515,-0.08036770688730215,-0.09100146229897278,-0.086782684568823,-0.07614892915715236
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20241101,0.05519448693000962,-0.030176535087040473,-0.009153896110690698,0.08537102201705009,0.06434838304070031
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20241202,0.11289569549186988,0.10684826368963629,0.12955921190892808,0.006047431802233591,-0.016663516417058197
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250102,0.02510316608562341,0.1610818691908991,0.13871249683281348,-0.13597870310527568,-0.11360933074719007
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250203,0.21975070787368278,0.1908444439871355,0.14042980306360245,0.028906263886547295,0.07932090481008033
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250304,0.31652870188877125,0.13732674616873008,0.09197568684204789,0.17920195572004116,0.22455301504672337
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250401,0.04045631866515302,0.3004713576132273,0.2319800372104839,-0.26001503894807426,-0.1915237185453309
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250502,0.11803042712975262,0.4108899389764611,0.14448869527111344,-0.29285951184670844,-0.02645826814136082
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250602,0.23779376176045913,0.2956319553532766,0.08033783398281477,-0.057838193592817444,0.15745592777764436
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250701,0.25064865613842713,0.24244093854007434,0.04701913657799798,0.008207717598352787,0.20362951956042916
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250801,0.43383255672394716,0.5446418561793125,0.22674962700050288,-0.11080929945536533,0.20708292972344428
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20250901,0.2445874623730045,0.5467130157815678,0.2139173468010706,-0.30212555340856334,0.030670115571933887
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20251001,0.37440082442364614,0.3446795097404919,0.14590468230382236,0.029721314683154254,0.22849614211982378
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20251103,0.4832257858036906,0.4114977103368396,0.28791042416984386,0.071728075466851,0.19531536163384672
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20251201,0.8268074862183057,0.5450267372400642,0.13972894599567418,0.28178074897824146,0.6870785402226315
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20260102,0.05513837516787972,0.2340001758771782,-0.08341688345908818,-0.17886180070929847,0.1385552586269679
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20260202,-0.3010675497184076,-0.15443688739440725,-0.26027175941614394,-0.14663066232400035,-0.04079579030226366
120,R2_장기추세(mom252↑+sma120gap↑+amt20↑),20260303,0.05694849698275279,0.04717050434933151,-0.07270762142384808,0.00977799263342128,0.12965611840660088
120,R3_조용함(lv60↓+to20↓),20240102,0.10404135627786684,0.011191694341047054,-0.015180047281152152,0.09284966193681979,0.119221403559019
120,R3_조용함(lv60↓+to20↓),20240201,0.12655003073184007,0.013569344837927174,-0.034787644052531645,0.1129806858939129,0.16133767478437172
120,R3_조용함(lv60↓+to20↓),20240304,0.04198771778493206,-0.0673056724528906,-0.09934416841446524,0.10929339023782265,0.1413318861993973
120,R3_조용함(lv60↓+to20↓),20240401,-0.032109793108945836,-0.11181199018367793,-0.11393036437542291,0.0797021970747321,0.08182057126647707
120,R3_조용함(lv60↓+to20↓),20240502,-0.012967261097390072,-0.11600273432572383,-0.14622257868983948,0.10303547322833376,0.1332553175924494
120,R3_조용함(lv60↓+to20↓),20240603,0.013857359091755474,-0.15112534873915695,-0.1882964603989608,0.16498270783091243,0.20215381949071629
120,R3_조용함(lv60↓+to20↓),20240701,-0.03478233894222095,-0.17214388881280396,-0.1832261524667367,0.13736154987058302,0.14844381352451574
120,R3_조용함(lv60↓+to20↓),20240801,-0.0648765321186065,-0.05086604009444419,-0.0543451074947402,-0.01401049202416231,-0.010531424623866303
120,R3_조용함(lv60↓+to20↓),20240902,0.022207775008991997,-0.041504875456384434,-0.03888926915318846,0.06371265046537643,0.06109704416218045
120,R3_조용함(lv60↓+to20↓),20241002,0.011277102967236018,-0.08036770688730215,-0.09100146229897278,0.09164480985453816,0.10227856526620879
120,R3_조용함(lv60↓+to20↓),20241101,0.016147888163745603,-0.030176535087040473,-0.009153896110690698,0.046324423250786076,0.0253017842744363
120,R3_조용함(lv60↓+to20↓),20241202,0.0776880361701057,0.10684826368963629,0.12955921190892808,-0.029160227519530596,-0.051871175738822384
120,R3_조용함(lv60↓+to20↓),20250102,0.2772016022154693,0.1610818691908991,0.13871249683281348,0.11611973302457021,0.13848910538265582
120,R3_조용함(lv60↓+to20↓),20250203,0.2013221132883548,0.1908444439871355,0.14042980306360245,0.010477669301219322,0.06089231022475236
120,R3_조용함(lv60↓+to20↓),20250304,0.17857091664360958,0.13732674616873008,0.09197568684204789,0.041244170474879494,0.08659522980156169
120,R3_조용함(lv60↓+to20↓),20250401,0.1378050354759199,0.3004713576132273,0.2319800372104839,-0.1626663221373074,-0.094175001734564
120,R3_조용함(lv60↓+to20↓),20250502,0.04459425531244218,0.4108899389764611,0.14448869527111344,-0.3662956836640189,-0.09989443995867126
120,R3_조용함(lv60↓+to20↓),20250602,0.03490672403519076,0.2956319553532766,0.08033783398281477,-0.26072523131808584,-0.04543110994762401
120,R3_조용함(lv60↓+to20↓),20250701,0.019408261616319436,0.24244093854007434,0.04701913657799798,-0.2230326769237549,-0.027610874961678543
120,R3_조용함(lv60↓+to20↓),20250801,0.010312152943391745,0.5446418561793125,0.22674962700050288,-0.5343297032359208,-0.21643747405711114
120,R3_조용함(lv60↓+to20↓),20250901,0.012362824211766814,0.5467130157815678,0.2139173468010706,-0.534350191569801,-0.2015545225893038
120,R3_조용함(lv60↓+to20↓),20251001,0.03205071749487105,0.3446795097404919,0.14590468230382236,-0.31262879224562085,-0.11385396480895131
120,R3_조용함(lv60↓+to20↓),20251103,0.14951588934298765,0.4114977103368396,0.28791042416984386,-0.2619818209938519,-0.1383945348268562
120,R3_조용함(lv60↓+to20↓),20251201,0.03759204744090446,0.5450267372400642,0.13972894599567418,-0.5074346897991597,-0.1021368985547697
120,R3_조용함(lv60↓+to20↓),20260102,-0.010549700270130791,0.2340001758771782,-0.08341688345908818,-0.244549876147309,0.0728671831889574
120,R3_조용함(lv60↓+to20↓),20260202,-0.09581873777242648,-0.15443688739440725,-0.26027175941614394,0.05861814962198077,0.16445302164371745
120,R3_조용함(lv60↓+to20↓),20260303,-0.06715113084944913,0.04717050434933151,-0.07270762142384808,-0.11432163519878064,0.005556490574398956
120,R4_고베타단독,20240102,-0.2117374457749696,0.011191694341047054,-0.015180047281152152,-0.22292914011601667,-0.19655739849381745
120,R4_고베타단독,20240201,-0.2819517888196283,0.013569344837927174,-0.034787644052531645,-0.29552113365755545,-0.24716414476709664
120,R4_고베타단독,20240304,-0.40096241013670114,-0.0673056724528906,-0.09934416841446524,-0.33365673768381054,-0.3016182417222359
120,R4_고베타단독,20240401,-0.37914568340116805,-0.11181199018367793,-0.11393036437542291,-0.2673336932174901,-0.26521531902574513
120,R4_고베타단독,20240502,-0.24359040400951873,-0.11600273432572383,-0.14622257868983948,-0.1275876696837949,-0.09736782531967925
120,R4_고베타단독,20240603,-0.21602035371397604,-0.15112534873915695,-0.1882964603989608,-0.06489500497481909,-0.027723893315015236
120,R4_고베타단독,20240701,-0.16312712571127352,-0.17214388881280396,-0.1832261524667367,0.009016763101530434,0.020099026755463184
120,R4_고베타단독,20240801,0.10424633905679226,-0.05086604009444419,-0.0543451074947402,0.15511237915123643,0.15859144655153246
120,R4_고베타단독,20240902,0.052451504636527244,-0.041504875456384434,-0.03888926915318846,0.09395638009291168,0.0913407737897157
120,R4_고베타단독,20241002,-0.1249954429915954,-0.08036770688730215,-0.09100146229897278,-0.044627736104293256,-0.03399398069262262
120,R4_고베타단독,20241101,-0.024497708145147665,-0.030176535087040473,-0.009153896110690698,0.005678826941892808,-0.015343812034456967
120,R4_고베타단독,20241202,0.09088576221523573,0.10684826368963629,0.12955921190892808,-0.015962501474400564,-0.03867344969369235
120,R4_고베타단독,20250102,-0.09228281043766004,0.1610818691908991,0.13871249683281348,-0.25336467962855913,-0.23099530727047352
120,R4_고베타단독,20250203,-0.18834916092647785,0.1908444439871355,0.14042980306360245,-0.3791936049136133,-0.32877896399008033
120,R4_고베타단독,20250304,-0.20076080988462325,0.13732674616873008,0.09197568684204789,-0.33808755605335333,-0.2927364967266711
120,R4_고베타단독,20250401,0.3918293383620851,0.3004713576132273,0.2319800372104839,0.09135798074885781,0.1598493011516012
120,R4_고베타단독,20250502,0.347513493972479,0.4108899389764611,0.14448869527111344,-0.0633764450039821,0.20302479870136556
120,R4_고베타단독,20250602,0.26040693137957405,0.2956319553532766,0.08033783398281477,-0.03522502397370253,0.18006909739675928
120,R4_고베타단독,20250701,0.2081873429294418,0.24244093854007434,0.04701913657799798,-0.03425359561063254,0.16116820635144383
120,R4_고베타단독,20250801,0.597716031724749,0.5446418561793125,0.22674962700050288,0.053074175545436475,0.3709664047242461
120,R4_고베타단독,20250901,0.7371391904382081,0.5467130157815678,0.2139173468010706,0.19042617465664025,0.5232218436371374
120,R4_고베타단독,20251001,0.2780882141160962,0.3446795097404919,0.14590468230382236,-0.0665912956243957,0.13218353181227382
120,R4_고베타단독,20251103,0.46574759463592946,0.4114977103368396,0.28791042416984386,0.05424988429908989,0.1778371704660856
120,R4_고베타단독,20251201,0.5868552322346876,0.5450267372400642,0.13972894599567418,0.04182849499462338,0.4471262862390134
120,R4_고베타단독,20260102,-0.04271146814813213,0.2340001758771782,-0.08341688345908818,-0.27671164402531034,0.040705415310956054
120,R4_고베타단독,20260202,-0.3409092540184886,-0.15443688739440725,-0.26027175941614394,-0.18647236662408134,-0.08063749460234465
120,R4_고베타단독,20260303,-0.3075096733144063,0.04717050434933151,-0.07270762142384808,-0.35468017766373783,-0.23480205189055825
120,R5_mom12_1단독,20240801,-0.11092275165441282,-0.05086604009444419,-0.0543451074947402,-0.060056711559968626,-0.05657764415967262
120,R5_mom12_1단독,20240902,-0.11820277270797866,-0.041504875456384434,-0.03888926915318846,-0.07669789725159423,-0.0793135035547902
120,R5_mom12_1단독,20241002,-0.16783538974122686,-0.08036770688730215,-0.09100146229897278,-0.08746768285392471,-0.07683392744225408
120,R5_mom12_1단독,20241101,-0.11832376336586921,-0.030176535087040473,-0.009153896110690698,-0.08814722827882873,-0.10916986725517851
120,R5_mom12_1단독,20241202,0.13639855364676715,0.10684826368963629,0.12955921190892808,0.029550289957130854,0.006839341737839066
120,R5_mom12_1단독,20250102,0.1828174374755143,0.1610818691908991,0.13871249683281348,0.021735568284615203,0.04410494064270082
120,R5_mom12_1단독,20250203,0.28873742933263913,0.1908444439871355,0.14042980306360245,0.09789298534550364,0.14830762626903668
120,R5_mom12_1단독,20250304,0.333475010192779,0.13732674616873008,0.09197568684204789,0.1961482640240489,0.2414993233507311
120,R5_mom12_1단독,20250401,0.2629213499230668,0.3004713576132273,0.2319800372104839,-0.03755000769016048,0.030941312712582908
120,R5_mom12_1단독,20250502,0.1471253469154268,0.4108899389764611,0.14448869527111344,-0.2637645920610343,0.0026366516443133703
120,R5_mom12_1단독,20250602,0.2854647207515108,0.2956319553532766,0.08033783398281477,-0.010167234601765773,0.20512688676869603
120,R5_mom12_1단독,20250701,0.24980129503809057,0.24244093854007434,0.04701913657799798,0.007360356498016224,0.2027821584600926
120,R5_mom12_1단독,20250801,0.6132945155952948,0.5446418561793125,0.22674962700050288,0.06865265941598231,0.3865448885947919
120,R5_mom12_1단독,20250901,0.2880447320137861,0.5467130157815678,0.2139173468010706,-0.2586682837677817,0.0741273852127155
120,R5_mom12_1단독,20251001,0.17520423001770669,0.3446795097404919,0.14590468230382236,-0.1694752797227852,0.029299547713884322
120,R5_mom12_1단독,20251103,0.2314408126846409,0.4114977103368396,0.28791042416984386,-0.18005689765219868,-0.056469611485202964
120,R5_mom12_1단독,20251201,0.030118735676783418,0.5450267372400642,0.13972894599567418,-0.5149080015632808,-0.10961021031889076
120,R5_mom12_1단독,20260102,-0.16743612301999158,0.2340001758771782,-0.08341688345908818,-0.4014362988971698,-0.0840192395609034
120,R5_mom12_1단독,20260202,-0.49337698222348847,-0.15443688739440725,-0.26027175941614394,-0.3389400948290812,-0.23310522280734453
120,R5_mom12_1단독,20260303,-0.15802999694028874,0.04717050434933151,-0.07270762142384808,-0.20520050128962025,-0.08532237551644066
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240102,-0.02356161153712952,0.011191694341047054,-0.015180047281152152,-0.03475330587817657,-0.008381564255977369
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240201,0.01438111800094112,0.013569344837927174,-0.034787644052531645,0.0008117731630139461,0.049168762053472766
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240304,-0.2126040754695608,-0.0673056724528906,-0.09934416841446524,-0.1452984030166702,-0.11325990705509557
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240401,-0.02845782777402521,-0.11181199018367793,-0.11393036437542291,0.08335416240965272,0.0854725366013977
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240502,-0.275836538671861,-0.11600273432572383,-0.14622257868983948,-0.15983380434613714,-0.1296139599820215
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240603,-0.2266016797790222,-0.15112534873915695,-0.1882964603989608,-0.07547633103986526,-0.0383052193800614
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240701,-0.12747586587609522,-0.17214388881280396,-0.1832261524667367,0.04466802293670874,0.05575028659064149
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240801,0.10129047751433984,-0.05086604009444419,-0.0543451074947402,0.15215651760878401,0.15563558500908004
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20240902,0.04923703066546375,-0.041504875456384434,-0.03888926915318846,0.09074190612184818,0.0881262998186522
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20241002,-0.1066662561918997,-0.08036770688730215,-0.09100146229897278,-0.02629854930459756,-0.015664793892926923
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20241101,-0.02669238342679645,-0.030176535087040473,-0.009153896110690698,0.003484151660244024,-0.01753848731610575
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20241202,0.05794264661483236,0.10684826368963629,0.12955921190892808,-0.04890561707480393,-0.07161656529409571
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250102,0.3169294972338725,0.1610818691908991,0.13871249683281348,0.1558476280429734,0.178217000401059
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250203,-0.0027214270924316233,0.1908444439871355,0.14042980306360245,-0.1935658710795671,-0.14315123015603406
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250304,0.10076609810468622,0.13732674616873008,0.09197568684204789,-0.03656064806404387,0.008790411262638326
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250401,0.3838172879385642,0.3004713576132273,0.2319800372104839,0.08334593032533688,0.15183725072808027
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250502,-0.09779566750186101,0.4108899389764611,0.14448869527111344,-0.5086856064783221,-0.24228436277297444
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250602,0.11868957785721435,0.2956319553532766,0.08033783398281477,-0.17694237749606223,0.038351743874399574
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250701,0.4571061477357179,0.24244093854007434,0.04701913657799798,0.21466520919564355,0.4100870111577199
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250801,0.2645010691108431,0.5446418561793125,0.22674962700050288,-0.2801407870684694,0.037751442110340205
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20250901,-0.009495737136284727,0.5467130157815678,0.2139173468010706,-0.5562087529178525,-0.22341308393735534
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20251001,0.7340781562528456,0.3446795097404919,0.14590468230382236,0.3893986465123537,0.5881734739490232
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20251103,0.22355672312791694,0.4114977103368396,0.28791042416984386,-0.18794098720892263,-0.06435370104192692
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20251201,0.0936815966528872,0.5450267372400642,0.13972894599567418,-0.451345140587177,-0.04604734934278698
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20260102,0.058498049962568875,0.2340001758771782,-0.08341688345908818,-0.1755021259146093,0.14191493342165706
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20260202,-0.3267212331271476,-0.15443688739440725,-0.26027175941614394,-0.17228434573274037,-0.06644947371100368
120,"R6_쉬는말(cold: mom126↑, mom63<10%)",20260303,-0.13501343219627923,0.04717050434933151,-0.07270762142384808,-0.18218393654561074,-0.06230581077243115
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240102,-0.007706106616695197,0.011191694341047054,-0.015180047281152152,-0.018897800957742253,0.007473940664456955
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240201,0.33154525721336175,0.013569344837927174,-0.034787644052531645,0.3179759123754346,0.3663329012658934
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240304,-0.20276789448884275,-0.0673056724528906,-0.09934416841446524,-0.13546222203595215,-0.10342372607437751
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240401,-0.05250178813906208,-0.11181199018367793,-0.11393036437542291,0.05931020204461585,0.061428576236360825
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240502,-0.13859813260460185,-0.11600273432572383,-0.14622257868983948,-0.02259539827887802,0.0076244460852376295
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240603,-0.25145261318797235,-0.15112534873915695,-0.1882964603989608,-0.1003272644488154,-0.06315615278901154
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240701,-0.09152213586005808,-0.17214388881280396,-0.1832261524667367,0.08062175295274587,0.09170401660667862
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240801,-0.01418330551521917,-0.05086604009444419,-0.0543451074947402,0.036682734579225024,0.04016180197952103
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20240902,0.10937537101562375,-0.041504875456384434,-0.03888926915318846,0.15088024647200818,0.14826464016881222
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20241002,-0.05964672023116419,-0.08036770688730215,-0.09100146229897278,0.020720986656137953,0.03135474206780859
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20241101,-0.10391073522191555,-0.030176535087040473,-0.009153896110690698,-0.07373420013487507,-0.09475683911122484
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20241202,0.35137701708651514,0.10684826368963629,0.12955921190892808,0.24452875339687885,0.22181780517758706
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250102,0.22556591125573594,0.1610818691908991,0.13871249683281348,0.06448404206483685,0.08685341442292246
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250203,0.5047397491596383,0.1908444439871355,0.14042980306360245,0.31389530517250275,0.36430994609603584
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250304,0.5945339442299499,0.13732674616873008,0.09197568684204789,0.4572071980612198,0.5025582573879019
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250401,0.49810972152817445,0.3004713576132273,0.2319800372104839,0.19763836391494716,0.2661296843176906
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250502,-0.2171528048666908,0.4108899389764611,0.14448869527111344,-0.628042743843152,-0.3616415001378043
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250602,-0.09567460750318882,0.2956319553532766,0.08033783398281477,-0.39130656285646537,-0.1760124414860036
