tag,factor,decile,n,rate,lift,lift_2023,lift_2024,lift_2025,lift_2026
120_all,rsi14,D1,89256,0.022060141615129515,0.8917500123026287,1.0792125905436498,1.1862875549616314,0.7781130870836075,0.3657309617698069
120_all,rsi14,D10,89921,0.03063800447059085,1.2384979815741306,1.0809148186044442,1.1351783637998456,1.2829821177754597,1.5716716099304677
120_all,dd52,D1,72779,0.020239354758927713,0.818147279838534,2.141088836261497,1.1997471220829385,0.6407800631061319,0.23843883245381584
120_all,dd52,D10,73636,0.030772991471562823,1.2439546400977954,1.882156525862743,0.9128865414089783,1.2465885963628147,1.662352071662568
120_all,mom126,D1,71735,0.022053390952812436,0.8914771263298489,,1.2842451246924358,0.7255721074024961,0.2732915361926963
120_all,mom126,D10,72276,0.05429188112236427,2.194672477786673,,2.073649758007102,2.052703354707709,2.526144683641132
120_all,mom252,D1,53046,0.026825773856652718,1.0843939528607216,,1.2713820970236362,0.9375772432252139,0.3303110924735191
120_all,mom252,D10,53661,0.05939136430554779,2.400811870301822,,2.934511171856623,1.9190080146759068,1.834831372008213
120_all,sma60gap,D1,85084,0.025974331249118517,1.0499755901416503,1.4272060376534201,1.4873312466620954,0.8439721797420768,0.41562000422510514
120_all,sma60gap,D10,85790,0.03746357384310526,1.5144119660853508,1.5523412211714431,1.4084015259425884,1.4907990128772564,1.8420075772723299
120_all,sma120gap,D1,78607,0.02203366112432735,0.890679575928711,1.7970822616901918,1.3541745559249907,0.6377744943666864,0.22994911808192048
120_all,sma120gap,D10,79300,0.045384615384615384,1.8346088630647819,2.0956916290060366,1.6802649245291965,1.7749071573655268,2.049451772164514
120_all,range120,D1,78774,0.006207631959783685,0.25093473890987045,0.41069503180844286,0.32241724432078783,0.18651840658333607,0.30498814844355554
120_all,range120,D10,79259,0.037484702052763726,1.5152660440668788,2.021281125293746,1.5598821503825475,1.405042293849282,1.3172939424994667
120_all,range60,D1,85186,0.007348625360974808,0.2970577827824258,0.4413925848737884,0.265155988393667,0.2853538486954087,0.24815065511298237
120_all,range60,D10,85797,0.03521102136438337,1.4233557192281265,1.4282682317688566,1.7564483490007512,1.2962596873350145,1.047231701232773
120_all,bbw60,D1,85192,0.007160296741478073,0.2894448648019732,0.4146415191238619,0.2818353399410254,0.26644444478855006,0.2757529624200963
