ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status
012200,계양전기,,4585,35.4,16.0,29.9,-67.9,245.8,6.1,-26.0,-24.8,-9.0,-30.8,-13.9,0.21,14270,1326,10,False,True,True,527159,1732230,17.6,24.3,95.2,0.3,6,False,True,True,False,5일선회복/+3%반등,66.4,2.3,-0.0,-7.1,0.1,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,90.4,85.4,012200,00102618,0,3,0,0,,[20260611] [기재정정]주요사항보고서(유상증자결정) (20260611000483) || [20260508] 주요사항보고서(유상증자결정) (20260508000928) || [20251216] 유상증자결정(종속회사의주요경영사항)               (20251216801869),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260611000483 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260508000928 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251216801869,,,,20260611000483 || 20260508000928 || 20251216801869,주의,SAFE
011790,SKC,,90400,35.2,25.6,23.0,-51.0,10.1,1.9,-37.5,-5.8,-11.8,-28.5,-16.7,0.45,184400,82100,10,False,True,True,294369,440551,182.2,265.2,484.3,0.67,3,False,True,False,False,5일선회복,69.1,46.3,-62.6,186.6,26.3,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,90.1,85.1,011790,00139889,0,10,0,0,,[20260522] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260522800375) || [20260521] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260521800506) || [20260518] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260518800398),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522800375 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521800506 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518800398,,,,20260522800375 || 20260521800506 || 20260518800398,주의,SAFE
009150,삼성전기,,1413000,32.3,22.1,16.8,-41.5,966.4,-4.5,-31.0,148.8,-23.6,-12.4,115.2,0.83,2417000,132500,5,False,True,False,1118456,1104079,13314.9,15482.4,20526.7,1.01,3,False,True,False,False,5일선회복,73.4,659.6,-3253.3,7584.2,-4376.3,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,89.4,84.4,009150,00126371,0,0,0,0,,,,,,,,,,,안전,SAFE
489790,한화비전,,48000,38.0,44.9,36.4,-51.0,34.6,11.9,-32.9,-36.2,-8.4,-26.2,-21.3,1.42,97900,35650,10,False,True,True,303396,325933,225.1,135.8,173.2,0.93,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,60.5,20.3,-10.0,415.2,-418.4,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,88.5,83.5,489790,01867758,0,1,0,0,,[20260429] 유상증자결정(종속회사의주요경영사항)               (20260429800532),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429800532,,,,20260429800532,주의,SAFE
100090,SK오션플랜트,,13340,32.7,20.2,19.9,-57.8,6.7,-2.0,-37.8,-44.8,-10.1,-21.8,-34.0,0.55,31600,12500,5,False,True,False,656737,1248639,86.5,87.5,199.4,0.53,0,False,False,False,False,-,75.4,15.5,-12.5,20.7,-5.0,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,88.4,83.4,100090,00480367,0,0,0,0,,,,,,,,,,,안전,SAFE
298050,HS효성첨단소재,,147500,36.2,17.6,24.6,-47.7,3.7,-1.8,-28.7,-30.3,-9.1,-24.9,-28.6,0.71,282000,142200,10,False,True,True,13396,14243,15.5,19.6,23.3,0.94,3,False,True,False,False,5일선회복,67.4,0.2,-2.0,-39.3,-11.7,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,88.4,83.4,298050,01316254,0,2,0,0,,[20260709] 유상증자결정(종속회사의주요경영사항)               (20260709800593) || [20260709] 유상증자결정(종속회사의주요경영사항)               (20260709800596),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260709800593 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260709800596,,,,20260709800593 || 20260709800596,주의,SAFE
093370,후성,,12750,37.0,21.3,27.4,-45.9,180.2,18.7,-33.6,19.6,-17.4,-10.9,30.6,0.57,23550,4550,10,False,True,True,4960130,5951168,414.8,630.9,956.3,0.83,6,False,True,True,False,5일선회복/+3%반등,64.1,-192.7,176.3,-150.4,141.6,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,88.1,83.1,093370,00595191,0,4,0,0,,[20251226] 유상증자결정(종속회사의주요경영사항)               (20251226800712) || [20251223] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251223800728) || [20251105] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251105800612),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251226800712 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251223800728 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251105800612,,,,20251226800712 || 20251223800728 || 20251105800612,주의,SAFE
000650,천일고속,,162800,33.1,25.9,30.0,-68.6,342.4,2.7,-18.8,-26.0,-5.7,-17.8,-19.1,0.23,518000,36800,10,False,True,True,4143,14273,5.6,6.7,26.8,0.29,6,False,True,True,False,5일선회복/+3%반등,63.8,1.5,-0.0,5.5,0.8,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,87.8,82.8,000650,00151395,0,0,0,0,,,,,,,,,,,안전,SAFE
329180,HD현대중공업,,471000,26.4,10.6,10.0,-38.4,27.3,-8.9,-32.5,1.7,-17.1,-25.3,-17.7,1.32,765000,370000,5,False,True,False,381630,339630,2107.7,1847.2,1944.5,1.12,0,False,False,False,False,-,82.8,-47.0,-161.6,1578.6,-1146.9,True,0,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,87.8,82.8,329180,01390344,0,0,1,0,,,[20250827] 매매거래정지및정지해제(중요내용공시)               (20250827800309),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250827800309,,,,안전,SAFE
267260,HD현대일렉트릭,,823000,38.0,20.4,22.0,-42.4,96.9,1.1,-26.1,-18.3,-10.9,-22.0,-10.2,0.82,1430000,418000,5,False,True,False,178396,182338,1242.3,1446.5,1692.1,0.98,6,False,True,True,False,5일선회복/+3%반등,61.6,281.8,31.8,-1087.6,448.0,True,15,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,87.6,82.6,267260,01205851,0,0,0,0,,,,,,,,,,,안전,SAFE
