ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score
105840,우진,,14220,40.7,42.7,38.1,-55.1,53.4,3.8,-14.2,-46.0,-4.0,-19.3,-29.9,0.56,31700,9270,10,False,True,True,103555,167338,13.5,14.3,25.3,0.62,6,False,True,True,False,5일선회복/+3%반등,45.8,7.7,3.2,57.7,4.3,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,76.8,78.8,105840,00173944,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,141.8,161.1,-12.0,CFS,영업이익,dart_OperatingIncomeLoss,-20.6,114.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,50.0,-6.9,824.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-10,밸류트랩의심,-0.15,default,5,91.8,93.8
114090,GKL,,9510,31.4,29.0,26.2,-47.1,5.7,1.9,-12.6,-21.5,-5.1,-13.0,-26.5,0.51,17970,9000,5,False,True,False,130431,231992,11.4,12.2,22.8,0.56,6,False,True,True,False,5일선회복/+3%반등,62.8,19.7,-0.8,-16.2,-49.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,81.8,83.8,114090,00557508,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,526.4,383.2,37.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1046.6,717.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,181.5,201.7,-10.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.99,default,5,91.8,93.8
009420,한올바이오파마,,46600,32.3,8.6,11.5,-36.2,82.4,-11.7,-20.5,-4.8,-16.4,-13.8,-5.2,0.63,73000,25550,0,False,False,False,332268,551464,156.8,160.3,321.5,0.6,0,False,False,False,False,-,71.7,8.9,-83.7,-387.8,353.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,79.7,81.7,009420,00162586,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-9.2,2.3,-497.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-23.4,93.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,8.4,-3.9,312.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,91.7,93.7
123690,한국화장품,,5920,32.0,12.1,14.7,-54.7,4.2,-5.6,-2.1,-29.2,-5.5,-12.7,-33.8,0.45,13080,5680,0,False,False,False,44996,75541,2.1,2.7,4.8,0.6,0,False,False,False,False,-,66.6,0.3,-0.0,7.0,0.0,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,69.6,71.6,123690,00823429,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,5.3,37.1,-85.8,CFS,영업이익,dart_OperatingIncomeLoss,29.1,31.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,19.2,17.2,11.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,5.49,default,-3,91.6,93.6
001820,삼화콘덴서,,80700,29.0,6.3,21.3,-59.0,223.4,-7.2,-40.7,20.6,-24.3,-29.2,35.4,0.35,196800,24950,5,False,True,False,390492,679334,195.6,333.0,785.7,0.57,0,False,False,False,False,-,81.5,-91.3,29.2,-231.7,307.8,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,94.5,96.5,001820,00129350,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,128.7,178.4,-27.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,259.4,392.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,47.0,48.1,-2.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.02,default,2,91.5,93.5
005420,코스모화학,,9200,39.7,33.7,28.6,-57.5,7.7,-1.9,-14.9,-50.0,-6.2,-22.3,-39.8,0.64,21650,8540,0,False,False,False,119149,149668,8.7,10.8,14.8,0.8,3,False,True,False,False,5일선회복,51.5,1.4,0.1,-6.1,12.4,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,69.5,71.5,005420,00160302,0,1,0,0,,[20260313] 유상증자결정(종속회사의주요경영사항)               (20260313801167),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313801167,,,,20260313801167,주의,SAFE,2025,-159.9,-20.0,-698.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,1217.4,-277.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,59.9,9.5,528.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,91.5,93.5
000150,두산,,1191000,38.6,28.6,26.5,-52.1,154.5,-0.9,-22.9,-15.5,-9.5,-22.3,5.5,0.55,2489000,468000,5,False,False,True,62639,83030,550.9,741.2,1098.1,0.75,3,False,True,False,False,5일선회복,58.3,-64.9,156.3,1238.0,-1022.3,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,74.3,76.3,000150,00117212,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,10627.1,10037.6,5.9,CFS,영업이익,dart_OperatingIncomeLoss,9819.1,3078.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3408.3,1984.6,71.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.92,default,2,91.3,93.3
000670,영풍,,35250,32.5,33.8,29.6,-50.9,7.8,-3.2,-13.4,-46.1,-5.1,-21.7,-34.0,0.69,71797,32700,5,False,False,True,30787,29707,7.2,10.6,11.0,1.04,3,False,True,False,False,5일선회복,61.1,-3.2,-1.4,-15.8,-7.8,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,69.1,71.1,000670,00141307,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-2596.9,-1607.0,-61.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,470.8,1609.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,433.3,-562.7,177.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,91.1,93.1
002380,KCC,,421500,34.0,31.8,27.6,-39.1,22.0,0.4,-12.0,-24.1,-6.3,-15.5,-12.0,0.43,692000,345500,10,False,True,True,20143,31801,53.8,83.6,148.0,0.63,6,False,True,True,False,5일선회복/+3%반등,54.6,7.3,27.2,172.6,-97.7,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,85.6,87.6,002380,00105271,0,1,0,0,,[20250729] [기재정정]유상증자결정(종속회사의주요경영사항)               (20250729800088),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250729800088,,,,20250729800088,주의,SAFE,2024,-131.2,-368.8,64.4,CFS,기타영업외손익,dart_NonOperatingProfitLoss,5968.0,7882.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,164.4,165.2,-0.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,기타영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,5,90.6,92.6
034220,LG디스플레이,,9800,36.9,9.5,11.0,-45.4,8.6,-5.9,-19.5,-33.6,-8.7,-23.1,-23.0,1.05,17950,9020,5,False,False,True,4593639,4531656,471.3,460.0,489.4,1.01,0,False,False,False,False,-,68.4,-169.6,-144.0,-890.9,-37.6,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,73.4,75.4,034220,00105873,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,5169.8,-5606.0,192.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,23520.8,24117.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1467.2,334.6,338.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.55,default,2,90.4,92.4
003580,HLB글로벌,,1221,36.9,30.3,27.3,-62.2,22.1,-9.2,-18.7,-47.3,-12.9,-21.0,-39.3,2.02,3230,1000,5,False,True,False,500775,579198,14.9,6.1,7.5,0.86,6,False,True,True,False,5일선회복/+3%반등,63.2,-1.4,-0.0,-1.6,-0.2,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,74.2,76.2,003580,00169048,0,9,0,0,,[20251230] 주요사항보고서(자기전환사채매도결정) (20251230000628) || [20251218] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251218800420) || [20251203] 주요사항보고서(자기전환사채만기전취득결정) (20251203000211),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251230000628 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251218800420 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251203000211,,,,20251230000628 || 20251218800420 || 20251203000211,주의,SAFE,2025,-98.8,-22.5,-339.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-84.5,-32.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-25.1,-36.3,30.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,1,90.2,92.2
036570,NC,,228000,29.4,42.0,32.1,-33.6,29.5,2.2,-6.4,-12.3,-5.2,-11.6,-1.5,0.69,343500,176100,10,False,True,True,79564,93944,144.6,172.9,226.2,0.85,6,False,True,True,False,5일선회복/+3%반등,53.8,157.3,-78.2,387.2,74.6,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,72.8,74.8,036570,00261443,0,2,0,0,,[20260422] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260422800548) || [20260414] 유상증자결정(종속회사의주요경영사항)               (20260414800760),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422800548 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260414800760,,,,20260422800548 || 20260414800760,주의,SAFE,2025,4452.8,2301.2,93.5,CFS,영업외손익,dart_NonOperatingProfitLoss,1619.7,1070.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,740.1,260.3,184.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.36,default,5,89.8,91.8
005690,파미셀,,10590,36.3,19.5,19.3,-49.9,4.2,-4.5,-18.5,-41.9,-9.3,-21.7,-30.5,0.63,21150,10160,0,False,False,False,455554,602844,40.7,49.0,71.6,0.76,0,False,False,False,False,-,64.7,17.7,-4.3,-0.8,25.1,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,72.7,74.7,005690,00145163,0,1,0,0,,[20260224] 주요사항보고서(감자결정) (20260224000422),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224000422,,,,20260224000422,주의,SAFE,2025,343.0,46.6,636.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,410.5,35.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,130.8,83.8,56.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.2,default,2,89.7,91.7
012450,한화에어로스페이스,,979000,33.4,32.0,45.3,-40.8,23.8,3.8,-10.5,-29.6,-1.8,-10.2,-14.6,1.04,1655000,791000,5,False,True,False,248807,235836,2382.2,2277.3,2350.1,1.05,6,False,True,True,False,5일선회복/+3%반등,48.6,-130.0,272.1,-266.2,1678.9,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,67.6,69.6,012450,00126566,0,6,0,0,,[20260304] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260304801517) || [20251223] [기재정정]유상증자결정(종속회사의주요경영사항)               (20251223800520) || [20251222] [기재정정]유상증자결정(종속회사의주요경영사항)               (20251222800718),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260304801517 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251223800520 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251222800718,,,,20260304801517 || 20251223800520 || 20251222800718,주의,SAFE,2025,30893.2,17318.8,78.4,CFS,영업이익,dart_OperatingIncomeLoss,40498.0,13929.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6388.9,5299.4,20.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.31,default,7,89.6,91.6
017810,풀무원,,8890,35.2,24.1,28.4,-51.9,2.4,0.1,-4.4,-27.9,-2.1,-8.4,-26.5,0.92,18490,8680,10,False,True,True,31507,31080,2.5,2.8,2.8,1.01,3,False,True,False,False,5일선회복,54.5,0.9,0.8,3.3,0.9,True,10,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,77.5,79.5,017810,00155355,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,931.7,918.3,1.5,CFS,영업이익,dart_OperatingIncomeLoss,1637.5,1726.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,190.2,112.6,68.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.76,default,7,89.5,91.5
028260,삼성물산,,342000,32.4,22.6,24.0,-39.5,120.2,-1.2,-29.0,12.5,-13.3,-19.6,11.0,0.52,565000,155300,5,False,True,False,512548,666149,1144.2,1747.7,2713.7,0.77,0,False,False,False,False,-,69.0,531.9,-236.4,820.8,-695.4,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,82.0,84.0,028260,00149655,0,3,0,0,,[20260429] [기재정정]주요사항보고서(감자결정) (20260429001078) || [20260219] [기재정정]주요사항보고서(감자결정) (20260219000633) || [20260128] 주요사항보고서(감자결정) (20260128000368),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429001078 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260219000633 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260128000368,,,,20260429001078 || 20260219000633 || 20260128000368,주의,SAFE,2025,32927.5,29834.0,10.4,CFS,영업이익,dart_OperatingIncomeLoss,30237.4,33068.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7203.6,7244.2,-0.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.92,default,2,89.0,91.0
402340,SK스퀘어,,1109000,32.2,3.8,16.5,-49.3,747.2,-8.5,-38.4,54.5,-20.0,-19.0,60.7,0.72,2189000,130900,0,False,False,False,749560,1092769,8614.1,8972.5,15917.4,0.69,0,False,False,False,False,-,79.8,-570.0,-2555.2,-16710.2,14400.5,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,79.8,81.8,402340,01596425,0,3,0,0,,[20260710] [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)               (20260710800091) || [20260706] [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)               (20260706800713) || [20260624] 주요사항보고서(유상증자결정)(자회사의 주요경영사항)               (20260624800818),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260710800091 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260706800713 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260624800818,,,,20260710800091 || 20260706800713 || 20260624800818,주의,SAFE,2025,87974.2,39206.5,124.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,3872.0,1899.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,82782.9,16540.8,400.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-3,현금창출약함,0.04,default,2,88.8,90.8
011210,현대위아,,56600,35.4,23.4,20.3,-49.7,20.6,-1.7,-12.8,-34.5,-6.4,-22.5,-23.2,0.74,112600,46950,5,False,False,True,78463,105818,44.5,44.5,64.6,0.74,0,False,False,False,False,-,61.7,3.5,7.1,166.1,-90.3,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,81.7,83.7,011210,00106623,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,2044.1,2188.1,-6.6,CFS,영업이익,dart_OperatingIncomeLoss,4041.3,5919.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,515.7,485.5,6.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.98,default,2,88.7,90.7
017960,한국카본,,23700,38.2,45.0,38.8,-56.2,11.8,1.1,-17.3,-53.4,-3.2,-20.7,-33.5,1.75,54100,21200,0,False,False,False,342239,295576,122.5,79.2,72.5,1.16,6,False,True,True,False,5일선회복/+3%반등,54.6,-39.3,46.0,70.6,-36.9,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,68.6,70.6,017960,00159795,0,5,0,0,,[20260513] [기재정정]주요사항보고서(감자결정) (20260513000861) || [20260413] 유상증자결정(종속회사의주요경영사항)               (20260413800116) || [20260319] 주요사항보고서(제3자의전환사채매수선택권행사) (20260319000731),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260513000861 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260413800116 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319000731,,,,20260513000861 || 20260413800116 || 20260319000731,주의,SAFE,2025,1309.5,454.5,188.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,1315.4,1505.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,410.7,311.1,32.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.0,default,5,88.6,90.6
093370,후성,,10230,34.8,4.8,23.6,-56.6,124.8,-12.5,-44.3,-25.3,-23.0,-26.9,3.3,0.34,23550,4550,0,False,False,False,2485078,4449649,155.3,266.6,635.2,0.56,0,False,False,False,False,-,73.4,-93.8,-6.7,-506.4,268.2,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,73.4,75.4,093370,00595191,0,4,0,0,,[20251226] 유상증자결정(종속회사의주요경영사항)               (20251226800712) || [20251223] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251223800728) || [20251105] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251105800612),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251226800712 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251223800728 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251105800612,,,,20251226800712 || 20251223800728 || 20251105800612,주의,SAFE,2025,253.5,-95.8,364.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,395.8,756.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,92.6,-1.0,8933.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.56,default,0,88.4,90.4
058430,포스코스틸리온,,4350,28.2,14.1,16.3,-58.6,22.2,-5.5,-17.8,-9.9,-8.4,-20.3,-5.8,0.81,10500,3560,0,False,False,False,215750,338853,10.9,9.5,16.5,0.64,0,False,False,False,False,-,76.4,3.5,0.2,14.7,1.6,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,91.4,93.4,058430,00155258,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,244.6,519.2,-52.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,414.9,372.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,62.9,118.7,-47.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.7,default,2,88.4,90.4
