market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kosdaq,20260602,20260602_2340,067370,선바이오,미분류,6580,29.5,44.9,33.7,-22.6,36.0,7.3,-20.0,20.1,-6.0,1.4,8.6,0.7,8500,4840,10,0,1,1,18411,32731,1.5,1.2,2.4,0.56,6,0,1,1,0,5일선회복/+3%반등,55.6,0.4,0.2,-3.6,-0.7,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,86.6,85.6,067370,407036,0,0,0,0,,,,,,,,,,,안전,2025.0,50.4,-5.3,1044.4,OFS,영업이익(손실),dart_OperatingIncomeLoss,38.2,11.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.6,11.9,-61.5,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,0.76,default,5,81.6,80.6,11,13.0,0.25,18.0,-15.0,13.9,2.77,28.73,0.0,2373.0,229.0,0.0,PYKRX,True,40.9,45.7,B,WAIT
kosdaq,20260602,20260602_2340,206640,바디텍메드,미분류,10420,34.4,8.8,-5.6,-39.7,1.1,-6.5,-11.5,-21.8,-6.0,-8.3,-19.6,1.05,17280,10310,0,0,0,0,65462,58792,6.5,7.0,6.5,1.11,0,0,0,0,0,-,70.3,-4.1,-1.9,-0.2,-11.0,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,70.3,69.3,206640,1046708,0,0,0,0,,,,,,,,,,,안전,2025.0,-11.6,62.5,-118.6,CFS,영업외손익,dart_NonOperatingProfitLoss,220.8,248.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,51.7,6.2,727.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-1,89.3,88.3,0,-10.0,-0.923,10.0,17.0,17.575,0.97,9.55,1.44,10787.0,1091.0,6.0,PYKRX,True,40.6,13.2,C,OBSERVE
kosdaq,20260602,20260602_2340,031980,피에스케이홀딩스,미분류,100600,37.9,9.3,-3.5,-27.8,233.1,-23.7,-22.9,15.4,-17.9,-11.9,44.2,1.17,139400,30200,0,0,0,0,223614,201112,239.5,244.1,245.4,1.11,0,0,0,0,0,-,66.6,299.6,-427.9,385.1,-304.8,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,74.6,73.6,031980,208444,0,0,0,0,,,,,,,,,,,안전,2025.0,338.7,284.1,19.2,CFS,영업외손익,dart_NonOperatingProfitLoss,814.2,666.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,139.3,82.3,69.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.4,default,-1,88.6,87.6,0,-10.0,-0.523,23.0,11.0,16.65,4.28,23.66,1.07,23484.0,4252.0,0.0,PYKRX,True,40.6,19.1,B,OBSERVE
kosdaq,20260602,20260602_2340,136540,윈스테크넷,미분류,10540,19.7,16.7,10.1,-27.7,3.8,-6.9,-19.2,-9.7,-10.6,-10.8,-11.3,0.58,14580,10150,0,0,0,0,63782,76238,4.2,6.9,9.2,0.84,0,0,0,0,0,-,70.0,-4.6,-1.0,9.9,-5.3,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,70.0,69.0,136540,868705,0,0,0,0,,,,,,,,,,,안전,2025.0,211.6,203.4,4.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,161.2,195.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,17.3,25.2,-31.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.76,default,0,75.0,74.0,0,-10.0,-0.609,18.0,0.0,17.5,0.61,6.22,7.59,17202.0,1694.0,15.0,PYKRX,True,40.5,7.6,B,OBSERVE
kosdaq,20260602,20260602_2340,049520,유아이엘,미분류,3680,36.1,22.9,9.1,-15.3,26.7,-4.3,-9.4,-9.1,-4.5,-6.9,4.5,0.61,4345,2905,0,0,0,0,132226,137809,3.1,4.9,5.3,0.96,0,0,0,0,0,-,49.8,1.5,-0.7,5.2,-2.0,1,3,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,52.8,51.8,049520,256380,0,0,0,0,,,,,,,,,,,안전,2025.0,263.5,210.6,25.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,476.3,309.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,61.3,75.2,-18.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.81,default,0,42.8,41.8,0,10.0,0.151,18.0,-15.0,12.45,0.57,5.15,10.87,6445.0,715.0,15.0,PYKRX,True,40.4,19.6,B,OBSERVE
kosdaq,20260602,20260602_2340,047310,파워로직스,미분류,4190,36.4,9.4,-9.0,-38.8,9.0,-19.4,-20.3,-31.9,-15.1,-15.8,-11.9,1.26,6850,3845,0,0,0,0,321566,357882,19.3,14.5,17.8,0.9,4,0,0,0,1,거래량동반양봉,72.4,-8.8,0.0,8.2,-0.4,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,76.4,75.4,047310,269612,0,0,0,0,,,,,,,,,,,안전,2025.0,-63.7,24.2,-362.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,166.4,-50.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,78.2,-41.0,290.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-1,95.4,94.4,4,-10.0,-0.494,10.0,17.0,18.1,0.78,0.0,0.0,5394.0,0.0,1.0,PYKRX,True,40.1,21.3,C,OBSERVE
kosdaq,20260602,20260602_2340,067280,멀티캠퍼스,미분류,25150,36.0,32.2,22.0,-32.0,3.9,-2.1,-15.0,-13.3,-3.8,-8.6,-17.8,0.58,37000,24200,0,0,0,0,13658,20816,3.1,3.5,5.6,0.66,0,0,0,0,0,-,52.5,1.1,0.0,-1.6,-1.4,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,60.5,59.5,067280,425351,0,0,0,0,,,,,,,,,,,안전,2025.0,318.9,389.3,-18.1,CFS,영업이익,dart_OperatingIncomeLoss,435.5,464.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6.4,47.0,-86.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.37,default,2,57.5,56.5,3,10.0,0.196,15.0,-10.0,13.125,0.65,5.69,5.37,38888.0,4417.0,9.0,PYKRX,True,40.1,26.9,B,OBSERVE
kosdaq,20260602,20260602_2340,014940,오리엔탈정공,미분류,5580,26.3,9.6,5.2,-57.0,10.5,-19.2,-31.4,-30.1,-18.0,-20.5,-31.9,0.99,12990,5050,0,0,0,0,222191,272970,15.0,13.2,18.9,0.81,0,0,0,0,0,-,87.9,7.8,-0.1,15.1,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,95.9,94.9,014940,141608,0,0,0,0,,,,,,,,,,,안전,2025.0,242.8,248.7,-2.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,279.1,251.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,79.8,82.0,-2.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.15,default,-1,89.9,88.9,0,15.0,0.407,15.0,-10.0,20.0,2.03,13.29,0.0,2752.0,420.0,0.0,PYKRX,True,40.0,29.0,B,OBSERVE
kosdaq,20260602,20260602_2340,189980,흥국에프엔비,미분류,1169,13.1,10.6,0.8,-55.3,3.5,-14.4,-28.4,-33.5,-17.4,-24.0,-29.6,0.92,2615,1130,0,0,0,0,159509,162911,1.8,2.0,2.3,0.98,0,0,0,0,0,-,88.7,0.5,0.0,-5.9,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,96.7,95.7,189980,916516,0,1,0,0,,[20250729] 주요사항보고서(전환사채권발행결정) (20250729000174),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250729000174,,,,20250729000174,주의,2025.0,85.3,107.4,-20.6,CFS,영업이익,dart_OperatingIncomeLoss,89.8,95.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,10.1,21.9,-54.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.05,default,-1,90.7,89.7,0,10.0,0.217,15.0,-10.0,20.0,0.46,5.82,11.12,2514.0,201.0,15.0,PYKRX,False,40.0,23.0,WATCH,WATCH
kosdaq,20260602,20260602_2340,046310,백금T&A,미분류,2295,21.3,12.9,10.7,-54.6,4.1,-13.4,-31.1,-33.0,-15.9,-24.0,-28.2,0.97,5050,2205,0,0,0,0,118693,115467,2.6,2.8,3.2,1.03,0,0,0,0,0,-,85.0,-1.0,0.8,-2.7,1.9,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.0,92.0,046310,360036,0,0,0,0,,,,,,,,,,,안전,2025.0,67.9,127.3,-46.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,182.3,235.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.3,26.9,-112.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.68,default,2,90.0,89.0,0,0.0,-0.062,15.0,-10.0,20.0,0.51,8.73,4.36,4544.0,263.0,15.0,PYKRX,True,40.0,11.0,B,OBSERVE
kosdaq,20260602,20260602_2340,425420,티에프이,미분류,46400,27.5,13.5,9.9,-40.3,147.6,-23.2,-30.1,8.9,-21.8,-23.5,2.1,1.07,77700,18740,0,0,0,0,151364,179655,85.1,73.2,109.6,0.84,4,0,0,0,1,거래량동반양봉,81.6,31.4,-19.4,-119.3,-109.7,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.6,92.6,425420,1035368,0,2,0,0,,[20260402] 주요사항보고서(자기전환사채매도결정) (20260402002934) || [20251110] 전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20251110900145),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260402002934 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251110900145,,,,20260402002934 || 20251110900145,주의,2025.0,190.6,43.9,334.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,128.1,44.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,33.3,29.8,12.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.67,default,-1,104.6,103.6,4,5.0,0.109,15.0,6.0,20.0,4.93,29.26,0.0,9411.0,1586.0,0.0,PYKRX,False,40.0,36.2,WATCH,WATCH
kosdaq,20260602,20260602_2340,407400,꿈비,미분류,2730,23.8,15.0,15.4,-71.1,11.9,-10.3,-42.5,-43.1,-21.8,-30.6,-44.1,0.7,9460,2440,0,0,0,0,155635,271422,5.3,4.4,9.4,0.57,4,0,0,0,1,거래량동반양봉,82.6,3.5,0.0,-8.0,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,94.6,93.6,407400,1586455,0,3,0,0,,[20260417] 전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20260417900657) || [20250702] 주요사항보고서(전환사채권발행결정) (20250702000491) || [20250602] 주요사항보고서(자기전환사채매도결정) (20250602000988),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417900657 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250702000491 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250602000988,,,,20260417900657 || 20250702000491 || 20250602000988,주의,2025.0,-42.5,4.0,-1154.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,16.3,-36.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-2.4,-2.4,1.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,2,96.6,95.6,7,15.0,0.372,7.0,0.0,20.0,0.82,0.0,0.0,3316.0,0.0,1.0,PYKRX,False,40.0,43.6,WATCH,WATCH
kosdaq,20260602,20260602_2340,274400,이노시뮬레이션,미분류,3000,18.8,10.8,13.8,-48.8,3.4,-7.3,-26.1,-15.7,-12.9,-19.2,-25.1,1.0,5860,2900,0,0,0,0,20755,24791,0.8,0.6,0.9,0.84,0,0,0,0,0,-,81.8,0.1,0.0,-0.9,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,89.8,88.8,274400,965318,0,1,0,0,,[20250616] [기재정정]주요사항보고서(유상증자결정) (20250616000154),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250616000154,,,,20250616000154,주의,2025.0,-19.9,-48.1,58.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,27.1,-15.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-4.6,-12.0,61.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,2,101.8,100.8,0,5.0,0.111,13.0,11.0,20.0,0.9,0.0,0.0,3320.0,0.0,1.0,PYKRX,False,40.0,30.1,WATCH,WATCH
kosdaq,20260602,20260602_2340,191410,육일씨엔에쓰,반도체·전자부품,1611,24.6,17.2,17.7,-68.4,21.6,-11.7,-42.2,-47.6,-21.1,-31.8,-28.0,1.25,5100,1325,0,0,0,0,176460,180997,3.7,2.9,3.8,0.97,4,0,0,0,1,거래량동반양봉,82.4,2.3,0.0,8.3,0.1,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,94.4,93.4,191410,843900,0,0,0,0,,,,,,,,,,,안전,2025.0,-15.1,-9.5,-58.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,21.8,6.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.1,7.9,-34.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,2,86.4,85.4,4,15.0,0.605,5.0,-10.0,20.0,0.86,10.6,0.0,1876.0,152.0,6.0,PYKRX,True,40.0,29.0,C,OBSERVE
kosdaq,20260602,20260602_2340,126600,BGF에코머티리얼즈,미분류,3285,34.1,10.1,3.7,-49.6,24.0,-12.9,-22.1,-18.0,-12.9,-18.0,-6.9,0.43,6520,2650,0,0,0,0,256526,750576,11.1,8.8,29.2,0.34,0,0,0,0,0,-,78.2,3.1,-0.5,-11.4,-3.8,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,86.2,85.2,126600,599595,0,0,0,0,,,,,,,,,,,안전,2025.0,173.5,140.1,23.8,CFS,영업이익,dart_OperatingIncomeLoss,269.3,124.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,32.3,48.1,-32.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.55,default,-3,73.2,72.2,0,5.0,0.089,18.0,-15.0,19.55,0.5,14.54,1.52,6634.0,226.0,12.0,PYKRX,True,39.6,15.8,B,OBSERVE
kosdaq,20260602,20260602_2340,024830,세원물산,미분류,10180,45.2,20.2,21.3,-27.3,49.9,-3.8,-8.6,-18.6,-3.5,-7.5,-5.5,2.15,14000,6790,5,0,0,1,9507,9316,2.0,1.0,1.0,1.02,4,0,0,0,1,거래량동반양봉,42.1,0.9,0.0,-0.7,0.0,1,3,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,54.1,53.1,024830,173591,0,0,0,0,,,,,,,,,,,안전,2025.0,30.6,13.4,127.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,190.5,502.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-19.6,-16.2,-20.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,6.23,default,1,45.1,44.1,4,15.0,0.9,13.0,-15.0,10.525,0.21,4.57,1.96,47436.0,2230.0,12.0,PYKRX,True,39.5,29.1,B,WAIT
kosdaq,20260602,20260602_2340,041510,에스엠,미분류,78300,38.4,8.0,6.6,-49.5,2.0,-9.4,-19.7,-32.2,-10.3,-12.4,-30.2,1.01,155100,76800,0,0,0,0,145712,124355,97.3,116.9,108.8,1.17,0,0,0,0,0,-,69.5,171.8,-225.5,220.5,-364.5,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,77.5,76.5,041510,260930,0,0,0,0,,,,,,,,,,,안전,2025.0,1830.3,873.0,109.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,1948.6,1356.8,영업활동으로 인한 순현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,386.0,325.9,18.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.06,default,2,94.5,93.5,0,-10.0,-0.494,23.0,6.0,17.375,1.79,5.16,2.07,43793.0,15166.0,3.0,PYKRX,True,39.4,15.8,B,OBSERVE
kosdaq,20260602,20260602_2340,106190,하이텍팜,미분류,15160,39.4,59.4,32.6,-39.4,41.7,-4.1,-22.1,-4.1,-4.2,-18.2,6.0,0.72,25000,10700,0,0,0,0,101406,76289,8.5,14.8,12.1,1.33,3,0,1,0,0,5일선회복,49.7,5.2,-0.1,14.0,-2.9,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,60.7,59.7,106190,409964,0,0,0,0,,,,,,,,,,,안전,2025.0,128.6,155.6,-17.4,OFS,영업이익(손실),dart_OperatingIncomeLoss,170.3,146.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-11.0,25.6,-142.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.32,default,2,57.7,56.7,7,15.0,0.421,15.0,-10.0,12.425,1.23,14.05,0.99,12290.0,1079.0,0.0,PYKRX,True,39.4,40.7,B,WAIT
kosdaq,20260602,20260602_2340,104200,NHN벅스,미분류,3230,41.5,11.3,7.2,-55.4,27.9,-12.7,-22.5,-42.5,-12.3,-18.7,-16.0,0.39,7240,2525,0,0,0,0,62637,110379,1.1,2.1,4.4,0.57,0,0,0,0,0,-,65.8,0.5,0.0,-5.1,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,73.8,72.8,104200,645089,0,4,0,0,,[20260327] 최대주주변경을수반하는주식양수도계약해제ㆍ취소등               (20260327902737) || [20260326] [기재정정]최대주주변경을수반하는주식양수도계약체결               (20260326903228) || [20260309] [기재정정]최대주주변경을수반하는주식양수도계약체결               (20260309900663),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260327902737 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260326903228 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309900663,,,,20260327902737 || 20260326903228 || 20260309900663,주의,2025.0,-7.3,3.6,-305.6,OFS,영업이익,dart_OperatingIncomeLoss,53.7,88.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1.8,-6.3,128.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,90.8,89.8,0,5.0,0.114,10.0,17.0,16.45,0.86,0.0,0.0,3749.0,0.0,1.0,PYKRX,False,39.4,30.8,WATCH,WATCH
kosdaq,20260602,20260602_2340,378340,필에너지,미분류,14600,36.3,6.0,12.8,-36.1,23.5,-16.3,-27.4,-9.3,-16.6,-13.6,0.0,0.46,22850,11820,0,0,0,0,103326,179180,11.8,16.6,33.4,0.58,0,0,0,0,0,-,68.6,-2.3,0.0,3.2,-4.6,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,68.6,67.6,378340,1488320,0,0,0,0,,,,,,,,,,,안전,2025.0,-221.7,142.0,-256.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,57.5,-165.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-38.8,-60.3,35.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,85.6,84.6,0,0.0,-0.069,10.0,17.0,17.15,2.48,0.0,0.0,5893.0,0.0,-5.0,PYKRX,True,39.2,25.0,C,OBSERVE
