rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
316,478340,KOSDAQ,0.712,1093,나라스페이스테크놀로지,조선·기타운송,EXCLUDE,0.12,0.0651,-83.7,,-3.3,10.9,-4.2,-35.0,0.0,0.1,0,0,
317,003000,KOSPI,0.711,1093,부광약품,제약·바이오,,0.4,0.0396,-57.5,25.1,-4.7,23.6,-29.8,-30.5,0.3,-1.8,0,0,
318,127120,KOSDAQ,0.71,1093,제이에스링크,지주·전문서비스,EXCLUDE,1.23,0.0655,-31.3,106.0,-16.2,57.4,4.4,39.4,-11.7,25.9,0,0,CB 08/24
319,290650,KOSDAQ,0.709,1093,엘앤씨바이오,제약·바이오,,1.29,0.0604,-59.5,89.8,-24.9,94.6,20.4,101.8,-25.2,-19.4,0,0,유무상혼합 07/31
320,000990,KOSPI,0.708,1093,DB하이텍,반도체·전자부품,WATCH,3.91,0.0643,-59.2,108.6,1.5,283.0,147.3,536.6,-207.2,-680.6,0,0,
321,322510,KOSDAQ,0.707,1093,제이엘케이,출판·SW,OBSERVE,0.12,0.0581,-47.8,-2.0,-13.9,5.4,-2.0,5.2,0.1,0.5,0,0,
322,010690,KOSPI,0.706,1093,화신,자동차·부품,OBSERVE,0.27,0.0721,-50.2,-10.2,-5.5,49.9,-8.2,-59.0,-1.7,5.7,0,0,
323,067080,KOSDAQ,0.705,1093,대화제약,제약·바이오,,0.2,0.052,-53.0,-32.9,15.4,13.2,-2.2,-16.2,-0.1,-0.2,0,0,
324,007810,KOSPI,0.704,1093,코리아써키트,반도체·전자부품,OBSERVE,1.22,0.0776,-64.1,386.0,-8.3,210.3,11.5,-102.8,-84.7,-373.2,0,0,
325,149950,KOSDAQ,0.703,1093,아바텍,반도체·전자부품,,0.12,0.0672,-47.5,8.6,9.0,8.5,1.7,-5.0,1.2,1.4,0,0,
325,021240,KOSPI,0.703,1093,코웨이,미분류,,7.03,0.0271,-8.6,-11.6,2.9,156.9,-124.2,-350.1,11.9,-20.6,0,0,
327,000660,KOSPI,0.702,1093,SK하이닉스,반도체·전자부품,,1203.12,0.0793,-43.6,564.5,10.2,62313.1,-19270.5,-59404.9,-28910.9,-37728.5,0,0,유상증자 06/24
328,095700,KOSDAQ,0.701,1093,제넥신,지주·전문서비스,,0.14,0.0614,-57.5,-47.9,12.5,27.4,-3.2,-15.3,1.6,3.0,0,0,
329,474650,KOSDAQ,0.7,1093,링크솔루션,기계·장비,,0.15,0.0668,-70.9,21.7,8.1,8.9,-2.8,-23.1,-0.3,3.1,0,0,
330,293940,KOSPI,0.699,1093,신한알파리츠,,,0.65,0.0146,-14.3,-4.7,1.9,6.2,-3.9,-4.4,3.1,11.9,0,0,
331,039440,KOSDAQ,0.698,1093,에스티아이,기계·장비,WAIT,0.3,0.0667,-52.4,27.8,-10.3,19.4,-4.4,-4.5,0.3,4.5,0,0,
332,456040,KOSPI,0.697,1093,OCI,화학,,0.71,0.0474,-47.1,39.0,3.3,34.6,-26.0,-28.2,27.6,72.4,0,0,
333,138610,KOSDAQ,0.696,1093,나이벡,제약·바이오,WATCH,0.17,0.0563,-71.0,-35.6,-3.3,27.6,-18.9,-48.8,-0.2,-55.1,0,0,
334,381970,KOSPI,0.695,1093,케이카,자동차판매,WATCH,0.31,0.0315,-62.3,-51.0,-17.1,8.8,-1.5,-6.7,5.8,-31.3,0,0,
335,019170,KOSPI,0.694,1093,신풍제약,제약·바이오,,0.52,0.0537,-36.2,-36.1,24.8,81.0,-43.7,-96.2,-8.0,-10.3,0,0,
336,282880,KOSDAQ,0.694,1093,코윈테크,기계·장비,,0.12,0.0436,-49.0,-21.5,8.3,5.3,-0.8,-9.6,0.9,2.0,0,0,
337,373110,KOSDAQ,0.693,1093,엑셀세라퓨틱스,제약·바이오,EXCLUDE,0.02,0.0398,-61.8,-51.9,-11.0,6.3,-0.2,-1.6,-0.0,-0.5,0,0,
338,011780,KOSPI,0.692,1093,금호석유화학,화학,,3.17,0.0349,-17.9,8.9,3.5,174.8,31.0,462.7,83.4,-414.2,0,0,
339,215100,KOSDAQ,0.691,1093,로보로보,전기장비,OBSERVE,0.08,0.049,-69.8,-10.6,-4.2,5.6,-0.8,-8.5,0.0,0.0,0,0,
340,002020,KOSPI,0.69,1093,코오롱,금융(은행),WATCH,0.33,0.0601,-69.6,-30.6,-1.9,12.6,-4.9,3.0,0.1,-9.0,0,0,
341,279570,KOSPI,0.689,1093,케이뱅크,금융(은행),,2.27,0.033,-32.8,,0.2,30.7,6.6,35.3,-1.1,-38.0,0,0,
342,004000,KOSPI,0.688,1093,롯데정밀화학,화학,,1.18,0.0279,-35.8,15.8,-3.7,21.5,-0.6,44.5,-8.2,-53.8,0,0,
343,000270,KOSPI,0.687,1093,기아,자동차·부품,OBSERVE,49.39,0.0398,-38.6,26.9,-5.3,1045.6,336.4,1299.9,1.7,-1602.7,0,0,
344,008770,KOSPI,0.686,1093,호텔신라,소매,OBSERVE,1.66,0.0349,-39.2,-12.7,-1.5,90.4,-91.6,14.4,0.2,-227.3,0,0,
345,259630,KOSDAQ,0.685,1093,엠플러스,기계·장비,,0.12,0.0409,-50.0,-17.2,-0.6,7.1,-5.0,-20.0,0.0,-0.1,0,0,
346,144960,KOSDAQ,0.684,1093,뉴파워프라즈마,기계·장비,OBSERVE,0.38,0.079,-29.9,105.7,-20.2,138.7,5.8,50.4,-39.5,-89.4,0,0,
347,175330,KOSPI,0.683,1093,JB금융지주,,,5.78,0.0354,-17.3,22.2,9.7,109.4,-84.8,-79.2,205.2,263.6,0,0,
348,200880,KOSPI,0.683,1093,서연이화,자동차·부품,OBSERVE,0.31,0.0381,-30.4,0.4,-5.4,6.5,3.0,-4.8,-0.1,-0.4,0,0,
349,395400,KOSPI,0.682,1093,SK리츠,,,1.62,0.0326,-24.1,11.8,-2.5,11.4,4.8,25.0,-6.1,-29.3,0,0,
350,071050,KOSPI,0.681,1093,한국금융지주,,,10.52,0.0474,-35.5,64.7,-7.5,398.5,517.2,1573.9,-550.0,-1538.8,0,0,
351,010960,KOSPI,0.68,1093,삼호개발,건설,,0.08,0.0608,-29.1,-9.7,3.8,7.8,-3.0,-1.7,0.0,0.1,0,0,
352,079550,KOSPI,0.679,1093,LIG디펜스앤에어로스페이스,금속가공,WATCH,14.34,0.0651,-36.1,52.3,-7.1,865.3,-93.6,1212.0,-422.6,-1703.7,0,0,유상증자 06/26
353,317450,KOSPI,0.678,1093,명인제약,제약·바이오,OBSERVE,0.65,0.028,-63.4,,-1.1,9.1,-1.8,-32.2,1.1,17.8,0,0,
354,005830,KOSPI,0.677,1093,DB손해보험,,,12.82,0.0309,-4.8,18.5,22.5,421.8,-693.3,-1234.8,723.4,1444.4,0,0,
355,010130,KOSPI,0.676,1093,고려아연,철강·1차금속,,25.51,0.0473,-42.2,35.0,-1.0,419.1,94.2,-1330.0,-407.8,1672.4,0,0,
356,046120,KOSDAQ,0.675,1093,오르비텍,연구개발,EXCLUDE,0.15,0.0548,-69.1,28.7,-9.6,11.9,-6.2,-28.7,0.0,-0.6,0,0,CB 08/24
357,097950,KOSPI,0.674,1093,CJ제일제당,식료품,,2.76,0.0241,-25.6,-14.1,-9.7,157.2,-12.5,-787.0,34.7,216.2,0,0,
358,289080,KOSDAQ,0.673,1093,SV인베스트먼트,금융(은행),,0.14,0.0609,-49.6,9.2,18.5,49.9,-6.5,-63.9,0.4,0.4,0,0,
359,475960,KOSDAQ,0.672,1093,토모큐브,의료·정밀·광학,OBSERVE,0.38,0.0541,-57.6,-3.2,-23.8,12.9,-7.8,-26.2,-2.5,-5.0,0,0,
360,011930,KOSPI,0.672,1093,신성이엔지,반도체·전자부품,WATCH,0.33,0.0608,-62.5,9.2,0.8,25.8,0.0,13.6,-0.4,-3.4,0,0,
361,050890,KOSDAQ,0.671,1093,쏠리드,반도체·전자부품,OBSERVE,0.52,0.0475,-54.8,56.4,-14.3,55.6,-15.3,5.7,-12.2,-26.6,0,0,
362,137310,KOSPI,0.67,1093,에스디바이오센서,의료·정밀·광학,,0.74,0.0319,-43.2,-37.8,-3.0,15.2,4.4,-11.5,-2.7,-14.4,0,0,
363,012200,KOSPI,0.669,1093,계양전기,기계·장비,EXCLUDE,0.1,0.063,-71.1,184.4,-11.2,12.5,-3.9,-19.2,-1.9,-1.8,0,0,
364,260970,KOSDAQ,0.668,1093,에스앤디,식료품,,0.16,0.0418,-59.7,-56.0,-0.7,15.2,-0.6,-10.2,5.2,16.6,0,0,
365,004020,KOSPI,0.667,1093,현대제철,철강·1차금속,,4.2,0.0404,-32.3,-15.2,11.9,176.2,-126.1,-323.2,112.8,425.2,0,0,
366,476830,KOSDAQ,0.666,1093,알지노믹스,지주·전문서비스,,0.79,0.1026,-88.1,,-13.0,130.0,-13.8,-174.8,-25.4,-28.2,0,0,
367,402030,KOSDAQ,0.665,1093,코난테크놀로지,출판·SW,EXCLUDE,0.17,0.0672,-51.9,-30.9,-11.7,8.2,-0.0,1.0,0.1,0.5,0,0,
368,336570,KOSDAQ,0.664,1093,원텍,의료·정밀·광학,WATCH,0.44,0.0429,-55.7,-47.8,-5.7,26.8,6.2,-20.1,0.6,1.2,0,0,
369,013580,KOSPI,0.663,1093,계룡건설,건설,,0.2,0.0475,-27.0,-3.0,9.2,21.5,-8.2,7.1,-0.4,-4.5,0,0,
370,086900,KOSDAQ,0.662,1093,메디톡스,제약·바이오,OBSERVE,0.51,0.0387,-49.8,-35.7,-11.9,25.9,-5.6,-53.4,3.0,-8.8,0,0,
371,100790,KOSDAQ,0.661,1093,미래에셋벤처투자,금융(은행),OBSERVE,0.8,0.0738,-77.8,141.0,6.0,195.1,-20.4,-430.5,-12.4,17.0,0,0,
372,086790,KOSPI,0.661,1093,하나금융지주,,,36.85,0.0298,-3.7,56.3,0.8,1010.7,-614.8,-937.5,858.3,1545.7,0,0,
373,008490,KOSPI,0.66,1093,서흥,화학,OBSERVE,0.25,0.0443,-31.7,-26.1,-7.0,20.8,-3.9,2.1,1.0,2.8,0,0,
374,160190,KOSDAQ,0.659,1093,하이젠알앤엠,전기장비,EXCLUDE,0.59,0.0715,-77.5,-39.7,14.9,40.1,-1.6,-95.7,0.1,6.0,0,0,
375,114190,KOSDAQ,0.658,1093,강원에너지,전기장비,OBSERVE,0.23,0.0607,-52.6,-33.1,8.5,16.8,-6.7,-16.5,0.0,-0.9,0,0,
376,083650,KOSDAQ,0.657,1093,비에이치아이,기계·장비,,1.86,0.0778,-45.2,-2.7,13.0,229.5,-10.4,-563.9,-7.7,333.7,0,0,
377,009450,KOSPI,0.656,1093,경동나비엔,전기장비,WATCH,0.89,0.033,-26.1,-8.5,-15.3,45.0,1.5,-97.4,-7.3,33.6,0,0,
378,001450,KOSPI,0.655,1093,현대해상,,,4.36,0.0364,-4.5,33.2,32.2,317.9,-294.5,-50.6,417.6,1076.0,0,0,
379,203650,KOSDAQ,0.654,1093,드림시큐리티,출판·SW,,0.21,0.0445,-56.1,23.6,0.7,19.4,-10.1,-4.1,0.0,-0.1,0,0,CB 07/22
380,131290,KOSDAQ,0.653,1093,티에스이,의료·정밀·광학,,2.62,0.0862,-16.9,442.6,14.3,309.9,245.0,113.1,-326.6,-72.7,0,0,CB 07/10
381,018250,KOSPI,0.652,1093,애경산업,화학,,0.31,0.0232,-35.1,-29.8,-1.4,8.0,-5.2,-3.2,-0.2,0.1,0,0,
382,163730,KOSDAQ,0.651,1093,핑거,출판·SW,WATCH,0.11,0.0667,-59.6,-17.4,-3.3,13.5,-6.9,-31.9,-0.1,-0.4,0,0,CB 08/21
383,129920,KOSDAQ,0.651,1093,대성하이텍,기계·장비,WATCH,0.09,0.0723,-63.3,39.5,-9.1,9.1,-0.9,-1.8,-0.4,-7.8,0,0,CB 06/17
384,067310,KOSDAQ,0.65,1093,하나마이크론,반도체·전자부품,,2.32,0.0712,-38.6,173.6,12.8,592.1,26.8,-92.0,-286.0,-504.8,0,0,
385,069620,KOSPI,0.649,1093,대웅제약,제약·바이오,OBSERVE,1.35,0.0357,-40.2,-7.1,-9.3,31.8,-25.0,6.3,-6.0,-69.8,0,0,
386,494120,KOSDAQ,0.648,1093,큐리오시스,의료·정밀·광학,,0.13,0.094,-90.3,,-25.7,12.0,-3.2,11.5,-0.9,-9.3,0,0,
387,161000,KOSPI,0.647,1093,애경케미칼,화학,,0.51,0.0424,-44.8,-18.9,19.2,33.6,-24.2,-52.0,3.2,6.6,0,0,
388,000810,KOSPI,0.646,1093,삼성화재,,,29.6,0.0382,-9.2,43.8,2.3,740.3,-468.5,-633.5,511.7,838.2,0,0,
389,001060,KOSPI,0.645,1093,JW중외제약,제약·바이오,,0.64,0.0374,-29.6,12.2,11.8,28.6,-34.9,-104.3,9.1,29.5,0,0,
390,005490,KOSPI,0.644,1093,POSCO홀딩스,철강·1차금속,,26.7,0.0342,-37.0,5.7,5.6,884.5,-215.4,63.1,427.1,721.4,0,0,
391,001530,KOSPI,0.643,1093,DI동일,도매,,0.57,0.0332,-30.3,-37.9,13.8,11.0,1.0,1.3,32.9,45.8,0,0,
392,255220,KOSDAQ,0.642,1093,SG,비금속광물(시멘트·유리),WATCH,0.12,0.0567,-66.2,-42.6,-17.8,19.6,-1.2,0.5,-8.1,-8.1,0,0,유상증자 06/18
393,059090,KOSDAQ,0.641,1093,미코,반도체·전자부품,,0.6,0.0682,-35.3,24.6,13.4,39.6,-5.7,18.5,0.4,15.0,0,0,
394,004490,KOSPI,0.64,1093,세방전지,전기장비,,0.89,0.038,-10.1,-15.2,18.6,51.7,39.0,34.8,103.7,160.8,0,0,
395,194480,KOSDAQ,0.64,1093,데브시스터즈,출판·SW,WAIT,0.19,0.0705,-71.9,-58.8,-20.7,18.7,-1.8,-5.0,-4.2,-16.1,0,0,
396,323990,KOSDAQ,0.639,1093,박셀바이오,지주·전문서비스,,0.11,0.0635,-58.4,-52.8,8.8,8.2,5.3,-0.4,0.0,0.0,0,0,
397,042500,KOSDAQ,0.638,1093,링네트,IT서비스,,0.1,0.0212,-29.8,20.3,1.7,5.4,-2.0,-2.8,0.1,0.4,0,0,
398,007820,KOSDAQ,0.637,1093,엠엑스로보틱스,기계·장비,EXCLUDE,0.08,0.0614,-44.4,-8.7,17.8,112.2,3.4,-9.5,0.0,-1.0,0,0,유상증자 08/10
399,126700,KOSDAQ,0.636,1093,하이비젼시스템,의료·정밀·광학,,0.17,0.0501,-45.5,-28.5,7.5,8.5,-7.2,-28.6,9.0,33.2,0,0,
400,047040,KOSPI,0.635,1093,대우건설,건설,,6.92,0.0661,-54.6,271.4,-0.1,1190.8,-490.1,-1348.6,-304.3,723.3,0,0,
401,249420,KOSPI,0.634,1093,일동제약,제약·바이오,,0.48,0.0502,-66.1,-35.8,-2.0,80.4,-154.6,-246.4,1.0,-19.0,0,0,
402,388790,KOSDAQ,0.633,1093,라이콤,반도체·전자부품,,0.12,0.0818,-53.9,86.1,1.2,14.9,-4.6,-2.4,-1.3,-1.1,0,0,CB 07/08
403,128660,KOSDAQ,0.632,1093,피제이메탈,철강·1차금속,,0.07,0.0254,-24.9,-7.1,8.5,9.8,-0.8,-9.1,0.0,0.3,0,0,
404,115440,KOSDAQ,0.631,1093,우리넷,반도체·전자부품,WATCH,0.08,0.0569,-61.6,15.4,-2.3,5.1,0.1,4.1,0.0,0.0,0,0,
405,064290,KOSDAQ,0.63,1093,인텍플러스,기계·장비,,0.52,0.0848,-22.5,157.6,41.6,110.0,-25.6,-272.2,20.1,220.7,0,0,
405,069960,KOSPI,0.63,1093,현대백화점,소매,WATCH,2.07,0.0428,-53.5,50.8,-9.6,155.8,-158.0,215.6,9.7,-709.5,0,0,
407,091700,KOSDAQ,0.629,1093,파트론,반도체·전자부품,WATCH,0.27,0.0261,-37.3,-13.7,-3.2,5.7,-5.2,-22.2,0.2,2.6,0,0,
408,204270,KOSDAQ,0.628,1093,제이앤티씨,반도체·전자부품,,1.11,0.0776,-35.0,-10.9,22.2,97.5,-49.3,-36.5,-18.8,-27.7,0,0,
409,347890,KOSDAQ,0.627,1093,엠엑스온,의료·정밀·광학,EXCLUDE,0.08,0.0266,-38.6,-23.6,4.0,8.7,-0.8,-4.6,0.0,0.0,0,0,
410,001800,KOSPI,0.626,1093,오리온홀딩스,금융(은행),,1.54,0.0295,-9.7,30.4,-5.0,18.3,5.2,-16.0,-2.7,-2.4,0,0,
411,083450,KOSDAQ,0.625,1093,GST,기계·장비,WAIT,0.79,0.0619,-35.3,159.8,-6.5,62.0,-11.2,35.3,-10.1,-105.4,0,0,
412,104830,KOSDAQ,0.624,1093,원익머트리얼즈,화학,,0.4,0.054,-41.7,40.0,-2.0,19.4,18.0,-34.3,-26.7,18.8,0,0,
413,000490,KOSPI,0.623,1093,대동,기계·장비,,0.24,0.0413,-28.8,-33.8,23.7,90.4,-9.7,-52.8,0.0,1.1,0,0,
414,161890,KOSPI,0.622,1093,한국콜마,화학,,3.44,0.0498,-9.8,29.3,36.4,702.7,-102.4,65.1,79.0,438.9,0,0,
415,475430,KOSDAQ,0.621,1093,키스트론,전기장비,WATCH,0.07,0.0657,-40.3,-18.2,0.0,17.9,-2.0,-3.6,0.0,0.0,0,0,
416,000370,KOSPI,0.62,1093,한화손해보험,,,0.98,0.0447,-9.5,9.3,42.0,75.0,31.0,58.1,88.4,255.9,0,0,
417,499790,KOSPI,0.619,1093,GS피앤엘,금융(은행),,0.85,0.0444,-33.7,-5.6,-2.9,23.4,-15.0,-23.8,25.6,73.8,0,0,
418,261780,KOSDAQ,0.618,1093,아리바이오랩,지주·전문서비스,,0.08,0.0523,-53.8,-24.8,24.0,7.0,-2.2,-4.7,0.0,0.0,0,0,유상증자 07/23
419,035420,KOSPI,0.618,1093,NAVER,IT서비스,,32.47,0.0448,-25.6,3.2,-5.5,1930.8,134.4,-499.3,-534.8,654.4,0,0,유상증자 07/27
420,311320,KOSDAQ,0.617,1093,지오엘리먼트,반도체·전자부품,,0.11,0.0781,-20.1,9.9,32.8,9.2,4.0,20.8,-0.1,-24.0,0,0,
421,008970,KOSPI,0.616,1093,KBI동양철관,철강·1차금속,,0.12,0.0369,-61.9,-56.1,0.4,10.9,-6.9,-13.6,-0.1,-0.2,0,0,
422,023530,KOSPI,0.615,1093,롯데쇼핑,소매,,3.04,0.0461,-47.2,73.4,-6.1,191.7,-192.5,179.0,54.5,-357.2,0,0,
423,001120,KOSPI,0.614,1093,LX인터내셔널,도매,,1.56,0.0305,-28.9,25.1,7.8,25.9,-31.5,-24.1,54.7,35.5,0,0,
424,310200,KOSDAQ,0.613,1093,애니플러스,미디어·엔터,WATCH,0.11,0.0413,-60.8,-51.3,-22.7,11.7,-1.4,-10.9,0.0,1.3,0,0,
425,002030,KOSPI,0.612,1093,아세아,엔지니어링,,0.43,0.0388,-47.9,-49.2,8.1,10.5,-1.8,-0.4,3.4,4.5,0,0,
426,099430,KOSDAQ,0.611,1093,바이오플러스,제약·바이오,WATCH,0.21,0.0368,-53.2,-39.0,-7.8,8.5,-1.8,-11.1,0.0,-0.2,0,0,
427,382840,KOSDAQ,0.61,1093,원준,기계·장비,,0.08,0.0498,-54.0,-49.1,8.5,6.5,-0.7,-4.7,0.0,0.0,0,0,
428,005180,KOSPI,0.609,1093,빙그레,식료품,,0.84,0.0362,-4.2,-2.0,31.1,126.4,11.0,278.7,68.6,415.7,0,0,
429,015760,KOSPI,0.608,1093,한국전력,전력·가스,,20.64,0.0338,-52.7,-7.9,-10.6,623.4,-160.1,-400.3,-102.4,-1470.3,0,0,
430,225570,KOSDAQ,0.608,1093,넥슨게임즈,출판·SW,,0.76,0.0341,-21.1,-37.5,28.0,22.6,1.2,5.0,6.8,27.7,0,0,
431,065450,KOSDAQ,0.607,1093,빅텍,의료·정밀·광학,WATCH,0.08,0.0281,-57.6,-23.8,-7.2,8.3,-6.3,-15.1,0.0,0.3,0,0,
432,128940,KOSPI,0.606,1093,한미약품,제약·바이오,,6.07,0.0659,-24.4,34.3,21.1,874.9,429.8,-985.8,-226.4,1082.9,0,0,
433,318060,KOSDAQ,0.605,1093,그래피,화학,EXCLUDE,0.2,0.0605,-71.6,,-1.3,19.3,-14.9,-65.2,1.3,-9.1,0,0,유상증자 07/13
434,201490,KOSDAQ,0.604,1093,미투온,출판·SW,,0.09,0.042,-59.1,-61.5,21.1,37.7,-1.2,-24.2,-0.0,-0.1,0,0,
435,172670,KOSDAQ,0.603,1093,에이엘티,반도체·전자부품,WAIT,0.09,0.067,-50.8,30.9,-10.8,6.3,0.9,0.8,0.0,0.0,0,0,
436,298830,KOSDAQ,0.602,1093,슈어소프트테크,출판·SW,,0.23,0.0455,-57.1,-13.8,8.6,7.7,-4.2,-11.1,0.0,0.0,0,0,
437,107600,KOSDAQ,0.601,1093,새빗켐,화학,EXCLUDE,0.09,0.0649,-62.6,-60.1,13.1,6.1,-1.1,-5.3,-1.1,1.2,0,0,
438,001780,KOSPI,0.6,1093,알루코,철강·1차금속,EXCLUDE,0.15,0.0348,-53.7,-21.3,-7.3,6.5,-3.0,1.2,0.0,-13.9,0,0,
439,043910,KOSDAQ,0.599,1093,자연과환경,비금속광물(시멘트·유리),,0.04,0.0353,-51.8,-60.2,11.5,7.0,-0.6,-3.0,0.0,0.0,0,0,
440,212710,KOSDAQ,0.598,1093,아이에스티이,반도체·전자부품,OBSERVE,0.07,0.0679,-50.6,-10.7,-6.3,6.1,-4.6,-0.0,-0.2,-4.1,0,0,
441,051370,KOSDAQ,0.597,1093,인터플렉스,반도체·전자부품,WAIT,0.15,0.0467,-56.1,-14.8,-8.8,5.7,-1.4,-13.8,0.2,0.2,0,0,
442,045100,KOSDAQ,0.597,1093,한양이엔지,연구개발,WATCH,0.52,0.0636,-22.3,61.0,1.9,29.2,-15.1,42.3,-2.2,-100.1,0,0,
443,348370,KOSDAQ,0.596,1093,엔켐,화학,,0.45,0.0864,-78.9,-73.5,-1.2,85.8,-28.5,26.0,-17.9,-11.9,0,0,
444,088980,KOSPI,0.595,1093,맥쿼리인프라,금융(은행),,4.75,0.0115,-16.1,-13.6,-0.8,139.1,-88.5,-217.6,94.4,86.0,0,0,
445,017510,KOSDAQ,0.594,1093,세명전기,금속가공,WAIT,0.11,0.0543,-56.8,-38.1,-3.6,13.8,-3.6,-1.1,-0.4,-0.3,0,0,
446,389650,KOSDAQ,0.593,1093,넥스트바이오메디컬,의료·정밀·광학,OBSERVE,0.26,0.0568,-68.3,-32.0,-23.8,10.2,-8.0,-5.9,5.1,-5.3,0,0,
447,265520,KOSDAQ,0.592,1093,AP시스템,기계·장비,WAIT,0.28,0.0481,-37.6,21.6,-6.3,9.1,-6.1,-7.3,0.0,-9.3,0,0,
448,114090,KOSPI,0.591,1093,GKL,예술·스포츠,,0.59,0.0263,-45.1,-44.0,2.9,11.4,-2.4,-22.4,9.5,16.7,0,0,
449,217190,KOSDAQ,0.59,1093,제너셈,기계·장비,,0.08,0.0664,-35.1,10.4,21.8,14.9,-2.0,13.8,0.0,0.0,0,0,
450,192820,KOSPI,0.589,1093,코스맥스,화학,,3.13,0.0409,-9.1,-8.5,36.4,489.0,-86.7,-42.6,408.9,1000.6,0,0,
451,016380,KOSPI,0.588,1093,KG스틸,철강·1차금속,,0.56,0.0272,-25.4,1.8,-1.2,12.8,0.9,14.4,3.2,10.4,0,0,
452,102120,KOSDAQ,0.587,1093,어보브반도체,반도체·전자부품,WATCH,0.12,0.0534,-54.7,-28.2,-2.9,7.3,-2.8,-4.6,0.0,-0.0,0,0,
453,041190,KOSDAQ,0.586,1093,우리기술투자,금융(은행),,0.52,0.0569,-48.8,-53.8,33.6,444.4,-29.5,-117.4,-8.2,4.4,0,0,
454,019180,KOSPI,0.586,1093,티에이치엔,전기장비,WATCH,0.09,0.0364,-46.0,24.2,-14.0,7.0,-3.2,-10.9,-0.2,-3.0,0,0,
455,453450,KOSDAQ,0.585,1093,그리드위즈,전문서비스,WATCH,0.1,0.0566,-51.3,-26.2,-8.3,5.7,-0.9,1.0,-3.5,-6.5,0,0,CB 08/24
456,108380,KOSDAQ,0.584,1093,대양전기공업,조선·기타운송,,0.17,0.0458,-46.8,-32.9,5.2,7.3,1.2,13.6,-4.4,-11.6,0,0,
457,009470,KOSPI,0.583,1093,삼화전기,반도체·전자부품,WAIT,0.15,0.0688,-59.6,-4.4,-1.7,11.1,-3.4,-6.8,0.0,1.4,0,0,
458,031980,KOSDAQ,0.582,1093,피에스케이홀딩스,기계·장비,,3.1,0.0912,-13.5,235.8,41.7,209.9,112.2,-60.6,22.6,177.0,0,0,
459,078150,KOSDAQ,0.581,1093,HB테크놀러지,기계·장비,WAIT,0.18,0.0477,-62.2,13.3,-4.8,10.8,-3.0,-4.6,0.0,-0.1,0,0,
460,016360,KOSPI,0.58,1093,삼성증권,,,7.75,0.0444,-41.9,45.5,-9.0,431.6,244.0,189.9,-190.6,-890.8,0,0,
461,389260,KOSDAQ,0.579,1093,대명에너지,건설,,0.24,0.0679,-51.8,-35.5,-6.2,25.3,-4.1,-25.0,-1.0,-13.8,0,0,
462,039490,KOSPI,0.578,1093,키움증권,,,7.09,0.0491,-45.4,46.8,-6.9,259.2,357.6,1196.8,-353.2,-887.0,0,0,
463,278470,KOSPI,0.577,1093,에이피알,화학,,14.75,0.042,-15.2,56.8,4.2,1140.9,1.3,1693.4,80.9,160.0,0,0,
464,236200,KOSDAQ,0.576,1093,슈프리마,반도체·전자부품,OBSERVE,0.36,0.0373,-18.4,82.5,-13.6,14.1,1.5,46.6,1.8,-19.4,0,0,
465,093520,KOSDAQ,0.575,1093,매커스,도매,,0.31,0.0456,-21.3,2.2,12.2,8.7,1.3,34.3,2.8,11.8,0,0,
466,274090,KOSDAQ,0.575,1093,켄코아에어로스페이스,조선·기타운송,EXCLUDE,0.13,0.057,-72.0,-1.5,-6.3,12.6,-4.6,-6.7,0.0,-0.5,0,0,
467,097520,KOSPI,0.574,1093,엠씨넥스,반도체·전자부품,OBSERVE,0.33,0.0344,-40.7,-32.0,0.1,8.7,-11.2,-47.6,0.0,-0.5,0,0,
468,014820,KOSPI,0.573,1093,동원시스템즈,고무·플라스틱,,0.63,0.0329,-28.1,-27.1,1.6,9.8,2.8,2.5,3.6,7.7,0,0,
469,189860,KOSDAQ,0.572,1093,서전기전,전기장비,EXCLUDE,0.04,0.0768,-62.9,24.6,-1.5,8.5,-0.3,-3.7,0.0,0.0,0,0,
470,078930,KOSPI,0.571,1093,GS,금융(은행),,11.51,0.0455,-4.1,115.4,25.4,632.0,371.8,-1127.5,-118.8,1527.9,0,0,
471,194370,KOSPI,0.57,1093,제이에스코퍼레이션,가죽·신발,,0.38,0.0319,-14.8,32.6,-1.7,9.2,8.2,9.2,-0.7,-27.8,0,0,CB 06/26
472,490470,KOSDAQ,0.569,1093,세미파이브,연구개발,OBSERVE,0.49,0.0731,-70.3,,-12.7,32.8,-5.5,-21.0,-9.8,-58.0,0,0,
473,107640,KOSDAQ,0.568,1093,한중엔시에스,전기장비,,0.36,0.0615,-45.1,5.1,19.2,49.1,-88.0,-122.0,44.8,61.1,0,0,CB 08/13
474,327260,KOSDAQ,0.567,1093,RF머트리얼즈,반도체·전자부품,,0.61,0.1169,-71.3,462.0,3.0,178.9,-155.0,-392.6,66.5,183.3,0,0,
475,306620,KOSDAQ,0.566,1093,지아이에스,기계·장비,,0.09,0.0651,-52.1,-15.0,11.8,8.4,0.4,-4.3,0.2,-0.5,0,0,
476,105560,KOSPI,0.565,1093,KB금융,,,61.01,0.0308,-7.6,57.5,0.3,1931.3,-577.0,-715.2,1174.8,870.9,0,0,
