date,ticker,opinion_score,opinion_label,target_price,coverage,fetched_at
20260912,033310,,,,0,20260912_0132
20260912,033320,,,,0,20260912_0132
20260912,033500,,,,0,20260912_0132
20260912,033530,,,,0,20260912_0132
20260912,033540,,,,0,20260912_0132
20260912,033560,,,,0,20260912_0132
20260912,033640,,,,0,20260912_0132
20260912,033780,,,,0,20260912_0132
20260912,033790,,,,0,20260912_0132
20260912,033830,,,,0,20260912_0132
20260912,033920,,,,0,20260912_0132
20260912,034020,,,,0,20260912_0132
20260912,034120,,,,0,20260912_0132
20260912,034220,,,,0,20260912_0132
20260912,034230,,,,0,20260912_0132
20260912,034310,,,,0,20260912_0132
20260912,034590,,,,0,20260912_0132
20260912,034730,,,,0,20260912_0132
20260912,034810,,,,0,20260912_0132
20260912,034830,,,,0,20260912_0132
20260912,034940,,,,0,20260912_0132
20260912,034950,,,,0,20260912_0132
20260912,035000,,,,0,20260912_0132
20260912,035080,,,,0,20260912_0132
20260912,035150,,,,0,20260912_0132
20260912,035200,,,,0,20260912_0132
20260912,035250,,,,0,20260912_0132
20260912,035290,,,,0,20260912_0132
20260912,035420,,,,0,20260912_0132
20260912,035460,,,,0,20260912_0132
20260912,035510,,,,0,20260912_0132
20260912,035600,,,,0,20260912_0132
20260912,035610,,,,0,20260912_0132
20260912,035620,,,,0,20260912_0132
20260912,035720,,,,0,20260912_0132
20260912,035810,,,,0,20260912_0132
20260912,035890,,,,0,20260912_0132
20260912,036000,,,,0,20260912_0132
20260912,036010,,,,0,20260912_0132
20260912,036030,,,,0,20260912_0132
20260912,036090,,,,0,20260912_0132
20260912,036120,,,,0,20260912_0132
20260912,036170,,,,0,20260912_0132
20260912,036190,,,,0,20260912_0132
20260912,036200,,,,0,20260912_0132
20260912,036220,,,,0,20260912_0132
20260912,036420,,,,0,20260912_0132
20260912,036460,,,,0,20260912_0132
20260912,036480,,,,0,20260912_0132
20260912,036530,,,,0,20260912_0132
20260912,036540,,,,0,20260912_0132
20260912,036560,,,,0,20260912_0132
20260912,036570,,,,0,20260912_0132
20260912,036580,,,,0,20260912_0132
20260912,036620,,,,0,20260912_0132
20260912,036630,,,,0,20260912_0132
20260912,036640,,,,0,20260912_0132
20260912,036670,,,,0,20260912_0132
20260912,036710,,,,0,20260912_0132
20260912,036800,,,,0,20260912_0132
20260912,036810,,,,0,20260912_0132
20260912,036890,,,,0,20260912_0132
20260912,037030,,,,0,20260912_0132
20260912,037070,,,,0,20260912_0132
20260912,037230,,,,0,20260912_0132
20260912,037270,,,,0,20260912_0132
20260912,037330,,,,0,20260912_0132
20260912,037350,,,,0,20260912_0132
20260912,037370,,,,0,20260912_0132
20260912,037400,,,,0,20260912_0132
20260912,037440,,,,0,20260912_0132
20260912,037460,,,,0,20260912_0132
20260912,037560,,,,0,20260912_0132
20260912,037710,,,,0,20260912_0132
20260912,037760,,,,0,20260912_0132
20260912,037950,,,,0,20260912_0132
20260912,038010,,,,0,20260912_0132
20260912,038060,,,,0,20260912_0132
20260912,038070,,,,0,20260912_0132
20260912,038110,,,,0,20260912_0132
20260912,038290,,,,0,20260912_0132
20260912,038390,,,,0,20260912_0132
20260912,038460,,,,0,20260912_0132
20260912,038540,,,,0,20260912_0132
20260912,038620,,,,0,20260912_0132
20260912,038680,,,,0,20260912_0132
20260912,038870,,,,0,20260912_0132
20260912,038880,,,,0,20260912_0132
20260912,038950,,,,0,20260912_0132
20260912,039010,,,,0,20260912_0132
20260912,039020,,,,0,20260912_0133
20260912,039030,,,,0,20260912_0133
20260912,039130,,,,0,20260912_0133
20260912,039200,,,,0,20260912_0133
20260912,039240,,,,0,20260912_0133
20260912,039290,,,,0,20260912_0133
20260912,039310,,,,0,20260912_0133
20260912,039340,,,,0,20260912_0133
20260912,039420,,,,0,20260912_0133
20260912,039440,,,,0,20260912_0133
20260912,039490,,,,0,20260912_0133
20260912,039560,,,,0,20260912_0133
20260912,039570,,,,0,20260912_0133
20260912,039610,,,,0,20260912_0133
20260912,039740,,,,0,20260912_0133
20260912,039830,,,,0,20260912_0133
20260912,039840,,,,0,20260912_0133
20260912,039860,,,,0,20260912_0133
20260912,039980,,,,0,20260912_0133
20260912,040160,,,,0,20260912_0133
20260912,040300,,,,0,20260912_0133
20260912,040350,,,,0,20260912_0133
20260912,040420,,,,0,20260912_0133
20260912,040610,,,,0,20260912_0133
20260912,040910,,,,0,20260912_0133
20260912,041020,,,,0,20260912_0133
20260912,041190,,,,0,20260912_0133
20260912,041440,,,,0,20260912_0133
20260912,041460,,,,0,20260912_0133
20260912,041520,,,,0,20260912_0133
20260912,041650,,,,0,20260912_0133
20260912,041830,,,,0,20260912_0133
20260912,041910,,,,0,20260912_0133
20260912,041920,,,,0,20260912_0133
20260912,041930,,,,0,20260912_0133
20260912,041960,,,,0,20260912_0133
20260912,042000,,,,0,20260912_0133
20260912,042040,,,,0,20260912_0133
20260912,042110,,,,0,20260912_0133
20260912,042370,,,,0,20260912_0133
20260912,042420,,,,0,20260912_0133
20260912,042500,,,,0,20260912_0133
20260912,042510,,,,0,20260912_0133
20260912,042520,,,,0,20260912_0133
20260912,042600,,,,0,20260912_0133
20260912,042660,,,,0,20260912_0133
20260912,042700,,,,0,20260912_0133
20260912,042940,,,,0,20260912_0133
20260912,043150,,,,0,20260912_0133
20260912,043200,,,,0,20260912_0133
20260912,043260,,,,0,20260912_0133
20260912,043340,,,,0,20260912_0133
20260912,043360,,,,0,20260912_0133
20260912,043370,,,,0,20260912_0133
20260912,043590,,,,0,20260912_0133
20260912,043610,,,,0,20260912_0133
20260912,043650,,,,0,20260912_0133
20260912,043710,,,,0,20260912_0133
20260912,043910,,,,0,20260912_0133
20260912,044340,,,,0,20260912_0133
20260912,044380,,,,0,20260912_0133
20260912,044450,,,,0,20260912_0133
20260912,044480,,,,0,20260912_0133
20260912,044490,,,,0,20260912_0133
20260912,044780,,,,0,20260912_0133
20260912,044820,,,,0,20260912_0133
20260912,044960,,,,0,20260912_0133
20260912,044990,,,,0,20260912_0133
20260912,045060,,,,0,20260912_0133
20260912,045100,,,,0,20260912_0133
20260912,045300,,,,0,20260912_0133
20260912,045340,,,,0,20260912_0133
20260912,045390,,,,0,20260912_0133
20260912,045510,,,,0,20260912_0133
20260912,045520,,,,0,20260912_0133
20260912,045660,,,,0,20260912_0133
20260912,045970,,,,0,20260912_0133
20260912,046070,,,,0,20260912_0133
20260912,046120,,,,0,20260912_0133
20260912,046210,,,,0,20260912_0133
20260912,046310,,,,0,20260912_0133
20260912,046390,,,,0,20260912_0133
20260912,046440,,,,0,20260912_0133
20260912,046940,,,,0,20260912_0133
20260912,046970,,,,0,20260912_0133
20260912,047040,,,,0,20260912_0133
20260912,047050,,,,0,20260912_0133
20260912,047080,,,,0,20260912_0133
20260912,047310,,,,0,20260912_0133
20260912,047400,,,,0,20260912_0133
20260912,047560,,,,0,20260912_0133
20260912,047770,,,,0,20260912_0133
20260912,047810,,,,0,20260912_0133
20260912,047820,,,,0,20260912_0133
20260912,047920,,,,0,20260912_0133
20260912,048410,,,,0,20260912_0133
20260912,048430,,,,0,20260912_0133
20260912,048470,,,,0,20260912_0133
20260912,048530,,,,0,20260912_0133
20260912,048550,,,,0,20260912_0133
20260912,048770,,,,0,20260912_0133
20260912,048830,,,,0,20260912_0133
20260912,048870,,,,0,20260912_0133
20260912,048910,,,,0,20260912_0133
20260912,049070,,,,0,20260912_0133
20260912,049080,,,,0,20260912_0133
20260912,049120,,,,0,20260912_0133
20260912,049430,,,,0,20260912_0133
20260912,049470,,,,0,20260912_0133
20260912,049480,,,,0,20260912_0133
20260912,049520,,,,0,20260912_0133
20260912,049550,,,,0,20260912_0133
20260912,049630,,,,0,20260912_0133
20260912,049720,,,,0,20260912_0133
20260912,049800,,,,0,20260912_0133
20260912,049830,,,,0,20260912_0133
20260912,049950,,,,0,20260912_0133
20260912,049960,,,,0,20260912_0133
20260912,050090,,,,0,20260912_0133
20260912,050120,,,,0,20260912_0133
20260912,050760,,,,0,20260912_0133
20260912,050860,,,,0,20260912_0133
20260912,050890,,,,0,20260912_0133
20260912,050960,,,,0,20260912_0133
20260912,051160,,,,0,20260912_0133
20260912,051360,,,,0,20260912_0133
20260912,051370,,,,0,20260912_0133
20260912,051380,,,,0,20260912_0133
20260912,051390,,,,0,20260912_0133
20260912,051490,,,,0,20260912_0133
20260912,051500,,,,0,20260912_0133
20260912,051600,,,,0,20260912_0133
20260912,051630,,,,0,20260912_0133
20260912,051780,,,,0,20260912_0133
20260912,051900,,,,0,20260912_0133
20260912,051905,,,,0,20260912_0133
20260912,051910,,,,0,20260912_0133
20260912,051915,,,,0,20260912_0133
20260912,052020,,,,0,20260912_0133
20260912,052220,,,,0,20260912_0133
20260912,052260,,,,0,20260912_0133
20260912,052300,,,,0,20260912_0133
20260912,052330,,,,0,20260912_0133
20260912,052420,,,,0,20260912_0133
20260912,052460,,,,0,20260912_0133
20260912,052600,,,,0,20260912_0133
20260912,052690,,,,0,20260912_0133
20260912,052710,,,,0,20260912_0133
20260912,052790,,,,0,20260912_0133
20260912,052860,,,,0,20260912_0133
20260912,052900,,,,0,20260912_0133
20260912,053030,,,,0,20260912_0133
20260912,053050,,,,0,20260912_0133
20260912,053060,,,,0,20260912_0133
20260912,053080,,,,0,20260912_0133
20260912,053160,,,,0,20260912_0133
20260912,053210,,,,0,20260912_0133
20260912,053260,,,,0,20260912_0133
20260912,053270,,,,0,20260912_0133
20260912,053280,,,,0,20260912_0133
20260912,053290,,,,0,20260912_0133
20260912,053300,,,,0,20260912_0133
20260912,053350,,,,0,20260912_0133
20260912,053450,,,,0,20260912_0133
20260912,053580,,,,0,20260912_0133
20260912,053610,,,,0,20260912_0133
20260912,053620,,,,0,20260912_0133
20260912,053690,,,,0,20260912_0133
20260912,053700,,,,0,20260912_0133
20260912,053800,,,,0,20260912_0133
20260912,053950,,,,0,20260912_0133
20260912,053980,,,,0,20260912_0133
20260912,054040,,,,0,20260912_0133
20260912,054050,,,,0,20260912_0133
20260912,054090,,,,0,20260912_0133
20260912,054210,,,,0,20260912_0133
20260912,054220,,,,0,20260912_0133
20260912,054300,,,,0,20260912_0133
20260912,054410,,,,0,20260912_0133
20260912,054450,,,,0,20260912_0133
20260912,054540,,,,0,20260912_0133
20260912,054620,,,,0,20260912_0133
20260912,054670,,,,0,20260912_0133
20260912,054780,,,,0,20260912_0133
20260912,054800,,,,0,20260912_0133
20260912,054920,,,,0,20260912_0133
20260912,054930,,,,0,20260912_0134
20260912,054940,,,,0,20260912_0134
20260912,054950,,,,0,20260912_0134
20260912,055490,,,,0,20260912_0134
20260912,055550,,,,0,20260912_0134
20260912,056080,,,,0,20260912_0134
20260912,056360,,,,0,20260912_0134
20260912,056700,,,,0,20260912_0134
20260912,056730,,,,0,20260912_0134
20260912,057030,,,,0,20260912_0134
20260912,057540,,,,0,20260912_0134
20260912,057680,,,,0,20260912_0134
20260912,058110,,,,0,20260912_0134
20260912,058400,,,,0,20260912_0134
20260912,058430,,,,0,20260912_0134
20260912,058450,,,,0,20260912_0134
20260912,058610,,,,0,20260912_0134
20260912,058630,,,,0,20260912_0134
20260912,058650,,,,0,20260912_0134
20260912,058730,,,,0,20260912_0134
20260912,058820,,,,0,20260912_0134
20260912,058850,,,,0,20260912_0134
20260912,058860,,,,0,20260912_0134
20260912,058970,,,,0,20260912_0134
20260912,059090,,,,0,20260912_0134
20260912,059100,,,,0,20260912_0134
20260912,059120,,,,0,20260912_0134
20260912,059210,,,,0,20260912_0134
20260912,059270,,,,0,20260912_0134
20260912,060150,,,,0,20260912_0134
20260912,060230,,,,0,20260912_0134
20260912,060250,,,,0,20260912_0134
20260912,060260,,,,0,20260912_0134
20260912,060280,,,,0,20260912_0134
20260912,060310,,,,0,20260912_0134
20260912,060370,,,,0,20260912_0134
20260912,060380,,,,0,20260912_0134
20260912,060480,,,,0,20260912_0134
20260912,060540,,,,0,20260912_0134
20260912,060560,,,,0,20260912_0134
20260912,060570,,,,0,20260912_0134
20260912,060590,,,,0,20260912_0134
20260912,060720,,,,0,20260912_0134
20260912,060850,,,,0,20260912_0134
20260912,060900,,,,0,20260912_0134
20260912,060980,,,,0,20260912_0134
20260912,061040,,,,0,20260912_0134
20260912,061090,,,,0,20260912_0134
20260912,061250,,,,0,20260912_0134
20260912,061970,,,,0,20260912_0134
20260912,062040,,,,0,20260912_0134
20260912,062970,,,,0,20260912_0134
20260912,063080,,,,0,20260912_0134
20260912,063160,,,,0,20260912_0134
20260912,063170,,,,0,20260912_0134
20260912,063440,,,,0,20260912_0134
20260912,063570,,,,0,20260912_0134
20260912,063760,,,,0,20260912_0134
20260912,064240,,,,0,20260912_0134
20260912,064260,,,,0,20260912_0134
20260912,064290,,,,0,20260912_0134
20260912,064350,,,,0,20260912_0134
20260912,064400,,,,0,20260912_0134
20260912,064480,,,,0,20260912_0134
20260912,064520,,,,0,20260912_0134
20260912,064550,,,,0,20260912_0134
20260912,064800,,,,0,20260912_0134
20260912,064820,,,,0,20260912_0134
20260912,064850,,,,0,20260912_0134
20260912,064960,,,,0,20260912_0134
20260912,065060,,,,0,20260912_0134
20260912,065130,,,,0,20260912_0134
20260912,065150,,,,0,20260912_0134
20260912,065170,,,,0,20260912_0134
20260912,065350,,,,0,20260912_0134
20260912,065370,,,,0,20260912_0134
20260912,065440,,,,0,20260912_0134
20260912,065450,,,,0,20260912_0134
20260912,065500,,,,0,20260912_0134
20260912,065510,,,,0,20260912_0134
20260912,065530,,,,0,20260912_0134
20260912,065650,,,,0,20260912_0134
20260912,065660,,,,0,20260912_0134
20260912,065680,,,,0,20260912_0134
20260912,065690,,,,0,20260912_0134
20260912,065710,,,,0,20260912_0134
20260912,065770,,,,0,20260912_0134
20260912,065950,,,,0,20260912_0134
20260912,066130,,,,0,20260912_0134
20260912,066310,,,,0,20260912_0134
20260912,066360,,,,0,20260912_0134
20260912,066430,,,,0,20260912_0134
20260912,066570,,,,0,20260912_0134
20260912,066575,,,,0,20260912_0134
20260912,066590,,,,0,20260912_0134
20260912,066620,,,,0,20260912_0134
20260912,066670,,,,0,20260912_0134
20260912,066700,,,,0,20260912_0134
20260912,066900,,,,0,20260912_0134
20260912,066910,,,,0,20260912_0134
20260912,066970,,,,0,20260912_0134
20260912,066980,,,,0,20260912_0134
20260912,067000,,,,0,20260912_0134
20260912,067010,,,,0,20260912_0134
20260912,067080,,,,0,20260912_0134
20260912,067170,,,,0,20260912_0134
20260912,067280,,,,0,20260912_0134
20260912,067290,,,,0,20260912_0134
20260912,067310,,,,0,20260912_0134
20260912,067370,,,,0,20260912_0134
20260912,067390,,,,0,20260912_0134
20260912,067570,,,,0,20260912_0134
20260912,067630,,,,0,20260912_0134
20260912,067730,,,,0,20260912_0134
20260912,067770,,,,0,20260912_0134
20260912,067830,,,,0,20260912_0134
20260912,067900,,,,0,20260912_0134
20260912,067920,,,,0,20260912_0134
20260912,067990,,,,0,20260912_0134
20260912,068050,,,,0,20260912_0134
20260912,068100,,,,0,20260912_0134
20260912,068270,,,,0,20260912_0134
20260912,068290,,,,0,20260912_0134
20260912,068330,,,,0,20260912_0134
20260912,068760,,,,0,20260912_0134
20260912,068790,,,,0,20260912_0134
20260912,068930,,,,0,20260912_0134
20260912,069140,,,,0,20260912_0134
20260912,069260,,,,0,20260912_0134
20260912,069330,,,,0,20260912_0134
20260912,069410,,,,0,20260912_0134
20260912,069510,,,,0,20260912_0134
20260912,069540,,,,0,20260912_0134
20260912,069620,,,,0,20260912_0134
20260912,069640,,,,0,20260912_0134
20260912,069730,,,,0,20260912_0134
20260912,069920,,,,0,20260912_0134
20260912,069960,,,,0,20260912_0134
20260912,070300,,,,0,20260912_0134
20260912,070590,,,,0,20260912_0134
20260912,070960,,,,0,20260912_0134
20260912,071050,,,,0,20260912_0134
20260912,071055,,,,0,20260912_0134
20260912,071090,,,,0,20260912_0134
20260912,071200,,,,0,20260912_0134
20260912,071280,,,,0,20260912_0134
20260912,071320,,,,0,20260912_0134
20260912,071670,,,,0,20260912_0134
20260912,071840,,,,0,20260912_0134
20260912,071850,,,,0,20260912_0134
20260912,071950,,,,0,20260912_0134
20260912,071970,,,,0,20260912_0134
20260912,072020,,,,0,20260912_0134
20260912,072130,,,,0,20260912_0134
20260912,072470,,,,0,20260912_0134
20260912,072710,,,,0,20260912_0134
20260912,072770,,,,0,20260912_0134
20260912,072870,,,,0,20260912_0134
20260912,072950,,,,0,20260912_0134
20260912,072990,,,,0,20260912_0134
20260912,073010,,,,0,20260912_0134
20260912,073110,,,,0,20260912_0134
20260912,073240,,,,0,20260912_0134
20260912,073490,,,,0,20260912_0134
20260912,073540,,,,0,20260912_0134
20260912,073560,,,,0,20260912_0134
20260912,073570,,,,0,20260912_0134
20260912,074430,,,,0,20260912_0134
20260912,074600,,,,0,20260912_0134
20260912,075130,,,,0,20260912_0134
20260912,075180,,,,0,20260912_0134
20260912,075580,,,,0,20260912_0134
20260912,075970,,,,0,20260912_0134
20260912,076080,,,,0,20260912_0134
20260912,076610,,,,0,20260912_0134
20260912,077360,,,,0,20260912_0134
20260912,077500,,,,0,20260912_0134
20260912,077970,,,,0,20260912_0134
20260912,078000,,,,0,20260912_0134
20260912,078020,,,,0,20260912_0134
20260912,078070,,,,0,20260912_0135
20260912,078130,,,,0,20260912_0135
20260912,078140,,,,0,20260912_0135
20260912,078150,,,,0,20260912_0135
20260912,078160,,,,0,20260912_0135
20260912,078350,,,,0,20260912_0135
20260912,078520,,,,0,20260912_0135
20260912,078590,,,,0,20260912_0135
20260912,078600,,,,0,20260912_0135
20260912,078860,,,,0,20260912_0135
20260912,078890,,,,0,20260912_0135
20260912,078930,,,,0,20260912_0135
20260912,078935,,,,0,20260912_0135
20260912,079000,,,,0,20260912_0135
20260912,079160,,,,0,20260912_0135
20260912,079170,,,,0,20260912_0135
20260912,079190,,,,0,20260912_0135
20260912,079370,,,,0,20260912_0135
20260912,079430,,,,0,20260912_0135
20260912,079550,,,,0,20260912_0135
20260912,079650,,,,0,20260912_0135
20260912,079810,,,,0,20260912_0135
20260912,079900,,,,0,20260912_0135
20260912,079940,,,,0,20260912_0135
20260912,079950,,,,0,20260912_0135
20260912,079960,,,,0,20260912_0135
20260912,079980,,,,0,20260912_0135
20260912,080010,,,,0,20260912_0135
20260912,080160,,,,0,20260912_0135
20260912,080220,,,,0,20260912_0135
20260912,080420,,,,0,20260912_0135
20260912,080470,,,,0,20260912_0135
20260912,080520,,,,0,20260912_0135
20260912,080530,,,,0,20260912_0135
20260912,080580,,,,0,20260912_0135
20260912,081000,,,,0,20260912_0135
20260912,081150,,,,0,20260912_0135
20260912,081180,,,,0,20260912_0135
20260912,081580,,,,0,20260912_0135
20260912,081660,,,,0,20260912_0135
20260912,082210,,,,0,20260912_0135
20260912,082270,,,,0,20260912_0135
20260912,082660,,,,0,20260912_0135
20260912,082740,,,,0,20260912_0135
20260912,082800,,,,0,20260912_0135
20260912,082850,,,,0,20260912_0135
20260912,083310,,,,0,20260912_0135
20260912,083420,,,,0,20260912_0135
20260912,083450,,,,0,20260912_0135
20260912,083470,,,,0,20260912_0135
20260912,083500,,,,0,20260912_0135
20260912,083550,,,,0,20260912_0135
20260912,083650,,,,0,20260912_0135
20260912,083660,,,,0,20260912_0135
20260912,083790,,,,0,20260912_0135
20260912,083930,,,,0,20260912_0135
20260912,084010,,,,0,20260912_0135
20260912,084110,,,,0,20260912_0135
20260912,084180,,,,0,20260912_0135
20260912,084370,,,,0,20260912_0135
20260912,084670,,,,0,20260912_0135
20260912,084690,,,,0,20260912_0135
20260912,084695,,,,0,20260912_0135
20260912,084730,,,,0,20260912_0135
20260912,084850,,,,0,20260912_0135
20260912,084870,,,,0,20260912_0135
20260912,084990,,,,0,20260912_0135
20260912,085310,,,,0,20260912_0135
20260912,085620,,,,0,20260912_0135
20260912,085660,,,,0,20260912_0135
20260912,085670,,,,0,20260912_0135
20260912,085810,,,,0,20260912_0135
20260912,085910,,,,0,20260912_0135
20260912,086040,,,,0,20260912_0135
20260912,086060,,,,0,20260912_0135
20260912,086280,,,,0,20260912_0135
20260912,086390,,,,0,20260912_0135
20260912,086670,,,,0,20260912_0135
20260912,086710,,,,0,20260912_0135
20260912,086790,,,,0,20260912_0135
20260912,086820,,,,0,20260912_0135
20260912,086890,,,,0,20260912_0135
20260912,086900,,,,0,20260912_0135
20260912,086960,,,,0,20260912_0135
20260912,086980,,,,0,20260912_0135
20260912,087010,,,,0,20260912_0135
20260912,087600,,,,0,20260912_0135
20260912,088130,,,,0,20260912_0135
20260912,088260,,,,0,20260912_0135
20260912,088280,,,,0,20260912_0135
20260912,088290,,,,0,20260912_0135
20260912,088340,,,,0,20260912_0135
20260912,088350,,,,0,20260912_0135
20260912,088390,,,,0,20260912_0135
20260912,088790,,,,0,20260912_0135
20260912,088800,,,,0,20260912_0135
20260912,088910,,,,0,20260912_0135
20260912,088980,,,,0,20260912_0135
20260912,089010,,,,0,20260912_0135
20260912,089030,,,,0,20260912_0135
20260912,089140,,,,0,20260912_0135
20260912,089150,,,,0,20260912_0135
20260912,089230,,,,0,20260912_0135
20260912,089470,,,,0,20260912_0135
20260912,089590,,,,0,20260912_0135
20260912,089600,,,,0,20260912_0135
20260912,089790,,,,0,20260912_0135
20260912,089850,,,,0,20260912_0135
20260912,089860,,,,0,20260912_0135
20260912,089890,,,,0,20260912_0135
20260912,089970,,,,0,20260912_0135
20260912,089980,,,,0,20260912_0135
20260912,090080,,,,0,20260912_0135
20260912,090150,,,,0,20260912_0135
20260912,090350,,,,0,20260912_0135
20260912,090355,,,,0,20260912_0135
20260912,090360,,,,0,20260912_0135
20260912,090370,,,,0,20260912_0135
20260912,090410,,,,0,20260912_0135
20260912,090430,,,,0,20260912_0135
20260912,090435,,,,0,20260912_0135
20260912,090460,,,,0,20260912_0135
20260912,090470,,,,0,20260912_0135
20260912,090710,,,,0,20260912_0135
20260912,090850,,,,0,20260912_0135
20260912,091120,,,,0,20260912_0135
20260912,091340,,,,0,20260912_0135
20260912,091440,,,,0,20260912_0135
20260912,091580,,,,0,20260912_0135
20260912,091590,,,,0,20260912_0135
20260912,091700,,,,0,20260912_0135
20260912,091810,,,,0,20260912_0135
20260912,091970,,,,0,20260912_0135
20260912,092040,,,,0,20260912_0135
20260912,092070,,,,0,20260912_0135
20260912,092130,,,,0,20260912_0135
20260912,092190,,,,0,20260912_0135
20260912,092200,,,,0,20260912_0135
20260912,092220,,,,0,20260912_0135
20260912,092230,,,,0,20260912_0135
20260912,092300,,,,0,20260912_0135
20260912,092440,,,,0,20260912_0135
20260912,092460,,,,0,20260912_0135
20260912,092600,,,,0,20260912_0135
20260912,092730,,,,0,20260912_0135
20260912,092780,,,,0,20260912_0135
20260912,092790,,,,0,20260912_0135
20260912,092870,,,,0,20260912_0135
20260912,093050,,,,0,20260912_0135
20260912,093190,,,,0,20260912_0135
20260912,093240,,,,0,20260912_0135
20260912,093320,,,,0,20260912_0135
20260912,093370,,,,0,20260912_0135
20260912,093380,,,,0,20260912_0135
20260912,093520,,,,0,20260912_0135
20260912,093640,,,,0,20260912_0135
20260912,093920,,,,0,20260912_0135
20260912,094170,,,,0,20260912_0135
20260912,094280,,,,0,20260912_0135
20260912,094360,,,,0,20260912_0135
20260912,094480,,,,0,20260912_0135
20260912,094800,,,,0,20260912_0135
20260912,094820,,,,0,20260912_0135
20260912,094840,,,,0,20260912_0135
20260912,094850,,,,0,20260912_0135
20260912,094860,,,,0,20260912_0135
20260912,094940,,,,0,20260912_0135
20260912,094970,,,,0,20260912_0135
20260912,095190,,,,0,20260912_0135
20260912,095270,,,,0,20260912_0135
20260912,095340,,,,0,20260912_0135
20260912,095500,,,,0,20260912_0135
20260912,095570,,,,0,20260912_0135
20260912,095660,,,,0,20260912_0135
20260912,095700,,,,0,20260912_0135
20260912,095720,,,,0,20260912_0135
20260912,095910,,,,0,20260912_0135
20260912,096240,,,,0,20260912_0135
20260912,096250,,,,0,20260912_0135
20260912,096350,,,,0,20260912_0135
20260912,096630,,,,0,20260912_0135
20260912,096690,,,,0,20260912_0135
20260912,096760,,,,0,20260912_0135
20260912,096770,,,,0,20260912_0135
20260912,096775,,,,0,20260912_0136
20260912,096870,,,,0,20260912_0136
20260912,097230,,,,0,20260912_0136
20260912,097520,,,,0,20260912_0136
20260912,097780,,,,0,20260912_0136
20260912,097800,,,,0,20260912_0136
20260912,097870,,,,0,20260912_0136
20260912,097950,,,,0,20260912_0136
20260912,097955,,,,0,20260912_0136
20260912,098070,,,,0,20260912_0136
20260912,098120,,,,0,20260912_0136
20260912,098460,,,,0,20260912_0136
20260912,098660,,,,0,20260912_0136
20260912,099190,,,,0,20260912_0136
20260912,099320,,,,0,20260912_0136
20260912,099390,,,,0,20260912_0136
20260912,099410,,,,0,20260912_0136
20260912,099430,,,,0,20260912_0136
20260912,099440,,,,0,20260912_0136
20260912,099750,,,,0,20260912_0136
20260912,100030,,,,0,20260912_0136
20260912,100090,,,,0,20260912_0136
20260912,100120,,,,0,20260912_0136
20260912,100130,,,,0,20260912_0136
20260912,100220,,,,0,20260912_0136
20260912,100250,,,,0,20260912_0136
20260912,100590,,,,0,20260912_0136
20260912,100660,,,,0,20260912_0136
20260912,100700,,,,0,20260912_0136
20260912,100790,,,,0,20260912_0136
20260912,100840,,,,0,20260912_0136
20260912,101000,,,,0,20260912_0136
20260912,101140,,,,0,20260912_0136
20260912,101160,,,,0,20260912_0136
20260912,101170,,,,0,20260912_0136
20260912,101240,,,,0,20260912_0136
20260912,101330,,,,0,20260912_0136
20260912,101360,,,,0,20260912_0136
20260912,101400,,,,0,20260912_0136
20260912,101530,,,,0,20260912_0136
20260912,101670,,,,0,20260912_0136
20260912,101680,,,,0,20260912_0136
20260912,101730,,,,0,20260912_0136
20260912,101930,,,,0,20260912_0136
20260912,101970,,,,0,20260912_0136
20260912,102120,,,,0,20260912_0136
20260912,102260,,,,0,20260912_0136
20260912,102370,,,,0,20260912_0136
20260912,102460,,,,0,20260912_0136
20260912,102710,,,,0,20260912_0136
20260912,102940,,,,0,20260912_0136
20260912,103140,,,,0,20260912_0136
20260912,103230,,,,0,20260912_0136
20260912,103590,,,,0,20260912_0136
20260912,103840,,,,0,20260912_0136
20260912,104040,,,,0,20260912_0136
20260912,104200,,,,0,20260912_0136
20260912,104460,,,,0,20260912_0136
20260912,104480,,,,0,20260912_0136
20260912,104540,,,,0,20260912_0136
20260912,104620,,,,0,20260912_0136
20260912,104700,,,,0,20260912_0136
20260912,104830,,,,0,20260912_0136
20260912,105330,,,,0,20260912_0136
20260912,105550,,,,0,20260912_0136
20260912,105560,,,,0,20260912_0136
20260912,105630,,,,0,20260912_0136
20260912,105740,,,,0,20260912_0136
20260912,105760,,,,0,20260912_0136
20260912,105840,,,,0,20260912_0136
20260912,106190,,,,0,20260912_0136
20260912,106240,,,,0,20260912_0136
20260912,107590,,,,0,20260912_0136
20260912,107600,,,,0,20260912_0136
20260912,107640,,,,0,20260912_0136
20260912,108230,,,,0,20260912_0136
20260912,108320,,,,0,20260912_0136
20260912,108380,,,,0,20260912_0136
20260912,108490,,,,0,20260912_0136
20260912,108670,,,,0,20260912_0136
20260912,108675,,,,0,20260912_0136
20260912,108860,,,,0,20260912_0136
20260912,109080,,,,0,20260912_0136
20260912,109610,,,,0,20260912_0136
20260912,109670,,,,0,20260912_0136
20260912,109740,,,,0,20260912_0136
20260912,109820,,,,0,20260912_0136
20260912,109860,,,,0,20260912_0136
20260912,109960,,,,0,20260912_0136
20260912,110020,,,,0,20260912_0136
20260912,110790,,,,0,20260912_0136
20260912,110990,,,,0,20260912_0136
20260912,111110,,,,0,20260912_0136
20260912,111380,,,,0,20260912_0136
20260912,111710,,,,0,20260912_0136
