market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kosdaq,20260606,20260606_1205,060380,동양에스텍,철강·1차금속,1130,16.5,6.9,9.8,-53.1,1.8,-10.5,-29.7,-12.2,-15.1,-19.8,-24.6,0.25,2410,1110,0,0,0,0,63845,104612,0.3,0.8,1.5,0.61,0,0,0,0,0,-,85.9,-0.2,0.0,-2.1,0.0,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,85.9,82.9,060380,178851,0,0,0,0,,,,,,,,,,,안전,2025.0,18.1,31.5,-42.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-103.0,159.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.1,4.9,-97.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-5.69,default,0,65.9,62.9,,,,,,,,,0,0.0,-0.133,-15.0,-5.0,20.0,0.19,15.92,4.42,5897.0,71.0,15.0,PYKRX,False,5.0,-9.5,WATCH,WATCH
kosdaq,20260606,20260606_1205,234030,싸이닉솔루션,반도체·전자부품,4550,17.6,8.0,11.8,-70.1,3.9,-12.7,-38.3,-30.5,-20.2,-29.9,-45.7,0.61,15240,4380,0,0,0,0,158847,207876,5.4,7.7,12.4,0.76,0,0,0,0,0,-,85.3,5.8,0.2,8.6,0.9,1,15,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,100.3,97.3,234030,874168,0,0,0,0,,,,,,,,,,,안전,2025.0,25.1,52.7,-52.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-23.8,7.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-0.3,5.7,-105.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-0.95,default,0,80.3,77.3,,,,,,,,,0,15.0,0.484,-15.0,-5.0,20.0,2.94,57.59,0.0,1548.0,79.0,0.0,PYKRX,False,5.0,8.5,WATCH,WATCH
kosdaq,20260606,20260606_1205,006620,동구바이오제약,제약·바이오,4080,22.8,4.6,5.8,-36.2,1.7,-6.2,-19.5,-14.4,-11.2,-17.7,-22.5,0.15,6390,4010,0,0,0,0,173451,474774,3.0,7.3,21.9,0.37,0,0,0,0,0,-,76.9,-2.2,1.7,-27.7,7.6,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,84.9,81.9,006620,114686,0,0,0,0,,,,,,,,,,,안전,2025.0,92.5,126.9,-27.1,CFS,영업이익,dart_OperatingIncomeLoss,-42.9,173.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,18.1,23.3,-22.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-0.46,default,0,64.9,61.9,,,,,,,,,0,0.0,-0.023,-15.0,-5.0,19.225,0.73,2.19,2.94,5610.0,1859.0,15.0,PYKRX,False,4.2,-9.7,WATCH,WATCH
kosdaq,20260606,20260606_1205,094360,칩스앤미디어,반도체·전자부품,14510,27.2,3.1,7.7,-31.4,5.8,-8.7,-23.8,-0.3,-13.8,-14.6,-14.1,0.72,21150,13720,0,0,0,0,109258,146206,14.3,16.6,25.4,0.75,0,0,0,0,0,-,76.4,-10.5,3.0,4.7,9.1,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,84.4,81.4,094360,579971,0,0,0,0,,,,,,,,,,,안전,2025.0,69.6,52.8,31.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,33.4,67.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1.8,2.0,-11.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,2,현금창출보통,0.48,default,0,71.4,68.4,,,,,,,,,0,-10.0,-0.295,10.0,-15.0,19.1,3.52,49.86,0.8,4120.0,291.0,0.0,PYKRX,True,4.1,-8.8,C,OBSERVE
kosdaq,20260606,20260606_1205,030530,원익홀딩스,화학,24000,36.4,3.6,9.9,-52.6,inf,-15.6,-30.6,-9.6,-16.6,-19.3,-12.8,0.58,50600,0,0,0,0,0,1073815,1263052,175.7,284.1,375.4,0.85,0,0,0,0,0,-,76.4,-12.6,1.4,311.2,-27.2,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,84.4,81.4,030530,216647,0,3,0,0,,[20260430] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260430900853) || [20260203] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260203901098) || [20250829] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20250829900842),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430900853 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260203901098 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250829900842,,,,20260430900853 || 20260203901098 || 20250829900842,주의,2025.0,-4.2,306.1,-101.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1180.9,1015.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-23.2,102.3,-122.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,-3,71.4,68.4,,,,,,,,,0,0.0,-0.03,5.0,-10.0,19.1,1.83,66.85,0.0,13088.0,359.0,0.0,PYKRX,False,4.1,2.7,WATCH,WATCH
kosdaq,20260606,20260606_1205,034810,해성산업,금융(은행),6240,22.4,2.7,6.9,-31.4,0.6,-8.6,-22.4,-13.5,-11.6,-15.7,-20.4,0.77,9090,6200,0,0,0,0,36560,47231,2.2,2.3,3.4,0.77,0,0,0,0,0,-,76.0,-2.1,0.0,-11.8,0.0,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,76.0,73.0,034810,219361,0,2,0,0,,[20260225] 주요사항보고서(감자결정) (20260225004650) || [20260225] 주요사항보고서(감자결정)(자회사의 주요경영사항)               (20260225901230),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225004650 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225901230,,,,20260225004650 || 20260225901230,주의,2025.0,-794.1,-545.9,-45.5,CFS,영업외손익,dart_NonOperatingProfitLoss,1356.1,315.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-468.0,-26.2,-1686.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,0,66.0,63.0,,,,,,,,,0,-10.0,-0.618,5.0,-10.0,19.0,0.27,0.0,4.01,23076.0,0.0,10.0,PYKRX,False,4.0,-9.3,WATCH,WATCH
kosdaq,20260606,20260606_1205,053450,세코닉스,의료·정밀·광학,4405,21.5,20.1,12.5,-41.7,6.0,-4.6,-21.6,-8.6,-10.5,-14.4,-20.0,1.04,7550,4155,0,0,0,0,124441,129544,5.7,5.6,6.4,0.96,0,0,0,0,0,-,75.2,1.3,0.0,2.1,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,83.2,80.2,053450,351630,0,2,0,0,,[20260324] [기재정정]감자결정(종속회사의주요경영사항)               (20260324900468) || [20251230] 감자결정(종속회사의주요경영사항)               (20251230900460),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260324900468 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251230900460,,,,20260324900468 || 20251230900460,주의,2025.0,30.1,144.2,-79.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-113.3,450.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,10.5,24.1,-56.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-3.76,default,4,67.2,64.2,,,,,,,,,3,10.0,0.203,-15.0,-5.0,18.8,0.46,13.47,0.0,9657.0,327.0,12.0,PYKRX,False,3.8,8.1,WATCH,WATCH
kosdaq,20260606,20260606_1205,162300,신스틸,철강·1차금속,1608,42.1,37.2,34.8,-36.2,12.4,2.8,-18.6,8.1,-3.5,-7.7,-11.8,0.56,2520,1430,10,1,1,0,192567,140858,1.2,3.2,2.4,1.37,3,0,0,1,0,+3%반등,41.7,-0.7,0.0,-0.8,0.0,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,54.7,51.7,162300,958664,0,4,0,0,,[20260430] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260430901254) || [20260202] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260202901440) || [20251031] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20251031900453),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430901254 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260202901440 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251031900453,,,,20260430901254 || 20260202901440 || 20251031900453,주의,2025.0,30.5,104.7,-70.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,158.7,30.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.8,19.7,-75.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,5.2,default,5,54.7,51.7,,,,,,,,,7,-10.0,-0.292,10.0,-10.0,10.425,0.77,48.73,1.31,2089.0,33.0,6.0,PYKRX,False,3.4,6.1,WATCH,WATCH
kosdaq,20260606,20260606_1205,036540,SFA반도체,반도체·전자부품,7180,43.8,2.8,13.8,-38.3,155.1,-20.2,-16.7,19.1,-15.4,-8.1,27.5,0.22,11640,2815,0,0,0,0,5445591,12811505,206.1,429.0,1199.1,0.43,0,0,0,0,0,-,52.5,-27.3,30.7,232.0,-31.1,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,60.5,57.5,036540,301246,0,0,0,0,,,,,,,,,,,안전,2025.0,-196.3,-0.3,-63203.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,54.6,530.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-61.8,-60.1,-2.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,-3,47.5,44.5,,,,,,,,,0,0.0,0.003,5.0,-10.0,13.125,2.49,0.0,0.0,2884.0,0.0,-5.0,PYKRX,True,3.1,0.9,C,OBSERVE
kosdaq,20260606,20260606_1205,228670,레이,의료·정밀·광학,4955,12.8,4.3,8.0,-57.6,22.6,-18.9,-42.2,4.5,-24.8,-30.1,-18.0,0.45,11690,4040,0,0,0,0,187875,210088,4.3,9.7,14.4,0.89,0,0,0,0,0,-,86.8,-1.6,0.0,-5.3,0.2,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,86.8,83.8,228670,828761,0,21,0,0,,[20260526] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260526900545) || [20260507] [첨부정정]주요사항보고서(전환사채권발행결정) (20260506000765) || [20260406] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260406900510),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260526900545 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260506000765 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406900510,,,,20260526900545 || 20260506000765 || 20260406900510,주의,2025.0,-97.9,-442.5,77.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,128.5,2.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-34.2,2.1,-1702.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,0,회계손실현금유입,,default,0,71.8,68.8,,,,,,,,,0,0.0,-0.111,8.0,-15.0,20.0,1.01,24.65,0.0,4896.0,201.0,0.0,PYKRX,False,3.0,1.9,WATCH,WATCH
kosdaq,20260606,20260606_1205,102120,어보브반도체,반도체·전자부품,10170,29.6,2.4,1.2,-39.6,3.7,-15.1,-30.2,2.5,-18.8,-17.6,-14.8,0.73,16850,9810,0,0,0,0,349982,721211,39.8,38.2,97.6,0.49,0,0,0,0,0,-,85.4,-39.9,0.0,-23.7,-0.9,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,85.4,82.4,102120,591441,0,1,0,0,,[20250909] 유상증자결정(종속회사의주요경영사항)               (20250909900477),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250909900477,,,,20250909900477,주의,2025.0,101.5,-51.0,299.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,147.3,270.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,31.6,41.7,-24.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.45,default,0,75.4,72.4,,,,,,,,,0,-10.0,-0.409,18.0,-15.0,20.0,1.41,16.59,1.97,7205.0,613.0,0.0,PYKRX,False,3.0,-2.1,WATCH,WATCH
kosdaq,20260606,20260606_1205,254490,미래반도체,도매,24450,21.4,1.1,13.8,-48.9,86.9,-12.8,-16.4,50.8,-23.7,0.8,30.1,0.18,47850,13080,0,0,0,0,269080,1038680,43.9,71.3,371.0,0.26,0,0,0,0,0,-,77.2,34.0,-4.4,-32.2,26.1,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,85.2,82.2,254490,299844,0,1,0,0,,[20251028] 주요사항보고서(전환사채권발행결정) (20251028000276),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028000276,,,,20251028000276,주의,2025.0,190.8,102.3,86.4,OFS,영업이익,dart_OperatingIncomeLoss,-267.1,-305.9,Ⅰ.영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,321.8,53.9,496.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-10,밸류트랩의심,-1.4,default,-3,82.2,79.2,,,,,,,,,0,5.0,0.08,-7.0,5.5,19.3,3.2,24.97,0.0,7635.0,979.0,0.0,PYKRX,False,2.8,10.0,WATCH,WATCH
kosdaq,20260606,20260606_1205,001810,무림SP,펄프·종이,1205,15.5,20.3,14.0,-48.1,7.1,-8.8,-28.5,-8.8,-13.0,-22.3,-20.0,0.57,2320,1125,0,0,0,0,79977,64538,0.4,1.0,0.9,1.24,0,0,0,0,0,-,80.3,0.9,0.0,0.9,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,88.3,85.3,001810,121507,0,1,0,0,,[20250611] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20250611900522),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250611900522,,,,20250611900522,주의,2025.0,17.8,6.6,169.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-6.7,-246.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.1,5.2,-60.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-10,밸류트랩의심,-0.38,default,0,63.3,60.3,,,,,,,,,0,15.0,1.0,-12.0,-7.5,20.0,0.13,0.0,1.24,8988.0,0.0,7.0,PYKRX,False,2.5,9.1,WATCH,WATCH
kosdaq,20260606,20260606_1205,158430,아톤,출판·SW,5600,29.9,5.8,7.9,-60.0,2.8,-15.3,-31.5,0.0,-18.7,-22.2,-21.0,0.45,13990,5450,0,0,0,0,430348,1103461,22.0,25.8,84.5,0.39,0,0,0,0,0,-,86.8,1.7,0.0,32.2,6.7,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,94.8,91.8,158430,595182,0,1,0,0,,[20251107] 기타경영사항(자율공시)              (자기사채 (제1회차 전환사채) 소각 결정의 건) (20251107900073),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251107900073,,,,20251107900073,주의,2025.0,103.6,144.4,-28.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,15.6,141.7,Ⅰ.영업활동으로 인한 현금,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.3,21.0,-79.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-3,현금창출약함,0.15,default,0,81.8,78.8,,,,,,,,,0,0.0,0.02,2.0,-10.0,20.0,1.37,84.85,0.89,4089.0,66.0,0.0,PYKRX,False,2.0,0.6,WATCH,WATCH
kosdaq,20260606,20260606_1205,137950,제이씨케미칼,화학,3120,16.1,7.2,9.8,-51.9,2.8,-12.6,-31.4,-2.0,-17.0,-28.0,-14.8,0.55,6480,3035,0,0,0,0,203120,257333,4.2,6.6,9.9,0.79,0,0,0,0,0,-,86.1,4.6,0.0,15.5,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,94.1,91.1,137950,664853,0,1,0,0,,[20260423] 유상증자결정(종속회사의주요경영사항)               (20260423900831),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423900831,,,,20260423900831,주의,2025.0,77.2,106.9,-27.8,CFS,영업이익,dart_OperatingIncomeLoss,-413.7,136.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,15.9,22.9,-30.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-5.36,default,0,74.1,71.1,,,,,,,,,0,15.0,0.465,-15.0,-5.0,20.0,0.47,0.0,1.6,6691.0,0.0,7.0,PYKRX,False,2.0,8.5,WATCH,WATCH
kosdaq,20260606,20260606_1205,187220,디티앤씨,연구개발,2685,36.9,33.6,5.9,-22.2,24.0,-6.4,-16.9,17.5,-5.4,-10.6,-1.8,0.73,3450,2165,0,0,0,0,48938,62849,1.1,1.4,1.8,0.78,0,0,0,0,0,-,54.6,-0.8,-0.2,-3.7,-0.5,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,54.6,51.6,187220,675594,0,7,0,0,,[20260430] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260430901588) || [20260220] [첨부정정]주요사항보고서(자기전환사채만기전취득결정) (20260220000172) || [20260219] 주요사항보고서(자기전환사채만기전취득결정) (20260219002773),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430901588 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260220000172 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260219002773,,,,20260430901588 || 20260220000172 || 20260219002773,주의,2025.0,-6.0,-57.1,89.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,119.0,109.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-19.0,-6.1,-209.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,0,회계손실현금유입,,default,0,39.6,36.6,,,,,,,,,0,-10.0,-0.556,8.0,-15.0,13.65,0.32,14.67,3.72,8318.0,183.0,15.0,PYKRX,False,1.7,-12.0,WATCH,WATCH
kosdaq,20260606,20260606_1205,362320,청담글로벌,도매,3795,21.6,1.0,2.6,-66.4,0.3,-11.7,-25.0,-17.3,-14.7,-21.4,-40.7,1.5,11280,3785,0,0,0,0,90236,85893,4.8,3.5,3.8,1.05,0,0,0,0,0,-,89.0,2.7,0.0,3.7,-0.1,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,97.0,94.0,362320,1534577,0,2,0,0,,[20260204] 주요사항보고서(신주인수권부사채권발행결정) (20260204000472) || [20260109] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260109900294),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260204000472 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260109900294,,,,20260204000472 || 20260109900294,주의,2025.0,53.7,68.7,-21.8,CFS,영업이익,dart_OperatingIncomeLoss,-218.1,-86.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,25.5,36.0,-29.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-4.06,default,0,77.0,74.0,,,,,,,,,0,15.0,0.711,-15.0,-5.0,20.0,0.89,40.81,0.0,4268.0,93.0,6.0,PYKRX,False,1.0,8.5,WATCH,WATCH
