ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
394280,오픈엣지테크놀로지,출판·SW,10930,38.1,25.1,28.6,-51.9,9.2,0.9,-16.3,-27.3,-11.7,-28.8,-23.6,1.62,22700,10010,5,False,True,False,108470,112423,19.9,11.8,14.1,0.96,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,58.9,-1.2,-0.3,-6.7,3.5,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,73.9,66.9,394280,1571107,0,2,0,0,,[20260401] [기재정정]주요사항보고서(유상증자결정) (20260331004929) || [20260331] 주요사항보고서(유상증자결정) (20260330001853),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331004929 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260330001853,,,,20260331004929 || 20260330001853,주의,SAFE,2025.0,-289.1,-246.1,-17.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-186.4,-103.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-90.2,-66.1,-36.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,5,63.9,56.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,15,0.0,14.725,False,kosdaq
389470,인벤티지랩,지주·전문서비스,36000,38.2,22.4,19.0,-64.6,26.1,-7.5,-17.9,-41.8,-10.9,-25.2,-43.3,0.53,101700,28550,0,False,False,False,46275,72488,14.3,17.2,29.8,0.64,3,False,False,True,False,+3%반등,60.9,4.8,2.0,39.7,6.7,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,78.9,71.9,389470,1516456,0,10,0,0,,[20260622] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260622900427) || [20260615] 주요사항보고서(자기전환사채만기전취득결정) (20260615000306) || [20260414] 감자결정(종속회사의주요경영사항)               (20260414900773),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260622900427 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260615000306 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260414900773,,,,20260622900427 || 20260615000306 || 20260414900773,주의,SAFE,2025.0,-283.8,-189.6,-49.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-207.0,-137.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-83.8,-53.7,-56.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,63.9,56.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,4,13.0,15.225,False,kosdaq
032580,피델릭스,반도체·전자부품,4890,42.6,27.2,31.9,-50.1,475.3,2.1,-3.7,353.6,-7.9,8.4,146.6,0.67,9790,850,10,False,True,True,1127217,1380493,46.1,57.2,74.7,0.82,3,False,False,True,False,+3%반등,40.9,-5.2,-0.7,-64.8,3.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,53.9,46.9,032580,189538,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-20.7,-45.3,54.4,OFS,영업이익(손실),dart_OperatingIncomeLoss,-24.3,-15.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,43.3,-6.2,793.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,5,63.9,56.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,7,0.0,10.225,False,kosdaq
294630,서남,전기장비,2490,39.3,18.3,18.1,-65.2,8.5,-3.9,-14.4,-33.2,-9.3,-27.0,-23.8,0.95,7150,2295,5,True,False,False,1610784,514084,12.6,45.3,14.4,3.13,3,False,False,True,False,+3%반등,58.9,-6.6,-0.0,-7.1,0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,66.9,59.900000000000006,294630,867973,0,1,0,0,,[20251215] 주요사항보고서(유상증자결정) (20251215000451),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251215000451,,,,20251215000451,주의,SAFE,2025.0,-38.6,-44.7,13.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,-19.1,-20.3,영업활동순현금흐름,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.9,-8.2,-9.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,2,63.9,56.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-17.0,0.0,4,-10.0,14.725,False,kosdaq
384470,코어라인소프트,출판·SW,2950,32.0,30.5,31.1,-51.0,8.3,-0.7,-7.1,-3.0,-5.1,-10.4,-21.4,0.92,6020,2725,0,False,False,False,49094,76030,2.1,1.5,2.4,0.65,7,False,False,True,True,+3%반등/거래량동반양봉,58.1,-0.5,0.0,-0.7,-0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,65.1,58.1,384470,1512575,0,3,0,0,,[20260706] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260706900422) || [20260406] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260406900643) || [20260212] 주요사항보고서(전환사채권발행결정) (20260212001671),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260706900422 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406900643 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260212001671,,,,20260706900422 || 20260406900643 || 20260212001671,주의,SAFE,2025.0,-134.4,-137.8,2.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-116.1,-108.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-31.0,-37.0,16.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,4,64.1,57.1,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,0.0,11,-10.0,14.525,False,kosdaq
140070,서플러스글로벌,도매,1500,33.7,6.6,11.7,-46.3,1.3,-8.8,-16.7,-18.4,-11.0,-26.9,-30.3,1.1,2795,1481,0,False,False,False,79702,151004,2.5,1.3,2.7,0.53,0,False,False,False,False,-,72.1,-0.7,0.7,-4.9,0.7,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,80.1,73.1,140070,599285,0,2,0,0,,[20250923] [기재정정]주요사항보고서(전환사채권발행결정) (20250923000393) || [20250923] 주요사항보고서(전환사채권발행결정) (20250923000338),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250923000393 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250923000338,,,,20250923000393 || 20250923000338,주의,SAFE,2025.0,-117.0,141.6,-182.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-238.5,10.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-44.5,-29.7,-49.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-1,64.1,57.1,-999.0,EXCLUDE,EXCLUDE,-999.0,7.0,PYKRX,-20.0,-5.0,0,0.0,18.025,False,kosdaq
352910,오비고,IT서비스,3635,35.3,22.1,20.2,-50.2,4.6,-3.2,-15.0,-24.3,-8.1,-23.6,-23.2,1.17,7300,3475,0,False,False,False,16705,14912,0.6,0.6,0.6,1.12,3,False,False,True,False,+3%반등,64.3,-0.1,0.7,-0.4,0.8,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,75.3,68.3,352910,494546,0,2,0,0,,[20260406] [기재정정]주요사항보고서(전환사채권발행결정) (20260406002143) || [20260325] 주요사항보고서(전환사채권발행결정) (20260325000921),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406002143 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260325000921,,,,20260406002143 || 20260325000921,주의,SAFE,2025.0,-37.2,-26.9,-38.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-12.4,5.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-14.8,-3.4,-341.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,4,64.3,57.3,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,7,15.0,16.075,False,kosdaq
228760,지노믹트리,지주·전문서비스,10610,40.1,25.2,18.1,-68.1,6.0,-5.0,-12.2,-37.6,-8.9,-20.0,-47.5,0.8,33300,10010,0,False,False,False,82121,83980,7.0,9.3,9.8,0.98,3,False,False,True,False,+3%반등,54.9,-2.9,-0.1,3.6,-0.6,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,57.9,50.9,228760,1108248,0,1,0,0,,[20260223] 기타경영사항(자율공시)              ((주)지노믹트리 제1회차 만기 전 취득 전환사채(CB) 소각 결정의 건) (20260223900496),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260223900496,,,,20260223900496,주의,SAFE,2025.0,-113.0,-153.1,26.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-101.9,-136.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-30.3,-37.3,18.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,64.9,57.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,3.0,4,-10.0,13.725,False,kosdaq
476080,M83,미디어·엔터,3480,29.6,12.5,21.2,-76.2,4.3,-10.8,-41.2,-43.0,-16.2,-34.7,-57.7,0.64,14630,3335,0,False,False,False,43345,100882,2.0,1.6,4.6,0.43,3,False,False,True,False,+3%반등,80.9,1.2,0.4,3.4,-0.8,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,98.9,91.9,476080,1704680,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-89.7,14.5,-716.6,CFS,III.영업이익(손실),dart_OperatingIncomeLoss,-67.2,-5.5,I.영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-25.8,-29.9,13.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,III.영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,113.9,106.9,-999.0,EXCLUDE,EXCLUDE,-999.0,1.0,PYKRX,-15.0,6.0,4,15.0,20.0,False,kosdaq
010170,대한광통신,전기장비,10650,19.4,7.0,17.5,-66.2,1157.4,-11.0,-34.7,-15.7,-26.5,-42.3,32.6,0.99,31500,847,5,False,True,False,7263962,10038158,1038.9,807.3,1545.7,0.72,4,False,False,False,True,거래량동반양봉,83.0,329.7,2.1,926.2,81.9,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,107.0,100.0,010170,113261,0,7,0,0,,[20260227] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260227900322) || [20260223] [기재정정]주요사항보고서(유상증자결정) (20260223002079) || [20260223] 유상증자최종발행가액확정               (20260223900427),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227900322 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260223002079 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260223900427,,,,20260227900322 || 20260223002079 || 20260223900427,주의,SAFE,2025.0,-214.1,-297.0,27.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-122.2,-240.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-39.6,-69.2,42.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,114.0,107.0,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,4,13.0,20.0,False,kosdaq
304100,솔트룩스,출판·SW,11180,30.7,3.7,15.9,-76.8,1.3,-7.3,-29.6,-46.4,-17.3,-35.4,-55.7,0.68,48150,11040,0,False,False,False,53836,116737,5.9,6.4,17.1,0.46,0,False,False,False,False,-,82.4,5.5,0.7,19.9,-11.8,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,97.4,90.4,304100,1050738,0,2,0,0,,[20250821] 주요사항보고서(자기신주인수권부사채매도결정) (20250821000507) || [20250821] 주요사항보고서(자기전환사채매도결정) (20250821000498),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250821000507 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250821000498,,,,20250821000507 || 20250821000498,주의,SAFE,2025.0,-80.4,-66.3,-21.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-32.8,-48.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-48.6,-59.3,17.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,2,114.4,107.4,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,6.0,3,15.0,20.0,False,kosdaq
466100,클로봇,출판·SW,25150,31.6,8.4,15.6,-69.4,57.8,-8.1,-25.4,-38.4,-18.8,-36.0,-47.6,1.13,82300,15940,10,False,True,True,170002,218302,61.1,44.4,69.0,0.78,4,False,False,False,True,거래량동반양봉,79.7,26.7,25.0,124.5,27.8,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,108.7,101.7,466100,1784914,0,5,0,0,,[20260703] 권리락              (유상증자) (20260703900893) || [20260703] 유상증자1차발행가액결정               (20260703900679) || [20260703] [기재정정]주요사항보고서(유상증자결정) (20260703000366),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260703900893 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260703900679 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260703000366,,,,20260703900893 || 20260703900679 || 20260703000366,주의,SAFE,2025.0,-31.8,-74.9,57.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-29.0,-75.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-25.0,-33.8,26.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,115.7,108.7,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,4,15.0,19.925,False,kosdaq
088340,유라클,출판·SW,6030,28.9,0.0,10.9,-74.1,0.0,-10.0,-25.6,-44.9,-17.7,-36.2,-53.8,1.75,23300,6030,0,False,False,False,20524,25964,2.8,1.3,1.9,0.79,0,False,False,False,False,-,87.2,0.6,0.4,5.4,0.4,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,102.2,95.2,088340,407294,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-67.7,19.7,-444.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-35.5,31.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.0,-9.8,18.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,117.2,110.2,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,6.0,0,15.0,20.0,False,kosdaq
347890,엠엑스온,의료·정밀·광학,4100,25.1,19.8,23.4,-48.4,5.4,-4.2,-14.1,-20.4,-9.9,-20.2,-31.0,0.09,7940,3890,0,False,False,False,23576,182883,0.7,1.0,9.3,0.13,3,False,False,True,False,+3%반등,69.6,0.1,-0.0,-1.1,1.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,80.6,73.6,347890,670766,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-58.3,56.4,-203.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-5.4,45.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.0,11.4,-56.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,65.6,58.6,-999.0,EXCLUDE,EXCLUDE,-999.0,6.0,PYKRX,-20.0,-5.0,4,0.0,17.4,False,kosdaq
060720,KH바텍,반도체·전자부품,9470,29.7,2.8,11.2,-52.6,0.6,-8.7,-9.5,-26.4,-12.4,-20.4,-27.7,0.74,19960,9410,0,False,False,False,149143,193263,13.8,14.8,21.2,0.77,-30,True,False,False,False,⚠️떨어지는칼날,75.3,-5.7,-3.6,-14.4,-8.6,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,45.3,38.3,060720,378628,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-146.1,51.1,-385.9,CFS,영업외손익,dart_NonOperatingProfitLoss,150.8,110.3,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.3,-7.5,170.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,62.3,55.3,-999.0,EXCLUDE,EXCLUDE,-999.0,15.0,PYKRX,10.0,17.0,0,-10.0,18.825,False,kosdaq
331920,셀레믹스,제약·바이오,10950,36.1,32.5,26.4,-44.8,332.0,-12.0,-27.1,-15.6,-11.5,-22.3,48.4,0.84,19840,2535,0,False,False,False,58168,51608,4.9,6.1,6.3,1.13,6,False,True,True,False,5일선회복/+3%반등,61.8,4.5,-0.0,-1.4,6.6,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,75.8,68.8,331920,1114586,0,16,0,0,,[20260624] 주요사항보고서(유상증자결정) (20260624000431) || [20260624] [기재정정]주요사항보고서(유상증자결정) (20260624000290) || [20260623] [기재정정]주요사항보고서(유상증자결정) (20260623000265),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260624000431 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260624000290 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260623000265,,,,20260624000431 || 20260624000290 || 20260623000265,주의,SAFE,2025.0,-33.2,-19.0,-74.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-36.0,-3.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-14.3,-4.5,-219.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,2,62.8,55.8,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,8,15.0,15.45,False,kosdaq
054780,키이스트,미디어·엔터,1315,36.3,42.2,24.3,-79.0,11.4,-7.3,-14.4,-47.2,-8.5,-27.9,-58.3,1.02,6270,1180,0,False,False,False,26248,42496,0.5,0.4,0.6,0.62,3,False,False,True,False,+3%반등,58.1,0.2,-0.0,-0.3,-0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,69.1,62.1,054780,353762,0,5,0,0,,[20260625] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260625900395) || [20251219] 최대주주변경을수반하는주식양수도계약해제ㆍ취소등               (20251219900001) || [20251204] [기재정정]최대주주변경을수반하는주식양수도계약체결               (20251204900500),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260625900395 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251219900001 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204900500,,,,20260625900395 || 20251219900001 || 20251204900500,주의,SAFE,2025.0,-39.4,6.5,-702.2,OFS,영업이익(손실),dart_OperatingIncomeLoss,-68.0,24.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-9.8,-10.7,8.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,-1,63.1,56.1,-999.0,EXCLUDE,EXCLUDE,-999.0,1.0,PYKRX,-18.0,0.0,4,15.0,14.525,False,kosdaq
088800,에이스테크,반도체·전자부품,1665,24.3,1.9,17.1,-78.9,0.9,-10.4,-36.2,-55.2,-22.3,-48.2,-48.2,0.55,7890,1650,0,False,False,False,130302,198238,1.8,2.3,4.3,0.66,0,False,False,False,False,-,83.2,-1.8,0.0,0.6,-3.3,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,83.2,76.2,088800,556907,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-221.5,-311.5,28.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-5.6,-35.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-40.8,-19.1,-114.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,0,63.2,56.2,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-17.0,-7.5,0,-10.0,20.0,False,kosdaq
