rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
334,013580,KOSPI,2.52,1103,계룡건설,건설,,0.2,0.0468,-27.0,-1.0,10.3,21.8,-10.3,3.4,-0.4,-4.5,0,0,
335,000370,KOSPI,2.517,1103,한화손해보험,,,0.97,0.0438,-11.1,10.2,40.4,77.2,3.0,78.1,54.2,240.6,0,0,
336,017670,KOSPI,2.513,1103,SK텔레콤,통신,,20.15,0.0413,-25.1,65.0,6.3,1386.2,-112.0,-2451.3,-677.9,290.2,0,0,
337,033320,KOSDAQ,2.513,1103,제이씨현시스템,도매,,0.06,0.0348,-41.0,-37.4,5.5,9.4,-0.0,-2.9,0.0,0.0,0,0,
338,352480,KOSDAQ,2.51,1103,씨앤씨인터내셔널,화학,,0.3,0.0359,-52.0,-54.9,5.3,5.8,-4.0,-4.7,3.0,14.5,0,0,
339,017860,KOSPI,2.508,1103,DS단석,화학,,0.21,0.0347,-54.5,-48.7,0.7,8.9,0.5,-1.4,0.0,-0.2,0,0,
340,042000,KOSDAQ,2.506,1103,카페24,IT서비스,OBSERVE,0.39,0.0441,-62.7,-53.7,-8.9,8.0,5.1,1.6,-11.4,-25.6,0,0,
341,375500,KOSPI,2.504,1103,DL이앤씨,건설,,3.02,0.0526,-23.9,67.3,8.3,234.2,-245.3,-342.0,15.6,327.0,0,0,
342,016360,KOSPI,2.5,1103,삼성증권,,,7.83,0.0424,-41.3,38.5,-3.6,407.6,163.0,159.6,-123.5,-860.8,0,0,
343,009270,KOSPI,2.499,1103,신원,의복,,0.13,0.0263,-38.5,-44.4,6.1,19.9,-3.5,-19.4,-0.3,-1.0,0,0,
344,372910,KOSPI,2.496,1103,한컴라이프케어,의료·정밀·광학,,0.05,0.0262,-45.9,-36.1,1.5,9.7,0.5,-2.8,0.0,-0.0,0,0,
345,033500,KOSDAQ,2.494,1103,동성화인텍,화학,,0.51,0.0412,-49.7,-44.4,0.7,19.2,-8.6,-27.5,-3.4,-24.9,0,0,
346,240550,KOSDAQ,2.49,1103,동방메디컬,의료·정밀·광학,WAIT,0.12,0.0392,-47.7,-45.0,-5.6,7.0,-2.0,-6.3,-1.5,8.3,0,0,
347,352820,KOSPI,2.489,1103,하이브,미디어·엔터,,7.79,0.0434,-55.3,-38.4,-2.3,334.4,71.4,27.7,-1.6,-385.1,0,0,
348,267320,KOSDAQ,2.487,1103,나인테크,기계·장비,,0.13,0.0425,-52.2,-38.9,7.9,5.2,-3.6,-0.8,0.2,0.2,0,0,
349,028670,KOSPI,2.486,1103,팬오션,운수·물류,,3.24,0.0424,-5.0,46.2,0.3,244.9,-30.1,-92.1,94.0,289.1,0,0,
350,039490,KOSPI,2.484,1103,키움증권,,,7.15,0.0478,-45.0,41.7,-1.8,247.1,272.2,1175.6,-260.1,-874.8,0,0,
351,290690,KOSDAQ,2.478,1103,아리바이오홀딩스,전기장비,,0.22,0.0562,-30.1,-17.9,2.3,13.2,3.1,5.9,0.0,0.0,0,0,CB 07/31
352,214180,KOSDAQ,2.473,1103,헥토이노베이션,IT서비스,,0.19,0.0349,-41.4,-6.6,0.6,11.2,-0.9,-1.8,0.6,0.7,0,0,
353,144510,KOSDAQ,2.469,1103,지씨셀,전문서비스,,0.24,0.0431,-45.1,-23.9,3.2,7.7,3.3,-13.8,-0.0,-0.8,0,0,
354,376300,KOSDAQ,2.469,1103,디어유,출판·SW,,0.44,0.0404,-67.9,-62.8,-6.6,13.4,2.1,10.0,-7.9,-43.2,0,0,
355,071200,KOSDAQ,2.465,1103,인피니트헬스케어,출판·SW,,0.22,0.0467,-15.0,53.8,-4.3,9.4,1.1,29.8,1.0,-9.0,0,0,
356,010580,KOSPI,2.465,1103,에스엠벡셀,자동차·부품,,0.19,0.0327,-44.6,-1.7,11.0,9.0,-0.6,-4.1,0.0,0.2,0,0,
357,036620,KOSDAQ,2.462,1103,감성코퍼레이션,도매,,0.35,0.0425,-46.8,-21.1,-12.6,14.3,0.7,-34.4,-9.0,-1.9,0,0,
358,028260,KOSPI,2.46,1103,삼성물산,도매,,62.27,0.0588,-28.2,100.5,14.1,1376.6,-285.6,45.9,215.2,13.2,0,0,
359,005860,KOSDAQ,2.46,1103,한일사료,식료품,,0.09,0.035,-47.7,-33.9,-0.8,10.4,-8.3,1.0,0.0,0.0,0,0,
360,004090,KOSPI,2.455,1103,한국석유,비금속광물(시멘트·유리),,0.15,0.0251,-59.1,-24.4,7.8,15.2,-13.8,-4.5,0.1,5.4,0,0,
361,000155,KOSPI,2.451,1103,두산우,,,1.72,0.0527,-41.6,24.6,-1.5,30.6,-1.3,59.6,-1.4,-8.3,0,0,
362,104830,KOSDAQ,2.442,1103,원익머트리얼즈,화학,,0.4,0.0529,-41.5,39.2,-2.3,19.2,8.5,-33.9,-19.6,22.8,0,0,
363,088350,KOSPI,2.436,1103,한화생명,,,5.12,0.0428,-10.8,45.9,29.3,352.3,-200.0,266.6,113.0,304.0,0,0,
364,206650,KOSDAQ,2.433,1103,유바이오로직스,제약·바이오,OBSERVE,0.32,0.039,-46.8,-30.8,-0.8,13.9,-15.6,-21.6,3.6,4.5,0,0,
365,336370,KOSPI,2.431,1103,솔루스첨단소재,반도체·전자부품,EXCLUDE,0.51,0.0489,-55.0,-20.2,-1.9,6.4,-1.9,-0.2,-0.4,-2.0,0,0,
366,228850,KOSDAQ,2.429,1103,레이언스,의료·정밀·광학,,0.12,0.0411,-8.2,6.3,8.4,6.4,1.4,6.7,0.1,4.2,0,0,
367,041020,KOSDAQ,2.426,1103,폴라리스오피스,출판·SW,,0.15,0.0459,-48.4,-43.5,-1.8,6.6,0.8,-5.3,0.0,0.0,0,0,
368,034230,KOSPI,2.425,1103,파라다이스,예술·스포츠,,0.93,0.0406,-57.6,-51.4,-0.7,48.2,-27.7,-38.5,33.4,-98.7,0,0,
369,011790,KOSPI,2.423,1103,SKC,화학,,4.36,0.054,-49.5,-14.5,8.4,105.0,-22.7,191.5,-10.7,-54.1,0,0,
370,064820,KOSDAQ,2.413,1103,케이프,조선·기타운송,WATCH,0.24,0.0444,-54.7,11.7,-10.7,5.4,-2.0,-2.5,0.0,0.0,0,0,
371,000850,KOSPI,2.412,1103,화천기공,기계·장비,,0.08,0.0567,-17.4,8.4,10.6,6.3,0.7,7.0,0.0,-1.5,0,0,
372,121440,KOSDAQ,2.411,1103,골프존홀딩스,도매,,0.34,0.0581,-2.4,22.5,22.3,8.4,1.7,34.9,1.9,-4.4,0,0,
373,065450,KOSDAQ,2.394,1103,빅텍,의료·정밀·광학,WATCH,0.08,0.0276,-56.9,-25.3,-6.1,8.7,-6.7,-14.5,0.0,0.3,0,0,
374,008350,KOSPI,2.393,1103,남선알미늄,철강·1차금속,,0.14,0.0262,-65.7,-10.9,1.9,9.8,-4.0,-8.9,0.0,0.3,0,0,
375,108380,KOSDAQ,2.392,1103,대양전기공업,조선·기타운송,,0.18,0.0449,-45.8,-33.9,8.1,7.5,2.2,14.6,-5.7,-12.5,0,0,
376,039200,KOSDAQ,2.386,1103,오스코텍,제약·바이오,,1.38,0.0422,-42.0,6.5,2.9,62.1,24.9,-19.4,-37.9,13.6,0,0,
377,117730,KOSDAQ,2.382,1103,티로보틱스,기계·장비,WATCH,0.29,0.0481,-54.8,37.5,-10.0,9.2,5.0,9.2,0.1,0.5,0,0,
378,099440,KOSDAQ,2.382,1103,스맥,기계·장비,EXCLUDE,0.26,0.043,-50.9,14.9,-4.2,14.9,-3.7,-3.1,-1.0,0.2,0,0,
379,000880,KOSPI,2.379,1103,한화,화학,,7.41,0.0486,-7.9,1.7,65.9,253.0,127.5,416.9,38.6,7.5,0,0,
380,028050,KOSPI,2.378,1103,삼성E&A,연구개발,,9.41,0.0522,-25.5,71.1,-0.2,668.2,-188.8,-339.6,-82.9,353.3,0,0,
381,014940,KOSDAQ,2.372,1103,오리엔탈정공,기계·장비,WAIT,0.21,0.043,-63.1,-30.7,0.5,6.7,-0.0,9.8,0.2,0.2,0,0,
382,489790,KOSPI,2.369,1103,한화비전,반도체·전자부품,WATCH,2.51,0.0557,-46.4,-13.2,1.6,85.5,58.0,91.8,-26.3,84.4,0,0,
383,034730,KOSPI,2.368,1103,SK,금융(은행),,44.3,0.0636,-28.8,169.3,20.3,830.2,414.2,1537.7,-20.3,-617.6,0,0,CB 08/03
384,096770,KOSPI,2.367,1103,SK이노베이션,석유정제,,23.31,0.0494,-7.9,2.9,14.6,1363.3,644.1,1550.1,1556.2,1902.7,0,0,
385,372320,KOSDAQ,2.365,1103,큐로셀,지주·전문서비스,EXCLUDE,0.37,0.0497,-63.1,-23.1,-10.9,6.0,-8.7,-6.1,-0.3,-2.0,0,0,
386,015860,KOSPI,2.364,1103,일진홀딩스,금융(은행),,0.33,0.0421,-53.5,13.2,5.2,8.8,-1.0,-1.3,0.3,-3.6,0,0,
387,054210,KOSDAQ,2.362,1103,이랜텍,반도체·전자부품,,0.18,0.0436,-48.5,-7.3,-9.6,7.2,-0.0,-8.6,-0.7,-5.5,0,0,
388,285130,KOSPI,2.361,1103,SK케미칼,화학,,0.95,0.0397,-31.3,-29.9,25.5,56.8,-50.7,-75.8,111.1,264.0,0,0,
389,377450,KOSDAQ,2.361,1103,리파인,IT서비스,,0.29,0.0384,-4.1,-19.7,22.0,46.3,14.3,13.2,56.8,262.5,0,0,
390,010130,KOSPI,2.36,1103,고려아연,철강·1차금속,,25.55,0.0458,-42.1,51.0,10.7,410.0,29.3,-1213.2,-350.8,1384.1,0,0,
391,010960,KOSPI,2.358,1103,삼호개발,건설,WATCH,0.07,0.0607,-30.6,-9.9,0.0,7.8,-2.7,-1.7,0.0,0.1,0,0,
392,102710,KOSDAQ,2.355,1103,이엔에프테크놀로지,화학,WAIT,0.6,0.0554,-32.7,20.1,-7.3,36.2,29.1,4.3,-33.6,1.1,0,0,
393,003570,KOSPI,2.35,1103,SNT다이내믹스,자동차·부품,WATCH,0.97,0.0441,-61.0,-49.9,-9.1,14.5,-26.9,-21.3,7.8,-23.6,0,0,
394,005290,KOSDAQ,2.345,1103,동진쎄미켐,화학,,2.12,0.0538,-37.0,32.2,5.6,146.7,44.8,-157.3,-42.2,-246.3,0,0,
395,378340,KOSDAQ,2.341,1103,필에너지,기계·장비,,0.26,0.0519,-45.2,-23.4,15.0,5.3,-9.4,-5.4,0.0,0.0,0,0,
396,053610,KOSDAQ,2.338,1103,프로텍,기계·장비,,0.58,0.062,-32.8,131.1,8.2,16.5,12.8,39.9,-7.2,-52.0,0,0,
397,032350,KOSPI,2.337,1103,롯데관광개발,사업지원,WATCH,0.98,0.0364,-53.5,-22.8,-5.2,52.2,-58.5,-88.3,38.4,57.8,0,0,CB 08/03
398,052020,KOSDAQ,2.337,1103,에스티큐브,도매,,0.56,0.0425,-62.4,13.2,-5.3,11.0,-8.9,-22.0,0.0,0.1,0,0,
399,047810,KOSPI,2.334,1103,한국항공우주,조선·기타운송,WATCH,12.61,0.0498,-35.9,59.3,-16.1,521.3,-110.6,-820.3,-384.4,-607.8,0,0,
400,047050,KOSPI,2.329,1103,포스코인터내셔널,도매,,9.62,0.0393,-37.3,6.9,-5.7,1458.0,-308.2,-312.0,9792.2,9466.3,0,0,
401,007390,KOSDAQ,2.319,1103,네이처셀,제약·바이오,,1.59,0.0602,-28.5,5.6,11.0,76.2,-32.8,9.0,-44.9,-81.3,0,0,CB 07/22
402,094360,KOSDAQ,2.317,1103,칩스앤미디어,반도체·전자부품,,0.23,0.059,-45.6,-34.3,7.5,5.6,2.1,3.6,0.1,0.2,0,0,
403,005070,KOSPI,2.313,1103,코스모신소재,화학,,1.28,0.0541,-41.0,-24.6,5.7,32.2,-0.8,37.3,-4.5,18.2,0,0,
404,003030,KOSPI,2.311,1103,세아제강지주,금융(은행),,0.44,0.0362,-58.3,-39.4,-7.9,21.4,-1.1,-11.1,-1.3,-24.9,0,0,
405,282880,KOSDAQ,2.31,1103,코윈테크,기계·장비,,0.12,0.0427,-49.8,-23.2,6.4,5.3,-1.5,-8.8,0.9,2.0,0,0,
406,069960,KOSPI,2.307,1103,현대백화점,소매,,2.11,0.0428,-52.8,42.8,-4.0,152.6,-193.7,40.2,15.2,-542.0,0,0,
407,044820,KOSPI,2.306,1103,코스맥스비티아이,금융(은행),,0.22,0.0409,-16.4,20.5,1.3,15.2,-4.5,2.8,1.2,17.2,0,0,
408,298830,KOSDAQ,2.305,1103,슈어소프트테크,출판·SW,,0.23,0.0436,-57.6,-17.8,8.8,7.7,-3.8,-7.9,0.0,0.0,0,0,
409,267270,KOSPI,2.304,1103,HD건설기계,기계·장비,,6.71,0.0491,-29.3,57.3,1.4,310.7,110.4,-152.3,55.5,351.6,0,0,
410,381970,KOSPI,2.302,1103,케이카,자동차판매,WATCH,0.31,0.0314,-62.8,-50.7,-18.8,8.7,-3.4,-8.5,5.2,-29.4,0,0,
411,086900,KOSDAQ,2.295,1103,메디톡스,제약·바이오,,0.51,0.0373,-49.9,-33.9,-13.0,25.7,-10.3,-55.4,0.6,-8.1,0,0,
412,259630,KOSDAQ,2.294,1103,엠플러스,기계·장비,,0.11,0.0394,-50.2,-20.7,-3.4,6.9,-2.9,-20.3,0.2,0.2,0,0,
413,027740,KOSPI,2.292,1103,마니커,식료품,,0.05,0.059,-15.6,-26.9,28.4,5.1,0.3,3.8,0.0,0.0,0,0,
414,019180,KOSPI,2.288,1103,티에이치엔,전기장비,WATCH,0.09,0.0358,-45.7,24.2,-13.3,6.7,-3.6,-12.0,-0.1,-3.0,0,0,
415,011500,KOSPI,2.284,1103,한농화성,화학,,0.21,0.0453,-50.6,-15.1,2.1,9.4,-6.6,-8.2,0.2,1.9,0,0,
416,011560,KOSDAQ,2.278,1103,세보엠이씨,건설,,0.26,0.0517,-6.1,75.5,20.4,14.5,-10.7,-0.7,-0.3,-7.6,0,0,
417,085660,KOSDAQ,2.278,1103,차바이오텍,제약·바이오,EXCLUDE,0.75,0.0357,-66.1,-13.9,-13.0,29.2,-3.0,-34.9,-17.8,-41.5,0,0,
418,051160,KOSDAQ,2.277,1103,지어소프트,출판·SW,,0.15,0.0418,-12.3,26.2,-12.3,15.3,5.2,-30.2,6.1,22.3,0,0,
419,073490,KOSDAQ,2.277,1103,LIG아큐버,반도체·전자부품,EXCLUDE,0.22,0.0524,-49.0,64.3,-6.4,12.2,-4.3,3.0,0.1,-6.7,0,0,
420,039020,KOSDAQ,2.271,1103,이건홀딩스,목재,OBSERVE,0.06,0.0332,-50.1,-49.5,6.2,5.2,-0.2,-2.1,0.2,0.7,0,0,
421,322510,KOSDAQ,2.269,1103,제이엘케이,출판·SW,EXCLUDE,0.12,0.0569,-48.4,-6.8,-14.8,5.1,-2.9,4.6,0.1,0.5,0,0,
422,042660,KOSPI,2.269,1103,한화오션,조선·기타운송,,26.75,0.058,-41.8,-21.1,-2.3,761.7,86.6,1491.0,72.7,-1348.4,0,0,
423,478560,KOSDAQ,2.267,1103,블랙야크아이앤씨,가죽·신발,,0.08,0.0381,-19.3,-23.4,15.8,8.0,0.2,5.4,-0.5,-8.5,0,0,
424,089010,KOSDAQ,2.263,1103,켐트로닉스,화학,,0.39,0.0521,-49.3,-8.2,9.5,12.3,3.4,8.1,-0.1,-0.3,0,0,
425,083450,KOSDAQ,2.263,1103,GST,기계·장비,WAIT,0.81,0.0608,-34.2,145.5,-10.0,56.9,-3.9,43.6,-6.8,-95.9,0,0,
426,376270,KOSDAQ,2.26,1103,HEM파마,지주·전문서비스,EXCLUDE,0.27,0.0463,-60.0,139.5,-10.7,5.1,-1.8,3.7,-4.9,-10.1,0,0,CB 08/06
427,064400,KOSPI,2.259,1103,LG씨엔에스,IT서비스,,7.39,0.0413,-46.9,4.6,5.1,617.8,141.5,-376.9,-2.7,260.3,0,0,
428,108320,KOSPI,2.258,1103,LX세미콘,반도체·전자부품,OBSERVE,0.59,0.043,-44.4,-34.5,2.7,34.7,-15.3,-42.5,-13.0,-15.9,0,0,
429,060280,KOSDAQ,2.255,1103,큐렉소,소매,WATCH,0.34,0.0405,-60.0,8.5,-7.4,16.8,2.6,-1.0,-9.9,-21.1,0,0,
430,147830,KOSDAQ,2.248,1103,제룡산업,금속가공,,0.14,0.0441,-49.7,-2.0,3.1,11.4,-3.7,13.9,0.0,-6.5,0,0,
431,045100,KOSDAQ,2.247,1103,한양이엔지,연구개발,,0.55,0.0629,-18.2,56.1,4.7,30.6,-12.8,40.2,-2.1,-100.1,0,0,
432,213420,KOSDAQ,2.239,1103,덕산네오룩스,반도체·전자부품,,0.83,0.0473,-40.2,-26.0,-0.4,50.1,-4.1,-62.9,-17.5,-8.1,0,0,
433,126700,KOSDAQ,2.237,1103,하이비젼시스템,의료·정밀·광학,,0.17,0.049,-46.3,-27.7,7.0,8.4,-9.2,-28.8,7.7,31.0,0,0,
434,003000,KOSPI,2.236,1103,부광약품,제약·바이오,,0.41,0.0384,-57.2,28.1,-5.1,23.7,-29.2,-31.2,0.1,-2.3,0,0,
435,078520,KOSPI,2.234,1103,에이블씨엔씨,화학,OBSERVE,0.28,0.0452,-31.4,-7.9,-8.9,16.0,-18.1,-17.6,5.4,22.6,0,0,
436,038680,KOSDAQ,2.231,1103,에스넷,IT서비스,,0.08,0.0371,-31.9,3.1,0.0,10.2,-0.4,5.4,0.0,-0.0,0,0,
437,006400,KOSPI,2.229,1103,삼성SDI,전기장비,,43.6,0.054,-24.0,92.8,17.9,2414.2,-1727.2,-2960.1,887.2,6571.1,0,0,
438,110990,KOSDAQ,2.22,1103,디아이티,기계·장비,,0.3,0.0611,-41.7,37.4,5.0,12.1,-3.5,-9.6,-5.0,2.0,0,0,
439,064350,KOSPI,2.218,1103,현대로템,조선·기타운송,WAIT,13.88,0.0537,-52.7,-21.2,-13.4,457.4,-57.2,457.3,-310.3,-1085.5,0,0,
440,103140,KOSPI,2.214,1103,풍산,철강·1차금속,WATCH,2.14,0.0476,-44.5,-31.0,-8.5,118.6,-26.2,-199.9,-34.4,392.6,0,0,
441,294630,KOSDAQ,2.21,1103,서남,전기장비,,0.08,0.0427,-46.2,7.3,5.7,7.0,1.6,3.6,0.0,-0.2,0,0,
442,336570,KOSDAQ,2.21,1103,원텍,의료·정밀·광학,,0.45,0.0419,-54.3,-48.1,-2.5,26.8,4.1,-20.9,0.5,0.4,0,0,
443,005420,KOSPI,2.209,1103,코스모화학,화학,,0.4,0.0485,-50.7,-43.5,0.5,11.3,-10.8,-3.9,2.0,10.4,0,0,
444,006800,KOSPI,2.205,1103,미래에셋증권,,,18.84,0.0465,-58.6,89.6,2.4,459.6,326.7,698.4,-257.4,-535.6,0,0,
445,278280,KOSDAQ,2.199,1103,천보,화학,,0.49,0.044,-49.7,-24.2,12.9,13.8,-3.7,13.8,-13.8,-11.8,0,0,
446,017960,KOSPI,2.186,1103,한국카본,금속가공,WATCH,1.17,0.0415,-56.7,-23.3,-2.2,64.7,-14.6,-64.4,-21.6,28.2,0,0,
447,034020,KOSPI,2.177,1103,두산에너빌리티,기계·장비,,56.31,0.0492,-35.6,15.9,14.0,2296.5,-1559.4,-3095.4,-166.6,2473.8,0,0,
448,092790,KOSPI,2.167,1103,넥스틸,철강·1차금속,,0.34,0.0405,-39.4,-9.8,7.6,57.5,-25.3,-73.2,-0.1,-2.7,0,0,CB 06/22
449,123690,KOSPI,2.167,1103,한국화장품,도매,,0.1,0.0333,-49.9,-35.5,-0.2,14.1,-3.6,-9.3,0.0,0.1,0,0,
450,493330,KOSDAQ,2.165,1103,지에프아이,기계·장비,,0.12,0.0405,-26.0,,44.9,12.0,-7.6,-3.6,-1.0,-4.1,0,0,
451,121600,KOSDAQ,2.165,1103,나노신소재,화학,,0.58,0.0527,-46.7,-19.2,-0.7,21.6,-8.6,-15.4,-13.0,-6.6,0,0,
452,060720,KOSDAQ,2.16,1103,KH바텍,반도체·전자부품,,0.26,0.0456,-42.2,-10.3,4.3,16.8,-1.1,-4.0,-5.1,-10.2,0,0,
453,424870,KOSDAQ,2.159,1103,이뮨온시아,지주·전문서비스,EXCLUDE,0.27,0.047,-80.3,-36.2,-8.9,5.1,-3.4,-12.4,0.0,-0.1,0,0,
454,005935,KOSPI,2.159,1103,삼성전자우,,,160.15,0.0632,-15.1,194.2,17.3,7669.4,382.4,-13050.0,439.5,3351.4,0,0,
455,001740,KOSPI,2.158,1103,SK네트웍스,도매,WAIT,1.3,0.0511,-54.5,71.6,-16.9,74.5,-18.9,-52.9,-0.1,-22.8,0,0,
456,017550,KOSPI,2.155,1103,수산세보틱스,기계·장비,,0.12,0.0482,-51.4,-6.4,6.8,7.6,3.5,0.6,0.0,0.1,0,0,
457,078160,KOSDAQ,2.152,1103,메디포스트,제약·바이오,EXCLUDE,0.35,0.0541,-67.7,-1.9,-8.1,5.5,-1.6,-9.5,-1.4,-2.3,0,0,
458,005930,KOSPI,2.152,1103,삼성전자,반도체·전자부품,,1578.5,0.0658,-25.5,222.4,16.9,55348.8,-5159.6,-4516.4,-10051.1,-19552.9,0,0,
459,127120,KOSDAQ,2.149,1103,제이에스링크,지주·전문서비스,EXCLUDE,1.19,0.0601,-33.7,132.5,-17.2,58.3,2.9,-8.1,-14.0,9.8,0,0,CB 08/24
460,171090,KOSDAQ,2.134,1103,선익시스템,기계·장비,,0.69,0.0551,-47.6,85.4,1.5,32.9,-28.8,-24.7,11.3,15.1,0,0,
461,039610,KOSDAQ,2.134,1103,화성밸브,기계·장비,,0.06,0.0397,-44.1,-49.2,8.5,9.8,-3.1,-7.1,0.7,0.7,0,0,
462,192820,KOSPI,2.129,1103,코스맥스,화학,,3.11,0.0404,-9.6,-6.5,33.3,493.8,53.1,1.9,247.3,968.8,0,0,
463,005180,KOSPI,2.124,1103,빙그레,식료품,,0.8,0.0363,-8.7,-1.0,23.0,129.3,15.3,276.5,56.7,419.2,0,0,
464,013700,KOSPI,2.123,1103,까뮤이앤씨,건설,,0.1,0.0427,-10.1,30.5,5.2,14.6,-5.2,-4.7,0.0,-0.3,0,0,
465,075580,KOSPI,2.121,1103,세진중공업,조선·기타운송,WAIT,0.59,0.0504,-60.3,-14.1,-4.6,15.2,-4.5,-12.2,-0.5,-7.6,0,0,
466,161000,KOSPI,2.118,1103,애경케미칼,화학,,0.51,0.0416,-44.8,-19.5,17.2,33.3,-19.1,-53.2,3.0,6.4,0,0,
467,010120,KOSPI,2.117,1103,LS ELECTRIC,전기장비,,31.05,0.069,-35.0,253.4,3.0,1126.7,-566.6,545.0,-481.8,-795.1,0,0,
468,095500,KOSDAQ,2.116,1103,미래나노텍,고무·플라스틱,,0.21,0.0695,-49.5,-38.1,-6.5,7.7,-2.3,-10.6,0.4,1.2,0,0,
469,108230,KOSDAQ,2.112,1103,톱텍,기계·장비,,0.13,0.0356,-34.7,-32.3,8.3,52.5,-3.9,-38.4,0.0,-0.7,0,0,
470,051360,KOSDAQ,2.111,1103,토비스,반도체·전자부품,,0.11,0.0588,-42.4,-29.9,-5.9,5.4,1.2,-14.0,2.1,8.9,0,0,
471,064850,KOSDAQ,2.108,1103,에프앤가이드,IT서비스,WAIT,0.19,0.0575,-49.1,110.4,0.1,5.5,1.8,9.3,3.1,4.1,0,0,
472,086820,KOSDAQ,2.088,1103,바이오솔루션,제약·바이오,EXCLUDE,0.17,0.0364,-50.6,-34.4,7.2,7.3,1.9,-15.6,-0.0,-0.3,0,0,
473,112290,KOSDAQ,2.088,1103,와이씨켐,화학,,0.2,0.0579,-41.6,3.3,-2.0,9.7,5.8,5.3,0.0,-1.0,0,0,
474,023530,KOSPI,2.086,1103,롯데쇼핑,소매,,3.18,0.0464,-44.8,72.4,12.6,172.0,-256.5,94.1,59.9,-315.8,0,0,
475,022100,KOSPI,2.085,1103,포스코DX,연구개발,,3.35,0.0461,-48.5,-13.6,6.3,303.8,-54.0,-17.6,1888.3,1863.4,0,0,
476,008970,KOSPI,2.081,1103,KBI동양철관,철강·1차금속,,0.12,0.0361,-61.7,-56.9,2.6,11.1,-7.5,-13.4,-0.1,-0.2,0,0,
477,204620,KOSDAQ,2.08,1103,글로벌텍스프리,금융보조,,0.37,0.0423,-22.4,11.1,0.8,54.1,-1.0,167.9,-3.4,-76.8,0,0,
478,012690,KOSPI,2.079,1103,모나리자,펄프·종이,,0.05,0.0592,-40.8,-42.1,3.8,7.8,0.1,-1.5,0.7,0.8,0,0,
479,037460,KOSDAQ,2.077,1103,삼지전자,반도체·전자부품,WATCH,0.49,0.0461,-46.4,215.9,-16.0,25.2,-8.9,-61.1,16.7,88.0,0,0,
480,118990,KOSDAQ,2.071,1103,모트렉스,자동차·부품,,0.15,0.0434,-40.9,-45.7,24.4,9.0,-5.9,-17.6,12.4,23.1,0,0,
481,219130,KOSDAQ,2.07,1103,타이거일렉,반도체·전자부품,WATCH,0.38,0.0733,-28.8,343.3,-16.9,34.1,28.5,73.3,-19.0,-80.1,0,0,
482,042370,KOSDAQ,2.069,1103,비츠로테크,금융(은행),WAIT,0.21,0.047,-59.2,5.7,-4.7,10.5,-1.3,-20.9,0.0,-1.5,0,0,
483,032830,KOSPI,2.068,1103,삼성생명,,,62.4,0.0578,-37.2,103.9,13.2,1389.7,-187.8,-1146.7,200.4,332.1,0,0,
484,455900,KOSDAQ,2.066,1103,엔젤로보틱스,기계·장비,EXCLUDE,0.33,0.0662,-46.1,4.3,-3.6,14.7,2.0,4.0,3.0,4.7,0,0,
485,014160,KOSPI,2.066,1103,대영포장,펄프·종이,,0.08,0.034,-50.9,-39.7,-2.3,5.8,-0.4,-13.0,0.0,-0.6,0,0,
486,454910,KOSPI,2.055,1103,두산로보틱스,기계·장비,,4.56,0.0483,-57.8,11.5,-0.4,270.8,-35.0,17.8,-92.4,-126.3,0,0,
487,140670,KOSDAQ,2.054,1103,알에스오토메이션,반도체·전자부품,,0.13,0.0485,-61.7,-30.1,3.6,5.7,2.6,2.1,0.2,0.7,0,0,
488,006650,KOSPI,2.046,1103,대한유화,화학,,0.63,0.0437,-48.9,-19.0,4.1,38.3,-81.0,-80.6,69.9,3.2,0,0,
489,277810,KOSDAQ,2.046,1103,레인보우로보틱스,기계·장비,EXCLUDE,8.69,0.06,-49.1,69.1,-3.7,414.2,181.0,625.3,12.7,-554.9,0,0,
490,457190,KOSPI,2.044,1103,이수스페셜티케미컬,화학,,1.99,0.05,-49.3,32.0,4.9,83.0,-145.2,-188.2,10.0,17.6,0,0,
491,003670,KOSPI,2.041,1103,포스코퓨처엠,전기장비,,16.24,0.0532,-38.3,-6.6,17.2,614.7,-234.3,-446.0,260.0,750.0,0,0,
492,487580,KOSDAQ,2.037,1103,폴레드,전기장비,OBSERVE,0.08,0.0563,,,-13.2,9.1,-4.1,10.5,-0.2,-25.1,0,0,
493,112610,KOSPI,2.035,1103,씨에스윈드,금속가공,,2.07,0.0594,-36.3,-2.5,11.7,164.5,-48.0,246.1,57.3,243.7,0,0,
494,489460,KOSDAQ,2.034,1103,바이오비쥬,화학,,0.16,0.0489,-36.6,-32.7,0.1,15.0,-3.0,-7.3,-0.1,0.1,0,0,
495,008490,KOSPI,2.034,1103,서흥,화학,OBSERVE,0.25,0.0439,-30.8,-26.5,-9.9,20.7,-3.8,-0.3,0.6,1.6,0,0,
496,120110,KOSPI,2.032,1103,코오롱인더,화학,,1.65,0.0447,-45.3,61.0,-5.8,109.9,-100.4,-238.1,144.9,261.4,0,0,
497,362320,KOSDAQ,2.03,1103,청담글로벌,도매,WATCH,0.09,0.0412,-52.0,-34.5,-10.1,12.2,-0.7,-2.3,0.0,0.0,0,0,
