market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,realized_vol,dart_status,os_count_20d,os_streak,os_is_new20,drop_acuteness,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket,v30_final_score_v3,v30_grade,v30_bucket,dscore_v3
kospi,20260722,20260722_2033,014910,성문전자,반도체·전자부품,1920,37.2,5.6,5.9,-53.7,84.8,-14.7,-40.2,9.1,-19.5,-26.0,5.2,0.26,4150,1039,0,0,0,0,521064,1809401,8.7,10.8,47.6,0.29,0,0,0,0,0,-,76.8,-3.3,0.0,2.9,0.1,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,76.8,76.8,014910,132628,0,0,0,0,,,,,,,,,,,안전,2025.0,16.7,11.0,51.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,72.3,44.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6.7,7.6,-11.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,4.33,default,0,66.8,66.8,0.0,0.0,4.69,0.0,0.0,OFF,0.0,0.0,0.08346519032411981,SAFE,7.0,3.0,0.0,0.3656716417910447,0,0.0,-0.069,18.0,-15.0,19.2,0.94,20.0,0.26,2047.0,96.0,6.0,PYKRX,True,19.8,9.7,B,OBSERVE,28.2,B,OBSERVE,-8.4
kospi,20260722,20260722_2033,009900,명신산업,자동차·부품,6740,37.3,15.0,16.9,-54.9,3.1,-1.3,-15.7,-35.9,-6.3,-22.0,-27.7,1.02,14940,6540,5,0,1,0,98127,133442,9.0,6.7,9.6,0.74,0,0,0,0,0,-,64.0,-2.9,1.4,-8.8,12.1,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,77.0,77.0,009900,173078,0,0,0,0,,,,,,,,,,,안전,2025.0,1025.9,1481.2,-30.7,CFS,영업이익,dart_OperatingIncomeLoss,1588.8,2037.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,206.1,300.6,-31.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.55,default,4,76.0,76.0,2.0,0.0,9.04,1.0,0.0,OFF,0.0,0.0,0.0459471642821018,SAFE,15.0,3.0,0.0,0.08280254777070065,3,-10.0,-0.156,15.0,-10.0,16.0,0.47,5.18,1.48,14406.0,1302.0,6.0,PYKRX,True,19.5,3.8,B,OBSERVE,20.0,B,OBSERVE,-0.5
kospi,20260722,20260722_2033,034120,SBS,방송,11420,38.2,6.5,32.1,-51.2,7.7,-5.3,-4.8,-27.3,-3.8,-10.5,-32.2,0.6,23400,10600,0,0,0,0,9334,14036,0.9,1.1,1.7,0.67,0,0,0,0,0,-,52.3,0.0,-0.4,0.0,-0.4,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,52.3,52.3,034120,130772,0,0,0,0,,,,,,,,,,,안전,2025.0,181.5,-191.9,194.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,648.5,83.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-176.3,-68.8,-156.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.57,default,-3,39.3,39.3,0.0,0.0,0.62,0.0,0.0,OFF,0.0,0.0,0.03227588906329781,SAFE,5.0,0.0,0.0,1.1041666666666667,0,-10.0,-0.235,18.0,-15.0,13.075,0.16,26.37,2.89,69877.0,433.0,15.0,PYKRX,True,19.4,-4.2,B,OBSERVE,21.1,B,OBSERVE,-1.7
kospi,20260722,20260722_2033,003000,부광약품,제약·바이오,3740,29.7,6.7,15.1,-62.2,16.9,-2.3,-11.6,-53.7,-6.8,-17.9,-22.1,1.29,9890,3200,5,0,1,0,300735,370678,17.9,11.4,14.9,0.81,0,0,0,0,0,-,76.2,-1.9,-2.1,-8.0,-2.1,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,81.2,81.2,003000,123718,0,0,0,0,,,,,,,,,,,안전,2025.0,141.6,16.2,775.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,214.6,343.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,11.0,30.1,-63.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.52,default,4,75.2,75.2,0.0,0.0,4.4,0.0,0.0,OFF,0.0,0.0,0.0454609845478107,SAFE,15.0,3.0,0.0,0.1982758620689655,3,-10.0,-0.268,18.0,-15.0,19.05,1.08,24.61,3.34,3452.0,152.0,3.0,PYKRX,True,18.8,3.6,B,OBSERVE,18.0,B,OBSERVE,0.8
kospi,20260722,20260722_2033,001260,남광토건,건설,7360,34.0,1.8,20.3,-45.1,9.4,-11.0,-5.2,-26.9,-18.3,-13.3,-13.0,0.08,13400,6730,5,0,1,0,116823,834133,5.4,9.1,83.6,0.14,0,0,0,0,0,-,61.5,-0.9,0.3,-4.3,3.4,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,69.5,69.5,001260,107066,0,0,0,0,,,,,,,,,,,안전,2025.0,114.4,73.0,56.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,347.0,1.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,22.5,25.5,-11.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.03,default,-3,56.5,56.5,2.0,0.0,4.24,0.0,0.0,OFF,0.0,0.0,0.11404793457560147,SAFE,3.0,2.0,0.0,2.1153846153846154,0,0.0,-0.007,18.0,-15.0,15.375,0.58,13.65,0.0,12722.0,539.0,6.0,PYKRX,True,13.3,8.5,B,OBSERVE,24.4,B,OBSERVE,-11.1
kospi,20260722,20260722_2033,010060,OCI홀딩스,금융(은행),190000,33.1,19.3,28.3,-54.1,130.0,3.3,-23.1,-29.0,-6.1,-27.9,6.6,1.17,414000,82600,5,0,1,0,156437,201500,420.6,306.5,412.5,0.78,3,0,0,1,0,+3%반등,69.1,-186.9,105.8,127.1,-118.7,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,85.1,85.1,010060,148896,0,0,0,0,,,,,,,,,,,안전,2025.0,-576.3,1015.3,-156.8,CFS,영업이익,dart_OperatingIncomeLoss,5538.8,1163.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,108.6,487.1,-77.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,7,82.1,82.1,2.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.07176240849306165,SAFE,16.0,3.0,0.0,-0.14285714285714285,7,-10.0,-0.197,5.0,-10.0,17.275,0.9,0.0,0.53,210598.0,0.0,1.0,PYKRX,True,10.5,4.2,C,OBSERVE,10.3,C,OBSERVE,0.2
kospi,20260722,20260722_2033,011390,부산산업,비금속광물(시멘트·유리),40100,33.6,8.9,17.9,-63.3,2.8,-0.7,-13.9,-49.4,-7.2,-19.0,-43.4,0.34,109400,39000,10,0,1,1,2090,4820,0.7,0.8,2.1,0.43,0,0,0,0,0,-,69.4,0.0,0.0,-0.1,0.0,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,79.4,79.4,011390,124027,0,0,0,0,,,,,,,,,,,안전,2025.0,-27.7,33.6,-182.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,1.0,91.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.0,6.6,-24.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,2,71.4,71.4,3.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.03221487140173167,SAFE,16.0,3.0,0.0,0.05035971223021582,3,0.0,0.0,5.0,-10.0,17.35,0.34,0.0,0.62,119423.0,0.0,1.0,PYKRX,True,10.4,8.2,C,OBSERVE,16.4,C,OBSERVE,-6.0
kospi,20260722,20260722_2033,302440,SK바이오사이언스,제약·바이오,32750,29.1,0.8,-1.5,-46.6,0.2,-6.4,-11.2,-29.7,-9.4,-15.0,-28.5,0.57,61300,32700,5,0,1,0,71502,110458,20.5,24.3,39.9,0.65,0,0,0,0,0,-,79.2,-8.8,-2.9,43.5,26.6,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,84.2,84.2,302440,1319899,0,0,0,0,,,,,,,,,,,안전,2025.0,376.4,493.2,-23.7,CFS,영업외손익,dart_NonOperatingProfitLoss,1025.1,-1280.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-33.1,13.2,-350.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.72,default,-3,76.2,76.2,0.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.03862301529637722,SAFE,11.0,5.0,0.0,0.5714285714285715,0,-10.0,-0.293,15.0,-10.0,19.8,1.44,0.0,0.0,22806.0,0.0,-5.0,PYKRX,True,7.7,-1.1,B,OBSERVE,9.8,B,OBSERVE,-2.1
kospi,20260722,20260722_2033,004140,동방,운수·물류,1784,43.7,19.0,34.4,-56.7,8.2,-1.1,-5.7,-38.7,-1.7,-11.2,-30.3,1.02,4120,1649,10,0,1,1,169981,204022,3.5,3.1,3.7,0.83,0,0,0,0,0,-,41.4,-1.0,0.0,7.0,0.0,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,51.4,51.4,004140,115287,0,0,0,0,,,,,,,,,,,안전,2025.0,319.6,390.4,-18.1,CFS,영업이익,dart_OperatingIncomeLoss,97.4,568.8,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,65.4,87.1,-25.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,2,현금창출보통,0.3,default,4,47.4,47.4,3.0,0.0,9.79,1.0,0.0,OFF,0.0,0.0,0.0429376802329476,SAFE,10.0,0.0,0.0,0.1929824561403509,3,-10.0,-0.27,7.0,-10.0,10.35,0.49,4.96,1.68,3677.0,360.0,6.0,PYKRX,True,7.5,-4.3,C,OBSERVE,6.4,C,OBSERVE,1.1
kospi,20260722,20260722_2033,372910,한컴라이프케어,의료·정밀·광학,1647,38.0,19.6,18.4,-56.4,4.6,-3.1,-11.0,-34.0,-3.1,-15.1,-35.0,0.36,3780,1575,5,0,0,1,55483,74392,0.4,0.9,1.3,0.75,0,0,0,0,0,-,58.7,-0.2,0.0,0.4,0.0,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,63.7,63.7,372910,534598,0,0,0,0,,,,,,,,,,,안전,2025.0,-7.3,74.9,-109.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,226.8,222.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-38.1,-34.4,-10.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,0,53.7,53.7,3.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.0315521743130646,SAFE,17.0,2.0,0.0,0.2818181818181818,0,-10.0,-0.154,5.0,-10.0,14.675,0.36,0.0,0.0,4590.0,0.0,7.0,PYKRX,True,6.4,-10.6,C,OBSERVE,6.7,C,OBSERVE,-0.3
kospi,20260722,20260722_2033,484870,엠앤씨솔루션,기계·장비,20400,37.1,3.4,16.2,-73.4,3.7,-12.8,-23.9,-47.6,-21.0,-23.9,-52.5,0.48,76666,19666,5,0,1,0,25810,63826,6.0,5.6,17.4,0.4,0,0,0,0,0,-,69.8,-6.6,-1.9,-13.1,-0.2,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,74.8,74.8,484870,1519790,0,0,1,0,,,[20260612] 매매거래정지및정지해제(중요내용공시)               (20260612800372),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612800372,,,,안전,2025.0,560.6,348.2,61.0,OFS,영업이익(손실),dart_OperatingIncomeLoss,255.7,-398.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,79.7,95.1,-16.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,2,현금창출보통,0.46,default,-3,58.8,58.8,0.0,0.0,23.41,0.0,0.0,OFF,0.0,0.0,0.18954146925663246,SAFE,6.0,5.0,0.0,0.5355648535564854,0,-10.0,-0.489,10.0,-15.0,17.45,2.88,12.29,12.21,7090.0,1660.0,3.0,PYKRX,True,-1.0,-9.3,C,OBSERVE,5.4,C,OBSERVE,-6.4
kospi,20260722,20260722_2033,272450,진에어,운수·물류,4990,22.1,9.8,15.6,-48.3,1.9,-1.8,-14.0,-26.0,-8.2,-12.9,-24.3,0.31,9660,4895,10,0,1,1,69272,122607,1.8,3.5,6.7,0.56,0,0,0,0,0,-,75.1,-1.7,0.1,2.7,-2.5,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,93.1,93.1,272450,653024,0,0,0,0,,,,,,,,,,,안전,2025.0,-191.6,1631.1,-111.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,798.1,3290.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,576.1,582.7,-1.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,2,85.1,85.1,5.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.027412362430126617,SAFE,10.0,10.0,0.0,0.1285714285714286,3,-10.0,-0.239,5.0,-10.0,18.775,1.15,0.0,0.0,4355.0,0.0,-5.0,PYKRX,True,-1.9,-3.4,C,OBSERVE,1.8,C,OBSERVE,-3.7
kospi,20260722,20260722_2033,019180,티에이치엔,전기장비,5610,34.3,20.7,21.2,-45.4,105.1,-1.6,-13.8,-27.1,-4.7,-18.1,-21.8,0.61,10270,2735,5,0,1,0,86196,127383,4.2,4.9,7.5,0.68,0,0,0,0,0,-,62.5,2.5,0.8,-3.1,1.6,1,15,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,82.5,82.5,019180,118965,0,4,0,0,,[20260224] 최대주주등소유주식변동신고서(최대주주변경시)               (20260224801113) || [20260224] 최대주주변경               (20260224800965) || [20260114] 최대주주변경               (20260114800255),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224801113 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224800965 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260114800255,,,,20260224801113 || 20260224800965 || 20260114800255,주의,2025.0,700.6,309.6,126.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,721.1,339.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,175.0,33.8,417.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.03,default,2,99.5,99.5,4.0,0.0,30.56,1.0,0.0,OFF,0.0,0.0,0.03673222437658291,SAFE,15.0,2.0,0.0,0.11594202898550725,3,15.0,0.44,23.0,11.0,15.625,0.45,1.47,2.14,12483.0,3815.0,20.0,PYKRX,False,76.1,54.8,WATCH,WATCH,77.6,WATCH,WATCH,-1.5
kospi,20260722,20260722_2033,066570,LG전자,반도체·전자부품,182700,44.4,43.5,34.6,-58.3,153.8,-1.5,-19.7,47.1,-3.3,-17.0,37.9,1.04,438000,72000,5,0,0,1,1379983,1688881,3176.6,2483.5,3207.8,0.82,10,0,1,1,1,5일선회복/+3%반등/거래량동반양봉,44.6,716.9,295.5,2205.5,1369.5,1,15,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,74.6,74.6,066570,401731,0,1,0,0,,[20260212] 주요사항보고서(감자결정) (20260212001501),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260212001501,,,,20260212001501,주의,2025.0,24783.9,34196.8,-27.5,CFS,영업이익,dart_OperatingIncomeLoss,42805.0,38426.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,16737.2,12590.6,32.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.73,default,4,103.6,103.6,7.0,0.0,4.02,0.0,0.0,OFF,0.0,0.0,0.0546052015670087,SAFE,15.0,2.0,0.0,0.07614213197969544,15,15.0,0.316,20.0,17.0,11.15,1.38,34.28,0.74,132659.0,5330.0,0.0,PYKRX,False,69.1,79.2,WATCH,WATCH,68.2,WATCH,WATCH,0.9
kospi,20260722,20260722_2033,001620,케이비아이동국실업,자동차·부품,2100,25.5,4.6,6.5,-56.4,0.7,-4.1,-7.9,-33.0,-6.3,-14.8,-20.8,0.95,4820,2085,0,0,0,0,25621,43138,0.8,0.5,1.0,0.59,0,0,0,0,0,-,76.4,0.2,0.0,-0.1,-1.2,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,79.4,79.4,001620,114765,0,1,0,0,,[20260310] 주식병합결정               (20260310800693),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310800693,,,,20260310800693,주의,2025.0,185.6,-63.3,393.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,820.1,646.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-12.1,-64.7,81.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.42,default,-1,93.4,93.4,2.0,0.0,11.96,1.0,0.0,OFF,0.0,0.0,0.04003186245284682,SAFE,9.0,2.0,0.0,0.5189873417721518,0,10.0,0.2,23.0,11.0,19.1,0.18,1.48,0.0,11830.0,1415.0,17.0,PYKRX,False,67.0,43.8,WATCH,WATCH,70.1,WATCH,WATCH,-3.1
kospi,20260722,20260722_2033,015860,일진홀딩스,금융(은행),5580,31.7,29.1,26.8,-63.8,7.3,-0.5,-16.2,-32.0,-5.2,-29.3,-26.7,0.88,15430,5200,5,0,1,0,92571,121862,5.9,5.2,7.2,0.76,6,0,1,1,0,5일선회복/+3%반등,65.1,1.4,-0.4,-13.7,-0.6,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,84.1,84.1,015860,146649,0,1,0,0,,[20251020] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251020800341),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251020800341,,,,20251020800341,주의,2025.0,1455.9,725.2,100.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,1078.5,1446.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,521.3,323.6,61.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.74,default,4,103.1,103.1,2.0,0.0,6.69,0.0,0.0,OFF,0.0,0.0,0.044314927101046876,SAFE,16.0,3.0,0.0,0.0308641975308642,11,5.0,0.139,23.0,11.0,16.275,0.49,7.29,3.58,11438.0,765.0,9.0,PYKRX,False,65.1,59.0,WATCH,WATCH,65.3,WATCH,WATCH,-0.2
kospi,20260722,20260722_2033,000880,한화,화학,90900,39.3,26.5,28.0,-45.4,22.7,2.8,-19.6,-30.9,-6.6,-21.5,-15.8,0.77,166400,74100,5,0,1,0,156270,177741,123.8,140.3,173.3,0.88,6,0,1,1,0,5일선회복/+3%반등,53.7,21.0,3.9,65.6,43.0,1,15,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,79.7,79.7,000880,160588,0,10,1,0,,[20260720] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260720800225) || [20260612] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260612800541) || [20260526] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260526800490),[20260114] 매매거래정지및정지해제(중요내용공시)               (20260114800121),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720800225 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612800541 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260526800490,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260114800121,,,20260720800225 || 20260612800541 || 20260526800490,주의,2025.0,41468.8,24161.1,71.6,CFS,영업이익,dart_OperatingIncomeLoss,83202.0,68809.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12667.1,10428.0,21.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.01,default,5,99.7,99.7,4.0,0.0,3.06,0.0,0.0,OFF,1.0,8.0,0.040822633841035835,SAFE,8.0,3.0,0.0,-0.14285714285714285,11,8.0,0.144,23.0,11.0,13.425,0.68,22.32,1.21,133067.0,4072.0,6.0,PYKRX,False,64.4,61.7,WATCH,WATCH,62.4,WATCH,WATCH,2.0
