ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
003610,방림,미분류,5130,31.0,45.5,24.5,-18.3,28.9,-1.2,-12.2,-1.9,-2.8,-3.2,-3.2,1.12,6280,3980,5,False,False,True,145112,175967,9.4,7.5,9.3,0.82,4,False,False,False,True,거래량동반양봉,52.7,-7.2,-0.1,-20.3,-4.9,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,61.7,55.7,003610,122348,0,0,1,0,,,[20260506] 매매거래정지및정지해제(중요내용공시)               (20260506800274),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260506800274,,,,안전,2025.0,11.2,-32.7,134.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,51.9,182.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,10.1,1.4,598.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.63,default,4,80.7,74.7,50.2,B,WAIT,32.1,6.0,PYKRX,23.0,11.0,7,-10.0,13.175,True,kospi
126560,현대퓨처넷,미분류,2880,17.4,14.3,13.5,-23.2,1.8,-3.2,-13.5,-8.6,-5.5,-11.0,-11.1,0.41,3750,2830,0,False,False,False,62731,124766,1.5,1.8,3.9,0.5,0,False,False,False,False,-,64.6,-0.0,-0.0,0.1,-2.2,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,64.6,58.6,126560,403632,0,1,0,0,,[20260225] 주요사항보고서(감자결정) (20260225001808),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225001808,,,,20260225001808,주의,2025.0,63.1,69.4,-9.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,181.1,-129.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,43.1,37.7,14.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.87,default,2,91.6,85.6,50.2,WATCH,WATCH,35.2,9.0,PYKRX,20.0,12.0,3,0.0,16.15,False,kospi
002990,금호건설,미분류,3770,26.0,18.3,16.0,-37.1,35.4,-6.8,-31.2,-9.2,-12.7,-22.2,-11.8,0.4,5990,2785,0,False,False,False,171623,168694,2.5,6.6,7.5,1.02,0,False,False,False,False,-,76.4,-3.0,0.6,-20.0,-8.7,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,84.4,78.4,002990,106313,0,2,0,0,,[20260417] [기재정정]주요사항보고서(유상증자결정) (20260417000439) || [20260326] 주요사항보고서(유상증자결정) (20260326001295),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000439 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260326001295,,,,20260417000439 || 20260326001295,주의,2025.0,470.8,-1818.3,125.9,CFS,영업이익,dart_OperatingIncomeLoss,510.3,803.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,121.2,57.4,111.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.08,default,2,101.4,95.4,50.1,WATCH,WATCH,25.8,14.0,PYKRX,23.0,11.0,3,-10.0,19.1,False,kospi
136490,선진,미분류,9730,22.6,8.6,19.0,-35.8,17.1,-1.9,-13.3,-7.1,-7.0,-7.3,-9.1,0.41,15150,8310,5,False,True,False,133168,185814,7.5,13.2,19.9,0.72,0,False,False,False,False,-,68.4,-10.3,-0.7,-32.1,-1.6,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,73.4,67.4,136490,855093,0,0,0,0,,,,,,,,,,,안전,2025.0,1791.9,1240.9,44.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1289.6,1225.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,613.5,561.5,9.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.72,default,2,90.4,84.4,50.1,B,OBSERVE,19.3,14.0,PYKRX,20.0,6.0,3,-10.0,17.1,True,kospi
0120G0,삼양바이오팜,미분류,51500,25.5,3.8,8.3,-65.9,121.5,-14.0,-30.0,-32.4,-17.4,-35.6,,0.52,150900,23250,0,False,False,False,28555,35044,9.2,15.4,22.4,0.81,0,False,False,False,False,-,86.7,9.8,-1.9,7.1,-4.3,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,94.7,88.7,0120G0,1965333,0,0,0,0,,,,,,,,,,,안전,2025.0,26.9,,,OFS,영업이익,dart_OperatingIncomeLoss,97.7,,영업활동으로인한현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,op_found_yoy_missing,영업이익 항목은 찾았지만 현재/전기 금액 또는 전기 0 문제로 YoY 계산 실패,ok,OCF 추출 성공,,,,,,,,,,,,not_found,2025 Q1 SINGLE: 013 조회된 데이타가 없습니다.,데이터부족,0,5,현금창출양호,3.63,default,0,99.7,93.7,50.0,B,OBSERVE,36.0,0.0,PYKRX,15.0,0.0,0,15.0,20.0,True,kospi
001460,BYC,미분류,36750,21.8,13.8,12.0,-48.6,11.4,-7.9,-27.7,-15.7,-14.1,-21.0,-15.2,0.47,71500,33000,0,False,False,False,6056,5954,1.1,2.3,2.6,1.02,0,False,False,False,False,-,82.5,-0.2,-0.8,-1.4,4.8,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,82.5,76.5,001460,122579,0,0,0,0,,,,,,,,,,,안전,2025.0,265.7,238.3,11.5,CFS,영업이익,dart_OperatingIncomeLoss,342.3,282.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,55.9,42.0,33.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,0,97.5,91.5,50.0,B,OBSERVE,20.1,6.0,PYKRX,23.0,11.0,0,-10.0,20.0,True,kospi
004840,DRB동일,미분류,4315,28.7,5.9,5.0,-33.3,2.6,-9.8,-18.3,-21.5,-10.1,-15.7,-15.4,1.02,6470,4205,0,False,False,False,32465,42437,1.8,1.4,2.1,0.77,0,False,False,False,False,-,75.6,-0.9,0.0,-2.4,-0.1,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,75.6,69.6,004840,118266,0,0,0,0,,,,,,,,,,,안전,2025.0,248.9,218.7,13.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,432.2,281.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,58.7,49.8,17.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.74,default,-1,89.6,83.6,49.9,B,OBSERVE,16.3,12.0,PYKRX,23.0,6.0,0,-10.0,18.9,True,kospi
248070,솔루엠,미분류,17750,24.7,14.1,3.1,-27.1,22.9,-12.8,-14.9,10.0,-13.0,-7.5,0.9,0.5,24350,14440,0,False,False,False,332444,600151,46.6,62.3,127.0,0.55,0,False,False,False,False,-,71.0,42.5,-33.3,43.1,30.4,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,79.0,73.0,248070,1159233,0,4,0,0,,[20250704] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250704800710) || [20250704] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250704800701) || [20250626] 주요사항보고서(유상증자결정) (20250626000631),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250704800710 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250704800701 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250626000631,,,,20250704800710 || 20250704800701 || 20250626000631,주의,2025.0,465.0,690.9,-32.7,CFS,영업이익,dart_OperatingIncomeLoss,546.4,-53.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,216.6,114.7,88.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.18,default,-3,101.0,95.0,49.8,WATCH,WATCH,39.2,0.0,PYKRX,20.0,17.0,0,5.0,17.75,False,kospi
039570,HDC랩스,미분류,7700,38.7,33.3,12.0,-26.0,2.5,-3.0,-7.7,-4.8,-2.5,-5.0,-7.5,0.83,10410,7510,0,False,False,False,28175,28088,1.7,2.2,2.2,1.0,0,False,False,False,False,-,46.4,0.2,-0.4,-1.7,-1.6,True,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,49.4,43.4,039570,350312,0,0,0,0,,,,,,,,,,,안전,2025.0,106.4,64.0,66.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,565.5,66.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,71.9,29.7,142.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,5.31,default,2,66.4,60.4,49.6,B,OBSERVE,25.6,9.0,PYKRX,18.0,11.0,0,0.0,11.6,True,kospi
000020,동화약품,미분류,5470,31.6,10.0,10.8,-23.4,1.7,-5.7,-8.8,-3.4,-6.4,-7.4,-11.2,1.02,7140,5380,0,False,False,False,134989,143844,8.2,7.4,8.5,0.94,0,False,False,False,False,-,62.1,-4.4,-0.0,-5.3,2.3,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,62.1,56.1,000020,119195,0,0,0,0,,,,,,,,,,,안전,2025.0,2.6,134.1,-98.1,CFS,영업이익,dart_OperatingIncomeLoss,157.0,-40.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,112.3,22.7,394.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,60.38,default,-1,86.1,80.1,49.5,B,OBSERVE,16.6,12.0,PYKRX,15.0,17.0,0,-10.0,15.525,True,kospi
072710,농심홀딩스,미분류,88800,36.1,8.2,2.6,-38.1,22.5,-4.0,-8.6,1.0,-5.1,-6.1,-4.5,1.25,143500,72500,5,False,False,True,7763,8324,8.8,7.0,7.8,0.93,0,False,False,False,False,-,65.6,-3.9,-0.3,0.8,-0.5,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,70.6,64.6,072710,459871,0,0,0,0,,,,,,,,,,,안전,2025.0,811.2,866.4,-6.4,CFS,영업이익,dart_OperatingIncomeLoss,246.6,552.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,308.9,252.6,22.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.3,default,2,94.6,88.6,49.4,B,OBSERVE,14.4,14.0,PYKRX,12.0,17.0,0,-10.0,16.4,True,kospi
033270,유나이티드제약,미분류,18000,17.8,10.7,7.8,-19.8,1.3,-3.5,-10.2,-3.9,-5.6,-9.3,-8.4,0.72,22450,17770,0,False,False,False,29071,37079,4.5,5.3,7.1,0.78,0,False,False,False,False,-,64.7,-2.7,-0.1,12.1,-5.0,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,64.7,58.7,033270,158963,0,0,0,0,,,,,,,,,,,안전,2025.0,2.4,-101.9,102.3,OFS,영업외손익,dart_NonOperatingProfitLoss,511.4,267.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,59.4,16.6,258.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,213.08,default,0,79.7,73.7,49.2,B,OBSERVE,15.0,14.0,PYKRX,18.0,11.0,0,-10.0,16.175,True,kospi
161890,한국콜마,미분류,83500,12.2,10.1,18.7,-24.6,37.8,-3.6,-5.9,30.1,-8.0,-2.6,11.2,0.63,110700,60600,0,False,False,False,156235,258790,137.9,131.9,239.8,0.6,0,False,False,False,False,-,60.3,-6.4,11.8,420.4,177.7,True,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,63.3,57.3,161890,939331,0,0,0,0,,,,,,,,,,,안전,2025.0,2395.9,1938.5,23.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,2914.3,2153.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,788.9,599.4,31.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.22,default,-3,75.3,69.3,49.1,B,OBSERVE,30.6,0.0,PYKRX,23.0,11.0,0,0.0,15.075,True,kospi
019170,신풍제약,미분류,9130,21.1,1.8,0.5,-55.5,0.6,-11.5,-20.2,-10.0,-13.7,-16.5,-27.6,0.27,20500,9080,0,False,False,False,147891,325368,8.2,14.1,35.5,0.45,0,False,False,False,False,-,84.9,3.1,-0.6,-36.3,-0.2,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,92.9,86.9,019170,137359,0,1,0,0,,[20251203] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251203800448),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251203800448,,,,20251203800448,주의,2025.0,142.6,-204.6,169.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,172.5,-151.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.6,-17.6,79.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.21,default,-3,104.9,98.9,49.0,WATCH,WATCH,38.1,0.0,PYKRX,23.0,11.0,0,5.0,20.0,False,kospi
077970,STX엔진,미분류,33600,26.8,4.5,6.0,-50.4,68.8,-18.4,-44.0,28.7,-25.7,-22.9,-11.4,0.55,67700,19910,0,False,False,False,392269,558221,103.9,146.8,259.0,0.7,0,False,False,False,False,-,87.6,187.0,-180.7,89.6,-309.8,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,95.6,89.6,077970,480455,0,0,0,0,,,,,,,,,,,안전,2025.0,695.9,422.4,64.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,728.7,367.1,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,175.0,154.5,13.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.05,default,0,110.6,104.6,49.0,B,OBSERVE,28.6,0.0,PYKRX,23.0,6.0,0,0.0,20.0,True,kospi
244920,에이플러스에셋,미분류,9430,37.3,7.2,10.4,-37.1,91.5,-10.4,-9.8,-23.6,-11.2,-11.9,-0.0,0.68,14990,4925,0,False,False,False,63364,127915,8.1,6.2,13.8,0.5,4,False,False,False,True,거래량동반양봉,59.6,-9.9,5.1,-3.9,31.8,True,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,66.6,60.6,244920,684802,0,0,0,0,,,,,,,,,,,안전,2025.0,293.1,315.5,-7.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,317.8,324.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,159.1,74.0,114.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.08,default,-3,88.6,82.6,48.9,B,WAIT,28.4,3.0,PYKRX,20.0,17.0,4,-10.0,14.9,True,kospi
007540,샘표,미분류,43100,16.5,8.7,11.2,-41.0,1.8,-5.4,-15.7,-18.2,-8.1,-15.1,-14.7,0.78,73100,42350,0,False,False,False,5824,7052,2.3,2.5,3.3,0.83,0,False,False,False,False,-,74.8,-1.0,-0.1,-4.7,-1.1,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,74.8,68.8,007540,130091,0,0,0,0,,,,,,,,,,,안전,2025.0,241.4,58.8,310.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,618.0,351.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,65.6,12.0,444.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.56,default,0,89.8,83.8,48.7,B,OBSERVE,19.7,6.0,PYKRX,23.0,11.0,0,-10.0,18.7,True,kospi
051600,한전KPS,미분류,48650,17.6,6.7,7.4,-29.5,17.8,-5.2,-20.8,-5.0,-10.0,-15.3,-10.5,0.63,69000,41300,0,False,False,False,147343,187769,56.2,74.0,103.1,0.78,0,False,False,False,False,-,74.2,29.6,-49.1,-157.5,-283.3,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,82.2,76.2,051600,159218,0,0,0,0,,,,,,,,,,,안전,2025.0,1401.0,2095.0,-33.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,1357.3,5404.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,370.2,78.0,374.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.97,default,0,107.2,101.2,48.6,B,OBSERVE,21.5,3.0,PYKRX,20.0,17.0,0,-10.0,18.55,True,kospi
007980,TP,미분류,1737,24.3,9.0,12.0,-24.8,31.1,-4.3,-18.8,0.2,-9.3,-11.0,-6.8,0.68,2310,1325,0,False,False,False,272828,389907,4.5,4.8,7.6,0.7,0,False,False,False,False,-,69.5,-4.9,-0.0,-16.6,-1.0,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,69.5,63.5,007980,154329,0,0,0,0,,,,,,,,,,,안전,2025.0,620.1,489.3,26.7,CFS,영업이익,dart_OperatingIncomeLoss,519.7,161.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,146.7,152.5,-3.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.84,default,2,76.5,70.5,48.4,B,OBSERVE,13.6,20.0,PYKRX,18.0,0.0,3,-10.0,17.375,True,kospi
097520,엠씨넥스,미분류,20600,33.5,12.4,11.3,-36.6,2.7,-4.6,-12.5,-8.6,-7.3,-8.5,-23.9,0.67,32500,20050,0,False,False,False,72889,88264,12.2,15.5,19.8,0.83,0,False,False,False,False,-,65.5,-4.9,2.6,-43.6,-7.4,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,73.5,67.5,097520,564562,0,0,0,0,,,,,,,,,,,안전,2025.0,520.2,443.8,17.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,697.1,824.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,114.1,209.2,-45.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.34,default,0,78.5,72.5,48.4,B,OBSERVE,19.3,14.0,PYKRX,18.0,0.0,0,0.0,16.375,True,kospi
011170,롯데케미칼,미분류,77500,27.2,9.3,25.2,-35.1,38.4,-4.9,-27.0,7.9,-9.4,-12.4,1.1,0.48,119500,56000,0,False,False,False,155097,274672,97.5,122.8,244.5,0.56,0,False,False,False,False,-,72.5,127.5,-96.8,243.7,-886.5,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,80.5,74.5,011170,165413,0,0,0,0,,,,,,,,,,,안전,2025.0,-9431.2,-9145.4,-3.1,CFS,영업손실,dart_OperatingIncomeLoss,4889.3,15423.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,734.8,-1266.0,158.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,2,82.5,76.5,48.1,C,OBSERVE,28.9,7.0,PYKRX,10.0,5.0,3,5.0,18.125,True,kospi
084680,이월드,미분류,1221,3.5,3.4,11.1,-41.9,1.7,-10.9,-36.8,-15.3,-21.8,-28.1,-20.9,0.39,2100,1201,10,False,True,True,500518,656764,3.0,6.4,10.6,0.76,0,False,False,False,False,-,82.3,0.6,-0.8,-4.1,-1.7,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,100.3,94.3,084680,540605,0,0,0,0,,,,,,,,,,,안전,2025.0,-31.8,-4.2,-656.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,59.9,57.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.5,-24.3,110.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,120.3,114.3,48.0,C,OBSERVE,25.9,1.0,PYKRX,10.0,17.0,0,0.0,20.0,True,kospi
