rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
329,039830,KOSDAQ,1.788,1053,오로라,전문서비스,,0.18,0.0598,-34.9,-18.8,-7.6,8.7,-4.0,3.6,4.6,0.6,0,0,
330,090430,KOSPI,1.787,1053,아모레퍼시픽,화학,,8.46,0.0356,-12.4,15.8,3.4,354.8,-303.7,-250.2,389.8,1309.8,0,0,
331,493330,KOSDAQ,1.786,1053,지에프아이,기계·장비,OBSERVE,0.09,0.0418,-42.2,,4.5,14.4,-0.3,3.6,0.3,-13.5,0,0,
332,068760,KOSDAQ,1.78,1053,셀트리온제약,제약·바이오,WAIT,1.75,0.0249,-48.0,-20.8,-7.9,30.5,-23.0,-40.0,6.9,-39.3,0,0,
333,066310,KOSDAQ,1.78,1053,큐에스아이,반도체·전자부품,,0.08,0.0455,-54.6,-9.9,15.0,6.0,-3.6,-8.7,0.0,1.5,0,0,
334,000210,KOSPI,1.779,1053,DL,화학,,1.1,0.0437,-31.8,21.8,11.7,35.3,-66.7,-111.3,69.1,189.7,0,0,
335,180640,KOSPI,1.779,1053,한진칼,금융(은행),,9.29,0.0404,-19.6,7.8,14.5,119.2,-50.2,-95.8,19.2,153.2,0,0,
336,094360,KOSDAQ,1.778,1053,칩스앤미디어,반도체·전자부품,,0.26,0.0591,-39.7,-35.2,16.6,7.2,7.4,10.4,-0.1,-0.3,0,0,
337,028670,KOSPI,1.777,1053,팬오션,운수·물류,,3.11,0.0408,-8.9,46.8,-8.1,204.8,-80.8,-238.6,33.2,212.1,0,0,
338,056360,KOSDAQ,1.774,1053,코위버,반도체·전자부품,,0.06,0.0452,-51.4,4.0,17.2,7.2,-2.9,-3.2,0.0,0.0,0,0,
339,045100,KOSDAQ,1.77,1053,한양이엔지,연구개발,,0.56,0.061,-16.3,53.3,11.6,19.5,15.8,10.5,0.9,-10.9,0,0,
340,184230,KOSDAQ,1.769,1053,SGA솔루션즈,출판·SW,,0.04,0.04,-64.2,-44.6,12.4,5.3,-2.9,-5.3,0.1,0.1,0,0,
341,139480,KOSPI,1.768,1053,이마트,소매,,2.02,0.0217,-42.6,-6.1,1.0,71.0,-86.6,-170.2,42.7,86.6,0,0,
342,285130,KOSPI,1.766,1053,SK케미칼,화학,OBSERVE,0.89,0.0363,-35.7,-18.3,3.0,48.5,-2.3,-116.0,7.3,234.8,0,0,
343,443060,KOSPI,1.764,1053,HD현대마린솔루션,연구개발,,10.51,0.0373,-16.4,-10.1,13.6,267.9,34.8,-108.6,-31.3,333.5,0,0,
344,217190,KOSDAQ,1.762,1053,제너셈,기계·장비,,0.1,0.0634,-20.3,16.8,16.0,14.8,8.5,4.7,0.0,0.3,0,0,
345,008350,KOSPI,1.761,1053,남선알미늄,철강·1차금속,,0.14,0.0253,-65.4,-16.0,6.8,9.9,-4.2,-10.9,-0.6,-0.6,0,0,
346,005940,KOSPI,1.761,1053,NH투자증권,,,9.77,0.032,-32.5,34.9,1.9,109.7,-98.2,11.0,79.2,-28.2,0,0,
347,019990,KOSDAQ,1.756,1053,에너토크,기계·장비,,0.05,0.0452,-52.4,-39.2,12.2,7.1,-0.7,-9.7,0.0,0.0,0,0,
348,088350,KOSPI,1.755,1053,한화생명,,,5.0,0.0389,-12.7,75.6,9.9,295.6,-51.1,-79.4,14.7,307.4,0,0,
349,000810,KOSPI,1.747,1053,삼성화재,,,29.2,0.0362,-10.4,43.7,2.8,705.7,-174.2,-973.2,96.7,1045.0,0,0,
350,108230,KOSDAQ,1.742,1053,톱텍,기계·장비,,0.12,0.0354,-37.3,-40.0,9.4,50.6,2.3,-22.4,0.1,-0.6,0,0,
351,373110,KOSDAQ,1.742,1053,엑셀세라퓨틱스,제약·바이오,EXCLUDE,0.02,0.0374,-65.5,-48.6,-15.1,6.2,-0.3,-1.3,0.0,-0.5,0,0,
352,006220,KOSPI,1.739,1053,,,,0.37,0.027,-43.8,-33.8,4.0,46.9,-5.5,-1.3,-0.0,-2.5,0,0,
353,192650,KOSPI,1.736,1053,드림텍,반도체·전자부품,,0.54,0.0524,-6.1,-28.3,72.5,83.6,-38.1,-72.2,163.4,227.2,0,0,
354,069620,KOSPI,1.733,1053,대웅제약,제약·바이오,OBSERVE,1.26,0.0352,-43.9,-17.5,-12.7,25.0,-10.1,-34.7,0.4,-24.8,0,0,
355,052900,KOSDAQ,1.729,1053,KX하이텍,고무·플라스틱,,0.08,0.0591,-47.5,15.6,8.3,5.4,-1.4,-8.2,0.6,0.6,0,0,CB 08/19
356,439580,KOSDAQ,1.725,1053,블루엠텍,도매,,0.09,0.0443,-56.9,-70.8,57.9,6.5,-2.5,-7.4,-0.0,0.1,0,0,BW 06/26
357,192820,KOSPI,1.724,1053,코스맥스,화학,,3.12,0.0399,-9.4,27.8,-4.0,381.8,-62.2,-475.6,77.9,912.5,0,0,
358,014940,KOSDAQ,1.723,1053,오리엔탈정공,기계·장비,OBSERVE,0.21,0.0415,-63.8,-57.9,-2.0,5.9,-0.8,7.0,0.0,0.2,0,0,
359,216080,KOSDAQ,1.723,1053,제테마,제약·바이오,,0.27,0.0536,-32.5,-17.4,41.3,19.2,-6.3,-11.3,-0.9,5.2,0,0,
360,036200,KOSDAQ,1.721,1053,유니셈,기계·장비,,0.29,0.0583,-27.3,10.0,7.0,17.7,-11.7,-11.6,1.3,3.6,0,0,
361,000120,KOSPI,1.719,1053,CJ대한통운,운수·물류,OBSERVE,1.62,0.023,-51.4,-11.7,-4.2,32.0,-33.7,-89.4,-14.3,-20.5,0,0,
362,298020,KOSPI,1.719,1053,효성티앤씨,화학,OBSERVE,1.38,0.0336,-40.4,45.5,0.5,46.7,24.7,1.4,-40.1,77.0,0,0,
363,102710,KOSDAQ,1.718,1053,이엔에프테크놀로지,화학,,0.62,0.0516,-31.2,14.9,-3.0,26.6,17.8,60.6,-21.8,-143.1,0,0,
364,298830,KOSDAQ,1.713,1053,슈어소프트테크,출판·SW,OBSERVE,0.22,0.0427,-59.6,-13.0,-0.7,6.6,-3.5,-7.0,-0.0,-0.1,0,0,
365,086960,KOSDAQ,1.713,1053,MDS테크,출판·SW,,0.09,0.0384,-51.6,-44.3,12.9,12.1,-16.5,-15.8,0.0,0.0,0,0,
366,474610,KOSDAQ,1.711,1053,RF시스템즈,금속가공,,0.11,0.0555,-51.1,43.4,16.0,5.4,-0.5,-1.1,0.2,-2.2,0,0,
367,950200,KOSDAQ,1.711,1053,소마젠,전문서비스,EXCLUDE,0.06,0.0585,-25.6,2.5,-19.5,20.5,0.1,-2.3,0.0,0.0,0,0,
368,018000,KOSDAQ,1.71,1053,유니슨,기계·장비,,0.36,0.0509,-25.9,-3.9,30.6,40.0,7.7,14.7,-0.1,15.6,0,0,
369,037350,KOSDAQ,1.707,1053,성도이엔지,연구개발,,0.12,0.0571,-45.1,51.1,6.4,7.0,0.2,-1.5,0.2,0.2,0,0,
370,123690,KOSPI,1.698,1053,한국화장품,도매,OBSERVE,0.1,0.0324,-50.0,-35.1,0.6,19.7,-1.8,-6.6,0.0,0.0,0,0,
371,290690,KOSDAQ,1.696,1053,아리바이오홀딩스,전기장비,EXCLUDE,0.21,0.0543,-35.0,-22.6,0.1,16.2,-1.6,0.9,0.0,-0.0,0,0,CB 09/10
372,240550,KOSDAQ,1.694,1053,동방메디컬,의료·정밀·광학,,0.13,0.038,-43.4,-48.4,9.9,27.5,-9.1,-11.3,-1.7,-5.3,0,0,
373,306620,KOSDAQ,1.693,1053,지아이에스,기계·장비,,0.1,0.0549,-46.8,-14.6,17.9,7.4,2.6,6.8,0.0,0.3,0,0,
374,200670,KOSDAQ,1.692,1053,휴메딕스,제약·바이오,OBSERVE,0.28,0.0353,-64.3,-60.5,-1.2,8.1,-4.9,-19.7,-1.1,-5.4,0,0,
375,086280,KOSPI,1.691,1053,현대글로비스,운수·물류,,15.3,0.0309,-29.8,5.8,2.6,337.9,-12.2,200.9,-4.0,280.9,0,0,
376,321550,KOSDAQ,1.69,1053,티움바이오,지주·전문서비스,,0.14,0.0409,-64.9,-29.4,12.4,6.2,-1.5,-13.5,0.4,-1.4,0,0,
377,253840,KOSDAQ,1.689,1053,수젠텍,제약·바이오,,0.08,0.0442,-41.2,-43.9,-6.3,19.7,0.6,3.8,-0.1,-0.2,0,0,
378,005860,KOSDAQ,1.687,1053,한일사료,식료품,OBSERVE,0.09,0.0341,-48.1,-31.9,-0.8,23.2,0.5,-13.3,0.0,0.7,0,0,
379,040300,KOSDAQ,1.687,1053,YTN,미디어·엔터,,0.11,0.0398,-48.9,-28.5,13.9,14.6,-2.6,-6.5,0.0,0.0,0,0,
380,272110,KOSDAQ,1.686,1053,케이엔제이,반도체·전자부품,,0.24,0.0586,-30.4,50.6,21.5,17.2,7.7,-20.6,3.9,19.1,0,0,
381,207940,KOSPI,1.684,1053,삼성바이오로직스,제약·바이오,WATCH,64.95,0.0298,-28.6,2.2,-10.8,603.1,16.0,593.3,-133.1,-991.1,0,0,유상증자 08/28
382,090470,KOSDAQ,1.683,1053,제이스로보틱스,기계·장비,,0.08,0.0484,-56.0,16.3,1.2,6.4,-1.1,-5.5,0.0,0.7,0,0,
383,310200,KOSDAQ,1.682,1053,애니플러스,미디어·엔터,WATCH,0.1,0.0406,-54.7,-34.9,-28.9,10.1,-1.2,-10.0,-0.0,3.1,0,0,
384,033500,KOSDAQ,1.681,1053,동성화인텍,화학,,0.49,0.0396,-50.8,-51.0,-3.5,13.2,-10.2,-18.3,1.3,-13.6,0,0,
385,003720,KOSPI,1.681,1053,삼영,고무·플라스틱,,0.22,0.0458,-51.9,25.0,-0.5,9.0,-3.6,-6.1,-0.0,-1.3,0,0,
386,004770,KOSPI,1.68,1053,써니전자,반도체·전자부품,,0.07,0.051,-14.7,6.1,15.6,92.3,3.2,-15.0,0.0,-1.2,0,0,
387,307180,KOSDAQ,1.678,1053,아이엘,전기장비,,0.21,0.0496,-39.1,134.4,-3.6,17.5,9.7,-4.3,-0.2,0.1,0,0,CB 09/10
388,099440,KOSDAQ,1.676,1053,스맥,기계·장비,,0.29,0.0443,-45.9,-9.4,7.2,14.0,-8.7,-16.0,-0.0,-6.5,0,0,
389,214430,KOSDAQ,1.675,1053,아이쓰리시스템,반도체·전자부품,,0.48,0.0496,-49.8,-31.2,9.6,8.8,-5.8,-10.7,-0.5,-7.0,0,0,
390,007340,KOSPI,1.673,1053,DN오토모티브,전기장비,,2.87,0.053,-21.9,76.8,2.6,54.6,-44.1,-159.4,55.3,205.2,0,0,
391,248170,KOSPI,1.672,1053,샘표식품,식료품,,0.1,0.0477,-27.0,-13.5,-2.8,64.4,-0.6,-16.4,0.1,0.4,0,0,
392,004020,KOSPI,1.669,1053,현대제철,철강·1차금속,,4.72,0.0386,-23.9,-23.8,26.4,252.7,-306.7,-956.3,164.1,790.0,0,0,
393,011700,KOSPI,1.669,1053,한신기계,기계·장비,,0.08,0.046,-54.7,-37.9,10.0,7.8,-0.1,-9.2,0.0,0.0,0,0,
394,217730,KOSDAQ,1.668,1053,강스템바이오텍,제약·바이오,EXCLUDE,0.2,0.056,-54.1,71.1,-7.6,5.1,-0.1,-1.6,1.0,1.0,0,0,
395,008730,KOSPI,1.666,1053,율촌화학,고무·플라스틱,OBSERVE,0.37,0.0383,-60.7,-50.9,-1.0,9.0,-0.3,-4.3,0.3,5.2,0,0,
396,041830,KOSDAQ,1.666,1053,인바디,의료·정밀·광학,OBSERVE,0.77,0.0562,-19.6,120.3,-9.5,46.3,11.8,2.5,55.9,70.8,0,0,
397,307750,KOSDAQ,1.666,1053,국전,제약·바이오,,0.13,0.0393,-58.1,-48.6,7.9,9.5,0.4,-9.2,-2.2,-2.2,0,0,
398,290560,KOSDAQ,1.665,1053,파라택시스이더리움,출판·SW,,0.03,0.0737,-33.9,-2.2,2.2,7.8,0.2,0.9,0.0,-0.0,0,0,
399,014910,KOSPI,1.664,1053,성문전자,반도체·전자부품,,0.04,0.0662,-39.2,66.4,8.4,7.4,0.8,6.1,0.0,-0.0,0,0,
400,005420,KOSPI,1.662,1053,코스모화학,화학,WATCH,0.4,0.0463,-50.9,-37.9,-4.6,10.0,-3.1,-11.5,0.1,6.0,0,0,
401,260970,KOSDAQ,1.661,1053,에스앤디,식료품,,0.16,0.0403,-56.8,-57.6,3.9,9.7,0.0,-11.9,0.8,19.2,0,0,
402,011210,KOSPI,1.661,1053,현대위아,자동차·부품,OBSERVE,1.47,0.0331,-46.8,14.2,-10.8,32.6,-18.2,-68.6,-1.4,-8.9,0,0,
403,003230,KOSPI,1.655,1053,삼양식품,식료품,WAIT,9.65,0.0358,-21.4,-11.9,-8.8,720.8,-124.2,358.1,280.2,-287.1,0,0,
404,003550,KOSPI,1.652,1053,LG,금융(은행),WATCH,16.95,0.03,-32.4,41.9,-1.2,375.4,-145.6,-863.2,166.8,262.6,0,0,
405,008770,KOSPI,1.65,1053,호텔신라,소매,OBSERVE,1.59,0.0297,-41.8,-12.8,-4.7,84.9,-97.9,-286.8,-18.8,-143.9,0,0,
406,010690,KOSPI,1.65,1053,화신,자동차·부품,OBSERVE,0.26,0.0402,-51.3,-4.6,-7.1,13.4,2.7,-17.7,0.1,-3.2,0,0,
407,036710,KOSDAQ,1.647,1053,심텍홀딩스,엔지니어링,,0.21,0.0735,-35.7,147.7,-0.8,7.3,0.4,16.5,-0.0,-10.8,0,0,
408,037070,KOSDAQ,1.644,1053,파세코,전기장비,,0.13,0.0825,-35.0,-9.8,19.7,6.4,0.6,10.0,0.0,0.0,0,0,
409,036570,KOSPI,1.64,1053,NC,출판·SW,WATCH,4.47,0.0289,-38.6,13.5,-8.2,161.2,-8.5,352.7,64.2,-602.2,0,0,
410,025900,KOSDAQ,1.638,1053,동화기업,목재,OBSERVE,0.34,0.0604,-46.1,-28.6,-6.3,6.7,-1.4,5.1,-0.1,-4.3,0,0,
411,009900,KOSPI,1.638,1053,명신산업,자동차·부품,,0.46,0.0451,-41.0,-13.0,7.2,25.0,6.3,4.6,-0.8,8.7,0,0,
412,078930,KOSPI,1.637,1053,GS,금융(은행),WAIT,10.55,0.0429,-12.1,154.8,-0.9,540.6,424.9,1457.1,-262.4,-735.3,0,0,
413,149950,KOSDAQ,1.635,1053,아바텍,반도체·전자부품,,0.17,0.0637,-29.1,-4.3,44.5,16.2,-7.7,-4.6,9.2,11.4,0,0,
414,211270,KOSDAQ,1.635,1053,AP위성,반도체·전자부품,,0.14,0.0492,-57.3,-37.1,16.7,6.6,-3.3,-3.9,0.0,0.0,0,0,CB 06/26
415,145020,KOSDAQ,1.635,1053,휴젤,제약·바이오,WATCH,2.6,0.0364,-37.3,-26.9,-17.2,88.6,-122.8,-119.7,-54.6,-152.5,0,0,
416,222040,KOSDAQ,1.632,1053,코스맥스엔비티,식료품,WATCH,0.15,0.0592,-30.5,122.7,-10.5,21.2,6.4,-40.6,-7.8,17.2,0,0,
417,293580,KOSDAQ,1.631,1053,나우IB,금융(은행),,0.11,0.0454,-62.7,14.8,-16.8,6.4,4.1,5.7,0.0,0.1,0,0,
418,010950,KOSPI,1.63,1053,S-Oil,석유정제,,17.33,0.0444,-7.2,135.2,9.0,667.2,140.1,421.7,89.2,382.5,0,0,
419,012860,KOSDAQ,1.629,1053,모베이스전자,자동차·부품,,0.17,0.0446,-62.0,60.9,-0.4,6.9,-6.0,-10.7,-0.0,0.0,0,0,
420,086900,KOSDAQ,1.629,1053,메디톡스,제약·바이오,OBSERVE,0.49,0.0343,-51.1,-44.3,0.6,21.7,-11.2,-37.4,-0.5,3.1,0,0,
421,001520,KOSPI,1.628,1053,동양,비금속광물(시멘트·유리),,0.13,0.0537,-44.2,-16.0,12.5,11.1,-13.0,-13.2,-0.0,-0.0,0,0,
422,117730,KOSDAQ,1.627,1053,티로보틱스,기계·장비,,0.3,0.0474,-53.5,13.9,3.6,8.8,4.1,10.1,-0.2,-0.8,0,0,
423,073490,KOSDAQ,1.627,1053,LIG아큐버,반도체·전자부품,,0.24,0.051,-44.4,42.5,7.0,12.6,-16.8,-20.3,0.2,-0.7,0,0,
424,452430,KOSDAQ,1.623,1053,사피엔반도체,반도체·전자부품,,0.31,0.0675,-28.3,-16.1,45.6,14.3,1.8,-14.6,-7.5,-0.4,0,0,
425,365270,KOSDAQ,1.619,1053,큐라클,지주·전문서비스,EXCLUDE,0.2,0.0568,-54.1,132.4,-17.4,5.6,-1.8,-0.6,-0.4,-6.2,0,0,
426,037460,KOSDAQ,1.619,1053,삼지전자,반도체·전자부품,,0.5,0.046,-45.6,184.6,-3.2,15.7,0.2,-23.7,-1.5,35.2,0,0,
427,002380,KOSPI,1.617,1053,KCC,화학,OBSERVE,4.02,0.0413,-31.2,17.8,3.4,121.3,65.8,206.0,-42.0,-99.6,0,0,
428,278470,KOSPI,1.615,1053,에이피알,화학,WAIT,13.72,0.0374,-21.1,72.6,-10.5,1083.7,217.0,126.6,-325.7,-1339.6,0,0,
429,140670,KOSDAQ,1.612,1053,알에스오토메이션,반도체·전자부품,,0.14,0.0449,-61.2,-21.6,10.4,7.3,3.3,18.7,-0.2,-27.1,0,0,
430,067080,KOSDAQ,1.611,1053,대화제약,제약·바이오,,0.2,0.0499,-53.0,-28.4,2.4,8.6,-2.6,-1.7,1.6,0.7,0,0,
431,255440,KOSDAQ,1.605,1053,야스,기계·장비,,0.09,0.0807,-42.1,-9.5,-0.1,5.1,-1.2,-5.9,-0.1,0.0,0,0,
432,018880,KOSPI,1.604,1053,한온시스템,기계·장비,,3.46,0.0334,-41.2,6.1,-4.4,83.8,-91.3,-199.8,17.2,105.1,0,0,
433,000880,KOSPI,1.604,1053,한화,화학,,7.05,0.0474,-12.4,17.5,31.4,329.7,7.5,622.9,-13.0,-53.0,0,0,
434,039200,KOSDAQ,1.604,1053,오스코텍,제약·바이오,,1.39,0.0405,-41.5,-14.7,-5.2,42.1,-10.7,52.3,33.1,-57.6,0,0,
435,265740,KOSDAQ,1.603,1053,엔에프씨,화학,,0.14,0.0604,-16.2,-8.0,20.3,49.8,22.5,12.6,-25.8,13.9,0,0,
436,475580,KOSDAQ,1.599,1053,에이럭스,기타제조,,0.1,0.0438,-47.2,-30.8,3.3,17.5,-3.5,-3.6,0.0,0.1,0,0,
437,002780,KOSPI,1.598,1053,진흥기업,건설,EXCLUDE,0.1,0.0612,-53.2,6.5,-12.7,5.0,0.7,-11.7,0.1,0.1,0,0,
438,071280,KOSDAQ,1.598,1053,로체시스템즈,기계·장비,,0.11,0.059,-46.2,-47.9,12.3,8.2,4.4,10.7,0.1,0.1,0,0,
439,042000,KOSDAQ,1.598,1053,카페24,IT서비스,OBSERVE,0.37,0.0424,-64.9,-59.4,-8.8,7.4,-7.0,6.7,0.2,-28.4,0,0,
440,003030,KOSPI,1.597,1053,세아제강지주,금융(은행),,0.45,0.0327,-57.3,-43.4,7.0,16.3,2.7,16.3,1.9,-4.6,0,0,
441,014680,KOSPI,1.596,1053,한솔케미칼,화학,,2.36,0.0416,-35.4,18.9,6.6,82.9,-86.7,11.8,163.2,31.0,0,0,
442,259960,KOSPI,1.595,1053,크래프톤,출판·SW,OBSERVE,9.17,0.0311,-38.2,-31.6,-10.5,173.7,-48.8,-299.7,-17.4,-234.5,0,0,
443,067170,KOSDAQ,1.594,1053,오텍,자동차·부품,WATCH,0.07,0.0632,-42.1,37.8,-1.6,8.8,0.2,6.6,0.1,-1.2,0,0,
444,000100,KOSPI,1.591,1053,유한양행,제약·바이오,WATCH,5.59,0.0297,-39.3,-32.4,-10.0,192.9,-157.9,-232.4,70.1,123.5,0,0,
445,045390,KOSDAQ,1.589,1053,대아티아이,전기장비,,0.23,0.0465,-34.4,-28.8,12.4,59.3,-8.8,16.1,0.1,0.4,0,0,
446,083450,KOSDAQ,1.585,1053,GST,기계·장비,,0.89,0.0559,-27.4,112.3,8.2,46.2,11.0,17.9,4.9,-14.4,0,0,
447,394280,KOSDAQ,1.585,1053,오픈엣지테크놀로지,출판·SW,,0.24,0.0546,-57.5,-24.1,3.1,6.0,-1.1,1.8,-0.4,-0.2,0,0,
448,484120,KOSDAQ,1.583,1053,도우인시스,반도체·전자부품,,0.26,0.0746,-29.6,-41.7,25.5,12.2,11.4,1.0,24.4,23.2,0,0,
449,010580,KOSPI,1.581,1053,에스엠벡셀,자동차·부품,,0.31,0.0566,-8.8,-2.4,84.0,121.0,-3.1,-11.6,-0.2,-0.4,0,0,
450,037710,KOSPI,1.577,1053,광주신세계,소매,WATCH,0.27,0.0801,-34.2,24.0,-4.9,8.8,-1.8,-3.7,-0.7,0.6,0,0,
451,094820,KOSDAQ,1.577,1053,일진파워,건설,,0.18,0.0493,-47.8,-1.9,10.2,13.4,-7.0,-15.0,0.5,-0.3,0,0,
452,074600,KOSDAQ,1.573,1053,원익QnC,비금속광물(시멘트·유리),,0.77,0.0545,-30.8,50.1,11.7,45.8,13.5,53.0,-0.9,-92.2,0,0,
453,060370,KOSDAQ,1.569,1053,LS마린솔루션,건설,,1.72,0.0537,-34.3,34.0,7.5,34.5,13.8,48.0,6.9,9.3,0,0,
454,161890,KOSPI,1.566,1053,한국콜마,화학,,3.44,0.0486,-9.8,78.0,1.8,478.0,7.6,-71.0,49.9,202.7,0,0,
455,376300,KOSDAQ,1.566,1053,디어유,출판·SW,WATCH,0.41,0.0374,-65.1,-63.3,-6.0,10.5,-11.2,-4.6,1.0,-19.2,0,0,
456,242040,KOSDAQ,1.562,1053,나무AX,출판·SW,WATCH,0.11,0.0477,-65.4,131.8,-5.2,6.2,2.0,0.5,0.0,0.0,0,0,
457,218150,KOSDAQ,1.561,1053,,미분류,,0.04,0.0668,-45.0,-40.1,-5.0,6.8,-0.5,-0.0,0.1,0.1,0,0,
458,037440,KOSDAQ,1.559,1053,희림,연구개발,,0.06,0.0389,-44.1,-16.4,6.4,46.5,-3.3,-6.7,0.0,0.0,0,0,
459,446540,KOSDAQ,1.557,1053,메가터치,전기장비,,0.27,0.066,-7.1,74.9,29.6,56.9,12.7,-19.0,13.4,14.6,0,0,
460,060280,KOSDAQ,1.557,1053,큐렉소,소매,WATCH,0.33,0.0391,-60.6,1.9,-6.7,11.8,-12.1,-14.4,2.3,-15.2,0,0,
461,232680,KOSDAQ,1.557,1053,라온로보틱스,기계·장비,,0.13,0.0525,-55.6,17.5,8.5,7.8,1.2,2.8,0.0,0.0,0,0,
462,009540,KOSPI,1.556,1053,HD한국조선해양,금융(은행),,23.96,0.0375,-29.4,-17.9,-4.2,554.8,-119.4,-81.5,-76.9,145.5,0,0,
463,010780,KOSPI,1.554,1053,아이에스동서,비금속광물(시멘트·유리),OBSERVE,0.45,0.0426,-54.3,-23.7,-4.9,13.2,-14.0,-5.2,4.0,-3.2,0,0,
464,004800,KOSPI,1.553,1053,효성,금융(은행),,2.73,0.0454,-40.9,84.5,5.2,38.1,33.2,31.9,-24.2,-8.4,0,0,
465,241520,KOSDAQ,1.547,1053,DSC인베스트먼트,금융(은행),,0.22,0.049,-56.2,22.1,-2.4,9.0,-0.5,5.1,0.0,0.9,0,0,
466,278280,KOSDAQ,1.547,1053,천보,화학,WATCH,0.44,0.0422,-54.7,-19.8,-1.2,13.5,5.0,8.0,-4.2,-6.2,0,0,
467,000155,KOSPI,1.546,1053,두산우,,,1.93,0.0538,-34.5,12.1,20.5,37.2,-16.4,67.8,33.2,25.3,0,0,
468,000440,KOSDAQ,1.546,1053,중앙에너비스,도매,,0.08,0.0341,-61.2,-18.3,8.9,14.9,2.1,-5.6,0.0,0.0,0,0,
469,375500,KOSPI,1.546,1053,DL이앤씨,건설,,3.3,0.048,-16.7,56.1,24.5,369.7,-119.0,-662.0,381.3,852.5,0,0,
470,092790,KOSPI,1.545,1053,넥스틸,철강·1차금속,,0.36,0.0374,-36.4,-7.9,16.9,157.5,-3.3,-26.2,-3.3,1.2,0,0,
471,003570,KOSPI,1.545,1053,SNT다이내믹스,자동차·부품,WATCH,0.92,0.0399,-62.7,-50.7,-6.9,10.6,-9.6,-44.7,5.8,21.7,0,0,
472,299030,KOSDAQ,1.545,1053,하나기술,기계·장비,,0.11,0.0558,-62.5,-48.4,-2.1,5.1,4.3,8.4,-5.5,-14.9,0,0,
473,089230,KOSDAQ,1.541,1053,THE E&M,IT서비스,,0.08,0.0687,-51.0,113.8,-10.0,5.0,-0.5,-6.6,-0.0,0.3,0,0,
474,058970,KOSDAQ,1.54,1053,엠로,출판·SW,,0.2,0.0494,-63.9,-62.8,6.1,6.6,2.2,-15.4,0.3,6.3,0,0,
475,475960,KOSDAQ,1.539,1053,토모큐브,의료·정밀·광학,EXCLUDE,0.37,0.0517,-58.4,-34.7,-15.1,7.3,3.5,-3.7,0.3,-10.7,0,0,
476,101170,KOSDAQ,1.539,1053,우림피티에스,기계·장비,,0.12,0.0545,-61.4,54.1,0.0,5.8,2.8,5.1,0.1,0.4,0,0,
477,161000,KOSPI,1.535,1053,애경케미칼,화학,WATCH,0.48,0.0404,-48.2,-15.5,3.6,31.0,8.3,-7.3,-0.4,1.8,0,0,
478,036220,KOSDAQ,1.533,1053,오상헬스케어,의료·정밀·광학,,0.09,0.0338,-60.5,-58.6,-3.1,16.6,-3.1,-2.9,-0.0,-0.0,0,0,
479,053260,KOSDAQ,1.532,1053,금강철강,철강·1차금속,,0.14,0.0546,-9.4,32.7,37.1,245.3,-2.2,-13.7,-0.1,-20.2,0,0,
480,061970,KOSDAQ,1.531,1053,LB세미콘,반도체·전자부품,,0.31,0.0629,-33.8,19.8,-4.9,19.3,3.1,-12.3,-4.1,-15.2,0,0,
481,020120,KOSPI,1.531,1053,키다리스튜디오,IT서비스,,0.31,0.0653,-9.3,6.2,64.5,64.7,15.6,77.7,0.8,9.6,0,0,
482,008970,KOSPI,1.528,1053,KBI동양철관,철강·1차금속,,0.12,0.0321,-61.3,-60.2,12.3,17.7,-0.4,-16.2,0.0,-0.2,0,0,
483,026040,KOSDAQ,1.527,1053,제이에스티나,기타제조,,0.04,0.0525,-48.7,-40.1,5.7,12.7,1.0,-2.7,0.0,0.0,0,0,
484,336570,KOSDAQ,1.527,1053,원텍,의료·정밀·광학,,0.44,0.0391,-53.7,-58.3,8.4,19.3,-8.1,4.2,3.3,14.8,0,0,
485,439260,KOSPI,1.525,1053,대한조선,조선·기타운송,,1.77,0.0372,-56.6,-37.3,-4.7,17.9,7.0,42.6,-5.6,-18.4,0,0,
486,058820,KOSDAQ,1.525,1053,CMG제약,제약·바이오,,0.09,0.0469,-73.0,-71.3,4.0,6.2,0.6,-10.6,0.2,0.4,0,0,CB 06/30
487,070300,KOSDAQ,1.521,1053,퀀텀레일,출판·SW,WATCH,0.05,0.0637,-53.1,78.5,-21.2,5.5,2.5,0.4,0.0,0.0,0,0,
488,000670,KOSPI,1.52,1053,영풍,철강·1차금속,,0.81,0.0497,-37.1,-1.1,11.7,47.8,-59.2,-47.0,-3.3,-73.0,0,0,
489,112610,KOSPI,1.52,1053,씨에스윈드,금속가공,,2.13,0.041,-34.5,8.0,6.9,161.0,-64.3,-126.2,140.5,455.9,0,0,
490,234690,KOSDAQ,1.52,1053,녹십자웰빙,제약·바이오,,0.16,0.0397,-40.2,-14.1,4.9,86.8,-1.8,-53.5,0.0,-2.6,0,0,
491,298000,KOSPI,1.519,1053,효성화학,화학,EXCLUDE,0.2,0.0676,-33.3,-3.5,-15.3,15.4,0.5,-19.8,-3.3,10.3,0,0,
492,267250,KOSPI,1.519,1053,HD현대,금융(은행),,16.67,0.0397,-32.0,48.6,-0.5,354.4,-338.0,-467.8,-74.2,485.1,0,0,
