market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,realized_vol,dart_status,os_count_20d,os_streak,os_is_new20,drop_acuteness,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket,v30_final_score_v3,v30_grade,v30_bucket,dscore_v3
kosdaq,20260727,20260727_2021,074600,원익QnC,비금속광물(시멘트·유리),26750,38.1,15.2,21.6,-41.1,59.3,-3.1,-22.0,-28.5,-11.3,-20.1,-7.5,0.54,45400,16790,5,0,1,0,232492,321172,46.4,62.8,99.3,0.72,0,0,0,0,0,-,60.4,7.0,-20.9,-9.2,-40.3,1,8,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,73.4,67.4,074600,468374,0,1,0,0,,[20251022] 유상증자결정(종속회사의주요경영사항)               (20251022900546),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251022900546,,,,20251022900546,주의,2025.0,596.1,906.1,-34.2,CFS,영업이익,dart_OperatingIncomeLoss,848.5,798.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,218.6,190.8,14.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.42,default,2,100.4,94.4,2.0,0.0,4.62,0.0,0.0,OFF,0.0,0.0,0.06333533397398651,SAFE,13.0,5.0,0.0,0.1409090909090909,3,0.0,-0.14,20.0,12.0,15.1,1.44,31.25,0.49,18524.0,856.0,0.0,PYKRX,False,39.7,34.9,WATCH,WATCH,40.1,WATCH,WATCH,-0.4
kosdaq,20260727,20260727_2021,060260,뉴보텍,고무·플라스틱,1318,28.9,8.7,21.5,-39.0,68.5,-2.7,-8.5,-7.9,-10.9,-2.7,3.6,0.13,2160,782,5,0,1,0,82365,487710,0.8,1.1,7.8,0.17,0,0,0,0,0,-,66.2,-0.2,-0.1,-1.7,1.3,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,71.2,65.2,060260,351375,0,1,0,0,,[20251127] [첨부정정]주요사항보고서(전환사채권발행결정) (20251127001009),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251127001009,,,,20251127001009,주의,2025.0,13.0,26.3,-50.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,24.9,42.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.0,2.2,34.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.92,default,0,96.2,90.2,0.0,0.0,8.25,1.0,0.0,OFF,0.0,0.0,0.05019982649181516,SAFE,5.0,5.0,0.0,0.31764705882352945,0,0.0,-0.038,20.0,17.0,16.55,0.77,9.35,0.76,1710.0,141.0,6.0,PYKRX,False,39.7,32.9,WATCH,WATCH,49.6,WATCH,WATCH,-9.9
kosdaq,20260727,20260727_2021,232830,아이티센피엔에스,출판·SW,1415,28.0,36.0,30.9,-74.7,16.8,4.4,-18.7,-65.9,-7.5,-43.7,-46.1,0.15,5590,1211,10,0,1,1,28398,47841,0.1,0.4,0.8,0.59,6,0,1,1,0,5일선회복/+3%반등,67.0,0.1,0.0,-1.0,0.0,1,8,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,91.0,85.0,232830,1113499,0,2,0,0,,[20260424] [기재정정]주요사항보고서(전환사채권발행결정) (20260424000592) || [20260423] 주요사항보고서(전환사채권발행결정) (20260422000707),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260424000592 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000707,,,,20260424000592 || 20260422000707,주의,2025.0,-3.0,-15.7,80.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,114.6,1.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.4,-11.3,25.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,5,106.0,100.0,5.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.04700460187553374,SAFE,20.0,39.0,0.0,-0.23529411764705885,11,5.0,0.125,13.0,11.0,16.75,1.47,0.0,0.0,962.0,0.0,-5.0,PYKRX,False,39.1,51.1,WATCH,WATCH,41.8,WATCH,WATCH,-2.7
kosdaq,20260727,20260727_2021,080580,오킨스전자,반도체·전자부품,11720,38.4,8.5,13.4,-57.4,102.1,-8.1,-18.5,-47.9,-13.3,-28.7,-20.4,0.65,27500,5800,5,0,1,0,119838,189221,14.4,14.7,26.2,0.63,0,0,0,0,0,-,66.3,0.4,-2.8,-3.5,-24.1,1,8,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,79.3,73.3,080580,543107,0,1,0,0,,[20250731] 주요사항보고서(제3자의전환사채매수선택권행사) (20250731000448),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250731000448,,,,20250731000448,주의,2025.0,110.9,19.0,482.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,168.6,106.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,36.1,16.5,118.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.52,default,0,94.3,88.3,2.0,0.0,16.92,0.0,0.0,OFF,0.0,0.0,0.07232555327055983,SAFE,18.0,5.0,0.0,0.4378378378378378,0,0.0,-0.092,23.0,11.0,16.575,4.68,27.64,0.0,2506.0,424.0,0.0,PYKRX,False,38.6,31.1,WATCH,WATCH,40.6,WATCH,WATCH,-2.0
kosdaq,20260727,20260727_2021,084370,유진테크,기계·장비,112300,35.2,7.3,14.1,-51.5,177.3,-12.2,-30.9,-16.6,-24.7,-25.0,-1.9,0.95,231500,40500,5,0,1,0,241929,283591,299.5,284.7,445.1,0.85,0,0,0,0,0,-,76.6,-64.3,-15.8,-235.5,114.5,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,81.6,75.6,084370,531014,0,2,0,0,,[20251215] [기재정정]유상증자결정(자율공시)(종속회사의주요경영사항)               (20251215901778) || [20251210] 유상증자결정(자율공시)(종속회사의주요경영사항)               (20251210900687),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251215901778 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251210900687,,,,20251215901778 || 20251210900687,주의,2025.0,516.7,611.8,-15.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,664.8,615.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,188.3,92.0,104.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.29,default,2,108.6,102.6,0.0,0.0,9.38,0.0,0.0,OFF,0.0,0.0,0.09574397937138979,SAFE,9.0,5.0,0.0,0.3948220064724919,0,-10.0,-0.18,20.0,17.0,19.15,5.53,58.92,0.2,20320.0,1906.0,0.0,PYKRX,False,37.9,21.6,WATCH,WATCH,36.2,WATCH,WATCH,1.7
kosdaq,20260727,20260727_2021,025980,아난티,숙박·음식,3680,38.6,12.3,22.8,-66.4,2.4,-0.9,-10.2,-48.9,-4.6,-18.7,-47.5,0.8,10950,3595,5,0,1,0,486942,594136,17.0,17.9,23.0,0.82,3,0,1,0,0,5일선회복,57.5,6.1,3.3,-1.1,12.6,1,15,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,80.5,74.5,025980,161781,0,5,0,0,,[20260708] [첨부정정]주요사항보고서(전환사채권발행결정) (20260708000266) || [20260706] 주요사항보고서(전환사채권발행결정) (20260706000476) || [20260320] 주요사항보고서(자기전환사채매도결정) (20260319001353),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260708000266 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260706000476 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319001353,,,,20260708000266 || 20260706000476 || 20260319001353,주의,2025.0,83.2,8.0,939.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,360.9,43.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-95.1,-32.2,-194.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,4.34,default,4,74.5,68.5,4.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.032813821496296074,SAFE,20.0,23.0,0.0,0.08823529411764706,7,15.0,0.409,18.0,-15.0,14.375,0.48,0.0,0.0,7660.0,0.0,7.0,PYKRX,False,37.7,40.2,WATCH,WATCH,36.4,WATCH,WATCH,1.3
kosdaq,20260727,20260727_2021,351870,차이커뮤니케이션,엔지니어링,1746,34.5,47.2,39.4,-78.9,16.3,10.9,-12.7,-57.7,-2.6,-26.8,-57.4,0.56,8270,1501,15,1,1,1,33939,15945,0.2,0.6,0.3,2.13,6,0,1,1,0,5일선회복/+3%반등,53.8,0.0,0.0,0.1,0.0,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,74.8,68.8,351870,909835,0,2,0,0,,[20260422] 주요사항보고서(전환사채권발행결정) (20260422000508) || [20251121] 주요사항보고서(전환사채권발행결정) (20251121000421),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000508 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251121000421,,,,20260422000508 || 20251121000421,주의,2025.0,44.4,35.5,25.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,11.8,128.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-9.0,4.7,-290.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-3,현금창출약함,0.27,default,5,61.8,55.8,3.0,0.0,2.25,0.0,0.0,OFF,0.0,0.0,0.05326480814141081,SAFE,20.0,41.0,0.0,-0.8582677165354331,11,0.0,0.0,5.0,-15.0,13.45,0.36,16.17,0.0,4809.0,108.0,12.0,PYKRX,False,37.4,19.5,WATCH,WATCH,16.4,WATCH,WATCH,21.0
kosdaq,20260727,20260727_2021,077360,덕산하이메탈,반도체·전자부품,8890,46.7,46.2,37.0,-57.9,117.4,2.8,-20.1,-43.6,-6.3,-28.7,-13.1,0.71,21100,4090,10,0,1,1,414737,634750,39.6,37.5,60.6,0.65,3,0,0,1,0,+3%반등,40.2,-24.6,24.8,-46.4,44.2,1,8,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,61.2,55.2,077360,471068,0,1,0,0,,[20260724] 유상증자결정(종속회사의주요경영사항)               (20260724900640),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260724900640,,,,20260724900640,주의,2025.0,28.1,186.4,-84.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,48.4,137.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-6.7,-13.9,52.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.72,default,5,91.2,85.2,5.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.09614385731903377,SAFE,19.0,15.0,0.0,-0.13930348258706465,7,0.0,0.003,20.0,17.0,10.05,1.96,0.0,0.0,4544.0,0.0,-5.0,PYKRX,False,37.4,44.9,WATCH,WATCH,39.0,WATCH,WATCH,-1.6
kosdaq,20260727,20260727_2021,038010,제일테크노스,금속가공,5460,34.0,24.6,23.4,-31.7,3.2,-1.1,-2.0,-18.5,-4.3,-7.9,-11.9,0.47,7990,5290,5,0,1,0,19708,31630,0.8,1.1,1.8,0.62,0,0,0,0,0,-,49.7,-0.1,0.1,0.2,1.6,1,3,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,57.7,51.7,038010,148595,0,1,0,0,,[20260401] 최대주주변경               (20260401901251),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260401901251,,,,20260401901251,주의,2025.0,71.4,206.9,-65.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,131.3,294.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,21.3,19.6,8.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.84,default,-3,59.7,53.7,2.0,0.0,7.32,0.0,0.0,OFF,0.0,0.0,0.03190827629948154,SAFE,7.0,3.0,0.0,,0,0.0,0.0,17.0,0.0,12.425,0.33,4.57,2.2,16307.0,1194.0,20.0,PYKRX,False,37.3,17.3,WATCH,WATCH,39.4,WATCH,WATCH,-2.1
kosdaq,20260727,20260727_2021,039240,경남스틸,철강·1차금속,1952,39.5,28.5,31.0,-43.1,2.7,1.1,-3.4,-32.5,-2.1,-10.4,-25.1,0.49,3430,1901,5,0,1,0,41463,100410,0.9,0.8,2.0,0.41,3,0,1,0,0,5일선회복,42.7,0.9,0.0,4.9,0.0,1,3,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,53.7,47.7,039240,206039,0,1,0,0,,[20251222] 최대주주변경               (20251222900425),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251222900425,,,,20251222900425,주의,2025.0,59.6,94.5,-36.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,158.4,93.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.1,14.8,-4.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.66,default,5,53.7,47.7,2.0,0.0,4.07,0.0,0.0,OFF,0.0,0.0,0.025627713026297412,SAFE,13.0,0.0,0.0,-0.3235294117647059,7,15.0,0.45,15.0,-10.0,10.675,0.46,11.35,6.15,4224.0,172.0,15.0,PYKRX,False,36.9,40.2,WATCH,WATCH,42.7,WATCH,WATCH,-5.8
kosdaq,20260727,20260727_2021,443250,레뷰코퍼레이션,엔지니어링,5940,38.7,55.6,40.8,-55.3,11.9,2.4,3.1,-30.8,-0.9,-6.3,-35.7,0.25,13300,5310,10,0,1,1,3495,9976,0.1,0.2,0.6,0.35,3,0,0,1,0,+3%반등,40.6,0.2,0.0,2.0,0.3,1,3,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,56.6,50.6,443250,1468061,0,4,0,0,,[20260313] 최대주주변경을수반하는주식양수도계약해제ㆍ취소등               (20260313901847) || [20251224] 최대주주변경을수반하는주식양수도계약체결               (20251224900924) || [20251224] [기재정정]투자판단관련주요경영사항              (최대주주 변경을 수반하는 거래에 관한 구속력 있는 양해각서(Binding MOU) 체결의 건) (20251224900921),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313901847 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251224900924 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251224900921,,,,20260313901847 || 20251224900924 || 20251224900921,주의,2025.0,88.8,77.0,15.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,127.5,133.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.8,13.5,-4.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.44,default,1,62.6,56.6,5.0,0.0,10.99,0.0,0.0,OFF,1.0,8.0,0.02525689950778454,SAFE,8.0,1.0,0.0,,7,15.0,0.333,18.0,0.0,10.15,1.37,12.43,4.48,4348.0,478.0,3.0,PYKRX,False,36.4,49.4,WATCH,WATCH,43.2,WATCH,WATCH,-6.8
kosdaq,20260727,20260727_2021,080220,제주반도체,반도체·전자부품,74000,41.8,18.6,24.8,-46.4,453.1,-5.1,-31.5,57.6,-11.8,-22.8,52.2,0.71,138000,13380,10,0,1,1,1529624,1951443,995.2,1158.5,1685.9,0.78,3,0,0,1,0,+3%반등,58.8,-324.0,-39.3,-596.2,145.2,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,71.8,65.8,080220,447487,0,9,0,0,,[20260521] [기재정정]주요사항보고서(신주인수권부사채매수선택권행사자지정) (20260521000378) || [20260521] [기재정정]주요사항보고서(전환사채매수선택권행사자지정) (20260521000324) || [20260515] 주요사항보고서(제3자의전환사채매수선택권행사) (20260515002385),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000378 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000324 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515002385,,,,20260521000378 || 20260521000324 || 20260515002385,주의,2025.0,358.7,95.8,274.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,255.5,-96.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,671.1,37.0,1714.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.71,default,2,88.8,82.8,3.0,0.0,17.4,0.0,0.0,OFF,0.0,0.0,0.09083389833302628,SAFE,15.0,15.0,0.0,0.16190476190476188,7,-10.0,-0.215,23.0,11.0,14.7,10.98,63.09,0.0,6742.0,1173.0,0.0,PYKRX,False,36.3,32.5,WATCH,WATCH,35.7,WATCH,WATCH,0.6
kosdaq,20260727,20260727_2021,091590,남화토건,건설,4940,12.4,3.0,16.3,-59.5,54.4,-13.8,-3.9,16.2,-35.2,-9.0,16.0,0.12,12190,3200,5,0,1,0,352564,1844245,11.2,18.5,167.6,0.19,0,0,0,0,0,-,70.4,7.7,0.5,29.4,1.0,1,10,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,85.4,79.4,091590,108001,0,2,0,0,,[20260413] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260413901037) || [20251013] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251013900680),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260413901037 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251013900680,,,,20260413901037 || 20251013900680,주의,2025.0,37.5,-20.0,287.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,13.6,95.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.9,-1.2,420.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.36,default,-3,94.4,88.4,4.0,0.0,6.39,0.0,0.0,OFF,0.0,0.0,0.14755075793611475,SAFE,5.0,5.0,0.0,3.5384615384615388,0,3.0,0.049,15.0,11.0,17.6,0.34,5.31,2.02,14580.0,931.0,9.0,PYKRX,False,36.1,28.6,WATCH,WATCH,45.6,WATCH,WATCH,-9.5
kosdaq,20260727,20260727_2021,065450,빅텍,의료·정밀·광학,2945,43.2,13.3,15.0,-58.2,3.0,-1.0,-2.8,-49.7,-3.3,-14.6,-27.9,1.62,7050,2860,5,0,1,0,468290,371746,17.8,14.2,11.3,1.26,0,0,0,0,0,-,52.9,-8.1,0.0,-9.7,0.2,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,57.9,51.9,065450,385363,0,1,0,0,,[20260720] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260720900455),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720900455,,,,20260720900455,주의,2025.0,43.7,18.2,140.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,91.0,112.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.0,0.8,151.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.08,default,0,72.9,66.9,0.0,0.0,7.28,0.0,0.0,OFF,0.0,0.0,0.03368203937558296,SAFE,13.0,0.0,0.0,,0,-10.0,-0.717,23.0,11.0,13.225,1.39,19.12,1.02,2116.0,154.0,0.0,PYKRX,False,36.1,18.1,WATCH,WATCH,27.2,WATCH,WATCH,8.9
kosdaq,20260727,20260727_2021,006910,보성파워텍,금속가공,6460,41.9,37.8,32.3,-64.5,115.7,6.6,-9.8,-35.6,-5.3,-21.1,-18.9,0.43,18200,2995,5,0,1,0,953733,1005799,26.9,64.0,70.2,0.95,3,0,0,1,0,+3%반등,44.1,-14.1,0.0,-33.4,0.1,1,0,약세,-6,-7,1,0,-23.5,-13.8,1469.3,-2.32,-4.99,-777.0,-777.0,-777.0,10,10,1.0,52.1,46.1,006910,267881,0,1,0,0,,[20260330] 최대주주변경               (20260330902130),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260330902130,,,,20260330902130,주의,2025.0,268.1,48.2,455.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,437.0,-100.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,59.5,15.5,284.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.63,default,5,72.1,66.1,0.0,0.0,18.42,0.0,0.0,OFF,0.0,0.0,0.06994360861407525,SAFE,16.0,1.0,0.0,-0.6734693877551019,7,-10.0,-0.201,23.0,11.0,11.025,2.87,15.57,0.0,2253.0,415.0,0.0,PYKRX,False,35.5,31.4,WATCH,WATCH,32.0,WATCH,WATCH,3.5
