ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
039130,하나투어,,30700,36.2,4.5,-15.2,-42.5,7.3,-7.7,-3.0,-13.5,-6.2,-3.0,-23.0,2.48,53400,28600,0,False,False,False,34342,33121,26.0,10.9,10.8,1.04,0,False,False,False,False,-,71.6,-13.6,-2.2,-24.7,19.5,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,71.6,68.6,039130,269940,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,576.3,509.2,13.2,CFS,영업이익,dart_OperatingIncomeLoss,1010.9,880.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,54.4,96.5,-43.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.75,default,-2,74.6,71.6,28.9,B,OBSERVE,7.8,3.0,PYKRX,18.0,0.0,0,-10.0,17.9,True
000050,경방,,8100,37.5,30.6,9.9,-46.7,30.6,-1.1,-1.9,-0.4,-1.2,-2.6,-9.4,2.43,15210,6200,0,False,False,False,21889,20630,3.9,1.8,1.7,1.06,0,False,False,False,False,-,61.6,-4.0,-0.8,-3.7,-1.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,61.6,58.6,000050,101628,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,459.9,334.5,37.5,CFS,영업손익,dart_OperatingIncomeLoss,600.9,593.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,111.7,54.9,103.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.31,default,-2,74.6,71.6,45.4,B,OBSERVE,18.7,6.0,PYKRX,23.0,11.0,0,-10.0,15.4,True
005490,POSCO홀딩스,,325500,42.4,16.4,17.7,-39.9,25.9,-2.5,1.2,-8.7,-2.3,1.2,-7.9,1.17,542000,258500,0,False,False,False,208304,243966,933.4,680.4,811.5,0.85,0,False,False,False,False,-,44.5,-148.0,257.4,-665.4,1784.9,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,47.5,44.5,005490,155319,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,18270.6,21735.7,-15.9,CFS,영업이익,dart_OperatingIncomeLoss,45719.1,66636.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,8190.1,6071.7,34.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.5,default,2,74.5,71.5,62.1,B,OBSERVE,37.2,9.0,PYKRX,20.0,17.0,0,5.0,11.125,True
000180,성창기업지주,,5000,21.4,53.1,4.7,-45.9,13.8,-2.3,-5.7,-4.0,-3.2,-3.6,-22.4,0.89,9245,4395,0,False,False,False,9383,13896,0.6,0.5,0.7,0.68,0,False,False,False,False,-,69.3,-0.2,0.1,-0.7,0.2,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,72.3,69.3,000180,133335,0,1,0,0,,[20260311] 주식병합결정               (20260311801627),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311801627,,,,20260311801627,주의,SAFE,2025.0,-69.3,-72.9,5.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,15.3,1.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,3.9,-13.7,128.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,2,74.3,71.3,32.3,WATCH,WATCH,19.1,7.0,PYKRX,13.0,5.0,0,0.0,17.325,False
037710,광주신세계,,35100,31.1,22.4,29.3,-41.1,19.2,-1.0,-8.7,0.0,-2.4,-8.1,-3.6,0.51,59600,29450,5,False,False,True,16413,25408,4.4,5.7,9.2,0.65,3,False,True,False,False,5일선회복,59.3,-0.9,-0.7,-3.4,0.9,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.3,64.3,037710,220561,0,1,0,0,,[20260225] 주요사항보고서(감자결정) (20260225005661),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225005661,,,,20260225005661,주의,SAFE,2025.0,524.7,523.3,0.3,OFS,영업이익(손실),dart_OperatingIncomeLoss,676.3,769.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,139.0,117.8,18.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.29,default,2,74.3,71.3,33.8,WATCH,WATCH,24.8,9.0,PYKRX,23.0,0.0,7,-10.0,14.825,False
027410,BGF,,3735,18.3,10.4,10.4,-31.1,3.6,-2.1,-5.9,-7.3,-3.2,-5.1,-11.3,0.7,5420,3605,0,False,False,False,61426,52927,1.4,2.3,2.0,1.16,0,False,False,False,False,-,66.1,-1.7,0.5,-2.4,0.4,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,69.1,66.1,027410,219097,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,611.7,552.3,10.8,CFS,영업이익,dart_OperatingIncomeLoss,526.7,491.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,136.5,173.1,-21.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.86,default,0,74.1,71.1,39.5,B,OBSERVE,7.4,15.0,PYKRX,18.0,0.0,0,-10.0,16.525,True
001380,SG글로벌,,1200,7.5,13.3,6.0,-69.9,6.6,-3.5,-10.3,-15.8,-5.7,-8.9,-50.1,0.89,3989,1126,0,False,False,False,29577,33149,0.3,0.4,0.4,0.89,0,False,False,False,False,-,76.9,-0.9,-0.0,-4.7,0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,76.9,73.9,001380,152039,0,3,0,0,,[20260630] 최대주주변경               (20260630800525) || [20260630] 최대주주등소유주식변동신고서(최대주주변경시)               (20260630800389) || [20260310] 주식병합결정               (20260310800561),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260630800525 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260630800389 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310800561,,,,20260630800525 || 20260630800389 || 20260310800561,주의,SAFE,2025.0,49.6,61.5,-19.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,89.5,93.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,20.8,26.3,-20.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.8,default,2,73.9,70.9,16.2,WATCH,WATCH,-1.2,12.0,PYKRX,15.0,-10.0,0,-10.0,19.225,False
005420,코스모화학,,10420,32.7,27.8,32.7,-51.9,45.5,-1.6,-0.8,-13.3,-2.7,3.7,-24.6,0.59,21650,7160,0,False,False,False,74283,96047,6.0,7.8,10.3,0.77,3,False,False,True,False,+3%반등,53.8,-1.7,-0.3,-7.1,7.9,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,56.8,53.8,005420,160302,0,1,0,0,,[20260313] 유상증자결정(종속회사의주요경영사항)               (20260313801167),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313801167,,,,20260313801167,주의,SAFE,2025.0,-159.9,-20.0,-698.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,1217.4,-277.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,76.4,-47.2,261.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,73.8,70.8,19.4,WATCH,WATCH,19.9,-5.0,PYKRX,10.0,17.0,4,-10.0,13.45,False
001340,PKC,,4920,34.6,25.0,20.3,-40.0,20.7,-1.4,-2.0,-17.2,-2.3,-1.8,-17.8,0.64,8200,4075,5,False,False,True,60960,69866,2.1,3.0,3.5,0.87,3,False,True,False,False,5일선회복,53.2,-0.3,-0.0,6.7,-0.1,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,61.2,58.2,001340,122472,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,121.5,97.5,24.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,252.3,266.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,54.5,21.8,149.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.08,default,-3,73.2,70.2,57.3,B,WAIT,38.1,6.0,PYKRX,23.0,11.0,4,0.0,13.3,True
007700,F&F홀딩스,,13660,22.7,15.5,8.6,-41.5,5.1,-2.4,-2.4,-13.7,-2.9,-3.7,-22.7,0.71,23350,13000,0,False,False,False,8292,10165,1.0,1.1,1.4,0.82,0,False,False,False,False,-,68.0,-2.1,0.1,-4.2,-0.8,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,71.0,68.0,007700,126487,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,4341.9,4163.7,4.3,CFS,영업이익,dart_OperatingIncomeLoss,3616.2,4021.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,772.1,744.9,3.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.83,default,-3,73.0,70.0,47.0,B,OBSERVE,9.1,20.0,PYKRX,20.0,0.0,0,-10.0,17.0,True
014820,동원시스템즈,,21350,31.7,20.6,32.7,-30.5,21.9,-0.2,3.9,4.9,-1.8,1.7,-11.0,0.57,30700,17520,5,False,False,True,26619,40896,4.7,5.7,8.9,0.65,6,False,True,True,False,5일선회복/+3%반등,48.9,-2.5,1.9,-4.0,8.2,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,62.9,59.9,014820,132637,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-12.3,-87.9,86.1,CFS,영업외손익,dart_NonOperatingProfitLoss,1386.7,1555.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-53.5,-70.2,23.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,0,72.9,69.9,53.2,B,WAIT,37.8,9.0,PYKRX,13.0,11.0,8,0.0,12.225,True
030190,NICE평가정보,,15350,34.5,10.7,-6.7,-17.0,18.0,-4.5,3.0,10.6,-3.7,1.7,-2.3,0.4,18500,13010,0,False,False,False,58382,123325,7.7,9.3,19.7,0.47,0,False,False,False,False,-,54.9,1.6,-2.1,-31.6,39.8,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,57.9,54.9,030190,158325,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,1043.9,867.9,20.3,CFS,영업이익,dart_OperatingIncomeLoss,1208.8,851.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,328.7,275.7,19.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.16,default,0,72.9,69.9,45.7,B,OBSERVE,26.7,3.0,PYKRX,23.0,6.0,0,0.0,13.725,True
100090,SK오션플랜트,,11980,34.4,5.0,17.0,-62.1,8.8,-4.0,-12.3,-26.3,-7.0,-10.5,-34.2,0.4,31600,11010,5,False,True,False,438679,1178111,58.3,53.1,153.3,0.37,0,False,False,False,False,-,67.8,-32.2,-22.1,-126.6,-49.1,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,72.8,69.8,100090,480367,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,595.1,418.0,42.4,CFS,영업이익,dart_OperatingIncomeLoss,-397.7,1353.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,193.4,155.5,24.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-10,밸류트랩의심,-0.67,default,0,72.8,69.8,1.4,WATCH,WATCH,-8.7,6.0,PYKRX,-7.0,5.5,0,-10.0,16.95,False
031430,신세계인터내셔날,,10480,28.9,34.5,44.6,-38.8,9.7,-0.6,2.0,-22.9,-0.3,-3.7,-14.2,0.86,17130,9550,0,False,False,False,54398,60810,5.3,5.7,6.4,0.89,0,False,False,False,False,-,47.7,-10.5,5.1,-9.0,-18.0,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,50.7,47.7,031430,234412,0,0,1,0,,,[20251028] 매매거래정지및정지해제(중요내용공시)               (20251028800542),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028800542,,,,안전,SAFE,2025.0,-115.0,72.4,-258.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,296.0,260.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,69.6,-70.9,198.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,72.7,69.7,37.9,C,OBSERVE,11.5,9.0,PYKRX,10.0,17.0,0,-10.0,11.925,True
105630,한세실업,,8900,48.6,20.0,19.6,-42.7,14.1,-2.0,-1.7,3.9,-1.2,-2.1,-20.4,6.03,15540,7800,5,True,False,False,83698,59863,31.4,7.5,5.4,1.4,0,False,False,False,False,-,44.7,-3.8,-1.5,-2.3,-6.9,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,49.7,46.7,105630,728638,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,834.2,1422.0,-41.3,CFS,영업이익,dart_OperatingIncomeLoss,853.8,562.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,360.9,123.3,192.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.02,default,-2,72.7,69.7,47.2,B,OBSERVE,19.3,9.0,PYKRX,20.0,17.0,0,-10.0,11.175,True
019180,티에이치엔,,5020,28.3,12.8,20.4,-51.1,4.4,-2.1,-9.1,-25.5,-3.9,-9.9,-28.8,0.9,10270,4810,5,False,False,True,60000,69670,3.0,3.0,3.6,0.86,0,False,False,False,False,-,70.7,1.5,-0.5,-2.1,-1.4,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,78.7,75.7,019180,118965,0,4,0,0,,[20260224] 최대주주등소유주식변동신고서(최대주주변경시)               (20260224801113) || [20260224] 최대주주변경               (20260224800965) || [20260114] 최대주주변경               (20260114800255),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224801113 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224800965 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260114800255,,,,20260224801113 || 20260224800965 || 20260114800255,주의,SAFE,2025.0,700.6,309.6,126.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,721.1,339.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,155.0,207.8,-25.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.03,default,4,72.7,69.7,43.7,WATCH,WATCH,27.2,20.0,PYKRX,18.0,-15.0,3,10.0,17.675,False
029530,신도리코,,38700,30.3,8.8,14.7,-47.1,4.6,-0.9,-5.5,-7.2,-3.2,-4.7,-17.6,0.94,73200,37000,0,False,False,False,3232,4267,1.5,1.3,1.7,0.76,0,False,False,False,False,-,70.3,-2.9,1.5,-11.2,4.8,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,73.3,70.3,029530,135795,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,62.5,201.6,-69.0,CFS,영업이익,dart_OperatingIncomeLoss,520.8,516.7,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-87.9,-17.9,-391.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,8.33,default,4,72.3,69.3,30.6,C,OBSERVE,0.3,20.0,PYKRX,10.0,-10.0,3,-10.0,17.575,True
129260,인터지스,,1887,38.3,3.6,16.2,-33.1,5.1,-1.4,-3.6,-6.8,-1.6,-2.0,-16.3,3.17,2820,1795,5,True,False,False,37261,27234,1.6,0.7,0.5,1.37,0,False,False,False,False,-,61.1,-0.9,0.0,-1.3,-0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,66.1,63.1,129260,151368,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,197.6,238.6,-17.2,CFS,영업이익,dart_OperatingIncomeLoss,342.8,245.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,79.4,76.7,3.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.73,default,1,72.1,69.1,37.3,B,OBSERVE,6.2,15.0,PYKRX,17.0,0.0,0,-10.0,15.275,True
251270,넷마블,,34750,27.1,18.4,23.2,-49.6,2.8,-1.3,-7.3,-14.9,-3.9,-6.4,-23.8,0.23,69000,33800,10,True,False,True,2335496,656968,55.6,801.4,227.7,3.55,3,False,True,False,False,5일선회복,67.1,-3806.6,-16.4,-3866.3,-38.5,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,80.1,77.1,251270,904672,0,3,0,0,,[20260325] 특수관계인의유상증자참여 (20260325001161) || [20260205] 주요사항보고서(감자결정) (20260205000371) || [20251119] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251119800298),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260325001161 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260205000371 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251119800298,,,,20260325001161 || 20260205000371 || 20251119800298,주의,SAFE,2025.0,3524.8,2156.3,63.5,CFS,Ⅲ.영업손익,dart_OperatingIncomeLoss,3377.9,2877.1,Ⅰ.영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,801.5,1011.4,-20.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,Ⅲ.영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,0.96,default,2,72.1,69.1,21.8,WATCH,WATCH,10.9,15.0,PYKRX,18.0,-15.0,7,-10.0,16.775,False
006280,녹십자,,122100,27.8,12.5,-4.6,-33.6,15.3,-4.8,-2.6,-2.1,-4.1,-1.9,-13.4,4.09,183800,105900,5,True,False,False,30127,22219,109.2,37.1,28.1,1.36,0,False,False,False,False,-,79.1,-36.4,-2.4,-51.9,32.3,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,84.1,81.1,006280,129679,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,691.5,321.1,115.4,CFS,영업이익,dart_OperatingIncomeLoss,994.6,-534.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,17.3,273.7,-93.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.44,default,-2,72.1,69.1,7.8,B,OBSERVE,-2.2,-5.0,PYKRX,18.0,-15.0,0,-10.0,19.775,True
053210,스카이라이프,,4030,32.6,3.3,23.3,-26.9,3.5,-0.1,-1.0,-9.3,-0.9,-1.5,-13.6,0.86,5510,3895,0,False,False,False,24854,24024,0.8,1.0,1.0,1.03,0,False,False,False,False,-,53.0,-0.7,-0.5,-4.6,-0.4,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,53.0,50.0,053210,349097,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,229.8,-10.8,2236.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,999.4,1622.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,0.4,0.3,18.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.35,default,4,72.0,69.0,50.2,B,OBSERVE,20.6,15.0,PYKRX,23.0,6.0,3,-10.0,13.25,True
066970,엘앤에프,,110500,24.1,12.7,18.2,-50.9,82.0,-7.9,2.3,-14.1,-9.3,7.9,-13.0,0.54,225000,60700,0,False,False,False,434764,672665,413.9,491.3,827.2,0.65,0,False,False,False,False,-,67.0,-74.9,-390.1,-1155.4,357.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.0,64.0,066970,398701,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-1568.5,-5586.9,71.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-292.1,2805.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,208.3,-1211.9,117.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,0,72.0,69.0,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,0,-10.0,16.75,False
