rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
322,331920,KOSDAQ,0.695,1053,셀레믹스,제약·바이오,EXCLUDE,0.12,0.0693,-39.3,186.7,24.2,13.2,-1.6,-5.3,0.7,2.1,0,0,
323,006400,KOSPI,0.694,1053,삼성SDI,전기장비,,43.19,0.0531,-24.7,139.1,4.1,2355.2,-702.2,-2389.9,64.5,2385.9,0,0,
324,005090,KOSPI,0.693,1053,SGC에너지,전력·가스,,0.78,0.0705,-21.1,171.9,-11.3,87.7,23.8,146.5,-4.3,-64.5,0,0,
324,241560,KOSPI,0.693,1053,두산밥캣,기계·장비,OBSERVE,5.64,0.0316,-23.3,7.2,-2.0,89.4,-103.4,-3.7,1.6,0.5,0,0,
326,001120,KOSPI,0.691,1053,LX인터내셔널,도매,,1.62,0.0272,-26.1,25.9,9.8,36.1,-71.6,-141.9,103.8,199.7,0,0,
327,089860,KOSPI,0.69,1053,롯데렌탈,미분류,,1.79,0.0323,-4.2,57.5,6.6,54.4,-22.6,-75.1,9.0,19.5,0,0,
328,439090,KOSDAQ,0.689,1053,마녀공장,화학,OBSERVE,0.26,0.0505,-19.6,8.8,-8.2,26.3,0.4,-3.8,-0.3,3.0,0,0,
329,424870,KOSDAQ,0.689,1053,이뮨온시아,지주·전문서비스,,0.3,0.0529,-77.9,-46.9,9.5,22.0,-61.2,-67.2,-24.7,-24.8,0,0,
330,378340,KOSDAQ,0.688,1053,필에너지,기계·장비,,0.27,0.0508,-43.7,-20.6,19.1,6.2,3.7,-3.6,-0.0,-0.2,0,0,
331,474610,KOSDAQ,0.687,1053,RF시스템즈,금속가공,,0.11,0.0555,-51.1,43.4,16.0,5.4,-0.5,-1.1,0.2,-2.2,0,0,
332,183300,KOSDAQ,0.686,1053,코미코,기계·장비,,1.63,0.0991,-77.2,-33.7,24.8,145.9,-33.7,218.7,114.7,-275.6,0,0,
333,012690,KOSPI,0.685,1053,모나리자,펄프·종이,OBSERVE,0.05,0.0586,-43.1,-42.4,-0.3,6.0,-0.9,-3.1,0.0,0.7,0,0,
334,007690,KOSPI,0.684,1053,국도화학,화학,,0.35,0.0311,-14.1,-0.5,1.5,8.3,-5.8,-4.3,-0.6,9.5,0,0,
335,033780,KOSPI,0.683,1053,KT&G,담배,,18.02,0.0189,-8.1,27.9,0.2,358.5,136.0,309.8,-50.0,-301.3,0,0,
336,012860,KOSDAQ,0.682,1053,모베이스전자,자동차·부품,,0.17,0.0446,-62.0,60.9,-0.4,6.9,-6.0,-10.7,-0.0,0.0,0,0,
337,061970,KOSDAQ,0.681,1053,LB세미콘,반도체·전자부품,,0.31,0.0629,-33.8,19.8,-4.9,19.3,3.1,-12.3,-4.1,-15.2,0,0,
338,213420,KOSDAQ,0.679,1053,덕산네오룩스,반도체·전자부품,WATCH,0.74,0.0466,-46.9,-33.2,-6.5,66.3,-9.1,115.3,-31.4,-249.0,0,0,
338,075580,KOSPI,0.679,1053,세진중공업,조선·기타운송,,0.58,0.0465,-60.9,-57.0,1.0,11.7,-1.3,-2.8,-0.0,-1.8,0,0,
340,089970,KOSDAQ,0.678,1053,브이엠,기계·장비,,1.46,0.0805,-53.6,321.3,-5.1,310.6,-58.5,122.9,118.0,-421.5,0,0,
341,041960,KOSDAQ,0.677,1053,코미팜,제약·바이오,,0.73,0.0371,-4.9,32.8,0.0,25.1,2.7,-13.1,0.2,0.8,0,0,
342,032820,KOSDAQ,0.676,1053,우리기술,전기장비,,2.34,0.0679,-53.8,195.8,14.7,957.1,-182.7,-607.0,21.7,-300.1,0,0,CB 08/05
343,097520,KOSPI,0.675,1053,엠씨넥스,반도체·전자부품,OBSERVE,0.32,0.0314,-42.2,-34.2,-6.6,5.5,-1.0,-23.4,-2.4,-2.8,0,0,
344,310210,KOSDAQ,0.674,1053,보로노이,지주·전문서비스,,2.86,0.0693,-57.6,6.6,-8.0,120.1,-102.9,-249.9,-0.8,-55.5,0,0,
345,484870,KOSPI,0.673,1053,엠앤씨솔루션,기계·장비,,0.5,0.0838,-75.4,-78.2,21.2,33.1,-13.4,-62.3,12.1,58.3,0,0,
346,333430,KOSDAQ,0.672,1053,일승,조선·기타운송,,0.12,0.0601,-61.6,-43.1,3.1,10.1,0.7,2.1,0.0,-0.4,0,0,
347,086900,KOSDAQ,0.671,1053,메디톡스,제약·바이오,OBSERVE,0.49,0.0343,-51.1,-44.3,0.6,21.7,-11.2,-37.4,-0.5,3.1,0,0,
348,140410,KOSDAQ,0.67,1053,메지온,지주·전문서비스,,2.43,0.0545,-54.1,12.5,22.6,56.6,-58.0,-241.2,6.9,5.5,0,0,
349,053300,KOSDAQ,0.67,1053,한국정보인증,출판·SW,,0.2,0.0346,-32.2,-31.9,7.5,27.6,-17.2,-22.4,0.8,14.9,0,0,
350,009420,KOSPI,0.669,1053,한올바이오파마,제약·바이오,EXCLUDE,2.46,0.0598,-33.4,66.7,-21.2,153.7,30.8,220.3,-76.8,-306.1,0,0,
351,217820,KOSDAQ,0.668,1053,원익피앤이,기계·장비,,0.11,0.0579,-48.7,-28.5,20.7,27.0,-6.9,-16.4,-0.2,-0.0,0,0,
352,217730,KOSDAQ,0.667,1053,강스템바이오텍,제약·바이오,EXCLUDE,0.2,0.056,-54.1,71.1,-7.6,5.1,-0.1,-1.6,1.0,1.0,0,0,
353,108320,KOSPI,0.666,1053,LX세미콘,반도체·전자부품,,0.59,0.0433,-45.1,-28.7,-1.2,45.2,0.7,138.3,-2.1,-213.6,0,0,
354,039440,KOSDAQ,0.665,1053,에스티아이,기계·장비,,0.33,0.0612,-47.5,8.0,11.1,11.5,2.1,-6.8,0.0,-2.7,0,0,
355,058610,KOSDAQ,0.664,1053,에스피지,전기장비,,2.23,0.0805,-36.4,247.3,6.9,387.8,119.3,181.8,-16.6,-105.3,0,0,
356,005690,KOSPI,0.663,1053,파미셀,반도체·전자부품,,0.74,0.0504,-38.8,-6.3,11.6,162.7,-11.9,0.1,47.8,76.2,0,0,
357,004690,KOSPI,0.662,1053,삼천리,전력·가스,,0.47,0.0184,-17.1,0.9,0.6,8.6,-1.5,-17.7,0.2,23.1,0,0,
358,005290,KOSDAQ,0.66,1053,동진쎄미켐,화학,,2.18,0.0501,-35.3,40.5,1.7,104.4,39.4,-70.8,20.8,26.7,0,0,
358,003060,KOSPI,0.66,1053,에이프로젠바이오로직스,제약·바이오,EXCLUDE,0.03,0.0327,-68.5,196.8,-18.5,13.4,0.0,-5.0,0.1,0.3,0,0,유상증자 09/03
360,451760,KOSDAQ,0.659,1053,컨텍,IT서비스,,0.13,0.0549,-65.4,-18.7,17.4,6.1,-5.1,-7.1,0.2,0.6,0,0,
361,008970,KOSPI,0.658,1053,KBI동양철관,철강·1차금속,,0.12,0.0321,-61.3,-60.2,12.3,17.7,-0.4,-16.2,0.0,-0.2,0,0,
362,138930,KOSPI,0.657,1053,BNK금융지주,,,4.83,0.0271,-30.5,-1.7,9.7,166.2,-143.6,-497.4,89.7,586.1,0,0,
363,006260,KOSPI,0.656,1053,LS,금융(은행),,10.19,0.0593,-41.0,65.4,13.2,335.1,-130.7,200.8,89.8,105.8,0,0,
364,009190,KOSPI,0.655,1053,대양금속,철강·1차금속,WATCH,0.05,0.0454,-51.1,-8.0,-21.2,5.3,-0.7,-1.8,-0.4,-0.6,0,0,유상증자 08/28
365,001680,KOSPI,0.654,1053,대상,식료품,,0.62,0.0216,-25.8,-23.2,-1.2,26.2,-9.3,-8.9,-1.0,36.2,0,0,
366,010690,KOSPI,0.653,1053,화신,자동차·부품,OBSERVE,0.26,0.0402,-51.3,-4.6,-7.1,13.4,2.7,-17.7,0.1,-3.2,0,0,
367,319660,KOSDAQ,0.652,1053,피에스케이,기계·장비,,4.01,0.0756,-34.6,410.2,10.4,379.9,202.5,-80.1,37.3,286.4,0,0,
368,031430,KOSPI,0.651,1053,신세계인터내셔날,소매,OBSERVE,0.37,0.0264,-38.0,-1.5,1.7,6.1,-12.8,-11.1,7.3,-15.2,0,0,
369,067630,KOSDAQ,0.651,1053,,,,0.33,0.0769,-48.1,-15.5,-5.0,5.1,-5.3,-11.0,0.0,-0.1,0,0,
370,004710,KOSPI,0.65,1053,한솔테크닉스,반도체·전자부품,,0.52,0.0755,-36.5,26.8,44.8,79.9,-56.4,-105.5,-7.6,52.4,0,0,
371,237880,KOSDAQ,0.649,1053,클리오,화학,WAIT,0.22,0.0486,-17.7,-10.4,-4.2,10.8,1.3,9.8,-1.2,-0.5,0,0,
372,000250,KOSDAQ,0.648,1053,삼천당제약,제약·바이오,,3.79,0.0756,-86.4,-15.2,-5.1,129.0,-8.8,-38.9,24.4,-48.9,0,0,
373,261520,KOSDAQ,0.647,1053,이지스,출판·SW,,0.05,0.0475,-74.3,,28.5,7.3,-0.7,-4.3,-0.0,11.0,0,0,
374,009830,KOSPI,0.646,1053,한화솔루션,화학,EXCLUDE,6.25,0.0543,-49.6,16.6,-13.5,528.4,-14.8,347.0,-204.0,-1017.2,0,0,
375,035720,KOSPI,0.645,1053,카카오,IT서비스,WATCH,14.8,0.0274,-50.7,-39.5,-6.7,528.2,-324.4,-230.6,-46.4,-261.9,0,0,
376,298000,KOSPI,0.644,1053,효성화학,화학,EXCLUDE,0.2,0.0676,-33.3,-3.5,-15.3,15.4,0.5,-19.8,-3.3,10.3,0,0,
377,216080,KOSDAQ,0.643,1053,제테마,제약·바이오,,0.27,0.0536,-32.5,-17.4,41.3,19.2,-6.3,-11.3,-0.9,5.2,0,0,
378,489790,KOSPI,0.642,1053,한화비전,반도체·전자부품,WATCH,2.38,0.0551,-49.2,-11.3,-6.4,69.6,-13.3,220.7,-16.9,-293.8,0,0,
379,018260,KOSPI,0.641,1053,삼성에스디에스,IT서비스,,17.41,0.0391,-37.8,47.8,-1.3,416.5,105.6,867.8,51.8,-139.2,0,0,
380,130660,KOSPI,0.64,1053,한전산업,연구개발,,0.42,0.0459,-49.4,-10.8,19.5,150.5,-1.2,-122.0,1.6,2.0,0,0,
381,078930,KOSPI,0.639,1053,GS,금융(은행),WAIT,10.55,0.0429,-12.1,154.8,-0.9,540.6,424.9,1457.1,-262.4,-735.3,0,0,
382,003230,KOSPI,0.638,1053,삼양식품,식료품,WAIT,9.65,0.0358,-21.4,-11.9,-8.8,720.8,-124.2,358.1,280.2,-287.1,0,0,
383,003850,KOSPI,0.637,1053,보령,제약·바이오,OBSERVE,0.71,0.0255,-22.5,3.2,-8.0,10.8,-12.6,-33.8,18.8,15.4,0,0,
384,001200,KOSPI,0.636,1053,,미분류,,0.41,0.0348,-34.5,25.9,-0.9,18.4,-11.1,13.9,1.5,-47.8,0,0,
385,002020,KOSPI,0.635,1053,코오롱,금융(은행),WATCH,0.31,0.0546,-70.9,-45.4,-0.4,6.0,-2.6,-5.4,-0.2,2.3,0,0,
386,011700,KOSPI,0.634,1053,한신기계,기계·장비,,0.08,0.046,-54.7,-37.9,10.0,7.8,-0.1,-9.2,0.0,0.0,0,0,
387,058820,KOSDAQ,0.633,1053,CMG제약,제약·바이오,,0.09,0.0469,-73.0,-71.3,4.0,6.2,0.6,-10.6,0.2,0.4,0,0,CB 06/30
388,094820,KOSDAQ,0.632,1053,일진파워,건설,,0.18,0.0493,-47.8,-1.9,10.2,13.4,-7.0,-15.0,0.5,-0.3,0,0,
389,025860,KOSPI,0.632,1053,남해화학,화학,OBSERVE,0.3,0.0215,-48.0,-14.2,4.3,24.9,-2.1,-10.7,5.8,32.6,0,0,
390,214180,KOSDAQ,0.631,1053,헥토이노베이션,IT서비스,WAIT,0.18,0.034,-43.5,-8.7,-3.1,7.8,-2.4,-5.4,0.3,0.2,0,0,
391,080580,KOSDAQ,0.63,1053,오킨스전자,반도체·전자부품,,0.49,0.0755,-13.9,155.4,43.2,72.6,-53.8,-91.5,52.5,223.7,0,0,
392,034730,KOSPI,0.629,1053,SK,금융(은행),,41.91,0.0621,-32.6,176.4,5.3,746.6,-179.4,1336.7,161.2,-706.4,0,0,CB 08/03
393,053690,KOSPI,0.628,1053,한미글로벌,연구개발,,0.24,0.0654,-32.8,-23.2,35.9,112.5,12.4,-84.5,-15.3,135.2,0,0,
394,085620,KOSPI,0.627,1053,미래에셋생명,,,2.63,0.0636,-43.8,219.2,-25.6,63.0,-7.6,-21.4,5.7,51.8,0,0,
395,419530,KOSDAQ,0.625,1053,SAMG엔터,미디어·엔터,WATCH,0.18,0.0473,-72.4,-63.5,-14.8,11.1,1.3,5.1,-7.4,-36.7,0,0,
395,000520,KOSPI,0.625,1053,삼일제약,제약·바이오,,0.18,0.0409,-33.4,-46.4,31.4,6.3,-2.0,-5.4,0.0,-0.3,0,0,
397,098070,KOSDAQ,0.624,1053,한텍,금속가공,,0.27,0.0512,-59.3,-53.4,2.1,20.2,-4.5,-2.1,-2.9,-36.1,0,0,
398,089030,KOSDAQ,0.623,1053,테크윙,기계·장비,,1.79,0.0731,-32.1,20.5,3.5,248.7,140.2,658.5,-53.2,-767.0,0,0,
399,041830,KOSDAQ,0.622,1053,인바디,의료·정밀·광학,OBSERVE,0.77,0.0562,-19.6,120.3,-9.5,46.3,11.8,2.5,55.9,70.8,0,0,
400,049070,KOSDAQ,0.621,1053,인탑스,반도체·전자부품,,0.29,0.045,-23.5,16.4,6.3,14.8,4.8,-16.1,0.0,0.2,0,0,
401,003530,KOSPI,0.62,1053,한화투자증권,,,1.01,0.0432,-50.6,-14.9,-2.7,93.0,-18.3,-40.0,-5.9,9.2,0,0,
402,065350,KOSDAQ,0.619,1053,신성델타테크,전기장비,,0.85,0.0579,-61.4,-52.5,4.9,37.0,-6.5,-9.7,1.2,-28.7,0,0,
403,071050,KOSPI,0.618,1053,한국금융지주,,,10.29,0.0421,-36.9,39.2,0.7,290.3,58.8,1200.3,-167.0,-1035.6,0,0,
404,032640,KOSPI,0.617,1053,LG유플러스,통신,WAIT,6.17,0.0202,-18.4,2.9,-2.3,125.9,-201.1,-417.8,60.5,339.8,0,0,
405,215000,KOSDAQ,0.616,1053,골프존,출판·SW,,0.22,0.0236,-43.5,-44.7,2.4,7.1,-5.9,-13.0,-0.0,0.9,0,0,
406,039860,KOSDAQ,0.615,1053,나노엔텍,의료·정밀·광학,,0.16,0.0571,-45.2,4.1,10.2,12.4,-1.3,0.8,4.1,11.8,0,0,
407,078520,KOSPI,0.614,1053,에이블씨엔씨,화학,WAIT,0.27,0.0448,-32.9,-20.7,-7.1,13.0,3.6,3.6,7.3,6.8,0,0,
408,090710,KOSDAQ,0.613,1053,휴림로봇,기계·장비,,0.79,0.0532,-69.4,147.4,0.5,64.3,47.9,26.5,6.5,-48.5,0,0,
409,000660,KOSPI,0.613,1053,SK하이닉스,반도체·전자부품,,1372.6,0.0752,-35.6,524.5,12.4,58022.5,-20252.5,-94090.2,5870.0,-17084.5,0,0,
410,137310,KOSPI,0.612,1053,에스디바이오센서,의료·정밀·광학,,0.74,0.0295,-43.6,-43.1,-5.6,11.2,-1.8,3.1,1.2,-1.5,0,0,
411,219130,KOSDAQ,0.611,1053,타이거일렉,반도체·전자부품,,0.48,0.0577,-10.5,249.3,19.6,28.1,-15.5,15.1,-3.0,-70.0,0,0,
412,024110,KOSPI,0.61,1053,기업은행,,,16.07,0.0152,-29.4,5.3,-0.2,179.2,-395.3,-258.6,44.8,226.4,0,0,
413,077970,KOSPI,0.609,1053,STX엔진,기계·장비,OBSERVE,0.94,0.0573,-65.0,-50.7,-0.4,34.8,-28.5,-85.5,0.3,18.8,0,0,
414,032350,KOSPI,0.608,1053,롯데관광개발,사업지원,WATCH,0.94,0.0351,-55.8,-22.1,-9.6,41.9,4.6,-81.4,-18.8,31.1,0,0,CB 08/03
415,086960,KOSDAQ,0.607,1053,MDS테크,출판·SW,,0.09,0.0384,-51.6,-44.3,12.9,12.1,-16.5,-15.8,0.0,0.0,0,0,
416,001040,KOSPI,0.606,1053,CJ,금융(은행),WATCH,3.74,0.0325,-44.7,-35.3,0.9,144.0,-47.9,21.8,17.6,24.6,0,0,
417,009470,KOSPI,0.605,1053,삼화전기,반도체·전자부품,,0.18,0.0502,-51.9,-17.5,22.9,14.7,3.2,-5.8,-3.0,-4.2,0,0,
418,127120,KOSDAQ,0.604,1053,제이에스링크,지주·전문서비스,,1.28,0.057,-29.7,98.6,0.3,63.8,54.1,29.6,39.7,104.6,0,0,CB 08/24
419,003200,KOSPI,0.603,1053,일신방직,섬유,,0.26,0.055,-28.7,6.9,5.2,12.7,0.3,-5.3,1.3,1.7,0,0,
420,310200,KOSDAQ,0.602,1053,애니플러스,미디어·엔터,WATCH,0.1,0.0406,-54.7,-34.9,-28.9,10.1,-1.2,-10.0,-0.0,3.1,0,0,
421,255220,KOSDAQ,0.601,1053,SG,비금속광물(시멘트·유리),,0.12,0.0434,-66.9,-44.4,-7.2,23.2,-5.4,-6.9,-0.7,-12.1,0,0,
422,323990,KOSDAQ,0.6,1053,박셀바이오,지주·전문서비스,EXCLUDE,0.1,0.0624,-60.5,-56.5,9.0,10.9,-0.8,-1.8,-0.0,-0.0,0,0,
423,234690,KOSDAQ,0.599,1053,녹십자웰빙,제약·바이오,,0.16,0.0397,-40.2,-14.1,4.9,86.8,-1.8,-53.5,0.0,-2.6,0,0,
424,010060,KOSPI,0.598,1053,OCI홀딩스,금융(은행),OBSERVE,3.6,0.0745,-50.3,171.5,-28.3,528.9,-75.5,673.2,-240.9,-1556.5,0,0,
425,012630,KOSPI,0.597,1053,HDC,금융(은행),,1.57,0.041,-12.8,-1.4,23.8,27.0,14.1,118.4,5.4,5.1,0,0,
426,003690,KOSPI,0.596,1053,코리안리,보험,,2.63,0.0213,-3.6,32.2,3.7,33.0,-18.4,-64.6,15.0,70.5,0,0,
427,260970,KOSDAQ,0.595,1053,에스앤디,식료품,,0.16,0.0403,-56.8,-57.6,3.9,9.7,0.0,-11.9,0.8,19.2,0,0,
428,063080,KOSDAQ,0.594,1053,컴투스홀딩스,출판·SW,EXCLUDE,0.08,0.0477,-49.9,-40.6,-6.3,5.8,3.4,0.6,-1.8,7.0,0,0,
429,016360,KOSPI,0.594,1053,삼성증권,,,7.87,0.0397,-41.1,32.4,1.7,232.0,75.6,590.6,-39.8,-220.7,0,0,
430,033320,KOSDAQ,0.593,1053,제이씨현시스템,도매,,0.06,0.0329,-40.5,-38.4,4.0,5.0,0.8,2.4,0.0,0.0,0,0,
431,316140,KOSPI,0.592,1053,우리금융지주,,,26.86,0.0229,-10.7,30.9,14.1,1116.2,-171.1,4789.0,335.0,1408.7,0,0,
432,039490,KOSPI,0.591,1053,키움증권,,,6.95,0.044,-46.5,26.1,-0.9,177.0,31.8,589.6,-56.0,-538.1,0,0,
433,104830,KOSDAQ,0.589,1053,원익머트리얼즈,화학,,0.44,0.0484,-35.8,34.8,7.6,13.6,-15.3,-1.5,13.5,-25.6,0,0,
433,420770,KOSDAQ,0.589,1053,기가비스,기계·장비,,1.41,0.0647,-42.0,288.6,6.5,142.1,-71.7,170.2,147.7,-168.1,0,0,
435,293580,KOSDAQ,0.588,1053,나우IB,금융(은행),,0.11,0.0454,-62.7,14.8,-16.8,6.4,4.1,5.7,0.0,0.1,0,0,
436,039130,KOSPI,0.587,1053,하나투어,사업지원,OBSERVE,0.47,0.0249,-42.3,-40.2,-5.1,11.1,-14.5,-23.6,-6.2,12.5,0,0,
437,093320,KOSDAQ,0.586,1053,케이아이엔엑스,IT서비스,,0.67,0.0439,-15.4,69.3,-7.3,13.2,0.9,16.7,-1.8,-16.5,0,0,
438,494120,KOSDAQ,0.585,1053,큐리오시스,의료·정밀·광학,,0.12,0.0849,-90.9,,-15.4,7.5,3.3,8.4,-2.8,-7.6,0,0,
439,950250,KOSDAQ,0.584,1053,테라뷰,금융(은행),,0.13,0.0713,-79.4,,53.2,45.3,2.0,-23.7,0.8,14.0,0,0,
440,090360,KOSDAQ,0.583,1053,로보스타,기계·장비,,0.77,0.0622,-50.6,167.4,0.6,84.6,50.2,117.7,-23.9,-103.1,0,0,
441,348210,KOSDAQ,0.582,1053,넥스틴,기계·장비,,0.35,0.0572,-66.3,-26.9,-0.3,28.3,11.3,109.0,1.2,-138.8,0,0,
442,036200,KOSDAQ,0.581,1053,유니셈,기계·장비,,0.29,0.0583,-27.3,10.0,7.0,17.7,-11.7,-11.6,1.3,3.6,0,0,
443,282880,KOSDAQ,0.58,1053,코윈로보틱스,기계·장비,,0.13,0.0409,-44.9,-27.0,16.2,6.3,-1.6,-10.1,0.0,1.4,0,0,
444,031980,KOSDAQ,0.579,1053,피에스케이홀딩스,기계·장비,,3.67,0.0805,0.0,190.5,54.3,271.6,174.9,134.5,-158.1,262.8,0,0,
445,105560,KOSPI,0.578,1053,KB금융,,,63.1,0.0246,-4.5,54.0,9.1,1987.9,-1237.3,-1772.8,1301.6,3062.5,0,0,
446,005930,KOSPI,0.577,1053,삼성전자,반도체·전자부품,,1607.73,0.0638,-24.1,301.6,7.0,43849.7,-6290.6,-41919.7,17441.7,29582.2,0,0,
447,019210,KOSDAQ,0.576,1053,와이지-원,금속가공,WATCH,0.47,0.0743,-52.2,168.4,-10.8,64.6,-6.8,14.4,-22.4,-22.5,0,0,
448,448900,KOSDAQ,0.575,1053,한국피아이엠,자동차·부품,,0.35,0.0841,-66.6,298.0,12.3,39.2,11.2,2.8,17.0,-27.2,0,0,CB 07/10
449,001060,KOSPI,0.575,1053,JW중외제약,제약·바이오,WAIT,0.63,0.0347,-30.3,17.3,-1.4,18.2,7.5,-18.4,-0.0,6.9,0,0,
450,267250,KOSPI,0.574,1053,HD현대,금융(은행),,16.67,0.0397,-32.0,48.6,-0.5,354.4,-338.0,-467.8,-74.2,485.1,0,0,
451,464080,KOSDAQ,0.573,1053,에스오에스랩,의료·정밀·광학,,0.18,0.0535,-61.9,-6.3,5.4,9.2,0.1,12.5,2.8,-11.2,0,0,
452,000490,KOSPI,0.572,1053,대동,기계·장비,WATCH,0.22,0.0383,-34.2,-24.0,2.1,20.7,2.0,-1.9,-0.0,-0.5,0,0,
453,000810,KOSPI,0.571,1053,삼성화재,,,29.2,0.0362,-10.4,43.7,2.8,705.7,-174.2,-973.2,96.7,1045.0,0,0,
454,347700,KOSDAQ,0.57,1053,스피어,출판·SW,,1.21,0.0869,-55.8,126.1,1.7,216.2,-125.1,-114.6,121.6,41.0,0,0,
455,046120,KOSDAQ,0.569,1053,오르비텍,연구개발,,0.19,0.0666,-60.1,17.1,33.5,81.2,-23.9,-113.9,0.1,-3.2,0,0,CB 08/24
456,000500,KOSPI,0.568,1053,가온전선,전기장비,,9.71,0.0987,-42.2,169.0,107.0,897.7,1085.8,1136.8,100.4,763.5,0,0,
457,290650,KOSDAQ,0.567,1053,엘앤씨바이오,제약·바이오,,1.23,0.0554,-61.4,4.2,-9.7,97.4,-12.4,412.4,-4.5,-33.5,0,0,유무상혼합 07/31
458,161890,KOSPI,0.566,1053,한국콜마,화학,,3.44,0.0486,-9.8,78.0,1.8,478.0,7.6,-71.0,49.9,202.7,0,0,
459,403850,KOSDAQ,0.565,1053,더핑크퐁컴퍼니,미디어·엔터,,0.18,0.0391,-69.1,,11.8,16.5,-1.4,-21.3,2.9,16.6,0,0,
460,001740,KOSPI,0.564,1053,SK네트웍스,도매,OBSERVE,1.24,0.044,-56.9,54.9,-9.1,50.8,-17.2,-51.5,1.0,-0.2,0,0,
461,300080,KOSDAQ,0.563,1053,플리토,IT서비스,,0.14,0.061,-55.9,-28.4,3.4,7.2,-2.3,33.8,-0.1,-2.8,0,0,
462,298040,KOSPI,0.562,1053,효성중공업,전기장비,,27.21,0.0653,-36.6,126.0,4.5,1108.3,239.3,-24.2,-216.2,-29.8,0,0,
463,105840,KOSPI,0.561,1053,우진,의료·정밀·광학,,0.3,0.0592,-52.4,5.7,24.5,64.9,-6.6,-144.0,11.8,80.9,0,0,
464,000210,KOSPI,0.56,1053,DL,화학,,1.1,0.0437,-31.8,21.8,11.7,35.3,-66.7,-111.3,69.1,189.7,0,0,
465,007810,KOSPI,0.559,1053,코리아써키트,반도체·전자부품,WAIT,1.27,0.0675,-62.7,316.8,-4.3,125.6,73.9,219.6,-7.8,-234.2,0,0,
466,232140,KOSDAQ,0.558,1053,와이씨,기계·장비,,1.17,0.0688,-39.7,-11.5,45.4,347.0,108.0,-122.3,17.1,-98.8,0,0,
467,336570,KOSDAQ,0.557,1053,원텍,의료·정밀·광학,,0.44,0.0391,-53.7,-58.3,8.4,19.3,-8.1,4.2,3.3,14.8,0,0,
468,066310,KOSDAQ,0.557,1053,큐에스아이,반도체·전자부품,,0.08,0.0455,-54.6,-9.9,15.0,6.0,-3.6,-8.7,0.0,1.5,0,0,
469,321550,KOSDAQ,0.556,1053,티움바이오,지주·전문서비스,,0.14,0.0409,-64.9,-29.4,12.4,6.2,-1.5,-13.5,0.4,-1.4,0,0,
470,347850,KOSDAQ,0.555,1053,디앤디파마텍,지주·전문서비스,,2.05,0.0689,-59.9,28.2,-22.2,263.6,61.3,415.2,-50.3,-634.6,0,0,
471,452450,KOSDAQ,0.554,1053,피아이이,기계·장비,,0.19,0.0597,-42.7,-59.2,68.7,34.2,-3.7,-12.7,-0.1,-0.0,0,0,
472,067170,KOSDAQ,0.553,1053,오텍,자동차·부품,WATCH,0.07,0.0632,-42.1,37.8,-1.6,8.8,0.2,6.6,0.1,-1.2,0,0,
473,017960,KOSPI,0.552,1053,한국카본,금속가공,WATCH,1.07,0.0379,-60.2,-36.6,-8.8,45.8,-9.6,-12.6,-4.3,-25.4,0,0,
474,004490,KOSPI,0.551,1053,세방전지,전기장비,WATCH,0.82,0.0314,-17.5,-12.4,3.5,73.9,1.0,-62.2,0.5,169.5,0,0,
475,340570,KOSDAQ,0.55,1053,티앤엘,제약·바이오,,0.45,0.0742,-56.8,-43.9,-9.3,20.9,-20.1,-58.4,25.5,71.7,0,0,
476,019010,KOSDAQ,0.549,1053,베뉴지,소매,,0.24,0.0614,-26.5,111.9,12.5,11.9,2.6,0.1,-0.3,1.8,0,0,EB 07/16
477,441270,KOSDAQ,0.548,1053,파인엠텍,반도체·전자부품,,0.36,0.0722,-33.4,-48.9,28.3,142.0,-5.3,-58.0,61.0,97.3,0,0,
478,476830,KOSDAQ,0.547,1053,알지노믹스,지주·전문서비스,,0.74,0.0755,-88.8,,-15.2,67.6,19.3,-23.8,-7.6,-31.2,0,0,
479,082800,KOSDAQ,0.546,1053,비보존 제약,제약·바이오,EXCLUDE,0.18,0.051,-62.0,-59.1,0.2,8.7,1.8,-7.4,0.0,-0.1,0,0,
480,218410,KOSDAQ,0.545,1053,RFHIC,반도체·전자부품,,1.61,0.0663,-46.1,64.3,31.2,294.3,-442.2,-403.6,174.1,-184.7,0,0,
481,365550,KOSPI,0.544,1053,ESR켄달스퀘어리츠,,,0.77,0.0229,-33.0,-35.1,4.1,16.6,-3.2,-24.8,2.4,19.7,0,0,
482,037440,KOSDAQ,0.543,1053,희림,연구개발,,0.06,0.0389,-44.1,-16.4,6.4,46.5,-3.3,-6.7,0.0,0.0,0,0,
483,025540,KOSPI,0.542,1053,한국단자,전기장비,,0.57,0.0269,-38.1,-10.2,2.2,11.4,-14.1,-51.2,15.0,42.7,0,0,
484,001550,KOSPI,0.541,1053,조비,화학,WAIT,0.05,0.0343,-39.4,-12.4,-0.8,8.2,-0.2,3.6,0.0,0.0,0,0,
485,079160,KOSPI,0.54,1053,CJ CGV,미디어·엔터,,0.88,0.0319,-19.3,7.7,0.8,28.6,-13.5,2.0,4.8,15.3,0,0,
