name,family,market,date,exit_date,year,h,n_selected,n_filled,net,excess_index,excess_ew,delta_quiet,index,ew,win_fraction,missing_exit,stress_missing_net
pullback_high,pullback,KOSDAQ,20250521,20250819,2025,60,20,20,0.06578475252815842,-0.03215719850783315,0.043154385385626624,0.04008106840022033,0.09794195103599157,0.022630367142531797,0.55,0,0.06578475252815842
pullback_resume,pullback,KOSDAQ,20250521,20250819,2025,60,20,20,-0.10703062269513249,-0.20497257373112404,-0.12966098983766428,-0.13273430682307058,0.09794195103599157,0.022630367142531797,0.35,0,-0.10703062269513249
volume_clv,volume_sequence,KOSDAQ,20250521,20250819,2025,60,20,20,0.12430744102083287,0.026365489984841298,0.10167707387830108,0.09860375689289477,0.09794195103599157,0.022630367142531797,0.75,0,0.12430744102083287
volume_restart,volume_sequence,KOSDAQ,20250521,20250819,2025,60,20,20,-0.04291315829635686,-0.14085510933234843,-0.06554352543888867,-0.06861684242429496,0.09794195103599157,0.022630367142531797,0.4,0,-0.04291315829635686
volume_quiet_restart,volume_sequence,KOSDAQ,20250521,20250819,2025,60,20,20,-0.03166933857773981,-0.1296112896137314,-0.05429970572027161,-0.057373022705677915,0.09794195103599157,0.022630367142531797,0.4,0,-0.03166933857773981
volume_upvolume,volume_sequence,KOSDAQ,20250521,20250819,2025,60,20,20,0.04284662428064393,-0.05509532675534764,0.020216257138112134,0.017142940152705833,0.09794195103599157,0.022630367142531797,0.45,0,0.04284662428064393
volume_hold,volume_sequence,KOSDAQ,20250521,20250819,2025,60,20,20,0.02496218629056658,-0.07297976474542499,0.002331819148034781,-0.00074149783737152,0.09794195103599157,0.022630367142531797,0.65,0,0.02496218629056658
relative_quiet,relative_strength,KOSDAQ,20250521,20250819,2025,60,20,20,0.03167166500484252,-0.06627028603114905,0.00904129786231072,0.005967980876904418,0.09794195103599157,0.022630367142531797,0.6,0,0.03167166500484252
relative_persistent,relative_strength,KOSDAQ,20250521,20250819,2025,60,20,20,0.09113923027709046,-0.006802720758901107,0.06850886313455867,0.06543554614915237,0.09794195103599157,0.022630367142531797,0.6,0,0.09113923027709046
relative_accelerate,relative_strength,KOSDAQ,20250521,20250819,2025,60,20,20,0.028963533667652686,-0.06897841736833889,0.006333166525120889,0.0032598495397145877,0.09794195103599157,0.022630367142531797,0.5,0,0.028963533667652686
relative_high,relative_strength,KOSDAQ,20250521,20250819,2025,60,20,20,0.06074616868424142,-0.03719578235175015,0.03811580154170962,0.03504248455630332,0.09794195103599157,0.022630367142531797,0.65,0,0.06074616868424142
relative_efficient,relative_strength,KOSDAQ,20250521,20250819,2025,60,20,20,0.041189260948937774,-0.056752690087053796,0.018558893806405977,0.015485576820999675,0.09794195103599157,0.022630367142531797,0.6,0,0.041189260948937774
recovery_quiet,recovery,KOSDAQ,20250521,20250819,2025,60,20,20,0.05226281399588519,-0.04567913704010638,0.029632446853353395,0.026559129867947093,0.09794195103599157,0.022630367142531797,0.65,0,0.05226281399588519
recovery_slope,recovery,KOSDAQ,20250521,20250819,2025,60,20,20,0.013309557738105998,-0.08463239329788558,-0.0093208094044258,-0.0123941263898321,0.09794195103599157,0.022630367142531797,0.45,0,0.013309557738105998
recovery_rebound,recovery,KOSDAQ,20250521,20250819,2025,60,20,20,0.0140273059138249,-0.08391464512216668,-0.008603061228706898,-0.011676378214113199,0.09794195103599157,0.022630367142531797,0.55,0,0.0140273059138249
recovery_cross,recovery,KOSDAQ,20250521,20250819,2025,60,20,20,-0.02526752665346358,-0.12320947768945514,-0.04789789379599538,-0.05097121078140168,0.09794195103599157,0.022630367142531797,0.5,0,-0.02526752665346358
quiet_gate_steady,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.033148147423123185,-0.06479380361286838,0.010517780280591388,0.0074444632951850866,0.09794195103599157,0.022630367142531797,0.55,0,0.033148147423123185
quiet_gate_rs20,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.01896330634383902,-0.07897864469215254,-0.0036670607986927783,-0.00674037778409908,0.09794195103599157,0.022630367142531797,0.55,0,0.01896330634383902
quiet_gate_accelerate,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.0579391435626174,-0.04000280747337417,0.035308776420085605,0.0322354594346793,0.09794195103599157,0.022630367142531797,0.6,0,0.0579391435626174
quiet_gate_size,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.07122931816953901,-0.026712632866452563,0.04859895102700721,0.04552563404160091,0.09794195103599157,0.022630367142531797,0.6,0,0.07122931816953901
quiet_gate_no_size,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.01827642751732967,-0.07966552351866191,-0.004353939625202127,-0.0074272566106084285,0.09794195103599157,0.022630367142531797,0.5,0,0.01827642751732967
quiet_gate_turn,quiet_gate,KOSDAQ,20250521,20250819,2025,60,20,20,0.014748946623304272,-0.0831930044126873,-0.007881420519227526,-0.010954737504633827,0.09794195103599157,0.022630367142531797,0.6,0,0.014748946623304272
quiet_strength_with_size,share_approx,KOSDAQ,20250521,20250819,2025,60,20,20,0.028333671857473063,-0.0696082791785185,0.005703304714941265,0.002629987729534964,0.09794195103599157,0.022630367142531797,0.5,0,0.028333671857473063
quiet_strength_with_turn,share_approx,KOSDAQ,20250521,20250819,2025,60,20,20,0.002411432996962076,-0.0955305180390295,-0.02021893414556972,-0.02329225113097602,0.09794195103599157,0.022630367142531797,0.5,0,0.002411432996962076
quiet_strength_no_shares,share_approx,KOSDAQ,20250521,20250819,2025,60,20,20,0.03167166500484252,-0.06627028603114905,0.00904129786231072,0.005967980876904418,0.09794195103599157,0.022630367142531797,0.6,0,0.03167166500484252
control_size,posthoc_control,KOSDAQ,20250521,20250819,2025,60,20,20,0.04581669475663981,-0.05212525627935176,0.023186327614108014,0.020113010628701713,0.09794195103599157,0.022630367142531797,0.5,0,0.04581669475663981
control_amount,posthoc_control,KOSDAQ,20250521,20250819,2025,60,20,20,-0.04360199715828835,-0.14154394819427993,-0.06623236430082015,-0.06930568128622645,0.09794195103599157,0.022630367142531797,0.35,0,-0.04360199715828835
control_quiet_size,posthoc_control,KOSDAQ,20250521,20250819,2025,60,20,20,0.015610548182389527,-0.08233140285360205,-0.00701981896014227,-0.010093135945548571,0.09794195103599157,0.022630367142531797,0.5,0,0.015610548182389527
control_rs20_size,posthoc_control,KOSDAQ,20250521,20250819,2025,60,20,20,0.06550439487520779,-0.03243755616078378,0.04287402773267599,0.039800710747269694,0.09794195103599157,0.022630367142531797,0.6,0,0.06550439487520779
base_quiet,baseline,KOSPI,20250528,20250630,2025,20,20,20,0.042399978365086674,-0.08663583673724208,-0.031866779340250784,0.0,0.12903581510232875,0.07426675770533746,0.75,0,0.042399978365086674
base_quiet_turn,baseline,KOSPI,20250528,20250630,2025,20,20,20,0.037371375443413436,-0.09166443965891533,-0.03689538226192402,-0.005028602921673238,0.12903581510232875,0.07426675770533746,0.65,0,0.037371375443413436
base_relative60,baseline,KOSPI,20250528,20250630,2025,20,20,20,0.1348212255761032,0.005785410473774455,0.06055446787076575,0.09242124721101654,0.12903581510232875,0.07426675770533746,0.75,0,0.1348212255761032
base_nearhigh,baseline,KOSPI,20250528,20250630,2025,20,20,20,0.06809069309502656,-0.06094512200730219,-0.006176064610310894,0.02569071472993989,0.12903581510232875,0.07426675770533746,0.65,0,0.06809069309502656
quiet_strength_rs5,quiet_strength,KOSPI,20250528,20250630,2025,20,20,20,0.04882467501089495,-0.0802111400914338,-0.025442082694442508,0.0064246966458082755,0.12903581510232875,0.07426675770533746,0.7,0,0.04882467501089495
quiet_strength_rs20,quiet_strength,KOSPI,20250528,20250630,2025,20,20,20,0.07139545809980284,-0.05764035700252591,-0.0028712996055346163,0.028995479734716167,0.12903581510232875,0.07426675770533746,0.7,0,0.07139545809980284
quiet_strength_accelerate,quiet_strength,KOSPI,20250528,20250630,2025,20,20,20,0.03847654209984576,-0.090559273002483,-0.0357902156054917,-0.003923436265240915,0.12903581510232875,0.07426675770533746,0.6,0,0.03847654209984576
quiet_strength_steady,quiet_strength,KOSPI,20250528,20250630,2025,20,20,20,0.09744669270654088,-0.03158912239578787,0.023179935001203425,0.05504671434145421,0.12903581510232875,0.07426675770533746,0.85,0,0.09744669270654088
quiet_strength_clv,quiet_strength,KOSPI,20250528,20250630,2025,20,20,20,0.08926251012485799,-0.039773304977470766,0.01499575241952053,0.046862531759771314,0.12903581510232875,0.07426675770533746,0.8,0,0.08926251012485799
squeeze_20,squeeze,KOSPI,20250528,20250630,2025,20,20,20,0.09836614154898526,-0.03066967355334349,0.024099383843647806,0.05596616318389859,0.12903581510232875,0.07426675770533746,0.7,0,0.09836614154898526
squeeze_60,squeeze,KOSPI,20250528,20250630,2025,20,20,20,0.15106548978778273,0.02202967468545397,0.07679873208244527,0.10866551142269605,0.12903581510232875,0.07426675770533746,0.8,0,0.15106548978778273
squeeze_volume,squeeze,KOSPI,20250528,20250630,2025,20,20,20,0.11598678633452948,-0.013049028767799273,0.041720028629192024,0.07358680796944281,0.12903581510232875,0.07426675770533746,0.7,0,0.11598678633452948
squeeze_relative,squeeze,KOSPI,20250528,20250630,2025,20,20,20,0.17977579581140954,0.050739980709080784,0.10550903810607208,0.13737581744632288,0.12903581510232875,0.07426675770533746,0.75,0,0.17977579581140954
squeeze_range,squeeze,KOSPI,20250528,20250630,2025,20,20,20,0.14489719128315906,0.015861376180830306,0.0706304335778216,0.10249721291807239,0.12903581510232875,0.07426675770533746,0.8,0,0.14489719128315906
pullback_dry,pullback,KOSPI,20250528,20250630,2025,20,20,20,0.04987498237458145,-0.07916083272774731,-0.02439177533075601,0.007475004009494773,0.12903581510232875,0.07426675770533746,0.75,0,0.04987498237458145
pullback_quiet,pullback,KOSPI,20250528,20250630,2025,20,20,20,0.08999304724040988,-0.039042767861918876,0.01572628953507242,0.047593068875323205,0.12903581510232875,0.07426675770533746,0.75,0,0.08999304724040988
pullback_rebound,pullback,KOSPI,20250528,20250630,2025,20,20,20,0.061913151661675124,-0.06712266344065362,-0.012353606043662334,0.01951317329658845,0.12903581510232875,0.07426675770533746,0.6,0,0.061913151661675124
pullback_high,pullback,KOSPI,20250528,20250630,2025,20,20,20,0.06971607526528092,-0.05931973983704783,-0.004550682440056533,0.02731609690019425,0.12903581510232875,0.07426675770533746,0.75,0,0.06971607526528092
pullback_resume,pullback,KOSPI,20250528,20250630,2025,20,20,20,0.05928390014937609,-0.06975191495295266,-0.01498285755596137,0.016883921784289414,0.12903581510232875,0.07426675770533746,0.55,0,0.05928390014937609
volume_clv,volume_sequence,KOSPI,20250528,20250630,2025,20,20,20,0.07571051710735743,-0.05332529799497132,0.0014437594020199757,0.03331053874227076,0.12903581510232875,0.07426675770533746,0.75,0,0.07571051710735743
volume_restart,volume_sequence,KOSPI,20250528,20250630,2025,20,20,20,0.13630328389694818,0.007267468794619425,0.06203652619161072,0.0939033055318615,0.12903581510232875,0.07426675770533746,0.85,0,0.13630328389694818
volume_quiet_restart,volume_sequence,KOSPI,20250528,20250630,2025,20,20,20,0.11396385715203428,-0.015071957950294479,0.03969709944669682,0.0715638787869476,0.12903581510232875,0.07426675770533746,0.85,0,0.11396385715203428
volume_upvolume,volume_sequence,KOSPI,20250528,20250630,2025,20,20,20,0.07544104201032695,-0.05359477309200181,0.0011742843049894897,0.03304106364524027,0.12903581510232875,0.07426675770533746,0.7,0,0.07544104201032695
volume_hold,volume_sequence,KOSPI,20250528,20250630,2025,20,20,20,0.18807505585575196,0.059039240753423206,0.1138082981504145,0.14567507749066527,0.12903581510232875,0.07426675770533746,0.9,0,0.18807505585575196
relative_quiet,relative_strength,KOSPI,20250528,20250630,2025,20,20,20,0.0828343363292446,-0.046201478773084156,0.00856757862390714,0.040434357964157924,0.12903581510232875,0.07426675770533746,0.75,0,0.0828343363292446
relative_persistent,relative_strength,KOSPI,20250528,20250630,2025,20,20,20,0.20932292082480425,0.0802871057224755,0.13505616311946678,0.16692294245971756,0.12903581510232875,0.07426675770533746,0.9,0,0.20932292082480425
relative_accelerate,relative_strength,KOSPI,20250528,20250630,2025,20,20,20,0.060339566380139355,-0.0686962487221894,-0.013927191325198103,0.01793958801505268,0.12903581510232875,0.07426675770533746,0.55,0,0.060339566380139355
relative_high,relative_strength,KOSPI,20250528,20250630,2025,20,20,20,0.10870170086924018,-0.020334114233088577,0.03443494316390272,0.0663017225041535,0.12903581510232875,0.07426675770533746,0.65,0,0.10870170086924018
relative_efficient,relative_strength,KOSPI,20250528,20250630,2025,20,20,20,0.09344480364821608,-0.03559101145411267,0.019178045942878627,0.05104482528312941,0.12903581510232875,0.07426675770533746,0.75,0,0.09344480364821608
recovery_quiet,recovery,KOSPI,20250528,20250630,2025,20,20,20,0.09996023030458014,-0.02907558479774862,0.025693472599242678,0.05756025193949346,0.12903581510232875,0.07426675770533746,0.8,0,0.09996023030458014
recovery_slope,recovery,KOSPI,20250528,20250630,2025,20,20,20,0.15097790163404481,0.02194208653171606,0.07671114392870736,0.10857792326895814,0.12903581510232875,0.07426675770533746,0.8,0,0.15097790163404481
recovery_rebound,recovery,KOSPI,20250528,20250630,2025,20,20,20,0.058210467488610175,-0.07082534761371859,-0.016056290216727283,0.0158104891235235,0.12903581510232875,0.07426675770533746,0.8,0,0.058210467488610175
recovery_cross,recovery,KOSPI,20250528,20250630,2025,20,20,20,0.09428670514783229,-0.03474910995449647,0.02001994744249483,0.05188672678274561,0.12903581510232875,0.07426675770533746,0.7,0,0.09428670514783229
quiet_gate_steady,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.08454992976185506,-0.044485885340473694,0.010283172056517603,0.04214995139676839,0.12903581510232875,0.07426675770533746,0.9,0,0.08454992976185506
quiet_gate_rs20,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.09218783430408853,-0.036847980798240226,0.01792107659875107,0.049787855939001854,0.12903581510232875,0.07426675770533746,0.85,0,0.09218783430408853
quiet_gate_accelerate,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.05252503930385064,-0.07651077579847812,-0.021741718401486816,0.010125060938763968,0.12903581510232875,0.07426675770533746,0.7,0,0.05252503930385064
quiet_gate_size,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.10921233944505268,-0.019823475657276074,0.03494558173971522,0.066812361079966,0.12903581510232875,0.07426675770533746,0.95,0,0.10921233944505268
quiet_gate_no_size,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.07621846000369624,-0.052817355098632515,0.0019517022983587817,0.033818481638609565,0.12903581510232875,0.07426675770533746,0.85,0,0.07621846000369624
quiet_gate_turn,quiet_gate,KOSPI,20250528,20250630,2025,20,20,20,0.06744848009274315,-0.0615873350095856,-0.006818277612594306,0.025048501727656478,0.12903581510232875,0.07426675770533746,0.85,0,0.06744848009274315
quiet_strength_with_size,share_approx,KOSPI,20250528,20250630,2025,20,20,20,0.14059177866110656,0.011555963558777804,0.0663250209557691,0.09819180029601988,0.12903581510232875,0.07426675770533746,0.95,0,0.14059177866110656
quiet_strength_with_turn,share_approx,KOSPI,20250528,20250630,2025,20,20,20,0.05500332078909588,-0.07403249431323287,-0.019263436916241578,0.012603342424009206,0.12903581510232875,0.07426675770533746,0.7,0,0.05500332078909588
quiet_strength_no_shares,share_approx,KOSPI,20250528,20250630,2025,20,20,20,0.0828343363292446,-0.046201478773084156,0.00856757862390714,0.040434357964157924,0.12903581510232875,0.07426675770533746,0.75,0,0.0828343363292446
control_size,posthoc_control,KOSPI,20250528,20250630,2025,20,20,20,0.10918161633738095,-0.019854198764947803,0.034914858632043494,0.06678163797229428,0.12903581510232875,0.07426675770533746,0.9,0,0.10918161633738095
control_amount,posthoc_control,KOSPI,20250528,20250630,2025,20,20,20,0.1760043329508144,0.04696851784848566,0.10173757524547695,0.13360435458572772,0.12903581510232875,0.07426675770533746,0.9,0,0.1760043329508144
control_quiet_size,posthoc_control,KOSPI,20250528,20250630,2025,20,20,20,0.11148416559335728,-0.01755164950897148,0.03721740788801982,0.0690841872282706,0.12903581510232875,0.07426675770533746,0.95,0,0.11148416559335728
control_rs20_size,posthoc_control,KOSPI,20250528,20250630,2025,20,20,20,0.29426883022561573,0.16523301512328697,0.22000207252027826,0.25186885186052904,0.12903581510232875,0.07426675770533746,0.95,0,0.29426883022561573
base_quiet,baseline,KOSPI,20250528,20250728,2025,40,20,20,0.04446036044664572,-0.13523265296196416,-0.0479584055455212,0.0,0.17969301340860988,0.09241876599216692,0.7,0,0.04446036044664572
base_quiet_turn,baseline,KOSPI,20250528,20250728,2025,40,20,20,0.030669697779241202,-0.14902331562936869,-0.061749068212925716,-0.013790662667404516,0.17969301340860988,0.09241876599216692,0.55,0,0.030669697779241202
base_relative60,baseline,KOSPI,20250528,20250728,2025,40,20,20,0.14598375726814147,-0.03370925614046841,0.053564991275974555,0.10152339682149575,0.17969301340860988,0.09241876599216692,0.75,0,0.14598375726814147
base_nearhigh,baseline,KOSPI,20250528,20250728,2025,40,20,20,0.06548656144964994,-0.11420645195895994,-0.026932204542516977,0.021026201003004223,0.17969301340860988,0.09241876599216692,0.75,0,0.06548656144964994
quiet_strength_rs5,quiet_strength,KOSPI,20250528,20250728,2025,40,20,20,0.07031586500537249,-0.1093771484032374,-0.022102900986794433,0.025855504558726768,0.17969301340860988,0.09241876599216692,0.75,0,0.07031586500537249
quiet_strength_rs20,quiet_strength,KOSPI,20250528,20250728,2025,40,20,20,0.0797064535761322,-0.09998655983247769,-0.012712312416034724,0.035246093129486476,0.17969301340860988,0.09241876599216692,0.8,0,0.0797064535761322
quiet_strength_accelerate,quiet_strength,KOSPI,20250528,20250728,2025,40,20,20,0.05041885089645156,-0.1292741625121583,-0.04199991509571536,0.005958490449805842,0.17969301340860988,0.09241876599216692,0.6,0,0.05041885089645156
quiet_strength_steady,quiet_strength,KOSPI,20250528,20250728,2025,40,20,20,0.10408723605382852,-0.07560577735478136,0.011668470061661607,0.05962687560718281,0.17969301340860988,0.09241876599216692,0.9,0,0.10408723605382852
quiet_strength_clv,quiet_strength,KOSPI,20250528,20250728,2025,40,20,20,0.09949400855021934,-0.08019900485839054,0.007075242558052419,0.05503364810357362,0.17969301340860988,0.09241876599216692,0.9,0,0.09949400855021934
squeeze_20,squeeze,KOSPI,20250528,20250728,2025,40,20,20,0.10682218115679543,-0.07287083225181445,0.014403415164628508,0.06236182071014971,0.17969301340860988,0.09241876599216692,0.75,0,0.10682218115679543
squeeze_60,squeeze,KOSPI,20250528,20250728,2025,40,20,20,0.1318198081020056,-0.04787320530660427,0.03940104210983869,0.08735944765535988,0.17969301340860988,0.09241876599216692,0.8,0,0.1318198081020056
squeeze_volume,squeeze,KOSPI,20250528,20250728,2025,40,20,20,0.11628809578886654,-0.06340491761974335,0.023869329796699618,0.07182773534222081,0.17969301340860988,0.09241876599216692,0.7,0,0.11628809578886654
squeeze_relative,squeeze,KOSPI,20250528,20250728,2025,40,20,20,0.16875043568221165,-0.010942577726398228,0.07633166969004473,0.12429007523556593,0.17969301340860988,0.09241876599216692,0.8,0,0.16875043568221165
squeeze_range,squeeze,KOSPI,20250528,20250728,2025,40,20,20,0.12641737338668996,-0.05327564002191992,0.03399860739452304,0.08195701294004423,0.17969301340860988,0.09241876599216692,0.8,0,0.12641737338668996
pullback_dry,pullback,KOSPI,20250528,20250728,2025,40,20,20,0.09478342177271011,-0.08490959163589977,0.002364655780543193,0.05032306132606439,0.17969301340860988,0.09241876599216692,0.65,0,0.09478342177271011
pullback_quiet,pullback,KOSPI,20250528,20250728,2025,40,20,20,0.08744266611462716,-0.09225034729398272,-0.004976099877539761,0.04298230566798144,0.17969301340860988,0.09241876599216692,0.8,0,0.08744266611462716
pullback_rebound,pullback,KOSPI,20250528,20250728,2025,40,20,20,0.04052902957568969,-0.1391639838329202,-0.051889736416477227,-0.003931330870956026,0.17969301340860988,0.09241876599216692,0.55,0,0.04052902957568969
pullback_high,pullback,KOSPI,20250528,20250728,2025,40,20,20,0.11327778137677891,-0.06641523203183097,0.02085901538461199,0.06881742093013318,0.17969301340860988,0.09241876599216692,0.7,0,0.11327778137677891
pullback_resume,pullback,KOSPI,20250528,20250728,2025,40,20,20,0.06216002811314965,-0.11753298529546023,-0.03025873787901727,0.01769966766650393,0.17969301340860988,0.09241876599216692,0.55,0,0.06216002811314965
volume_clv,volume_sequence,KOSPI,20250528,20250728,2025,40,20,20,0.06510002562209045,-0.11459298778651943,-0.027318740370076464,0.020639665175444737,0.17969301340860988,0.09241876599216692,0.8,0,0.06510002562209045
volume_restart,volume_sequence,KOSPI,20250528,20250728,2025,40,20,20,0.1242302221781578,-0.055462791230452085,0.03181145618599088,0.07976986173151207,0.17969301340860988,0.09241876599216692,0.75,0,0.1242302221781578
volume_quiet_restart,volume_sequence,KOSPI,20250528,20250728,2025,40,20,20,0.12091993997820091,-0.05877307343040897,0.028501173986033995,0.07645957953155519,0.17969301340860988,0.09241876599216692,0.7,0,0.12091993997820091
volume_upvolume,volume_sequence,KOSPI,20250528,20250728,2025,40,20,20,0.08415314872405445,-0.09553986468455543,-0.008265617268112466,0.039692788277408735,0.17969301340860988,0.09241876599216692,0.8,0,0.08415314872405445
volume_hold,volume_sequence,KOSPI,20250528,20250728,2025,40,20,20,0.16690717972473912,-0.012785833683870762,0.0744884137325722,0.1224468192780934,0.17969301340860988,0.09241876599216692,0.75,0,0.16690717972473912
relative_quiet,relative_strength,KOSPI,20250528,20250728,2025,40,20,20,0.09257695584613457,-0.08711605756247531,0.00015818985396764962,0.04811659539948885,0.17969301340860988,0.09241876599216692,0.85,0,0.09257695584613457
relative_persistent,relative_strength,KOSPI,20250528,20250728,2025,40,20,20,0.2240528657111806,0.044359852302570724,0.1316340997190137,0.17959250526453488,0.17969301340860988,0.09241876599216692,0.85,0,0.2240528657111806
relative_accelerate,relative_strength,KOSPI,20250528,20250728,2025,40,20,20,0.006263711025361612,-0.17342930238324827,-0.08615505496680531,-0.038196649421284104,0.17969301340860988,0.09241876599216692,0.55,0,0.006263711025361612
relative_high,relative_strength,KOSPI,20250528,20250728,2025,40,20,20,0.04849723992604771,-0.13119577348256217,-0.04392152606611921,0.0040368794794019905,0.17969301340860988,0.09241876599216692,0.65,0,0.04849723992604771
relative_efficient,relative_strength,KOSPI,20250528,20250728,2025,40,20,20,0.10350702949182948,-0.0761859839167804,0.011088263499662562,0.05904666904518376,0.17969301340860988,0.09241876599216692,0.8,0,0.10350702949182948
recovery_quiet,recovery,KOSPI,20250528,20250728,2025,40,20,20,0.11210615732440884,-0.06758685608420104,0.019687391332241927,0.06764579687776312,0.17969301340860988,0.09241876599216692,0.9,0,0.11210615732440884
recovery_slope,recovery,KOSPI,20250528,20250728,2025,40,20,20,0.1500147861003686,-0.029678227308241267,0.057596020108201695,0.10555442565372289,0.17969301340860988,0.09241876599216692,0.75,0,0.1500147861003686
recovery_rebound,recovery,KOSPI,20250528,20250728,2025,40,20,20,0.08034451783870349,-0.0993484955699064,-0.012074248153463432,0.03588415739205777,0.17969301340860988,0.09241876599216692,0.75,0,0.08034451783870349
recovery_cross,recovery,KOSPI,20250528,20250728,2025,40,20,20,0.10228318002846357,-0.07740983338014631,0.009864414036296648,0.05782281958181785,0.17969301340860988,0.09241876599216692,0.7,0,0.10228318002846357
quiet_gate_steady,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.10258047188372024,-0.07711254152488964,0.010161705891553324,0.058120111437074524,0.17969301340860988,0.09241876599216692,0.9,0,0.10258047188372024
quiet_gate_rs20,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.1152540079416661,-0.06443900546694378,0.02283524194949918,0.07079364749502037,0.17969301340860988,0.09241876599216692,0.9,0,0.1152540079416661
quiet_gate_accelerate,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.0669074677656575,-0.11278554564295239,-0.025511298226509424,0.022447107319011776,0.17969301340860988,0.09241876599216692,0.75,0,0.0669074677656575
quiet_gate_size,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.1491530163157203,-0.03053999709288957,0.05673425032355339,0.10469265586907459,0.17969301340860988,0.09241876599216692,0.95,0,0.1491530163157203
quiet_gate_no_size,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.10351174782410799,-0.07618126558450189,0.011092981831941073,0.059051387377462274,0.17969301340860988,0.09241876599216692,0.9,0,0.10351174782410799
quiet_gate_turn,quiet_gate,KOSPI,20250528,20250728,2025,40,20,20,0.0719925389154708,-0.10770047449313908,-0.020426227076696113,0.027532178468825087,0.17969301340860988,0.09241876599216692,0.85,0,0.0719925389154708
quiet_strength_with_size,share_approx,KOSPI,20250528,20250728,2025,40,20,20,0.1609269534336169,-0.018766059974992977,0.06850818744144999,0.11646659298697118,0.17969301340860988,0.09241876599216692,0.95,0,0.1609269534336169
quiet_strength_with_turn,share_approx,KOSPI,20250528,20250728,2025,40,20,20,0.06531648987012148,-0.1143765235384884,-0.027102276122045438,0.020856129423475762,0.17969301340860988,0.09241876599216692,0.8,0,0.06531648987012148
quiet_strength_no_shares,share_approx,KOSPI,20250528,20250728,2025,40,20,20,0.09257695584613457,-0.08711605756247531,0.00015818985396764962,0.04811659539948885,0.17969301340860988,0.09241876599216692,0.85,0,0.09257695584613457
control_size,posthoc_control,KOSPI,20250528,20250728,2025,40,20,20,0.18428040570058418,0.0045873922919743015,0.09186163970841726,0.13982004525393846,0.17969301340860988,0.09241876599216692,1.0,0,0.18428040570058418
control_amount,posthoc_control,KOSPI,20250528,20250728,2025,40,20,20,0.23182568910280735,0.05213267569419747,0.13940692311064043,0.18736532865616162,0.17969301340860988,0.09241876599216692,1.0,0,0.23182568910280735
control_quiet_size,posthoc_control,KOSPI,20250528,20250728,2025,40,20,20,0.1391666255175995,-0.040526387891010374,0.04674785952543259,0.09470626507095378,0.17969301340860988,0.09241876599216692,0.95,0,0.1391666255175995
control_rs20_size,posthoc_control,KOSPI,20250528,20250728,2025,40,20,20,0.26841293137250494,0.08871991796389506,0.17599416538033802,0.2239525709258592,0.17969301340860988,0.09241876599216692,0.85,0,0.26841293137250494
base_quiet,baseline,KOSPI,20250528,20250826,2025,60,20,20,0.03482143757624556,-0.13378594892104922,-0.03944060459990309,0.0,0.1686073864972948,0.07426204217614865,0.65,0,0.03482143757624556
base_quiet_turn,baseline,KOSPI,20250528,20250826,2025,60,20,20,0.021765598885727044,-0.14684178761156774,-0.05249644329042161,-0.013055838690518518,0.1686073864972948,0.07426204217614865,0.5,0,0.021765598885727044
base_relative60,baseline,KOSPI,20250528,20250826,2025,60,20,20,0.1431124973785615,-0.025494889118733294,0.06885045520241284,0.10829105980231593,0.1686073864972948,0.07426204217614865,0.55,0,0.1431124973785615
base_nearhigh,baseline,KOSPI,20250528,20250826,2025,60,20,20,0.007759593847711357,-0.16084779264958343,-0.0665024483284373,-0.027061843728534204,0.1686073864972948,0.07426204217614865,0.55,0,0.007759593847711357
quiet_strength_rs5,quiet_strength,KOSPI,20250528,20250826,2025,60,20,20,0.03534457238211745,-0.13326281411517732,-0.0389174697940312,0.0005231348058718915,0.1686073864972948,0.07426204217614865,0.6,0,0.03534457238211745
quiet_strength_rs20,quiet_strength,KOSPI,20250528,20250826,2025,60,20,20,0.05976351662020778,-0.10884386987708701,-0.014498525555940875,0.024942079043962215,0.1686073864972948,0.07426204217614865,0.75,0,0.05976351662020778
quiet_strength_accelerate,quiet_strength,KOSPI,20250528,20250826,2025,60,20,20,0.01962514930647362,-0.14898223719082115,-0.05463689286967503,-0.015196288269771943,0.1686073864972948,0.07426204217614865,0.6,0,0.01962514930647362
quiet_strength_steady,quiet_strength,KOSPI,20250528,20250826,2025,60,20,20,0.07309680016771963,-0.09551058632957515,-0.0011652420084290183,0.03827536259147407,0.1686073864972948,0.07426204217614865,0.8,0,0.07309680016771963
