name,market,h,year,n,mean_slots,net,net_lo,net_hi,excess_index,excess_index_lo,excess_index_hi,excess_ew,excess_ew_lo,excess_ew_hi,delta_quiet,delta_quiet_lo,delta_quiet_hi
base_quiet_turn,KOSDAQ,20,2024,49,20.0,-0.018533487556103775,-0.03625704085686688,-0.002814862452320283,-0.006597211432287243,-0.026183085407580613,0.012201505199940807,0.0014016395710082792,-0.017063566801190342,0.018837303666582598,-0.009811877560789368,-0.019728565003785854,-0.0008380051536854199
base_quiet_turn,KOSDAQ,20,2025,49,20.0,0.01855291401150258,0.007345414445088243,0.03239583345140792,-0.01068311657877244,-0.03240741377999176,0.00910863899390912,0.006223694135518175,-0.013285302381208267,0.024520836259852345,0.008421597414750029,0.001651243505874482,0.014704160877892489
base_quiet_turn,KOSDAQ,20,2026,31,20.0,-0.0009902666269697568,-0.04051354706917843,0.04038159334431418,0.015902321047557625,-0.023304224237784908,0.06354052824720789,0.018303565545702886,-0.025003151455232877,0.06561903842427573,0.0031607409876031637,-0.013147980612481583,0.017021250590367614
base_quiet_turn,KOSDAQ,40,2024,49,20.0,-0.0288786105439737,-0.05774335443710647,-0.007039844645448041,-0.010121277093002415,-0.04460760575818395,0.020767009120411677,0.004214380796852712,-0.0228385868237057,0.028386673554744175,-0.010538645144712618,-0.01920263622639743,-0.0017708199838443526
base_quiet_turn,KOSDAQ,40,2025,49,20.0,0.049706648572842405,0.028371338173050716,0.0783517250911397,-0.014558053287461892,-0.05474126546769737,0.02973100732733981,0.015665360421517165,-0.018134852385286403,0.044180034718937417,0.01269873223603312,0.0013754064429582664,0.024495376392512144
base_quiet_turn,KOSDAQ,40,2026,27,20.0,-0.02328346874165281,-0.09067297893015526,0.0336206037767512,0.044168833082693766,-0.0306147325989151,0.13172696385538632,0.040470902238,-0.045284472278012036,0.12966761629941442,-0.003544365860699234,-0.045067797584378906,0.02972565564395041
base_quiet_turn,KOSDAQ,60,2024,49,20.0,-0.0355021349121798,-0.06858018934817105,-0.006370769769738626,0.0006242309933664784,-0.03032884216560956,0.028034068280635736,0.017437321605517257,-0.012872390925793117,0.04140913551659208,-0.01285266000563426,-0.020571770301503246,-0.006809811757364478
base_quiet_turn,KOSDAQ,60,2025,49,20.0,0.07695748400079376,0.04452287703356109,0.11341839017976928,-0.027539148411118812,-0.07308348219453624,0.03284382606831137,0.015814848821554855,-0.019662716406004404,0.05379836256897198,-0.004867472224912931,-0.04317469122891751,0.029632735017736504
base_quiet_turn,KOSDAQ,60,2026,23,20.0,-0.05921496952334538,-0.12521914064991677,0.007674766504688667,0.06310825293251307,-0.02126553300893125,0.1463739822999579,0.06002420805799054,-0.03397646537933856,0.1532845971568668,-0.0027077719859217642,-0.03418817418532711,0.028785004150099946
base_quiet_turn,KOSPI,20,2024,49,20.0,0.009155305447651682,-0.0023053782005544926,0.023155136189183162,0.008442242220300536,-0.006592626882038341,0.02182556236398207,0.014647294721997972,-0.0005782039380493083,0.027403802169275807,0.007045802701777661,0.0011052987254465613,0.013120318440949073
base_quiet_turn,KOSPI,20,2025,49,20.0,0.011067196916744404,-0.004067299517082172,0.027365972437760393,-0.047808200475594434,-0.08171646527797628,-0.019408636643370634,-0.009847747302962577,-0.0193176200936968,-0.0007405321802095949,0.0003282025688985192,-0.0057869852147225806,0.007039407242511009
base_quiet_turn,KOSPI,20,2026,31,20.0,-0.005930189994915986,-0.043795171297346204,0.02668596606535702,-0.06118729944002924,-0.16614768768682556,0.047576274646092286,-0.011720551597330283,-0.05092294586794378,0.030006224401993704,0.0030233335587679946,-0.009554978636179335,0.014906930315091077
base_quiet_turn,KOSPI,40,2024,49,20.0,0.015457243686737353,-0.0008047112757398571,0.032570701616041836,0.01534459225794592,-0.009686524589203318,0.038484196296981264,0.02388400330832354,-0.0004030847411004794,0.0457024290346047,0.01746917371912574,0.005686691795427793,0.027738333461293237
base_quiet_turn,KOSPI,40,2025,49,20.0,0.03249867311068313,0.005133933273906081,0.0700053540250984,-0.09861768267128261,-0.16024463519033252,-0.03967458758085081,-0.022387266562755956,-0.041847421289924996,-0.0031463255316369057,0.0017484699027491976,-0.006430076133740438,0.009530737037244733
base_quiet_turn,KOSPI,40,2026,27,20.0,-0.01925787041495899,-0.08836749543006353,0.03923988391538377,-0.11842079338358477,-0.3624153344878295,0.10595882537299128,-0.015938087004125412,-0.09279404924261281,0.06144096156798898,0.007909307782136398,-0.011909999743580792,0.02541885903240157
base_quiet_turn,KOSPI,60,2024,49,20.0,0.016302198406459377,-0.0007787671646348089,0.03631066689535472,0.01958635270368878,-0.011687917785309344,0.04853674083502564,0.029120160004352576,0.0005842376097905519,0.05561529473996267,0.027146633383090382,0.01755686889456067,0.034243440013901984
base_quiet_turn,KOSPI,60,2025,49,20.0,0.0492570998299719,0.009032473772830615,0.09737852573671846,-0.15447209724103447,-0.23272016659170938,-0.06497027682672624,-0.038595016572636406,-0.06156266173977714,-0.015141428137217553,-0.003420482584209606,-0.013927942941943381,0.008241646813111627
base_quiet_turn,KOSPI,60,2026,23,20.0,-0.04333425576752991,-0.11634545299759481,0.02967694146253498,-0.22316511042054216,-0.47809209239856637,0.03176187155748211,-0.029776565722084977,-0.11530503451308526,0.055152218595273264,0.009060057134683368,-0.004769295018412981,0.02295723374036765
base_relative60,KOSDAQ,20,2024,49,19.877551020408163,-0.0702920044228785,-0.09902219042052922,-0.04068896928436544,-0.058355728299061965,-0.07383504370938634,-0.04360270235421174,-0.05035687729576645,-0.07046040668107065,-0.03122953977704231,-0.061570394427564096,-0.0875126229025929,-0.03646232981533221
base_relative60,KOSDAQ,20,2025,49,19.857142857142858,-0.008159634912467715,-0.057978097030931694,0.04571455325193715,-0.03739566550274273,-0.08727833877698397,0.012705300556922915,-0.020488854788452124,-0.07103890154962463,0.028348278657239996,-0.018290951509220263,-0.07671745900892873,0.04071500453893753
