factor,h,cut,n,ic,lo,hi,pos
mom63,5,mkt_KOSDAQ,31,-0.050117345453398264,-0.10229324831758342,-0.0010107275436774016,0.3548387096774194
mom63,20,all_monthly,30,-0.058541311977175395,-0.09339939519082617,-0.026574758220632082,0.4
mom63,20,all_daily_block5,629,-0.03459942384669507,-0.04936125523375154,-0.01830510585811522,0.3863275039745628
mom63,20,year_2024,12,-0.058816272571928174,-0.1205284954019846,-0.002441961676883568,0.5
mom63,20,year_2025,12,-0.05450864256314297,-0.10388727231844593,-0.0023298190145525405,0.3333333333333333
mom63,20,year_2026,6,-0.06605672961573465,-0.12800314439005717,0.014270522790391168,0.3333333333333333
mom63,20,regime_강세,297,-0.018781255591311937,-0.03876389289154253,0.0011278739117491872,0.4444444444444444
mom63,20,regime_조정,56,-0.019522749931639653,-0.05879909553252992,0.02507427181053171,0.5178571428571429
mom63,20,regime_반등,48,-0.008307169301985178,-0.05119662985393135,0.024866316147682834,0.5416666666666666
mom63,20,regime_약세,228,-0.0644429235363353,-0.08832084815270669,-0.0407812141447668,0.24561403508771928
mom63,20,mkt_KOSPI,30,-0.05497611952667733,-0.10285406937409033,-0.010048680707804087,0.36666666666666664
mom63,20,mkt_KOSDAQ,30,-0.06593336131236148,-0.10226154036071484,-0.03199149306170623,0.3333333333333333
mom63,60,all_monthly,29,-0.025416174049184025,-0.05723339770081778,0.006606680560209888,0.3448275862068966
mom63,60,all_daily_block5,589,-0.014291995819825607,-0.030847153589718873,0.0023669523684778423,0.4397283531409168
mom63,60,year_2024,12,-0.043461747347273226,-0.0788572188143824,-0.009684625693274114,0.16666666666666666
mom63,60,year_2025,12,0.016300645546388368,-0.0360292073179942,0.07403524128708588,0.5833333333333334
mom63,60,year_2026,5,-0.08222716516314368,-0.15813563451876872,-0.006318695807518651,0.2
mom63,60,regime_강세,297,-0.0005245422088052769,-0.023401657287974203,0.023963001037027268,0.49158249158249157
mom63,60,regime_조정,56,-0.014191468116935686,-0.0558523242091599,0.043371452315793674,0.4642857142857143
mom63,60,regime_반등,48,-0.035601104685702,-0.08348666501236512,-0.004245618427843784,0.3958333333333333
mom63,60,regime_약세,188,-0.030630964161702225,-0.05034108626444104,-0.007094791682522376,0.3617021276595745
mom63,60,mkt_KOSPI,29,-0.01313739791338277,-0.06340629188019997,0.03090982314438523,0.5862068965517241
mom63,60,mkt_KOSDAQ,29,-0.043418858004818824,-0.0741401000470784,-0.00989851607118833,0.2413793103448276
ret5,5,all_monthly,31,0.018343724341096927,-0.02134209392294965,0.05586654483758252,0.6774193548387096
ret5,5,all_daily_block5,644,0.013977144226878504,8.669666517277763e-05,0.028625026463709253,0.562111801242236
ret5,5,year_2024,12,0.054657382241046874,-0.0018898619301355019,0.11048773234848262,0.6666666666666666
ret5,5,year_2025,12,0.017723166591351768,-0.022978332169124684,0.05673449888735563,0.6666666666666666
ret5,5,year_2026,7,-0.042844447344968443,-0.17464765412425387,0.052670605068078295,0.7142857142857143
ret5,5,regime_강세,297,0.0008295010482700556,-0.01459210784812629,0.01735873686468325,0.5016835016835017
ret5,5,regime_조정,56,0.030779368424257214,-0.0008760317134119996,0.061288815919357455,0.625
ret5,5,regime_반등,60,0.02676957179502607,0.008719905527463155,0.05810896960952909,0.6166666666666667
ret5,5,regime_약세,231,0.023485281953738456,-0.0020866710142648914,0.05782509412271605,0.6103896103896104
ret5,5,mkt_KOSPI,31,0.018873740538639393,-0.027552084320339364,0.06600730607708792,0.6129032258064516
ret5,5,mkt_KOSDAQ,31,0.027324475128427436,-0.007957693620495853,0.060784811417722254,0.5483870967741935
ret5,20,all_monthly,30,0.022875254624440754,-0.01381588887541975,0.05967371415908577,0.6666666666666666
ret5,20,all_daily_block5,629,0.004454353916763571,-0.010336406224003043,0.01812143134560788,0.5119236883942766
ret5,20,year_2024,12,0.049490919360641344,0.006102718277297612,0.10489315782763892,0.75
ret5,20,year_2025,12,0.010717184623328496,-0.03616760750956009,0.0641928470889415,0.6666666666666666
ret5,20,year_2026,6,-0.006039934845735873,-0.12237217217626965,0.07635277685302544,0.5
ret5,20,regime_강세,297,-0.0012985280109722899,-0.01592485966530609,0.014792384831618448,0.49158249158249157
ret5,20,regime_조정,56,0.023672935261226612,-0.014789618411996518,0.05276689175387539,0.625
ret5,20,regime_반등,48,-0.032233245668154935,-0.05945291151148248,-0.004874436719460261,0.2708333333333333
ret5,20,regime_약세,228,0.014951591448885101,-0.016857771819644603,0.04276351414415065,0.5614035087719298
ret5,20,mkt_KOSPI,30,0.021321926102655597,-0.014624459630430367,0.059465669212423224,0.6
ret5,20,mkt_KOSDAQ,30,0.0298548705004271,-0.007504653365177165,0.06557135103183037,0.6333333333333333
ret5,60,all_monthly,29,0.0006292250722763071,-0.022006015540260566,0.02098529951572758,0.5862068965517241
ret5,60,all_daily_block5,589,-0.002705145406574486,-0.015679559866980778,0.01062467415752315,0.49745331069609505
ret5,60,year_2024,12,0.016547383054019336,-0.012340353109751028,0.042332438280677016,0.75
ret5,60,year_2025,12,-0.005392325767195187,-0.03674542517298903,0.026496431405004954,0.5
ret5,60,year_2026,5,-0.023122632069175378,-0.10540351452014556,0.051076601449147385,0.4
ret5,60,regime_강세,297,-0.007238385045613377,-0.022656240400844223,0.009163284435000574,0.4511784511784512
ret5,60,regime_조정,56,0.0179055175597661,-0.0159766025878404,0.04280231044781924,0.5714285714285714
ret5,60,regime_반등,48,-0.019141068034514624,-0.05077177930221793,0.023638165455511694,0.4583333333333333
ret5,60,regime_약세,188,0.002513468065875543,-0.021113645941623686,0.0301307941022871,0.5585106382978723
ret5,60,mkt_KOSPI,29,0.000955747366833115,-0.03153702583304888,0.033269740726596095,0.5172413793103449
ret5,60,mkt_KOSDAQ,29,0.012063845363808619,-0.012901221949438824,0.035245855939802964,0.6206896551724138
upratio63,5,all_monthly,31,0.023978761881205662,-0.005518719174900621,0.050884551324066926,0.6129032258064516
upratio63,5,all_daily_block5,644,0.022300376240334045,0.009738332207096736,0.03657145266996556,0.6149068322981367
upratio63,5,year_2024,12,0.0044641795772579025,-0.043121861499695005,0.055026722764117776,0.4166666666666667
upratio63,5,year_2025,12,0.030936616300498637,-0.018864453105530227,0.07531210159956266,0.6666666666666666
upratio63,5,year_2026,7,0.045504581112042454,0.012797342700230415,0.07626049952895023,0.8571428571428571
upratio63,5,regime_강세,297,0.04482963108475316,0.02522760063377323,0.06452591859405081,0.7003367003367004
upratio63,5,regime_조정,56,0.011820031304233706,-0.015792618116798066,0.040363314807248384,0.6071428571428571
upratio63,5,regime_반등,60,0.053491407380230414,0.022333879429521895,0.08131773915335107,0.8
upratio63,5,regime_약세,231,-0.012226685407997736,-0.03201922242296655,0.009136200771465293,0.4588744588744589
upratio63,5,mkt_KOSPI,31,0.01354561601242478,-0.020778434905283322,0.04491189970953649,0.4838709677419355
upratio63,5,mkt_KOSDAQ,31,0.017918156522177892,-0.014199562718159165,0.04599187417942598,0.5806451612903226
upratio63,20,all_monthly,30,0.02733606791430737,-0.005757569826322489,0.057479475355756815,0.6333333333333333
upratio63,20,all_daily_block5,629,0.03990021045628152,0.025579643240731694,0.056173349301437955,0.6804451510333863
upratio63,20,year_2024,12,0.014886638685807809,-0.026768200412386128,0.05382616856782229,0.5833333333333334
upratio63,20,year_2025,12,0.04613670470823081,-0.00916103986321113,0.09506249173215219,0.75
upratio63,20,year_2026,6,0.014633652783459641,-0.05895650812614328,0.09385994414629674,0.5
upratio63,20,regime_강세,297,0.0675131227733211,0.04715149830577341,0.08560288578330376,0.797979797979798
upratio63,20,regime_조정,56,0.031147881734584,-0.0019570673752304117,0.06809264201397493,0.6785714285714286
upratio63,20,regime_반등,48,0.07798739729275965,0.034798141106713386,0.11684334823012363,0.7708333333333334
upratio63,20,regime_약세,228,-0.0019379014643178065,-0.023747979011770014,0.02020112093155587,0.5087719298245614
upratio63,20,mkt_KOSPI,30,0.028245591236117546,-0.007112982527161937,0.06066725480300115,0.6333333333333333
upratio63,20,mkt_KOSDAQ,30,0.0066427666065712295,-0.028456526311804904,0.0408701623379921,0.4666666666666667
upratio63,60,all_monthly,29,0.07319447123688554,0.04615250628876149,0.10083243473595326,0.7931034482758621
upratio63,60,all_daily_block5,589,0.08009130644284712,0.06574589737974436,0.09689371825562537,0.8098471986417657
upratio63,60,year_2024,12,0.033261589242923086,0.005659064356562494,0.06072862690880788,0.6666666666666666
upratio63,60,year_2025,12,0.11422404666764978,0.06623012847329846,0.15708304111956056,0.9166666666666666
upratio63,60,year_2026,5,0.07056240698856127,-0.009169378095977163,0.13361138542450357,0.8
upratio63,60,regime_강세,297,0.0983750593400101,0.07919197038201353,0.11829212854985142,0.8552188552188552
upratio63,60,regime_조정,56,0.07795875702578432,0.035368096884353495,0.13296750705048432,0.6785714285714286
upratio63,60,regime_반등,48,0.07104852732174598,0.025105526619398678,0.11542090007534543,0.75
upratio63,60,regime_약세,188,0.054150889180671395,0.038822220000469684,0.07515789064221803,0.7925531914893617
upratio63,60,mkt_KOSPI,29,0.08644614676112658,0.053318078313087325,0.11632777307851393,0.896551724137931
upratio63,60,mkt_KOSDAQ,29,0.03210018398205617,0.0021947549764409825,0.06347712343902992,0.5862068965517241
on60,5,all_monthly,31,0.034344120380148814,0.005449474923577343,0.06502081183818265,0.6129032258064516
on60,5,all_daily_block5,644,0.04222719246573268,0.028966550163903326,0.05582928340170361,0.6630434782608695
on60,5,year_2024,12,0.02383370154387046,-0.006275526217560011,0.06038205511527482,0.5833333333333334
on60,5,year_2025,12,0.05280949227752086,-0.009072267546702184,0.10747616402731587,0.6666666666666666
on60,5,year_2026,7,0.02070705798970252,-0.03672522525172753,0.08272308003388919,0.5714285714285714
on60,5,regime_강세,297,0.03284336001978549,0.01497958093719818,0.05462805465740045,0.6127946127946128
on60,5,regime_조정,56,0.04505638923789671,-0.01175272787752201,0.09640108025367584,0.6071428571428571
on60,5,regime_반등,60,0.024914485684991213,0.003111469254038524,0.04952145551998583,0.7
on60,5,regime_약세,231,0.05810306096811196,0.03604647795803193,0.07829687872480824,0.7316017316017316
on60,5,mkt_KOSPI,31,0.022602230906855335,-0.016749908038602622,0.06043263945778,0.6129032258064516
on60,5,mkt_KOSDAQ,31,0.032551780735807244,0.0037640874078484488,0.062033124814994046,0.6129032258064516
on60,20,all_monthly,30,0.056049073939021844,0.016890605113622646,0.09644960761130855,0.7333333333333333
on60,20,all_daily_block5,629,0.050249392647894235,0.033601206742438855,0.06742893961623436,0.7472178060413355
on60,20,year_2024,12,0.06664234052088061,0.02596166848672089,0.11231702236088908,0.75
on60,20,year_2025,12,0.02320891244444273,-0.046972642041956975,0.08851032926767279,0.6666666666666666
on60,20,year_2026,6,0.10054286376446255,-0.01125827104461183,0.20766511811185331,0.8333333333333334
on60,20,regime_강세,297,0.03405832716458188,0.012683397854324414,0.05452859134652716,0.7205387205387206
on60,20,regime_조정,56,0.02212626722659614,-0.0414638139521716,0.06885707799377927,0.6071428571428571
on60,20,regime_반등,48,0.049348818621537845,0.01926084790582004,0.09796717815133346,0.7916666666666666
on60,20,regime_약세,228,0.07843741468912918,0.0507717959024675,0.11091261402710906,0.8070175438596491
on60,20,mkt_KOSPI,30,0.043621117939300666,-0.002450622377408936,0.09446023703460223,0.7333333333333333
on60,20,mkt_KOSDAQ,30,0.05410629217209735,0.015410969377018809,0.0903842103982381,0.7333333333333333
on60,60,all_monthly,29,0.050790265342534766,0.012031235477795124,0.09203778554992112,0.7241379310344828
on60,60,all_daily_block5,589,0.05028162389642518,0.031179206662852725,0.06797229922223413,0.6926994906621392
on60,60,year_2024,12,0.07024013531901145,0.025181433457862158,0.11990585693147629,0.9166666666666666
on60,60,year_2025,12,-0.011695600739128962,-0.05573806366858994,0.028492020406052546,0.4166666666666667
on60,60,year_2026,5,0.15407665599498369,0.03857931604756966,0.26181506617836786,1.0
on60,60,regime_강세,297,0.022769231610590707,-0.00127228926238424,0.04764801734248095,0.5858585858585859
on60,60,regime_조정,56,0.053488956835261836,-0.006661091012770821,0.0934813604574549,0.6071428571428571
on60,60,regime_반등,48,0.08449947854902702,0.04126782889704422,0.13769566801508382,0.875
on60,60,regime_약세,188,0.08405350071021828,0.05444198979545901,0.10978814991044004,0.8404255319148937
on60,60,mkt_KOSPI,29,0.038141820387680866,-0.008369112140867694,0.09210515776242481,0.6206896551724138
on60,60,mkt_KOSDAQ,29,0.043936440895137534,0.008204085322692364,0.08429301311021727,0.6206896551724138
size,5,all_monthly,31,0.061599144135844525,0.026812789326547418,0.09824638481316264,0.7741935483870968
size,5,all_daily_block5,644,0.07042693447349917,0.0568953364986631,0.08628401155183589,0.7888198757763976
size,5,year_2024,12,0.026410785999616593,-0.023335984692305817,0.07121643817562867,0.75
size,5,year_2025,12,0.10203008303651546,0.05045563818741339,0.15743754889072,0.8333333333333334
size,5,year_2026,7,0.0526118628253708,-0.016077559425988625,0.13693605951007698,0.7142857142857143
size,5,regime_강세,297,0.08611401099529661,0.07025524397725556,0.10445931117268334,0.8653198653198653
size,5,regime_조정,56,0.07955667205629362,0.03812701441040467,0.11079062955507651,0.7857142857142857
size,5,regime_반등,60,0.0951372585106289,0.08082464117306952,0.12644136083408541,0.9
size,5,regime_약세,231,0.04162630038761988,0.015124474947248936,0.06442046839936676,0.6623376623376623
size,5,mkt_KOSPI,31,0.04911660422325593,0.007112590157898861,0.09255978980175615,0.6774193548387096
size,5,mkt_KOSDAQ,31,0.02854287894291173,-0.006547105010258648,0.06524006754746445,0.5483870967741935
size,20,all_monthly,30,0.10451665502808051,0.06064289468592888,0.14733785025989496,0.8333333333333334
size,20,all_daily_block5,629,0.11072130820803479,0.09118349576631592,0.13033045950178607,0.8410174880763116
size,20,year_2024,12,0.0812375676538429,0.047947817640793866,0.11186948684588428,0.9166666666666666
size,20,year_2025,12,0.13805425696845466,0.04968521611279868,0.20860955702637138,0.8333333333333334
size,20,year_2026,6,0.08399962589580744,-0.025228748667764058,0.18632588795982286,0.6666666666666666
size,20,regime_강세,297,0.15049014997063803,0.1235531513463187,0.1757953143939037,0.9191919191919192
size,20,regime_조정,56,0.07220079787688653,0.006470813987907457,0.11370802013110629,0.7857142857142857
size,20,regime_반등,48,0.11867262012526965,0.0777777764978364,0.16241855173707775,1.0
size,20,regime_약세,228,0.06670437664235002,0.03986542392144314,0.09534899737814904,0.7192982456140351
size,20,mkt_KOSPI,30,0.10714141699491732,0.06016886371097678,0.15289534287609075,0.8333333333333334
size,20,mkt_KOSDAQ,30,0.035300196395481556,-0.009275883228892116,0.0787466143709422,0.6333333333333333
size,60,all_monthly,29,0.16733763510608118,0.128690187520846,0.20928603768746093,0.9310344827586207
size,60,all_daily_block5,589,0.17130262498862517,0.15357897672867474,0.1915748450573796,0.9575551782682513
size,60,year_2024,12,0.12173308727471244,0.09427741855243899,0.1501011610065377,1.0
size,60,year_2025,12,0.22530883934358245,0.1619061110783833,0.28578105490462075,0.9166666666666666
size,60,year_2026,5,0.13765765973136346,0.041903231881481186,0.23551291957702558,0.8
size,60,regime_강세,297,0.18452192253530844,0.1596901331634077,0.2086710403004415,0.9528619528619529
size,60,regime_조정,56,0.21419358991986676,0.18152514645491827,0.2555534393207398,1.0
size,60,regime_반등,48,0.16404481773329063,0.09903092476397857,0.22704632011185702,0.9375
size,60,regime_약세,188,0.1394959725457613,0.11374340118258566,0.17306044228390546,0.9574468085106383
size,60,mkt_KOSPI,29,0.182961502043498,0.13485426123760114,0.2289141089259126,0.896551724137931
size,60,mkt_KOSDAQ,29,0.054877119360476255,0.005172230395811174,0.10277512559704656,0.6206896551724138
amt20,5,all_monthly,31,0.04322425674127491,0.01063993887155921,0.07472083159641614,0.6451612903225806
amt20,5,all_daily_block5,644,0.03301432815610177,0.018948171896532286,0.04625084303765024,0.6164596273291926
amt20,5,year_2024,12,0.05968943373773832,0.01858306346043442,0.10364125363557695,0.8333333333333334
amt20,5,year_2025,12,0.05067753361971495,0.0048877143889384505,0.10346582701892737,0.5833333333333334
amt20,5,year_2026,7,0.00222119295572615,-0.07030219584477038,0.0767988792464949,0.42857142857142855
amt20,5,regime_강세,297,0.011534039587351365,-0.007774646087457449,0.03054994557802341,0.5185185185185185
amt20,5,regime_조정,56,0.038832083379680526,-0.0034833474184672534,0.08230854582332787,0.6071428571428571
amt20,5,regime_반등,60,0.02038093473940542,0.0012907566251339187,0.0382660767298299,0.6
amt20,5,regime_약세,231,0.06250287801497728,0.04176224541211004,0.08399555682137246,0.7489177489177489
amt20,5,mkt_KOSPI,31,0.03081799689909421,-0.01352636949010793,0.0732949945716938,0.5483870967741935
amt20,5,mkt_KOSDAQ,31,0.06380472708352193,0.02089324840775682,0.10515028000662616,0.7096774193548387
amt20,20,all_monthly,30,0.04865002113230842,0.007099508551000994,0.08968093790678108,0.6666666666666666
amt20,20,all_daily_block5,629,0.038874172918928404,0.01778071407283627,0.05690022884176139,0.615262321144674
amt20,20,year_2024,12,0.06364918575061759,0.015365111118565178,0.11527625513718527,0.6666666666666666
amt20,20,year_2025,12,0.008316604824992462,-0.06384346627802041,0.07364557026246633,0.5833333333333334
amt20,20,year_2026,6,0.09931852451032197,-0.009223771540483166,0.18519775573738403,0.8333333333333334
amt20,20,regime_강세,297,0.006113222443003757,-0.018451708375759216,0.027275343776135455,0.5218855218855218
amt20,20,regime_조정,56,0.042268691875831425,-0.006015286744463489,0.09529934349046591,0.5178571428571429
amt20,20,regime_반등,48,0.03953002239856679,0.00036038796182097626,0.08968469408174018,0.5416666666666666
amt20,20,regime_약세,228,0.08057780649235126,0.05518835698553488,0.11388321609654004,0.7763157894736842
amt20,20,mkt_KOSPI,30,0.015107046164770566,-0.034191285122589836,0.0686027224644372,0.5
amt20,20,mkt_KOSDAQ,30,0.09566096830227329,0.048303633055128636,0.14196973413170796,0.7333333333333333
amt20,60,all_monthly,29,0.028054044912297328,-0.0065789996002883966,0.06906788967264851,0.5517241379310345
amt20,60,all_daily_block5,589,0.01925662677348319,-0.00033527859407647155,0.037674701788944796,0.5585738539898133
amt20,60,year_2024,12,0.057437125855012254,0.024133996261713545,0.087651412594077,0.75
amt20,60,year_2025,12,-0.02698810010158843,-0.07479151700357374,0.02494873858948135,0.3333333333333333
amt20,60,year_2026,5,0.08963579868310736,-0.04410273332388539,0.22883058900511027,0.6
amt20,60,regime_강세,297,-0.005494643034580849,-0.034502970124513525,0.019015021044325967,0.4074074074074074
amt20,60,regime_조정,56,0.009892718474697313,-0.048427655659237824,0.047055268016175766,0.5
amt20,60,regime_반등,48,0.04738675619610333,0.015140256797582881,0.08839389853130344,0.7291666666666666
amt20,60,regime_약세,188,0.05396545541944734,0.030765537794926093,0.07320624519595648,0.7712765957446809
amt20,60,mkt_KOSPI,29,-0.042004651403520346,-0.09210100196662922,0.01727947808361444,0.3793103448275862
amt20,60,mkt_KOSDAQ,29,0.10964075287098496,0.07326051393516422,0.15216292564364492,0.8275862068965517
max5_21,5,all_monthly,31,0.09089592543060968,0.04372736894728253,0.13153126139171806,0.8387096774193549
max5_21,5,all_daily_block5,644,0.0999691928721678,0.08443873796710238,0.11604062532460555,0.8354037267080745
max5_21,5,year_2024,12,0.10509957268210379,0.06446704854576536,0.14328049290296585,0.9166666666666666
max5_21,5,year_2025,12,0.12258988245619107,0.06335785451825453,0.1821629511905484,0.8333333333333334
max5_21,5,year_2026,7,0.012214318098480179,-0.11684878211914909,0.12111368750383414,0.7142857142857143
max5_21,5,regime_강세,297,0.09613583954160847,0.08012961667517553,0.1156559439283658,0.8451178451178452
max5_21,5,regime_조정,56,0.11052316284162475,0.049448630503743804,0.16705704877558256,0.8571428571428571
max5_21,5,regime_반등,60,0.11176934738225643,0.08090733538339606,0.15231594918414304,0.8833333333333333
max5_21,5,regime_약세,231,0.09927427663961895,0.06862343272223466,0.13370172163429023,0.8051948051948052
max5_21,5,mkt_KOSPI,31,0.07812869286786132,0.023215986107557235,0.12307060093436549,0.7096774193548387
max5_21,5,mkt_KOSDAQ,31,0.08095831738494277,0.04575727027226253,0.11689953624775588,0.8064516129032258
max5_21,20,all_monthly,30,0.1489179904822134,0.10676070720128124,0.1947768117269926,0.9333333333333333
max5_21,20,all_daily_block5,629,0.1385125285916425,0.11954095426939035,0.15577590225385274,0.918918918918919
max5_21,20,year_2024,12,0.15336791113085438,0.09878667840666648,0.20798849633991684,1.0
max5_21,20,year_2025,12,0.13228015067901636,0.07176383341967651,0.19527028514220005,0.9166666666666666
max5_21,20,year_2026,6,0.17329382879132538,0.03178751339817113,0.29463800231239706,0.8333333333333334
max5_21,20,regime_강세,297,0.1377186960382007,0.11722971996705366,0.15680389757504493,0.9393939393939394
max5_21,20,regime_조정,56,0.09609963032958313,0.03836171553670881,0.13247730740740604,0.8928571428571429
max5_21,20,regime_반등,48,0.1536119594450026,0.12501729915078938,0.20044508605774208,1.0
max5_21,20,regime_약세,228,0.1467849754779858,0.11760556190078374,0.18478258200344636,0.881578947368421
max5_21,20,mkt_KOSPI,30,0.1331838229342631,0.08570622894666692,0.18389195274829637,0.8333333333333334
max5_21,20,mkt_KOSDAQ,30,0.13139099123611445,0.09931715311292791,0.16545968287137763,0.9333333333333333
max5_21,60,all_monthly,29,0.17355256426387483,0.13991578623108722,0.21006022863577084,0.9655172413793104
max5_21,60,all_daily_block5,589,0.16667084871474536,0.14857911646782462,0.18211121861395055,0.9745331069609507
max5_21,60,year_2024,12,0.16990607744674657,0.1329176707359406,0.2045714076492209,1.0
max5_21,60,year_2025,12,0.1458379034809038,0.09504579229153158,0.19975814079566492,0.9166666666666666
max5_21,60,year_2026,5,0.24881931850411299,0.12146173496637236,0.35316565581350234,1.0
max5_21,60,regime_강세,297,0.14646699403471344,0.12346489854080307,0.16766492222516366,0.9629629629629629
max5_21,60,regime_조정,56,0.18120065949355996,0.13406645570405287,0.21863200389991613,0.9642857142857143
max5_21,60,regime_반등,48,0.19680453219080044,0.18426845759776198,0.21846265265012652,1.0
max5_21,60,regime_약세,188,0.18656690525466668,0.15483924502163532,0.21489970843692563,0.9893617021276596
max5_21,60,mkt_KOSPI,29,0.12428018453537748,0.07598347182033809,0.1791434937862552,0.8275862068965517
max5_21,60,mkt_KOSDAQ,29,0.1454333573571705,0.12061762896146307,0.17130877960654087,0.9655172413793104
bbw20,5,all_monthly,31,0.0759565536958827,0.027711885978624753,0.1191229098340185,0.7741935483870968
bbw20,5,all_daily_block5,644,0.08969763259711583,0.07140934444581012,0.10752972246266268,0.7950310559006211
bbw20,5,year_2024,12,0.07780701004282752,0.008579156935081211,0.14445996693290045,0.75
bbw20,5,year_2025,12,0.10675173100954878,0.0580811558076648,0.1562565908358912,0.8333333333333334
bbw20,5,year_2026,7,0.019992610277692422,-0.1030496426690723,0.1302330825027436,0.7142857142857143
bbw20,5,regime_강세,297,0.08624841024207473,0.06853260587178026,0.10610815969496344,0.8451178451178452
bbw20,5,regime_조정,56,0.10006845792680144,0.040334703562180024,0.14310149741042516,0.8214285714285714
bbw20,5,regime_반등,60,0.09372166238938268,0.056043945573373624,0.13832187387213266,0.7833333333333333
bbw20,5,regime_약세,231,0.0905730050362881,0.051080131898663755,0.1305491666151094,0.7272727272727273
bbw20,5,mkt_KOSPI,31,0.06874794736392431,0.01149022129920707,0.114434081777657,0.7096774193548387
bbw20,5,mkt_KOSDAQ,31,0.0652498948001479,0.027830753187210924,0.10163501438568119,0.7096774193548387
bbw20,20,all_monthly,30,0.13827154737186093,0.0968586014146083,0.1829120100742851,0.8333333333333334
bbw20,20,all_daily_block5,629,0.128047711490868,0.1080330027688684,0.14719045071957498,0.8791732909379968
bbw20,20,year_2024,12,0.1330089709176457,0.06762078904086047,0.1983364661233864,0.75
bbw20,20,year_2025,12,0.1250739473162249,0.06511787710996798,0.1876932113601324,0.9166666666666666
bbw20,20,year_2026,6,0.17519190039156332,0.05984853882285892,0.2826842123655522,0.8333333333333334
bbw20,20,regime_강세,297,0.12325827490256056,0.0996571827642591,0.14335611932152603,0.9057239057239057
bbw20,20,regime_조정,56,0.11140227714718035,0.06679753109667771,0.1432233825575208,0.9285714285714286
bbw20,20,regime_반등,48,0.14498902674171427,0.10312806421674083,0.20461375912414562,0.9583333333333334
bbw20,20,regime_약세,228,0.13480834244671538,0.10060170051670352,0.18053712537089506,0.8157894736842105
bbw20,20,mkt_KOSPI,30,0.1301210986148348,0.08559779184296874,0.17928759733598557,0.8
bbw20,20,mkt_KOSDAQ,30,0.1175152397677973,0.08410169796253877,0.1527415243568979,0.8333333333333334
bbw20,60,all_monthly,29,0.17394477734615882,0.14345521660233163,0.20779638703108225,0.9655172413793104
bbw20,60,all_daily_block5,589,0.16870262558727878,0.15170168245317484,0.18519047368591168,0.9626485568760611
bbw20,60,year_2024,12,0.16661050697194466,0.12449742611332314,0.20651976357099922,1.0
bbw20,60,year_2025,12,0.1531748653728507,0.10931983349736236,0.19595686163510645,0.9166666666666666
bbw20,60,year_2026,5,0.2413948149802124,0.13273862006206052,0.3376533569510122,1.0
bbw20,60,regime_강세,297,0.1505767924211097,0.1288719662550923,0.17047342561302453,0.9932659932659933
bbw20,60,regime_조정,56,0.1994608876860937,0.15841411544118578,0.23049696088231034,0.9821428571428571
bbw20,60,regime_반등,48,0.19505272832718254,0.1682580769705995,0.23528566863249328,1.0
bbw20,60,regime_약세,188,0.18144786410484898,0.14597985935551921,0.21204880011005864,0.898936170212766
bbw20,60,mkt_KOSPI,29,0.12163725797376969,0.078212668490672,0.16884846388749822,0.8620689655172413
bbw20,60,mkt_KOSDAQ,29,0.14891188576443604,0.1238474734596306,0.17377144988462287,0.9655172413793104
sma20gap,5,all_monthly,31,-0.05261794375264866,-0.09124438620577144,-0.018403395139384892,0.2903225806451613
sma20gap,5,all_daily_block5,644,-0.02192841148695352,-0.03880208652863386,-0.005500010476194822,0.4301242236024845
sma20gap,5,year_2024,12,-0.055261164987813145,-0.13218785242934605,0.017413306482331508,0.4166666666666667
sma20gap,5,year_2025,12,-0.06510962896920126,-0.11749021646314264,-0.010692635783816974,0.25
sma20gap,5,year_2026,7,-0.026672389835419384,-0.05834364175224386,0.023717503125787336,0.14285714285714285
sma20gap,5,regime_강세,297,-0.011024908053225261,-0.02948612903482537,0.007692759720025009,0.45454545454545453
sma20gap,5,regime_조정,56,-0.029589612655875296,-0.06798743900836733,0.0036167361758134096,0.4642857142857143
sma20gap,5,regime_반등,60,-0.03574523924305898,-0.07142223424832146,-0.014279543222441633,0.36666666666666664
sma20gap,5,regime_약세,231,-0.030501154296439865,-0.06806278093227454,0.005365379094512877,0.4069264069264069
sma20gap,5,mkt_KOSPI,31,-0.05183107809049263,-0.09428055830504405,-0.01327383496685637,0.3870967741935484
sma20gap,5,mkt_KOSDAQ,31,-0.05902837344691438,-0.09915704158223147,-0.024017629154194503,0.2903225806451613
sma20gap,20,all_monthly,30,-0.048706092234497914,-0.08252343511016053,-0.012237219702914956,0.3
sma20gap,20,all_daily_block5,629,-0.014621755596389079,-0.031574232238380184,0.0034119688134180855,0.4769475357710652
sma20gap,20,year_2024,12,-0.0629406550285434,-0.1238734932862889,-0.005793998950119751,0.16666666666666666
sma20gap,20,year_2025,12,-0.047257905742046045,-0.0930662539078636,-0.003559309402584077,0.4166666666666667
sma20gap,20,year_2026,6,-0.0231333396313107,-0.10803832013923835,0.09357314364496272,0.3333333333333333
sma20gap,20,regime_강세,297,-0.008566813777483246,-0.027665109458364937,0.010826179993576284,0.5286195286195287
sma20gap,20,regime_조정,56,-0.00033411146751801936,-0.04117382266631494,0.04124915442413343,0.6071428571428571
sma20gap,20,regime_반등,48,-0.003171771151464562,-0.04485240718586069,0.03778523687229456,0.4791666666666667
sma20gap,20,regime_약세,228,-0.028428882985810956,-0.06481697672379039,0.010921362639699738,0.37719298245614036
