rcept_no,rcept_dt,ticker,corp_name,market,event_type,report_nm,corr,ext,trust,cancel,sub,dt,t,j,ok_t,ex5,raw5,exm5,ex20,raw20,exm20,ex60,raw60,exm60,pre20,react,year,regime,size_q,quiet_q,rsi
20250312000843,20250312,042420,네오위즈홀딩스,K,buyback,주요사항보고서(자기주식취득신탁계약체결결정),False,False,True,False,buyback_trust,2025-03-12,415,890,False,0.07048081203508305,0.07283236994219644,0.06706929555741105,0.1733792732076297,0.09768786127167628,0.1525854518035439,0.6146043830380501,0.6647398843930636,0.5557247092767783,-0.03483370937269348,0.07453416149068315,2025,조정,,,37.82860803673014
20260518000267,20260518,042420,네오위즈홀딩스,K,buyback,주요사항보고서(자기주식취득신탁계약체결결정),False,False,True,False,buyback_trust,2026-05-18,703,890,False,0.0024601161216993295,-0.019565217391304346,-0.021783857085419495,0.0864284036787667,-0.04130434782608694,0.0664418688439949,0.2287422066854417,0.04130434782608705,0.19624529686996195,-0.027937346741490454,0.1741801001903408,2026,약세,,,38.31748590717389
20240401000800,20240401,042500,링네트,K,bonus,주요사항보고서(무상증자결정),False,False,False,False,bonus,2024-04-01,188,891,True,0.12528599605522672,0.09333333333333327,0.11931933699277121,0.38128357451129724,0.35323076923076924,0.3631274610509803,0.09808931494037876,0.017846153846153845,0.052167485906585494,0.1486172843508684,-0.006114169805853442,2024,강세,소,하위50,74.88425078792771
20250825000020,20250825,042500,링네트,K,bonus,주요사항보고서(무상증자결정),False,False,False,False,bonus,2025-08-25,527,891,False,0.02470815655361136,0.009954058192955584,0.015751617674037058,-0.006840983659442301,0.02475752935171016,-0.0477365247307808,0.034959492564070604,-0.0033180193976518613,-0.024625277250385255,0.05862873100043686,0.05426095466778946,2025,약세,,,68.04279030411138
20250721000075,20250721,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2025-07-21,503,891,False,-0.008425045559644295,-0.03539137173856888,-0.01779842587573211,0.011174456947513067,-0.06070782743477132,-0.002605984010320802,0.013344566880665654,-0.032549728752260365,-0.05921064457536976,-0.06757418191611597,0.0009691317216523609,2025,강세,,,53.45663584895336
20251001000103,20251001,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2025-10-01,554,891,False,-0.030571267463095575,-0.033205619412515985,-0.04632536074420971,-0.024452396443287783,-0.05747126436781613,-0.06196857319285726,-0.013530377668308669,-0.03448275862068961,-0.08508645187121262,-0.042879993709556086,0.011433525602462913,2025,강세,,,44.92465513082085
20251202000086,20251202,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2025-12-02,593,891,False,0.005748443402711856,-0.007444168734491274,-0.007347344991017461,-0.0413241832092639,-0.05955334987593053,-0.0836939469543285,-0.10390438591520879,-0.08188585607940446,-0.21930069819678896,0.07135127046023615,-0.01177224536424304,2025,강세,,,67.02960075769437
20260106000345,20260106,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2026-01-06,615,891,False,-0.020069929260301267,-0.021164021164021163,-0.03082022159007044,-0.07396872219881079,0.021164021164021163,-0.11993320557683698,0.06481481481481488,0.06481481481481488,-0.01237706827853391,-0.06129384922521153,0.014602856882904192,2026,강세,,,32.38964514067848
20260212001303,20260212,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2026-02-12,642,891,True,-0.020022241358890858,0.007623888182973326,-0.03880280596423291,0.025305951210800703,-0.03939008894536211,-0.026878652991636352,0.3544216270157009,0.27318932655654393,0.2487719164066231,-0.05540197857470086,0.007407407407407418,2026,강세,소,상위20,58.52343527434723
20260629000071,20260629,042500,링네트,K,buyback_sell,주요사항보고서(자기주식처분결정),False,False,False,False,buyback_sell,2026-06-29,731,891,True,0.05219145875004383,0.02111801242236022,0.05431596706948258,0.16583262629874518,-0.006211180124223614,0.1649757833319263,,,,0.07818929502720795,-0.004115398900164102,2026,약세,소,하위50,43.534125761647374
20230825000572,20230825,042500,링네트,K,buyback,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),False,True,True,False,buyback_trust,2023-08-25,43,891,False,0.0070374747792234515,0.012925170068027292,-0.003194607995389757,-0.009101279686569097,-0.06904761904761902,-0.018962594406634448,0.0668540924456788,-0.01632653061224487,0.05602862204390645,0.04247323134001024,-0.031192186177299575,2023,반등,,,50.801183046233625
20231004000183,20231004,042500,링네트,K,buyback,주요사항보고서(자기주식취득신탁계약체결결정),False,False,True,False,buyback_trust,2023-10-04,67,891,False,-0.04611815324910884,-0.02258874148440304,-0.05243286682810077,-0.013544829938846537,-0.024740050197203267,-0.017554251682995126,0.026819518009625343,0.06884187880960924,-0.011344967592111788,0.014230094962537354,0.04258085245582377,2023,약세,,,31.492709297085327
20231116000308,20231116,042500,링네트,K,buyback,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),False,True,True,False,buyback_trust,2023-11-16,97,891,False,-0.0086244731338041,0.006889424733034888,-0.019678914299364657,0.010147093894130599,0.02824664140544275,-0.005808737020976364,0.13833821097794452,0.1756803306923871,0.09294571970405668,0.059951109875580944,0.02844329594342121,2023,반등,,,70.01184602478642
20240819000136,20240819,042500,링네트,K,buyback,주요사항보고서(자기주식취득신탁계약체결결정),False,False,True,False,buyback_trust,2024-08-19,282,891,True,-0.022653968750328546,-0.04890959136142281,-0.023889380093745707,-0.08592145395671896,-0.1378361211094643,-0.09184849908917915,-0.07831703688886532,-0.21024772390429813,-0.09700949312451229,0.014775992323029119,-0.004528087209883402,2024,약세,소,50~80,47.54320410915572
20241002000201,20241002,042500,링네트,K,buyback,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),False,True,True,False,buyback_trust,2024-10-02,310,891,False,-0.01309380312696129,-0.012484700122398995,-0.022188976481357654,0.0122443513197657,-0.023011015911872712,-0.0016564759082556627,0.09987532981658576,-0.022031823745410017,0.056477413117379166,-0.03604611418234166,0.011329187362442594,2024,반등,,,46.04292236342783
20250616000092,20250616,042500,링네트,K,buyback,주요사항보고서(자기주식취득신탁계약해지결정),False,False,True,False,buyback_trust,2025-06-16,478,891,False,0.04097828417023075,0.05621224060940366,0.02577465131711778,0.023200468482998282,0.04938271604938271,0.0026966440363570786,0.10202416564566269,0.08536905700026276,0.05422949830241214,-0.012483554251033646,0.01696058709528281,2025,강세,,,64.1243562236624
20260708000105,20260708,042510,라온시큐어,K,buyback,주요사항보고서(자기주식취득신탁계약체결결정),False,False,True,False,buyback_trust,2026-07-08,738,892,True,0.06775372806312263,0.07344632768361592,0.06132904258878191,0.09668588735511663,0.13276836158192085,0.08865868225279785,,,,-0.04378600511792663,0.02946948682385575,2026,약세,소,하위50,36.69857234664137
