cut,key,metric,n,mean,lo,hi,pos
type_quiet,"('bonus', '상위20')",ex5,12,0.03287460238144009,0.006392753590848841,0.05748961065005234,0.8333333333333334
type_quiet,"('bonus', '상위20')",ex20,12,0.044271508041368424,0.0042950589730839294,0.07982044340155078,0.8333333333333334
type_quiet,"('bonus', '상위20')",ex60,12,0.08476543517539263,0.012389263794764273,0.158443485040251,0.8333333333333334
type_quiet,"('bonus', '상위20')",raw20,12,0.021100261246482732,-0.009731083887300915,0.05772710757440818,0.75
type_quiet,"('bonus', '상위20')",exm20,12,0.02539926336413798,-0.014040858074218348,0.05933925525120242,0.5833333333333334
type_quiet,"('bonus', '상위20')",exm60,12,0.04209406246474608,-0.031273089165248735,0.11765725741928088,0.5
type_quiet,"('buyback_direct', '하위50')",pre20,64,0.08827844873695428,0.015860285986021027,0.15924917770592906,0.5625
type_quiet,"('buyback_direct', '하위50')",react,64,0.058918936934743066,0.03283598076964464,0.08584116216493617,0.703125
type_quiet,"('buyback_direct', '하위50')",ex5,63,-0.005526575253482875,-0.026388854581597277,0.018824401156406448,0.4375
type_quiet,"('buyback_direct', '하위50')",ex20,61,0.01977616408752565,-0.02896544558804193,0.07501775519412231,0.484375
type_quiet,"('buyback_direct', '하위50')",ex60,56,0.07131840981218533,-0.01832648301685058,0.15959161816207448,0.453125
type_quiet,"('buyback_direct', '하위50')",raw20,61,0.01634550598919237,-0.03107972330954607,0.07333697740445831,0.4375
type_quiet,"('buyback_direct', '하위50')",exm20,61,-0.006449915152342533,-0.05391465232271023,0.04740045149940899,0.421875
type_quiet,"('buyback_direct', '하위50')",exm60,56,0.012083087083808815,-0.07791941726580143,0.09912879267095465,0.40625
type_quiet,"('buyback_direct', '50~80')",pre20,142,0.023293214287332057,0.00324226764050308,0.04302302675259262,0.5422535211267606
type_quiet,"('buyback_direct', '50~80')",react,142,0.05194712908469319,0.04066005105485043,0.06300265926509878,0.8309859154929577
type_quiet,"('buyback_direct', '50~80')",ex5,142,0.010163711277978668,0.0011819134273573448,0.01918298134224502,0.5845070422535211
type_quiet,"('buyback_direct', '50~80')",ex20,139,0.03307094198448637,0.014116709942762663,0.05048405772254117,0.5563380281690141
type_quiet,"('buyback_direct', '50~80')",ex60,130,0.07326532458908161,0.031353586707431366,0.12615647359150203,0.5352112676056338
type_quiet,"('buyback_direct', '50~80')",raw20,139,0.0027899699432304055,-0.01743799604997797,0.02252222880855937,0.4084507042253521
type_quiet,"('buyback_direct', '50~80')",exm20,139,0.009461059759243438,-0.008913662831207033,0.027589760689133044,0.44366197183098594
type_quiet,"('buyback_direct', '50~80')",exm60,130,0.018456303611725643,-0.02543517045490278,0.070886649352248,0.4154929577464789
type_quiet,"('buyback_direct', '상위20')",pre20,143,0.005572979630108371,-0.009873100673918623,0.022500275674274525,0.5104895104895105
type_quiet,"('buyback_direct', '상위20')",react,143,0.04190189252071709,0.033061682701192405,0.053091290160764366,0.8391608391608392
type_quiet,"('buyback_direct', '상위20')",ex5,142,0.021647273490667533,0.012525038238963736,0.0316297958581153,0.6433566433566433
type_quiet,"('buyback_direct', '상위20')",ex20,138,0.0413774284837867,0.02357754279212422,0.060071162442005506,0.6083916083916084
type_quiet,"('buyback_direct', '상위20')",ex60,128,0.09669463442073922,0.069152129500291,0.1242148857162854,0.5944055944055944
type_quiet,"('buyback_direct', '상위20')",raw20,138,0.010813596251717754,-0.0064156798308566175,0.02911632115918294,0.45454545454545453
type_quiet,"('buyback_direct', '상위20')",exm20,138,0.01730230998061789,-0.001281527124190499,0.036952305758913014,0.5244755244755245
type_quiet,"('buyback_direct', '상위20')",exm60,128,0.04061917602231245,0.012758852605579876,0.06763681178588886,0.5104895104895105
type_quiet,"('buyback_sell', '하위50')",pre20,430,0.12979715218231475,0.09728918849300083,0.16012567396366947,0.6604651162790698
type_quiet,"('buyback_sell', '하위50')",react,430,0.001838811187425073,-0.00468626515505979,0.00862399961930017,0.4441860465116279
type_quiet,"('buyback_sell', '하위50')",ex5,429,0.004742672280221653,-0.00557494633348801,0.01475921850326116,0.45813953488372094
type_quiet,"('buyback_sell', '하위50')",ex20,421,0.017148520658135,-0.0019129509345316054,0.03766179291457167,0.42790697674418604
type_quiet,"('buyback_sell', '하위50')",ex60,408,0.06355994339014055,0.028095430272449422,0.10333016332203905,0.4372093023255814
type_quiet,"('buyback_sell', '하위50')",raw20,421,-0.007567552374135872,-0.02707661843029653,0.014129357893783277,0.3627906976744186
type_quiet,"('buyback_sell', '하위50')",exm20,421,-0.011018976591750705,-0.02992115292181536,0.008939451216812338,0.32790697674418606
type_quiet,"('buyback_sell', '하위50')",exm60,408,0.0002810054838929554,-0.0351641512979067,0.03991251248359223,0.36046511627906974
type_quiet,"('buyback_sell', '50~80')",pre20,313,0.015725126653048378,0.0008655384789968872,0.031585366730258885,0.48562300319488816
type_quiet,"('buyback_sell', '50~80')",react,313,0.0030275050535245643,-0.0020157666894166804,0.0083087100545843,0.4792332268370607
type_quiet,"('buyback_sell', '50~80')",ex5,312,0.014567909677591565,0.006464025794921569,0.022801407420774973,0.549520766773163
type_quiet,"('buyback_sell', '50~80')",ex20,308,0.03899903977437997,0.02137767016898252,0.05874139805224411,0.5239616613418531
type_quiet,"('buyback_sell', '50~80')",ex60,301,0.11761401955742659,0.0700518735734823,0.16727213136227967,0.5143769968051118
type_quiet,"('buyback_sell', '50~80')",raw20,308,0.02442224155838103,0.006291037333103738,0.042616320787534384,0.4984025559105431
type_quiet,"('buyback_sell', '50~80')",exm20,308,0.009573884417552171,-0.008259029201143946,0.029493865160383884,0.41214057507987223
type_quiet,"('buyback_sell', '50~80')",exm60,301,0.052148838634260446,0.004046571793599416,0.10210592806619039,0.4281150159744409
type_quiet,"('buyback_sell', '상위20')",pre20,164,0.005870809947765558,-0.007342533026742276,0.018506245712707807,0.47560975609756095
type_quiet,"('buyback_sell', '상위20')",react,164,0.004322886027421854,-0.003705141208335,0.01198742047241378,0.4878048780487805
type_quiet,"('buyback_sell', '상위20')",ex5,164,0.008448901619494936,0.001233675326917714,0.016073556353045866,0.5182926829268293
type_quiet,"('buyback_sell', '상위20')",ex20,164,0.02890334796041638,0.015405573640866185,0.042849033016882254,0.573170731707317
type_quiet,"('buyback_sell', '상위20')",ex60,160,0.07651775579867101,0.049732180038526835,0.10246869842827934,0.5975609756097561
type_quiet,"('buyback_sell', '상위20')",raw20,164,0.014327914341314427,-0.0020088569528150606,0.031211469683355676,0.4695121951219512
type_quiet,"('buyback_sell', '상위20')",exm20,164,-0.0007952263531538962,-0.01583688220294003,0.013966024462632232,0.45121951219512196
type_quiet,"('buyback_sell', '상위20')",exm60,160,0.010780851737340771,-0.018703314898244276,0.03859398823299087,0.4451219512195122
type_quiet,"('buyback_trust', '하위50')",pre20,264,0.005480483439019658,-0.015077512213044784,0.02671733060559282,0.4659090909090909
type_quiet,"('buyback_trust', '하위50')",react,264,0.016576323549922764,0.009774028483837589,0.0241096645096908,0.5909090909090909
type_quiet,"('buyback_trust', '하위50')",ex5,262,0.006158615262191026,-0.0026564313015768437,0.015576558550891496,0.49242424242424243
type_quiet,"('buyback_trust', '하위50')",ex20,257,0.02839800505188076,0.010037753010533104,0.05051349948636245,0.5075757575757576
type_quiet,"('buyback_trust', '하위50')",ex60,236,0.05911191294166296,0.02443402463043722,0.09525600643925672,0.45454545454545453
type_quiet,"('buyback_trust', '하위50')",raw20,257,0.007994929211569022,-0.013568146003789104,0.03275411656852525,0.44696969696969696
type_quiet,"('buyback_trust', '하위50')",exm20,257,0.006488180706577313,-0.012242380767110603,0.028867717075068963,0.4318181818181818
type_quiet,"('buyback_trust', '하위50')",exm60,236,0.010636946557382046,-0.022618462376990653,0.04630309958994992,0.3712121212121212
type_quiet,"('buyback_trust', '50~80')",pre20,263,0.01488416205678284,0.0006059845381473625,0.028619767191708792,0.5513307984790875
type_quiet,"('buyback_trust', '50~80')",react,263,0.022739365183117043,0.017024515949859917,0.028830762910620426,0.6692015209125475
type_quiet,"('buyback_trust', '50~80')",ex5,263,0.019161746919017765,0.011661521888207708,0.027229462938100593,0.5817490494296578
type_quiet,"('buyback_trust', '50~80')",ex20,257,0.026365081444027202,0.013624891712655119,0.039798192935012994,0.5741444866920152
type_quiet,"('buyback_trust', '50~80')",ex60,245,0.08485683403760617,0.05210195331533171,0.11747984457895844,0.5779467680608364
type_quiet,"('buyback_trust', '50~80')",raw20,257,-0.0026271143757520565,-0.017810361883923712,0.012347508377195074,0.4600760456273764
type_quiet,"('buyback_trust', '50~80')",exm20,257,0.004582220681996718,-0.00842823080402098,0.01770800951161501,0.4714828897338403
type_quiet,"('buyback_trust', '50~80')",exm60,245,0.03771816564589414,0.0051466952233462145,0.06967087348821645,0.4600760456273764
type_quiet,"('buyback_trust', '상위20')",pre20,283,0.016533396621280238,0.006314712613492512,0.026364766602603756,0.5724381625441696
type_quiet,"('buyback_trust', '상위20')",react,283,0.020118044416071925,0.015503042120058609,0.025012994508042175,0.6855123674911661
type_quiet,"('buyback_trust', '상위20')",ex5,282,0.019311727968410904,0.01395819018627659,0.024528833665962806,0.6501766784452296
type_quiet,"('buyback_trust', '상위20')",ex20,277,0.043009961323143796,0.033946688443618936,0.05254569417133271,0.6643109540636042
type_quiet,"('buyback_trust', '상위20')",ex60,256,0.09015951846897716,0.07029751414527227,0.11089210233889162,0.6360424028268551
type_quiet,"('buyback_trust', '상위20')",raw20,277,0.020665641434102846,0.009930870936426557,0.03020293269945505,0.5159010600706714
type_quiet,"('buyback_trust', '상위20')",exm20,277,0.019923237199100233,0.010392058107269979,0.02979018033210626,0.5406360424028268
type_quiet,"('buyback_trust', '상위20')",exm60,256,0.03812173228312771,0.018971514782729872,0.05938254159275048,0.49823321554770317
type_quiet,"('bw', '하위50')",pre20,52,0.10997812943406907,0.03858843599138063,0.20372100396674464,0.5961538461538461
type_quiet,"('bw', '하위50')",react,52,0.08285911471471596,0.03354813855328578,0.13937711871793013,0.6730769230769231
type_quiet,"('bw', '하위50')",ex5,52,0.02447896300878761,-0.004196849340326543,0.056904069505680346,0.5192307692307693
type_quiet,"('bw', '하위50')",ex20,51,0.06700699281527052,-0.019398698250599596,0.17826841029671484,0.4230769230769231
type_quiet,"('bw', '하위50')",ex60,49,0.08474209339237498,-0.037279477114698575,0.21916044283243838,0.46153846153846156
type_quiet,"('bw', '하위50')",raw20,51,0.026029633164775284,-0.06127344914140127,0.13486858466129945,0.34615384615384615
type_quiet,"('bw', '하위50')",exm20,51,0.04218031556251465,-0.043541569701097974,0.15362241586310582,0.38461538461538464
type_quiet,"('bw', '하위50')",exm60,49,0.029754184739417412,-0.09245031655423781,0.16403916956693437,0.36538461538461536
type_quiet,"('bw', '50~80')",pre20,14,-0.04422854717531761,-0.10571961578757484,0.014928816911514204,0.2857142857142857
type_quiet,"('bw', '50~80')",react,14,-0.007390202567322959,-0.04264456318892609,0.030382882289527773,0.2857142857142857
type_quiet,"('bw', '50~80')",ex5,14,-0.02655533845927501,-0.046252249494887314,-0.008546598608103733,0.35714285714285715
type_quiet,"('bw', '50~80')",ex20,14,-0.029502908268804844,-0.05015171740457205,-0.008994957049830275,0.21428571428571427
type_quiet,"('bw', '50~80')",ex60,13,-0.004462942988183876,-0.07117483326378106,0.05643206805494338,0.42857142857142855
type_quiet,"('bw', '50~80')",raw20,14,-0.06868726997888949,-0.1043159266298215,-0.03147047202957188,0.07142857142857142
type_quiet,"('bw', '50~80')",exm20,14,-0.049107981836754126,-0.06890306822482666,-0.02942818914558149,0.14285714285714285
type_quiet,"('bw', '50~80')",exm60,13,-0.06005521635433411,-0.12873598360136815,0.0013038960220902163,0.35714285714285715
type_quiet,"('bw', '상위20')",pre20,4,,,,0.25
type_quiet,"('bw', '상위20')",react,4,,,,0.5
type_quiet,"('bw', '상위20')",ex5,4,,,,0.25
type_quiet,"('bw', '상위20')",ex20,4,,,,0.25
type_quiet,"('bw', '상위20')",ex60,4,,,,0.25
type_quiet,"('bw', '상위20')",raw20,4,,,,0.25
type_quiet,"('bw', '상위20')",exm20,4,,,,0.25
type_quiet,"('bw', '상위20')",exm60,4,,,,0.25
type_quiet,"('cb', '하위50')",pre20,708,0.1237580871460034,0.09824118091589884,0.1463041877834503,0.6031073446327684
type_quiet,"('cb', '하위50')",react,708,0.03508116631171386,0.02551424951574916,0.045144243264843474,0.5353107344632768
type_quiet,"('cb', '하위50')",ex5,706,0.008911328751820217,-0.0005459586638375186,0.019494408149205125,0.4477401129943503
type_quiet,"('cb', '하위50')",ex20,690,0.011099559435785713,-0.00880807261882966,0.03460735906848864,0.384180790960452
type_quiet,"('cb', '하위50')",ex60,654,-0.01608552983982888,-0.054135432958484074,0.027626516477093254,0.2994350282485876
type_quiet,"('cb', '하위50')",raw20,690,-0.021383960555196903,-0.041228682313226135,0.0015478544374153446,0.3375706214689266
type_quiet,"('cb', '하위50')",exm20,690,-0.014551573572792372,-0.03414177483950188,0.008283879245067464,0.3361581920903955
type_quiet,"('cb', '하위50')",exm60,654,-0.07084768932042754,-0.10854254563193118,-0.02698764378358563,0.24152542372881355
type_quiet,"('cb', '50~80')",pre20,172,-0.006390839937374987,-0.02264445242490792,0.0099418346793719,0.42441860465116277
type_quiet,"('cb', '50~80')",react,172,0.009054372956819578,-0.00076408593427028,0.020083948782503875,0.5058139534883721
type_quiet,"('cb', '50~80')",ex5,172,0.018753333606558252,0.0005364114673929964,0.04519017877754604,0.5
type_quiet,"('cb', '50~80')",ex20,172,0.012486882434505664,-0.020867092705376906,0.05280173617746067,0.37209302325581395
type_quiet,"('cb', '50~80')",ex60,161,-0.022100253022117638,-0.06325439010100042,0.02086840883375181,0.36627906976744184
type_quiet,"('cb', '50~80')",raw20,172,-0.022266215924954154,-0.05719572058098586,0.019828827901007248,0.313953488372093
type_quiet,"('cb', '50~80')",exm20,172,-0.010485141383592455,-0.04382746763161568,0.02980371396343304,0.29069767441860467
type_quiet,"('cb', '50~80')",exm60,161,-0.0740954506032278,-0.1157549456945818,-0.03223670336435921,0.29069767441860467
type_quiet,"('cb', '상위20')",pre20,33,-0.0249484870326555,-0.04216182224663645,-0.006644325331760591,0.30303030303030304
type_quiet,"('cb', '상위20')",react,33,0.005150711054098054,-0.008804318762406746,0.024641360214486298,0.5151515151515151
type_quiet,"('cb', '상위20')",ex5,33,0.007497097653147933,-0.006422225365863561,0.02243748280680728,0.5757575757575758
type_quiet,"('cb', '상위20')",ex20,33,0.020329790642329152,-0.016821112018652766,0.07150921295565466,0.5757575757575758
type_quiet,"('cb', '상위20')",ex60,30,0.054456203691486446,-0.016212311443227687,0.12938124500710196,0.45454545454545453
type_quiet,"('cb', '상위20')",raw20,33,-0.017187199659755684,-0.060770208637218354,0.03792488026616349,0.36363636363636365
type_quiet,"('cb', '상위20')",exm20,33,-0.005294262834839572,-0.04312740800259972,0.04566525228965772,0.36363636363636365
type_quiet,"('cb', '상위20')",exm60,30,0.0010045061759507868,-0.07399991255898605,0.08006996284324516,0.3333333333333333
type_quiet,"('eb', '하위50')",pre20,71,0.08001536113623994,0.02054363562560995,0.14946168686594644,0.5774647887323944
type_quiet,"('eb', '하위50')",react,71,0.0115500574403752,-9.20181602204418e-05,0.023916817929428322,0.5492957746478874
type_quiet,"('eb', '하위50')",ex5,71,-0.0009720056771302161,-0.018453814069086277,0.017808250454280125,0.5070422535211268
type_quiet,"('eb', '하위50')",ex20,70,0.03475964159091913,-0.008826628331307837,0.08605586839672018,0.49295774647887325
type_quiet,"('eb', '하위50')",ex60,70,0.016828687789858632,-0.04143569281348407,0.08798839908858758,0.39436619718309857
type_quiet,"('eb', '하위50')",raw20,70,0.016823696378422407,-0.027544317475522013,0.06879094388533405,0.4647887323943662
type_quiet,"('eb', '하위50')",exm20,70,0.007026737025974621,-0.03560651593176587,0.057727679107166203,0.4084507042253521
type_quiet,"('eb', '하위50')",exm60,70,-0.04806794224873703,-0.10875783261647735,0.023202237720643393,0.323943661971831
type_quiet,"('eb', '50~80')",pre20,45,0.010822460802656125,-0.023578260178734108,0.041730738124591556,0.4444444444444444
type_quiet,"('eb', '50~80')",react,45,0.012646876316669747,-0.003929891645937655,0.02984694803173575,0.5555555555555556
type_quiet,"('eb', '50~80')",ex5,45,0.022001105107697982,-0.002044625635157361,0.04871302541239659,0.6444444444444445
type_quiet,"('eb', '50~80')",ex20,45,0.023692508233177683,-0.007766673933921346,0.05616555046376605,0.5333333333333333
type_quiet,"('eb', '50~80')",ex60,44,0.052195032160106215,-0.018125850485739975,0.13362152408515263,0.4444444444444444
type_quiet,"('eb', '50~80')",raw20,45,0.011329420691411341,-0.02176530949982454,0.04711422644893285,0.4222222222222222
type_quiet,"('eb', '50~80')",exm20,45,-0.004881405349920088,-0.0371122176785437,0.028447884450051482,0.4444444444444444
type_quiet,"('eb', '50~80')",exm60,44,-0.019462474326995605,-0.09212058447679751,0.06775242095401136,0.3111111111111111
type_quiet,"('eb', '상위20')",pre20,25,-0.0002976531067571586,-0.03667922065096396,0.03947253924188573,0.4
type_quiet,"('eb', '상위20')",react,25,0.008906512530383952,-0.010065085361182405,0.03938754744879738,0.4
type_quiet,"('eb', '상위20')",ex5,25,-0.00944546322194071,-0.04380086845237693,0.02065861685672647,0.36
type_quiet,"('eb', '상위20')",ex20,25,0.012707524972287722,-0.02801962650133323,0.05591853011586356,0.48
type_quiet,"('eb', '상위20')",ex60,24,0.005679557088919769,-0.04023746224629659,0.05646835338201152,0.44
type_quiet,"('eb', '상위20')",raw20,25,0.01438276281973092,-0.028496414938536305,0.0627956300665805,0.48
type_quiet,"('eb', '상위20')",exm20,25,-0.01845069867949091,-0.05908902283378027,0.025302363613945413,0.44
type_quiet,"('eb', '상위20')",exm60,24,-0.05605760711448846,-0.10656582371631938,-0.003350977116195177,0.28
type_quiet,"('paid_bonus_mix', '하위50')",pre20,21,-0.014338715742181641,-0.15048595689722497,0.19166855879057315,0.14285714285714285
type_quiet,"('paid_bonus_mix', '하위50')",react,21,-0.0650536461960355,-0.14911899079631927,0.04378630353847549,0.14285714285714285
type_quiet,"('paid_bonus_mix', '하위50')",ex5,21,0.015429295593406086,-0.02783871761692833,0.06058776082286244,0.6666666666666666
type_quiet,"('paid_bonus_mix', '하위50')",ex20,21,0.029583368849419707,-0.055700945032593485,0.12193315549364764,0.5714285714285714
type_quiet,"('paid_bonus_mix', '하위50')",ex60,20,0.11323311379523444,-0.054789492412987015,0.29458838594564835,0.47619047619047616
type_quiet,"('paid_bonus_mix', '하위50')",raw20,21,-0.014250877855922776,-0.1014929623991128,0.08497170738248631,0.42857142857142855
type_quiet,"('paid_bonus_mix', '하위50')",exm20,21,0.0021805014181544417,-0.08219583927797103,0.09498053050061096,0.38095238095238093
type_quiet,"('paid_bonus_mix', '하위50')",exm60,20,0.06524604178323448,-0.10559509393777837,0.25344578349712055,0.42857142857142855
type_quiet,"('paid_bonus_mix', '50~80')",pre20,3,,,,0.0
type_quiet,"('paid_bonus_mix', '50~80')",react,3,,,,0.0
type_quiet,"('paid_bonus_mix', '50~80')",ex5,3,,,,0.6666666666666666
type_quiet,"('paid_bonus_mix', '50~80')",ex20,3,,,,0.6666666666666666
type_quiet,"('paid_bonus_mix', '50~80')",ex60,3,,,,0.6666666666666666
type_quiet,"('paid_bonus_mix', '50~80')",raw20,3,,,,0.3333333333333333
type_quiet,"('paid_bonus_mix', '50~80')",exm20,3,,,,0.6666666666666666
type_quiet,"('paid_bonus_mix', '50~80')",exm60,3,,,,0.6666666666666666
type_quiet,"('paid_in', '하위50')",pre20,456,0.14729655297498032,0.11535600964468214,0.1766546856395761,0.6403508771929824
type_quiet,"('paid_in', '하위50')",react,456,0.02764874294656081,0.011641363289753457,0.0443987282187616,0.5197368421052632
type_quiet,"('paid_in', '하위50')",ex5,453,0.01933578572554485,0.004387886750620402,0.037253784969305086,0.4473684210526316
type_quiet,"('paid_in', '하위50')",ex20,445,0.016496312206725965,-0.009054320171616934,0.047572590000207075,0.3969298245614035
type_quiet,"('paid_in', '하위50')",ex60,423,-0.005924909315793632,-0.05071572593850262,0.04012840361846388,0.31798245614035087
type_quiet,"('paid_in', '하위50')",raw20,445,-0.011552104554087622,-0.03743968746638186,0.02062404938342499,0.34868421052631576
type_quiet,"('paid_in', '하위50')",exm20,445,-0.008856779284643578,-0.03410301261834141,0.021614524123041424,0.3355263157894737
type_quiet,"('paid_in', '하위50')",exm60,423,-0.05965579736729742,-0.10351760866190265,-0.013407348625102745,0.26096491228070173
type_quiet,"('paid_in', '50~80')",pre20,113,0.03491597724167316,0.006117718722629006,0.062010846811347865,0.5752212389380531
type_quiet,"('paid_in', '50~80')",react,113,-0.014181854070526039,-0.03432002446049433,0.004365107135409147,0.504424778761062
type_quiet,"('paid_in', '50~80')",ex5,112,0.03416217515938662,0.002799347632271798,0.07572082151672258,0.46017699115044247
type_quiet,"('paid_in', '50~80')",ex20,112,0.038237197428042546,-0.002977231512554743,0.09487629010492632,0.4778761061946903
type_quiet,"('paid_in', '50~80')",ex60,105,0.01964633780656143,-0.02841463731015392,0.07367332848311425,0.37168141592920356
type_quiet,"('paid_in', '50~80')",raw20,112,0.01225140051315514,-0.03087489329729227,0.06937041071566144,0.415929203539823
type_quiet,"('paid_in', '50~80')",exm20,112,0.0138621677405213,-0.026859250140491137,0.07046440872795252,0.4247787610619469
type_quiet,"('paid_in', '50~80')",exm60,105,-0.03310454318761987,-0.08072414492561264,0.021705811299958685,0.30973451327433627
type_quiet,"('paid_in', '상위20')",pre20,48,-0.026026814661679182,-0.05217140585525397,0.0052260838008347825,0.3541666666666667
type_quiet,"('paid_in', '상위20')",react,48,-0.026494215538825295,-0.04936163233890246,-0.005590027836176782,0.375
type_quiet,"('paid_in', '상위20')",ex5,47,-0.002424372683588068,-0.020334262259895965,0.01908571394642746,0.3958333333333333
type_quiet,"('paid_in', '상위20')",ex20,47,0.01881173271434538,-0.018080402595696765,0.0625922416875372,0.4791666666666667
type_quiet,"('paid_in', '상위20')",ex60,46,0.005686130032343111,-0.04718800582118624,0.06457500927145222,0.4791666666666667
type_quiet,"('paid_in', '상위20')",raw20,47,-0.012143154115905504,-0.05310674759456447,0.03647251307136349,0.3541666666666667
type_quiet,"('paid_in', '상위20')",exm20,47,-0.0030241070606201997,-0.0406385638220645,0.040061520350592794,0.375
type_quiet,"('paid_in', '상위20')",exm60,46,-0.046949687431844224,-0.10276602406845387,0.01287729471486195,0.3541666666666667
type_quiet,"('reduction', '하위50')",pre20,53,-0.07035521278609146,-0.13086473877292717,-0.0017562592415990787,0.39622641509433965
type_quiet,"('reduction', '하위50')",react,53,-0.09743329678999864,-0.1335432205035458,-0.0570432405020909,0.18867924528301888
type_quiet,"('reduction', '하위50')",ex5,53,0.025720128052115293,-0.011971819515010612,0.07268215797156413,0.4528301886792453
type_quiet,"('reduction', '하위50')",ex20,53,0.004529411737144395,-0.05076724242172474,0.06765637692115975,0.4339622641509434
type_quiet,"('reduction', '하위50')",ex60,48,0.24162758834169581,0.005092137214474343,0.5377844272105641,0.41509433962264153
type_quiet,"('reduction', '하위50')",raw20,53,-0.022916095913966286,-0.0799066079791809,0.046599383632288494,0.32075471698113206
type_quiet,"('reduction', '하위50')",exm20,53,-0.025555694663350358,-0.07956471532450765,0.038497959390917574,0.33962264150943394
type_quiet,"('reduction', '하위50')",exm60,48,0.17620986435273836,-0.06021431631737718,0.47339966596825445,0.3018867924528302
type_quiet,"('reduction', '50~80')",pre20,19,0.07412753384276549,0.003846012148247148,0.16259867879856413,0.631578947368421
type_quiet,"('reduction', '50~80')",react,19,-0.020071309348655236,-0.09818264768991564,0.04173684354232764,0.47368421052631576
type_quiet,"('reduction', '50~80')",ex5,19,0.00898345091138806,-0.02860557524963173,0.05675716264181002,0.2631578947368421
type_quiet,"('reduction', '50~80')",ex20,19,0.0377233182116685,-0.047515227720184156,0.15389518215499753,0.3157894736842105
type_quiet,"('reduction', '50~80')",ex60,19,0.21798152838795148,-0.008498710163195335,0.540911991204459,0.5789473684210527
type_quiet,"('reduction', '50~80')",raw20,19,-0.007697250671537078,-0.09048097675257975,0.10401574249578321,0.2631578947368421
type_quiet,"('reduction', '50~80')",exm20,19,0.004688739099943748,-0.08267642180841073,0.12080186382192942,0.2631578947368421
type_quiet,"('reduction', '50~80')",exm60,19,0.15294717812144407,-0.07622595953095049,0.47795830829765873,0.42105263157894735
type_quiet,"('reduction', '상위20')",pre20,24,-0.0003159965483365487,-0.041014650710612846,0.04033071842521986,0.4166666666666667
type_quiet,"('reduction', '상위20')",react,24,0.019042741317239046,0.0015469555605661033,0.037691840248984976,0.5416666666666666
type_quiet,"('reduction', '상위20')",ex5,24,0.008932928392104198,-0.009323306520917419,0.026801837790910506,0.625
type_quiet,"('reduction', '상위20')",ex20,24,0.029831893181852337,-0.009949635706435424,0.07026272570262393,0.625
type_quiet,"('reduction', '상위20')",ex60,24,0.05837059875422527,-0.017670854898242987,0.14824867442965678,0.5416666666666666
type_quiet,"('reduction', '상위20')",raw20,24,-0.03893466487524553,-0.08054610378027745,0.00017491721052245295,0.2916666666666667
type_quiet,"('reduction', '상위20')",exm20,24,-0.0010716188169475939,-0.04220358351331506,0.03808394906076773,0.5416666666666666
type_quiet,"('reduction', '상위20')",exm60,24,-0.018131935844037883,-0.09772868871180439,0.07049262872968892,0.375
type_ext_only,buyback_trust,pre20,92,0.02697770806627077,0.006559004037923365,0.05152179911366653,0.5543478260869565
type_ext_only,buyback_trust,react,92,0.007897446384443608,0.002439965436015761,0.013494665588040484,0.5652173913043478
type_ext_only,buyback_trust,ex5,92,0.008544662744687887,-0.0025046861531629644,0.019595448300622674,0.5217391304347826
type_ext_only,buyback_trust,ex20,92,0.03457983699890454,0.008936325887750365,0.06202664873042142,0.5978260869565217
type_ext_only,buyback_trust,ex60,92,0.06975113791855699,0.024276607267880806,0.12288414589560855,0.5869565217391305
type_ext_only,buyback_trust,raw20,92,0.008022180592642762,-0.019059593027405525,0.03751752776860793,0.44565217391304346
type_ext_only,buyback_trust,exm20,92,0.01502424418564713,-0.010892009538915974,0.04320599095941608,0.5108695652173914
type_ext_only,buyback_trust,exm60,92,0.031313909271596885,-0.014676217669514328,0.08383018890814391,0.44565217391304346
type_noext,bonus,pre20,122,0.16432361781619734,0.11754185660930531,0.21710389837404595,0.7622950819672131
type_noext,bonus,react,122,0.0902022720222202,0.06724158611561704,0.11356198215351043,0.8114754098360656
type_noext,bonus,ex5,122,0.0135481175677973,-0.01550954871827067,0.04144135008937914,0.6557377049180327
type_noext,bonus,ex20,122,0.05469610509134719,0.009151687226943112,0.10233319345408953,0.5491803278688525
type_noext,bonus,ex60,114,-0.014624699712248125,-0.0720439520021921,0.046474798761780976,0.4016393442622951
type_noext,bonus,raw20,122,0.029300146307709444,-0.016823395022689477,0.07633079220706905,0.5081967213114754
type_noext,bonus,exm20,122,0.03216532931824147,-0.013707097133630688,0.07935161536987934,0.47540983606557374
type_noext,bonus,exm60,114,-0.06765399537657778,-0.12446376944082253,-0.006374690766610428,0.32786885245901637
type_noext,buyback_direct,pre20,355,0.026123711319000268,0.008901517569997488,0.044512639067004596,0.5267605633802817
type_noext,buyback_direct,react,355,0.0487986523514287,0.04066575459774352,0.05779963857399747,0.8140845070422535
type_noext,buyback_direct,ex5,353,0.01134008143975387,0.003971060573574276,0.018430005860403706,0.5746478873239437
type_noext,buyback_direct,ex20,344,0.03295867236788683,0.01851720988725648,0.04779962584595834,0.5633802816901409
type_noext,buyback_direct,ex60,320,0.08145407008931406,0.05420215769173827,0.11109622003030808,0.543661971830986
type_noext,buyback_direct,raw20,344,0.0076084376610885095,-0.007125767234380605,0.0226606965817757,0.43661971830985913
