variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
+px_size,replace_roe,20,38,0.08448620297310025,0.17365289250370766,-0.08916668953060744,-0.16005897529854218,-0.015589298786981983,0.2631578947368421
-px_size,add,5,47,0.10655136222615788,0.10877507234083542,-0.0022237101146775485,-0.02212751565998047,0.022997997992724173,0.574468085106383
-px_size,add,10,44,0.17201485024362514,0.15377609048432683,0.018238759759298315,0.002454224700433566,0.035492053134913625,0.5909090909090909
-px_size,add,20,38,0.20257948296405784,0.17365289250370766,0.028926590460350142,0.01743532145711004,0.04560455215978067,0.8421052631578947
-px_size,replace_roe,5,47,0.09700695770476139,0.10877507234083542,-0.011768114636074044,-0.0519736644208906,0.028895170563996764,0.46808510638297873
-px_size,replace_roe,10,44,0.17222558189323917,0.15377609048432683,0.01844949140891233,-0.012156840071989208,0.04721240611941705,0.5454545454545454
-px_size,replace_roe,20,38,0.21262044579202571,0.17365289250370766,0.038967553288318045,0.030299782203007927,0.05565581673318466,0.8157894736842105
+px_amt20,add,5,47,0.03963360227829412,0.10877507234083542,-0.06914147006254132,-0.13576601486495843,-0.018016694915858514,0.3191489361702128
+px_amt20,add,10,44,0.039801550406886335,0.15377609048432683,-0.11397454007744048,-0.1905408926242423,-0.04766038146180327,0.22727272727272727
+px_amt20,add,20,38,0.039332440763974325,0.17365289250370766,-0.1343204517397334,-0.2134233620806126,-0.05038915669367922,0.18421052631578946
+px_amt20,replace_roe,5,47,0.013189740837466293,0.10877507234083542,-0.0955853315033691,-0.1607189773219192,-0.043766835966590346,0.2127659574468085
+px_amt20,replace_roe,10,44,0.004609297378321032,0.15377609048432683,-0.14916679310600578,-0.23165890091167235,-0.07603043665354707,0.20454545454545456
+px_amt20,replace_roe,20,38,0.006390167848009545,0.17365289250370766,-0.1672627246556981,-0.2727952335624363,-0.05640241974199066,0.2631578947368421
-px_amt20,add,5,47,0.129884831039811,0.10877507234083542,0.02110975869897555,0.0021276852261328328,0.0464646744548725,0.6382978723404256
-px_amt20,add,10,44,0.20183347550784997,0.15377609048432683,0.048057385023523184,0.026723087972128225,0.07166227412672461,0.7954545454545454
-px_amt20,add,20,38,0.235273170633862,0.17365289250370766,0.061620278130154305,0.0389029337021218,0.08498318196233871,0.9210526315789473
-px_amt20,replace_roe,5,47,0.12672837853699248,0.10877507234083542,0.01795330619615706,-0.019023720099483787,0.06223732283365971,0.574468085106383
-px_amt20,replace_roe,10,44,0.20902959672757493,0.15377609048432683,0.05525350624324809,0.014594023701910198,0.09046322099315471,0.7272727272727273
-px_amt20,replace_roe,20,38,0.2505901824160256,0.17365289250370766,0.07693728991231791,0.05740919245374885,0.09945350448361459,0.8947368421052632
+px_max5_21,add,5,47,0.06506131030028754,0.10877507234083542,-0.04371376204054789,-0.11262262415008628,0.023829458630018736,0.3617021276595745
+px_max5_21,add,10,44,0.09105546587588358,0.15377609048432683,-0.06272062460844328,-0.15700785924833016,0.013933895242983732,0.29545454545454547
+px_max5_21,add,20,38,0.07494324627205805,0.17365289250370766,-0.09870964623164964,-0.17428398823099372,-0.021349068959538253,0.23684210526315788
+px_max5_21,replace_roe,5,47,0.04252463610859695,0.10877507234083542,-0.06625043623223847,-0.15361433341568445,0.019108609327125787,0.3404255319148936
+px_max5_21,replace_roe,10,44,0.08135282634805137,0.15377609048432683,-0.07242326413627544,-0.1878991925790755,0.016984442781487967,0.2727272727272727
+px_max5_21,replace_roe,20,38,0.06532510863035701,0.17365289250370766,-0.1083277838733507,-0.23436749224818998,0.030861445071120163,0.5
-px_max5_21,add,5,47,0.11094685140908954,0.10877507234083542,0.002171779068254115,-0.01697660153423864,0.01859048696328063,0.5319148936170213
-px_max5_21,add,10,44,0.1586545626739018,0.15377609048432683,0.004878472189574961,-0.01285467875455672,0.029255951644428627,0.5909090909090909
-px_max5_21,add,20,38,0.19457990785773688,0.17365289250370766,0.0209270153540292,0.0037782512107236302,0.038308231672260336,0.7631578947368421
-px_max5_21,replace_roe,5,47,0.10844754787696541,0.10877507234083542,-0.00032752446386999606,-0.034276546210488895,0.029812283979110288,0.5106382978723404
-px_max5_21,replace_roe,10,44,0.1613207784620328,0.15377609048432683,0.007544687977705974,-0.02182845233932797,0.04725913451296292,0.5681818181818182
-px_max5_21,replace_roe,20,38,0.20497160463622863,0.17365289250370766,0.031318712132520965,0.011729366556800472,0.05631680542324555,0.7368421052631579
+px_bbw20,add,5,47,0.061367604824033035,0.10877507234083542,-0.047407467516802394,-0.14317612573399713,0.04207760918074069,0.40425531914893614
+px_bbw20,add,10,44,0.06725705296337639,0.15377609048432683,-0.08651903752095044,-0.20087023243218338,0.007025604419890351,0.3181818181818182
+px_bbw20,add,20,38,0.06677093274081605,0.17365289250370766,-0.10688195976289162,-0.18238251796935698,-0.022388913520304688,0.23684210526315788
+px_bbw20,replace_roe,5,47,0.03089180427118644,0.10877507234083542,-0.07788326806964901,-0.19175912338256218,0.02478505917317837,0.3617021276595745
+px_bbw20,replace_roe,10,44,0.02430381986306963,0.15377609048432683,-0.12947227062125718,-0.2673717806648923,-0.019060829808041954,0.3181818181818182
+px_bbw20,replace_roe,20,38,0.034650108011694186,0.17365289250370766,-0.1390027844920135,-0.2512057174520214,-0.014635377381590582,0.34210526315789475
-px_bbw20,add,5,47,0.11106783771428924,0.10877507234083542,0.0022927653734537874,-0.03523305615456825,0.03610315926237847,0.5531914893617021
-px_bbw20,add,10,44,0.17225287778665976,0.15377609048432683,0.018476787302332966,-0.018013527585869545,0.06007865453778425,0.6363636363636364
-px_bbw20,add,20,38,0.20079867904624346,0.17365289250370766,0.02714578654253581,0.009186824664972214,0.04236684888454451,0.7631578947368421
-px_bbw20,replace_roe,5,47,0.10532449183770848,0.10877507234083542,-0.003450580503126974,-0.05884868706042531,0.04828545119152133,0.5319148936170213
-px_bbw20,replace_roe,10,44,0.17742156081237884,0.15377609048432683,0.023645470328051945,-0.028884806083406565,0.08500057090747172,0.6363636363636364
-px_bbw20,replace_roe,20,38,0.21463147969286614,0.17365289250370766,0.0409785871891585,0.01988838313616965,0.06370379526206918,0.8157894736842105
+px_sma20gap,add,5,47,0.09548504761592964,0.10877507234083542,-0.0132900247249058,-0.028273857696724306,0.009850127817701795,0.3829787234042553
+px_sma20gap,add,10,44,0.16650673713597294,0.15377609048432683,0.012730646651646112,-0.011424339424425124,0.04227929787458508,0.5909090909090909
+px_sma20gap,add,20,38,0.18872319672127041,0.17365289250370766,0.015070304217562695,-0.004080666482968766,0.03382026241964168,0.6578947368421053
+px_sma20gap,replace_roe,5,47,0.08709475219463496,0.10877507234083542,-0.021680320146200478,-0.05772318912310424,0.020852588535248046,0.40425531914893614
