variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
+ev_dilution60,add,10,94,0.09144676322610823,0.1267398403803484,-0.03529307715424019,-0.0448195796312057,-0.025290370366091476,0.07446808510638298
+ev_dilution60,add,20,84,0.11239493602738855,0.1527018493410385,-0.04030691331364996,-0.05285286183274062,-0.028044201194120395,0.11904761904761904
-ev_dilution60,add,5,99,0.11095227052729081,0.10099050978194515,0.009961760745345657,0.0033062204372459473,0.01429374679186252,0.797979797979798
-ev_dilution60,add,10,94,0.1398551194582355,0.1267398403803484,0.013115279077887067,0.005453561915375583,0.01967297561142561,0.8191489361702128
-ev_dilution60,add,20,84,0.16824365720987902,0.1527018493410385,0.015541807868840523,0.006433824299322691,0.025305946137813392,0.8095238095238095
+px_lv60,add,5,99,-0.023241222819352814,0.10099050978194515,-0.12423173260129798,-0.20632720203677912,-0.04028561012180195,0.31313131313131315
+px_lv60,add,10,94,-0.03607803936189553,0.1267398403803484,-0.16281787974224396,-0.2584965759407033,-0.0696133824227328,0.2553191489361702
+px_lv60,add,20,84,-0.047072876345994906,0.1527018493410385,-0.19977472568703344,-0.3130443665233763,-0.10362908436202643,0.25
-px_lv60,add,5,99,0.13976108834445627,0.10099050978194515,0.03877057856251112,-0.016202824954361112,0.08534174780367618,0.5858585858585859
-px_lv60,add,10,94,0.1807993049633762,0.1267398403803484,0.054059464583027766,-0.007015774768105851,0.10907285748784774,0.648936170212766
-px_lv60,add,20,84,0.22252311110389875,0.1527018493410385,0.06982126176286022,0.012237738278297959,0.13709137398952406,0.7142857142857143
+px_lv20,add,5,99,-0.021104047804846524,0.10099050978194515,-0.12209455758679168,-0.19802396204353495,-0.04549350438876013,0.29292929292929293
+px_lv20,add,10,94,-0.030549207085609917,0.1267398403803484,-0.15728904746595834,-0.24123892853056986,-0.0711055421049027,0.23404255319148937
+px_lv20,add,20,84,-0.0453977399020565,0.1527018493410385,-0.198099589243095,-0.30376963963431003,-0.11448408893569888,0.21428571428571427
-px_lv20,add,5,99,0.13832528468349534,0.10099050978194515,0.03733477490155019,-0.01331921502052506,0.0806769095140131,0.6060606060606061
-px_lv20,add,10,94,0.17755825139414064,0.1267398403803484,0.05081841101379221,-0.0033385236668227423,0.10271604783321304,0.6382978723404256
-px_lv20,add,20,84,0.2212941368207155,0.1527018493410385,0.06859228747967701,0.017444529401832803,0.13443794081173865,0.7261904761904762
+px_rv21,add,5,99,-0.02124153929768252,0.10099050978194515,-0.12223204907962765,-0.1980211830503929,-0.04609366304108885,0.29292929292929293
+px_rv21,add,10,94,-0.03138843350501577,0.1267398403803484,-0.1581282738853642,-0.24300217035131752,-0.07127440075273693,0.23404255319148937
+px_rv21,add,20,84,-0.04615392784265995,0.1527018493410385,-0.19885577718369843,-0.30405792902146817,-0.11492174843127469,0.21428571428571427
-px_rv21,add,5,99,0.13834196755227662,0.10099050978194515,0.03735145777033146,-0.01351865382155137,0.08025144981164137,0.6262626262626263
-px_rv21,add,10,94,0.17822685998894386,0.1267398403803484,0.051487019608595426,-0.0029874770925737357,0.10384518307142619,0.6382978723404256
-px_rv21,add,20,84,0.22169246332724163,0.1527018493410385,0.0689906139862031,0.018252400858505914,0.13508712954036214,0.7261904761904762
+px_to20,add,5,99,-0.049134551645233115,0.10099050978194515,-0.15012506142717827,-0.22111295413052962,-0.07860810904099166,0.21212121212121213
+px_to20,add,10,94,-0.06973488094968343,0.1267398403803484,-0.19647472133003188,-0.2813492602898583,-0.1143950967774929,0.1595744680851064
+px_to20,add,20,84,-0.09579567853830817,0.1527018493410385,-0.24849752787934665,-0.3427211944171923,-0.17021791053422222,0.11904761904761904
-px_to20,add,5,99,0.1431909505251127,0.10099050978194515,0.04220044074316753,0.007737410658951906,0.07075379206290695,0.7373737373737373
-px_to20,add,10,94,0.1846442448645547,0.1267398403803484,0.0579044044842062,0.021017066858016957,0.09316850091551461,0.7553191489361702
-px_to20,add,20,84,0.22838857148025543,0.1527018493410385,0.07568672213921693,0.04293899859921143,0.11722123715365795,0.7857142857142857
+px_nh252,add,5,99,0.10313838900437104,0.10099050978194515,0.0021478792224259077,-0.04150285131408381,0.034576699603919195,0.5959595959595959
+px_nh252,add,10,94,0.13557439089986398,0.1267398403803484,0.008834550519515564,-0.03887824272929134,0.04767698015741022,0.7021276595744681
+px_nh252,add,20,84,0.147308113944698,0.1527018493410385,-0.005393735396340531,-0.0521610158562794,0.04094692653816785,0.6666666666666666
-px_nh252,add,5,99,0.03446169579199334,0.10099050978194515,-0.0665288139899518,-0.11435170414227927,-0.006308322042227834,0.21212121212121213
-px_nh252,add,10,94,0.03787209475903162,0.1267398403803484,-0.08886774562131682,-0.14454793932840668,-0.02277950411974544,0.20212765957446807
-px_nh252,add,20,84,0.06880312637386446,0.1527018493410385,-0.08389872296717406,-0.15198915407176516,-0.01800696352296356,0.25
