combo,k,train_ic20,test_ic20,test_lo20,test_n20,test_regmin20,test_reg20,test_top50_ex20,train_ic60,test_ic60,test_lo60,test_n60,test_regmin60,test_reg60
mom12_1+skew60,2,0.1101474961259305,0.0613391459174964,0.0339866021070458,267,-0.0148541118182871,+0.09/+0.08/+nan/-0.01,0.0384412092012181,0.1416110636994902,0.1148452895512198,0.0914086333442136,227,0.1028683687520162,+0.11/+0.14/+nan/+0.10
mom21+mom63,2,-0.0508351787543883,-0.0151082075381253,-0.0410848833390076,267,-0.0486125514836546,-0.01/+0.00/+nan/-0.05,0.0290439998305267,-0.042771539174958,0.0247557789354064,-0.0031061903130682,227,-0.0245804264282243,+0.03/+0.02/+nan/-0.02
mom21+ret5,2,-0.0216868420556461,-0.0184048954046461,-0.0377385473482825,267,-0.0327304278643879,-0.02/+0.00/+nan/-0.03,0.0184325651376352,-0.019975436332039,-0.0040350691848329,-0.0247546024508521,227,-0.0504632253476716,-0.00/+0.03/+nan/-0.05
mom21+upratio63,2,-0.0084562979979295,0.0207884187727506,-0.0066362888867737,267,-0.0306416655206666,+0.04/+0.03/+nan/-0.03,0.0501179868398804,0.0034323427073609,0.0886355216991436,0.0617341303056898,227,0.0474723523830756,+0.09/+0.09/+nan/+0.05
mom21+on60,2,0.015499235088895,0.0116138263478681,-0.0215702490458491,267,-0.0422190583490571,-0.01/-0.04/+nan/+0.08,0.024649004666825,0.0243868771278041,0.0192337002811743,-0.0054318613374412,227,0.0047875152926543,+0.00/+0.01/+nan/+0.12
mom21+size,2,0.0386127816256074,0.0713504704364104,0.0397812725979959,267,0.0170811995566242,+0.09/+0.05/+nan/+0.02,0.0639275134667857,0.0711790599572732,0.1523347120527171,0.1221031087496701,227,0.1260247315793811,+0.15/+0.18/+nan/+0.13
mom21+amt20,2,0.0079675772433201,-0.0012954045520696,-0.034173861595317,267,-0.0377950660126182,-0.04/-0.02/+nan/+0.10,0.0358712513787197,0.0095875895961238,-0.0213556120256237,-0.0443679336233328,227,-0.0352983388430484,-0.04/-0.03/+nan/+0.09
mom21+max5_21,2,0.1047544946353159,0.0962385160838179,0.0583505522098442,267,0.0368875441685304,+0.09/+0.04/+nan/+0.13,0.0324776371921858,0.132509675583809,0.1474652804744373,0.1243524425535209,227,0.130660207795374,+0.13/+0.16/+nan/+0.25
mom21+bbw20,2,0.0834039509820467,0.0789792497068923,0.0463759993960015,267,0.0364502460546553,+0.08/+0.04/+nan/+0.10,0.029570684258884,0.1181088642755147,0.1366793326053868,0.1183351681433092,227,0.1287599455063456,+0.13/+0.14/+nan/+0.19
mom21+sma20gap,2,-0.0392146576947065,-0.0024122020995201,-0.0286999450094284,267,-0.0077974607893481,-0.01/-0.01/+nan/+0.01,0.030077543165635,-0.0334232336544525,0.0197894770179216,-0.0073964058785827,227,0.0012492735856845,+0.02/+0.00/+nan/+0.03
mom21+rsi14,2,0.0001382994147149,0.0293226722699793,0.0007518201465143,267,-0.0055608451292542,-0.01/-0.00/+nan/+0.14,0.0299451399705229,0.0049511553719222,-0.0097605324546319,-0.0332580859553579,227,-0.0309802196428032,-0.03/+0.00/+nan/+0.12
mom21+ev_buyback60,2,-0.0316096562450958,-0.0003062857233673,-0.0256696524995815,267,-0.0084825118371834,-0.00/-0.01/+nan/+0.01,0.0385089532945303,-0.0180045898855838,0.0244052478575356,0.0025122133252289,227,0.013905983999322,+0.02/+0.01/+nan/+0.03
mom21+ev_dilution60,2,-0.025773156887063,0.0137096710945719,-0.0108633317559612,267,0.0098735999603855,+0.01/+0.01/+nan/+0.02,0.027860611327335,-0.0096502142828735,0.0427876062089733,0.0194362271021859,227,0.0311013840070066,+0.04/+0.03/+nan/+0.05
mom21+downvol60,2,0.0648709753110953,0.069846784815156,0.0302056329489276,267,0.0175881333520172,+0.06/+0.02/+nan/+0.11,0.0235108951331642,0.0939719783366995,0.1192131576660601,0.0951217677546004,227,0.1052403992637472,+0.11/+0.12/+nan/+0.21
mom21+hl_range20,2,0.114354375308325,0.1220319033271807,0.0823291137342449,267,0.0653501412679637,+0.12/+0.07/+nan/+0.17,0.0384058737379068,0.1527480371193565,0.1836202026928348,0.1570907143916634,227,0.1599954145446833,+0.16/+0.21/+nan/+0.31
mom21+volvol20,2,0.069593371556114,0.0993225505551757,0.0738092165580355,267,0.0845588812244478,+0.11/+0.09/+nan/+0.08,0.0691307510314059,0.0945071647686889,0.1638617682004661,0.1421129583179689,227,0.1590646475301718,+0.16/+0.18/+nan/+0.17
mom21+amihud20,2,-0.0616090123377332,-0.0513238749906682,-0.0806977355324598,267,-0.0881895414763583,-0.09/-0.05/+nan/+0.04,0.0117625925602069,-0.0723034392599508,-0.0894867085721957,-0.1081841934439044,227,-0.1155777710763064,-0.10/-0.12/+nan/-0.01
mom21+beta60,2,0.0328548448817866,-0.0211127670525262,-0.0670843956190608,267,-0.0843943482017205,-0.04/-0.08/+nan/+0.06,-0.000437433607379,0.0517449360967472,-0.0098305469852921,-0.0438273868222421,227,-0.0307778239961986,-0.03/-0.01/+nan/+0.14
mom21+skew60,2,0.0453582059165788,0.0547047925287199,0.0269095430032159,267,0.0408257641241693,+0.06/+0.04/+nan/+0.04,0.0347276731661582,0.0712927565185019,0.110428815464925,0.0907932387738665,227,0.1034689578714115,+0.10/+0.12/+nan/+0.14
mom63+ret5,2,-0.0206113347260164,-0.0199787893897129,-0.0433374554798023,267,-0.0900363364858338,-0.00/+0.02/+nan/-0.09,0.011527808151965,-0.0210816135539698,0.012370089667863,-0.0086657824121829,227,-0.0805230105854119,+0.02/+0.05/+nan/-0.08
mom63+upratio63,2,-0.0107347335617663,0.0149696094241956,-0.0128579965407682,267,-0.069094609306116,+0.04/+0.05/+nan/-0.07,0.0370153582902527,0.0015073652996514,0.0870756251856247,0.0585374011283185,227,0.0070519783609701,+0.10/+0.09/+nan/+0.01
mom63+on60,2,0.019616153831163,0.0099966575861884,-0.0154993764485164,267,-0.0154454963192994,+0.01/-0.02/+nan/+0.04,0.0239931646737284,0.0287330871046929,0.0394756226117971,0.0182822700040912,227,0.0282903920039621,+0.03/+0.05/+nan/+0.10
mom63+size,2,0.0399156990813474,0.066210029658585,0.0357944233418648,267,-0.0252211017784633,+0.10/+0.07/+nan/-0.03,0.0572171993315979,0.0718048236559955,0.1538050226878087,0.1247097073679412,227,0.0751457970635578,+0.16/+0.18/+nan/+0.08
mom63+amt20,2,0.0091087350648699,-0.0059934608561095,-0.0280899208563011,267,-0.0281432128211261,-0.03/+0.01/+nan/+0.05,0.0219059420338322,0.0099402653286754,-0.0079588843438784,-0.0215957260184958,227,-0.0160660796135197,-0.02/-0.01/+nan/+0.05
mom63+max5_21,2,0.0952015518209293,0.0861037889108484,0.0578783142197353,267,0.0557974590834439,+0.10/+0.06/+nan/+0.07,0.0356315526039155,0.1204015206193562,0.1526601277916444,0.1371685893171756,227,0.140856036714157,+0.14/+0.18/+nan/+0.20
mom63+bbw20,2,0.0767955782447982,0.0785519380998323,0.0542812354871541,267,0.0631259251614547,+0.09/+0.07/+nan/+0.06,0.0335237246815153,0.1127327067691598,0.1516319520537679,0.1380681401889978,227,0.142188539671207,+0.14/+0.18/+nan/+0.19
mom63+sma20gap,2,-0.0418580967769756,-0.0064974221770612,-0.0324885586301861,267,-0.0293884491102746,-0.00/+0.01/+nan/-0.03,0.0421455700648317,-0.0363844180621379,0.0329743018055879,0.0039962136075765,227,0.0076351199001075,+0.04/+0.02/+nan/+0.01
mom63+rsi14,2,0.0033488252533321,0.0210669411329095,0.006130631273907,267,0.018815922004124,+0.02/+0.04/+nan/+0.02,0.0278428938767547,0.0050836245923951,0.0234497560961803,0.0026495845229781,227,0.0164906797597815,+0.02/+0.05/+nan/+0.04
mom63+ev_buyback60,2,-0.0312035582389269,-0.0061343352005406,-0.0294930691484924,267,-0.0650929279659051,+0.01/+0.02/+nan/-0.07,0.0377539047658804,-0.0194139978591123,0.0387120221187137,0.0148336723872833,227,-0.0205291635250076,+0.05/+0.04/+nan/-0.02
mom63+ev_dilution60,2,-0.0251922080500405,0.0053857436368265,-0.018200095882388,267,-0.0506228202286922,+0.02/+0.04/+nan/-0.05,0.0243516268062321,-0.0111436327697287,0.0580005337349658,0.0338530938617356,227,0.0001317592592677,+0.07/+0.06/+nan/+0.00
mom63+downvol60,2,0.0695779901845572,0.0726704655184848,0.0403642061676508,267,0.0416132908742378,+0.08/+0.04/+nan/+0.08,0.0275656478484191,0.1025073457019279,0.1449746560010198,0.1267138044442931,227,0.1317801239188535,+0.13/+0.17/+nan/+0.21
mom63+hl_range20,2,0.1180880788703035,0.1313810457877407,0.0976597134576145,267,0.1010221163398781,+0.13/+0.10/+nan/+0.14,0.0468478448963591,0.1608440137328335,0.2137978026962652,0.1907474423063795,227,0.1899436402734976,+0.19/+0.27/+nan/+0.31
mom63+volvol20,2,0.0646350060148033,0.084061587980593,0.0590655594626016,267,0.0238741476524265,+0.10/+0.10/+nan/+0.02,0.0634914343244088,0.0871748789665188,0.156154601597605,0.1377719468155782,227,0.1115995445242368,+0.16/+0.17/+nan/+0.11
mom63+amihud20,2,-0.0689228578474054,-0.0664158057502809,-0.0846914262775853,267,-0.0873868288520027,-0.09/-0.03/+nan/-0.03,0.0073205268660055,-0.0809037521584643,-0.0895785494736535,-0.1019710225037412,227,-0.1099177316507388,-0.09/-0.11/+nan/-0.06
mom63+beta60,2,0.0322342318790972,-0.0278628568991536,-0.0663703914397177,267,-0.0777792527791257,-0.03/-0.08/+nan/+0.01,-0.0074527072507063,0.0523692124667335,0.0026919721218195,-0.0262588627232737,227,-0.0135087523626866,-0.01/+0.02/+nan/+0.11
mom63+skew60,2,0.0526599211433875,0.0584656333652442,0.0306029863799653,267,-0.005555836304308,+0.08/+0.08/+nan/-0.01,0.0438214021907762,0.0802993972153168,0.134433033896463,0.1139545812504566,227,0.120318923309945,+0.13/+0.16/+nan/+0.12
ret5+upratio63,2,0.0369409694518399,0.0268248995560073,0.0015845531894798,267,-0.0534198417471086,+0.05/+0.05/+nan/-0.05,0.0304793689125494,0.0405444531106527,0.0849003879890957,0.069386066768275,227,0.0115968468374024,+0.09/+0.13/+nan/+0.01
ret5+on60,2,0.05503474724014,0.0077329818888684,-0.0187067299695322,267,-0.0277135993435545,-0.00/-0.03/+nan/+0.06,0.0121525920627742,0.0532546407698695,-0.009581312265044,-0.0389904460598587,227,-0.0268376733019404,-0.03/+0.03/+nan/+0.06
ret5+size,2,0.0834169649669062,0.0756169415127964,0.044067376282425,267,-0.0041351125442147,+0.11/+0.07/+nan/-0.00,0.0442826656864465,0.107228128464202,0.1377619720664674,0.1210047920080924,227,0.0728614984687787,+0.14/+0.20/+nan/+0.07
ret5+amt20,2,0.050659159947834,-0.0022411925204686,-0.0297481951243266,267,-0.0274360537888812,-0.03/-0.00/+nan/+0.07,0.0287244375264901,0.0396559903544763,-0.0416859890662,-0.0724188442177352,227,-0.0549789504773435,-0.05/-0.02/+nan/+0.03
ret5+max5_21,2,0.1115744942487823,0.0615609566311814,0.0400349517906462,267,0.0306006852188279,+0.06/+0.03/+nan/+0.07,0.0223660853718711,0.1214824471912112,0.0739731620596425,0.0451165493321464,227,0.0573806728382399,+0.06/+0.13/+nan/+0.12
ret5+bbw20,2,0.1058823878597137,0.06992566276293,0.046236999419893,267,0.0548432415283361,+0.06/+0.05/+nan/+0.10,0.0258971534754752,0.1271763829446394,0.0877340333025367,0.0599457854203888,227,0.0665700873333294,+0.07/+0.15/+nan/+0.16
ret5+sma20gap,2,-0.0085600326686406,-0.0042082987380676,-0.0229857567160362,267,-0.0077327468285307,-0.01/+0.02/+nan/-0.01,0.0200965627084883,-0.0119796963677486,0.011773284049225,-0.0099731163711542,227,-5.156500996411656e-05,+0.01/+0.04/+nan/-0.00
ret5+rsi14,2,0.0328225141555334,0.0091714184188577,-0.0153137001373605,267,0.0012278640336084,+0.00/+0.01/+nan/+0.03,0.0123010364353579,0.0261975627417979,-0.0227157395958639,-0.045403938701605,227,-0.0322940435787022,-0.03/+0.02/+nan/-0.00
ret5+ev_buyback60,2,0.0270613278759191,-0.0018316984096219,-0.0248145199528405,267,-0.0213653589104311,+0.00/+0.01/+nan/-0.02,0.0251754309561422,0.0266190932840573,-0.005698865376044,-0.0252797796111318,227,-0.028724713338031,-0.01/+0.04/+nan/-0.03
ret5+ev_dilution60,2,0.0324368065866229,0.0165214234298786,-0.0056832608488979,267,0.000636542485674,+0.02/+0.04/+nan/+0.00,0.0158296031680859,0.0326375195347488,0.0190099854298693,-0.0002520572329261,227,-0.003318099167291,+0.01/+0.07/+nan/-0.00
ret5+downvol60,2,0.1204063623886927,0.079496799873561,0.0476302346150324,267,0.0311464231815601,+0.07/+0.03/+nan/+0.12,0.0273816906302241,0.1421190847480076,0.1083958647720188,0.0749852257167054,227,0.0851712023574305,+0.09/+0.16/+nan/+0.21
ret5+hl_range20,2,0.1384872237879333,0.1108788575965029,0.0833236938598391,267,0.0693026216027254,+0.10/+0.07/+nan/+0.16,0.0320354387837931,0.1644210171951013,0.1298565771726262,0.0987515172904474,227,0.1027754348646021,+0.10/+0.20/+nan/+0.24
ret5+volvol20,2,0.0907974595808209,0.0770951474267012,0.0543871668231387,267,0.0444760675868053,+0.09/+0.08/+nan/+0.04,0.0351932905680215,0.1013519412229322,0.1070310416051919,0.0909972480047084,227,0.0884891287273284,+0.10/+0.16/+nan/+0.09
ret5+amihud20,2,-0.0202098455041813,-0.0561142079737943,-0.0849128993167685,267,-0.0813266044932003,-0.08/-0.04/+nan/+0.00,0.0177484405880091,-0.0418622953070914,-0.1123837933643055,-0.1388538150293433,227,-0.1201643268645931,-0.12/-0.10/+nan/-0.07
ret5+beta60,2,0.0773160824136415,-0.0252816138982802,-0.061477541238235,267,-0.0846123368293837,-0.03/-0.08/+nan/+0.03,0.0082278444040034,0.0859538635913354,-0.0362967544133348,-0.0835487663377497,227,-0.0616905883880725,-0.06/+0.01/+nan/+0.10
ret5+skew60,2,0.0803721666993184,0.0440498904462595,0.0267117193600911,267,0.0120913334529178,+0.06/+0.05/+nan/+0.01,0.016346485054348,0.0930393627210268,0.070489929123372,0.0501995142655641,227,0.0601264125990343,+0.06/+0.12/+nan/+0.08
upratio63+on60,2,0.0734072279152966,0.0536332153765557,0.0301327424734764,267,0.0159456751499337,+0.06/+0.02/+nan/+0.06,0.0285933159573678,0.0861141323440855,0.1073617255446924,0.0843386884573254,227,0.094648798832641,+0.09/+0.12/+nan/+0.18
upratio63+size,2,0.0871763516107555,0.1024282498294175,0.0716043993764523,267,0.0043057332383319,+0.14/+0.10/+nan/+0.00,0.0470339114691093,0.1195545266969762,0.2114469198714262,0.1870883561362886,227,0.1456278605849964,+0.22/+0.24/+nan/+0.15
upratio63+amt20,2,0.070036990586634,0.0461583828306835,0.0306149210339928,267,0.0342904974244069,+0.03/+0.05/+nan/+0.08,0.0297229735666027,0.0754217003976038,0.0762433601230416,0.0594631181826304,227,0.0662729729823535,+0.07/+0.08/+nan/+0.15
upratio63+max5_21,2,0.1327311272464691,0.1144690281572915,0.089775829194371,267,0.0816087365546555,+0.13/+0.08/+nan/+0.09,0.0349933415423285,0.1579843686107629,0.1927851075222855,0.176635759851807,227,0.1800378363118243,+0.18/+0.23/+nan/+0.25
upratio63+bbw20,2,0.1206174717967501,0.1125486563415107,0.0862069192704587,267,0.0858576614254091,+0.13/+0.10/+nan/+0.09,0.0369407892917179,0.156917121120187,0.2040477620943855,0.1885350264030883,227,0.1926967733145481,+0.19/+0.24/+nan/+0.25
upratio63+sma20gap,2,0.0028717424999532,0.0318592142353642,0.0051335024065729,267,-0.0081174552238474,+0.04/+0.04/+nan/-0.01,0.0533126105964004,0.0119991906554349,0.0993231997112072,0.0736487495697902,227,0.0847452692024152,+0.10/+0.10/+nan/+0.08
upratio63+rsi14,2,0.0693029293891838,0.0693037854931097,0.0529770953753557,267,0.0546799891733109,+0.08/+0.07/+nan/+0.05,0.0348616842942927,0.0762953809646132,0.1048960524717407,0.0892713021497143,227,0.0960402826068383,+0.10/+0.13/+nan/+0.13
upratio63+ev_buyback60,2,0.0424086449876949,0.0550846001169985,0.0329091562314299,267,-0.0179781267018046,+0.08/+0.07/+nan/-0.02,0.0477222113228745,0.0590473639965677,0.1386349507508388,0.120189722019377,227,0.0985035380988084,+0.14/+0.15/+nan/+0.10
upratio63+ev_dilution60,2,0.0489744909543279,0.0665203462030225,0.043645895796942,267,-0.0016007706716132,+0.09/+0.09/+nan/-0.00,0.0405399198265118,0.0662530322539233,0.1556235687863404,0.1364007291916503,227,0.1162085758381503,+0.16/+0.17/+nan/+0.12
upratio63+downvol60,2,0.1189314535542743,0.1156299698208731,0.0821109386295859,267,0.0785357215800631,+0.13/+0.08/+nan/+0.11,0.0307950654916139,0.1548126236581813,0.2124942792705655,0.192976109206103,227,0.1972985744075874,+0.20/+0.24/+nan/+0.29
upratio63+hl_range20,2,0.1498919407168594,0.1528991265423813,0.121831005344038,267,0.1178373237566126,+0.16/+0.12/+nan/+0.16,0.0413720649873176,0.1900086484590084,0.2440352806614919,0.222721133621484,227,0.2226644056688921,+0.22/+0.29/+nan/+0.34
upratio63+volvol20,2,0.1103452757174556,0.1163940504481191,0.0900773087048125,267,0.0507308806291338,+0.14/+0.12/+nan/+0.05,0.0592828541159994,0.1333154066634972,0.207540664175299,0.1933108265479142,227,0.1811356587846578,+0.21/+0.23/+nan/+0.18
upratio63+amihud20,2,-0.0089240797480496,-0.0185478079966663,-0.0333447719244882,267,-0.0309822419191789,-0.03/+0.01/+nan/+0.00,0.021328171076161,-0.0159726022932524,-0.0070113533303614,-0.0210382020103816,227,-0.0170685488690181,-0.01/-0.02/+nan/+0.04
upratio63+beta60,2,0.0818019813044282,0.0164523207834813,-0.0197191825710868,267,-0.0349477304737102,+0.02/-0.03/+nan/+0.04,0.0147961659861463,0.1037512314985515,0.0756300451455154,0.0414328796445577,227,0.0548201529634355,+0.05/+0.10/+nan/+0.20
upratio63+skew60,2,0.0930261556642701,0.0828813700660109,0.0589079042319322,267,0.0182150132148869,+0.11/+0.09/+nan/+0.02,0.0399115364243283,0.118888769601293,0.1689348891333786,0.1564133148367436,227,0.1647934765960372,+0.16/+0.19/+nan/+0.17
on60+size,2,0.1228259974312336,0.1061718318161877,0.0750433981655811,267,0.034876862931425,+0.11/+0.03/+nan/+0.12,0.0529253921526864,0.1556341785146028,0.1615723997938805,0.1381436687490427,227,0.1422984714149361,+0.14/+0.20/+nan/+0.25
on60+amt20,2,0.0792426302561341,0.0197610646911289,-0.0179750430919878,267,-0.0374301197918309,-0.02/-0.04/+nan/+0.15,0.0263407282369513,0.078162939967814,-0.0169832909986124,-0.0612735510588164,227,-0.0438420268848864,-0.04/-0.01/+nan/+0.17
on60+max5_21,2,0.1443979458964055,0.0815177328423533,0.0442233258550802,267,-0.0002988098802777,+0.06/-0.00/+nan/+0.17,0.0250364033928106,0.1636709919330248,0.088756766673229,0.0469142562932223,227,0.0597355711751108,+0.06/+0.12/+nan/+0.26
on60+bbw20,2,0.1325607365377616,0.0836783508490498,0.0423894191479982,267,0.0173466298789202,+0.06/+0.02/+nan/+0.18,0.0281305230356928,0.1621717792344002,0.0978028432150096,0.0567253412873727,227,0.0668587588055525,+0.07/+0.13/+nan/+0.28
on60+sma20gap,2,0.0267224850319807,0.0221777311861101,-0.0110254753228085,267,-0.027829627592501,+0.00/-0.03/+nan/+0.10,0.0266681721801385,0.0322236306511117,0.0270872116687288,0.0023842530507633,227,0.0087091248605037,+0.01/+0.02/+nan/+0.16
on60+rsi14,2,0.0756818925445103,0.0395512194712704,0.0098332677021677,267,-0.0181708646233819,+0.01/-0.02/+nan/+0.15,0.0130144913978998,0.0769967327170548,-0.0010137674224223,-0.0386620947981326,227,-0.0273338851817348,-0.03/+0.02/+nan/+0.16
on60+ev_buyback60,2,0.0748235134766376,0.0352327586713338,0.0001279764665918,267,-0.036347629097601,+0.01/-0.04/+nan/+0.13,0.0267980039861688,0.0867826585232397,0.0273265875578189,-0.0109452335943571,227,0.0016270080001059,+0.00/+0.04/+nan/+0.19
on60+ev_dilution60,2,0.0786727483540681,0.0517734033527713,0.0181224243407775,267,-0.0137579124064401,+0.03/-0.01/+nan/+0.14,0.0166247816513421,0.0921844756302341,0.049036989474385,0.0129460454870664,227,0.0248817360755973,+0.02/+0.06/+nan/+0.20
on60+downvol60,2,0.1368208548580608,0.0851283742251673,0.040097892672193,267,-0.0044779523051176,+0.06/-0.00/+nan/+0.18,0.0280141065059737,0.1665561366063723,0.1064373787911402,0.0628557495561741,227,0.0755430297287284,+0.08/+0.13/+nan/+0.29
on60+hl_range20,2,0.1585448168494812,0.1138650234441488,0.0718635413647333,267,0.0293857326427489,+0.09/+0.03/+nan/+0.22,0.0334746113487049,0.1911645783271599,0.1296694746434797,0.0839917034458773,227,0.0942714042912669,+0.09/+0.17/+nan/+0.33
on60+volvol20,2,0.1317547051252076,0.1026147618248629,0.0738142945467826,267,0.0477682876839874,+0.09/+0.05/+nan/+0.16,0.0412561631980712,0.1518633661572488,0.1283295565147653,0.1014867629425085,227,0.1060865495558387,+0.11/+0.16/+nan/+0.25
on60+amihud20,2,0.0113904653351665,-0.0304311222564104,-0.0656235730647665,267,-0.0738504981234083,-0.07/-0.07/+nan/+0.11,0.0220143461913695,-0.0004265615548777,-0.085585545504362,-0.1285822950526399,227,-0.109261453867568,-0.11/-0.09/+nan/+0.09
on60+beta60,2,0.1046789660365408,-0.0020405027532571,-0.0545605629951538,267,-0.1060346745726451,-0.03/-0.11/+nan/+0.12,0.0147060522869892,0.1228611372407544,-0.0142530730217784,-0.0723885832117738,227,-0.0493694747543575,-0.05/+0.00/+nan/+0.22
on60+skew60,2,0.1134962417622346,0.066761598401399,0.037731606918542,267,0.0118906076393591,+0.06/+0.01/+nan/+0.12,0.0198131021999345,0.1343598384818246,0.0876266224343159,0.0574851871076286,227,0.0643975998641339,+0.06/+0.11/+nan/+0.22
size+amt20,2,0.1577667638017996,0.1437669153248285,0.1092279242116688,267,0.0886035392494251,+0.13/+0.09/+nan/+0.21,0.0300923825731273,0.1917438738649223,0.1942087322245946,0.1652079267136909,227,0.1667967939805131,+0.17/+0.24/+nan/+0.33
size+max5_21,2,0.1651223951991712,0.1546986243757677,0.1208101945602576,267,0.0945629702817491,+0.17/+0.09/+nan/+0.14,0.045557101366879,0.2071517817007366,0.2364230041254491,0.2159323221226707,227,0.2181456151386976,+0.22/+0.29/+nan/+0.30
size+bbw20,2,0.1574896870701824,0.1521374311492759,0.1193669509010773,267,0.1107481644062652,+0.17/+0.11/+nan/+0.13,0.0484978328736234,0.209351964784223,0.2458172088897057,0.2268887233454202,227,0.2279076477386844,+0.23/+0.30/+nan/+0.30
size+sma20gap,2,0.0486846140734147,0.081270082774306,0.0531884875452572,267,0.0400903151476496,+0.10/+0.06/+nan/+0.04,0.0646742212806482,0.0779292070448335,0.1600099637377761,0.1348215417352826,227,0.1552013172252225,+0.16/+0.18/+nan/+0.16
size+rsi14,2,0.1051485082740719,0.1124030508806624,0.0884107929300684,267,0.0787127640809676,+0.12/+0.08/+nan/+0.10,0.0460697650706091,0.1323037555822934,0.1500208555182476,0.1301798842644525,227,0.1365764088730106,+0.14/+0.19/+nan/+0.19
size+ev_buyback60,2,0.1081337315213911,0.1221229425443686,0.0920475897956871,267,0.0523130369779349,+0.15/+0.09/+nan/+0.05,0.0447441954815706,0.1507235671352048,0.2124120865725148,0.1941357136232245,227,0.1850543794987277,+0.21/+0.25/+nan/+0.19
size+ev_dilution60,2,0.1132786864024378,0.1310973855248305,0.1020464397315189,267,0.0690927826752108,+0.16/+0.11/+nan/+0.07,0.0705929867472431,0.157584278392079,0.2263644548820668,0.20924374056719,227,0.2057198834606526,+0.22/+0.27/+nan/+0.21
size+downvol60,2,0.1583082224268046,0.1639815914759813,0.123695266031883,267,0.0976119487502613,+0.18/+0.10/+nan/+0.15,0.0400509832498232,0.2094158359514115,0.2717370692665103,0.2440120321847982,227,0.248207241765716,+0.25/+0.33/+nan/+0.37
size+hl_range20,2,0.1721625578528994,0.1790695234618697,0.1436469476985783,267,0.1216888236448289,+0.19/+0.12/+nan/+0.18,0.050021706060932,0.2223459182265327,0.2671483377899009,0.2445696374185954,227,0.242277131567404,+0.24/+0.33/+nan/+0.36
size+volvol20,2,0.1306926386487589,0.1411156724810232,0.1145827693632546,267,0.0860273965628336,+0.17/+0.12/+nan/+0.09,0.0692252714294576,0.1663949174389201,0.2259709290044193,0.2116552463628593,227,0.2135682406152813,+0.22/+0.26/+nan/+0.21
size+amihud20,2,0.0835504942156294,0.084964441475231,0.0572910879134968,267,0.0467683556800317,+0.07/+0.05/+nan/+0.14,0.0313273723992515,0.1081363090355525,0.1240602795975146,0.0958331699718963,227,0.1004172496483073,+0.10/+0.15/+nan/+0.25
size+beta60,2,0.1288888896104406,0.0696981450092403,0.0248105172207808,267,-0.0211632526708255,+0.08/-0.02/+nan/+0.09,0.0373015266337864,0.1694312188521796,0.1391673592281561,0.1049114924341936,227,0.1101131457516245,+0.11/+0.19/+nan/+0.29
size+skew60,2,0.1337927357753331,0.1271042316023014,0.1009919713205357,267,0.067486116940887,+0.15/+0.10/+nan/+0.07,0.0521828010496857,0.1764867653306848,0.218749810092024,0.2048712269109581,227,0.208995130005835,+0.21/+0.26/+nan/+0.23
amt20+max5_21,2,0.1298531484650792,0.0711181734295837,0.0368218985116045,267,0.0224929238528539,+0.04/+0.02/+nan/+0.17,0.0287499775596961,0.139370678665652,0.0611192274740397,0.0202661543379353,227,0.0359156865475769,+0.04/+0.08/+nan/+0.22
amt20+bbw20,2,0.1191741590266879,0.076547340897494,0.0408752673457996,267,0.0391739733219731,+0.04/+0.04/+nan/+0.19,0.0273807882192068,0.1386034920905175,0.0696624563371779,0.0297614971495499,227,0.0415317287594362,+0.04/+0.09/+nan/+0.24
amt20+sma20gap,2,0.0204694983349162,0.0110575505213587,-0.0217802983614739,267,-0.0265373286300427,-0.03/-0.00/+nan/+0.12,0.0321272760847018,0.0175739921486708,-0.0086728417908882,-0.0351237054382808,227,-0.0248933901296272,-0.02/-0.02/+nan/+0.12
amt20+rsi14,2,0.0686891058127732,0.0279496251641328,-0.0027488618410994,267,-0.0132145191102165,-0.01/+0.00/+nan/+0.15,0.0235197149253407,0.0614112273167839,-0.0297044350041212,-0.0672341477311585,227,-0.0511957765438088,-0.05/-0.02/+nan/+0.11
amt20+ev_buyback60,2,0.0688439928603746,0.0187485469399242,-0.0133512289476346,267,-0.0215680507822035,-0.02/-0.00/+nan/+0.14,0.0296610943926808,0.067873205433933,-0.0163569545571483,-0.0561317021773756,227,-0.0385393979817112,-0.04/-0.01/+nan/+0.14
amt20+ev_dilution60,2,0.0750498123773961,0.0374665380847783,0.0063543659776162,267,-0.0013723856604271,-0.00/+0.02/+nan/+0.15,0.0340387776389992,0.0762656155082595,0.0079196114279103,-0.0275228595598445,227,-0.0118005893030958,-0.01/+0.01/+nan/+0.15
amt20+downvol60,2,0.1275597385104381,0.0777663350338462,0.0371824467331205,267,0.0216859225409194,+0.05/+0.02/+nan/+0.19,0.0306389433223654,0.1475365551889179,0.080123458710504,0.0369243769364538,227,0.0522591377045651,+0.05/+0.09/+nan/+0.26
amt20+hl_range20,2,0.146381736841413,0.1047661131357675,0.0684896278731582,267,0.053057263714693,+0.07/+0.05/+nan/+0.23,0.0282450391534447,0.1687170072501019,0.1014167219050379,0.0569052581661537,227,0.0691476859864858,+0.07/+0.13/+nan/+0.29
amt20+volvol20,2,0.1264061794269936,0.0978277926578623,0.072945610499537,267,0.0723726460199784,+0.07/+0.07/+nan/+0.18,0.0336733021341159,0.1361787339040254,0.102168191415075,0.0728930788874081,227,0.0821325241943118,+0.08/+0.12/+nan/+0.22
