name,ticker,mean_cohort_gross_contribution
beta_near,310210,0.004500289396206192
beta_near,314130,-0.0012136426592797784
beta_near,314930,-0.002303255870505492
beta_near,319400,-4.1666666666666794e-05
beta_near,322180,-0.0013082401204418375
beta_near,323280,-0.0004267806886234307
beta_near,327260,0.006714841646678741
beta_near,329180,0.0011522262334536704
beta_near,331520,-0.0007488066825775655
beta_near,336260,0.0011657032755298651
beta_near,337930,-0.002856947871943719
beta_near,338840,-0.0009596928982725527
beta_near,347700,0.0002523827722244118
beta_near,347850,0.01796502899614812
beta_near,353200,0.008645088978040234
beta_near,356680,-0.001137012193417232
beta_near,356860,0.00558317245240646
beta_near,365270,0.0007897727272727273
beta_near,373170,-0.001559177888022679
beta_near,388720,0.0007163096407558811
beta_near,389470,-0.0001819470699432893
beta_near,397030,0.0025757977485336325
beta_near,402340,0.01601705147553689
beta_near,417200,-0.0008903694730466382
beta_near,419530,-2.5518649304789587e-05
beta_near,425040,0.0009029126213592232
beta_near,437730,0.0028237650200267027
beta_near,441270,-0.0002402473834443386
beta_near,445680,0.003974646795687716
beta_near,448280,0.00018689320388349528
beta_near,448900,0.004710714254425487
beta_near,455900,-0.0001867378048780488
beta_near,458870,0.015443567670970828
beta_near,460930,-0.00017803410230692068
beta_near,460940,-0.0006822222222222221
beta_near,464080,-0.00018972440944881874
beta_near,475830,0.0017403846153846152
beta_near,950160,0.002465533709165877
beta_near,950210,-4.086598720055512e-05
beta_only,000150,0.0058127568201530285
beta_only,000155,0.0013484848484848482
beta_only,000157,0.0009510033172005005
beta_only,000250,-0.0018302325581395348
beta_only,000500,0.0024941424789071626
beta_only,000660,0.023529933493721567
beta_only,000680,-0.0001401601830663615
beta_only,000880,0.0006876391982182629
beta_only,001340,-0.0004358108108108108
beta_only,001510,-0.0003010427177934746
beta_only,002020,0.0008743016759776534
beta_only,002410,-0.0008026315789473684
beta_only,002710,-0.005747619487669956
beta_only,003160,0.0011644775033663932
beta_only,003350,-0.0018387281321512084
beta_only,005070,-0.0021958308086657374
beta_only,005420,-0.0017984747770945864
beta_only,005690,0.003023809523809524
beta_only,006110,-0.003277534008350511
beta_only,006220,7.59219088937091e-05
beta_only,006340,0.0
beta_only,006345,-7.512019230769218e-05
beta_only,006660,0.0005116580310880831
beta_only,006800,0.0033983703785821183
beta_only,007660,0.019747165205579405
beta_only,007810,6.660677192344283e-05
beta_only,007815,-0.0006428571428571428
beta_only,009470,-0.0023751073537660854
beta_only,010120,0.005401267091600699
beta_only,010170,0.012915140415140415
beta_only,011420,-0.000595684803001876
beta_only,011500,-0.0004258010118043845
beta_only,011700,-0.001068486941514184
beta_only,011790,-0.001456464472585964
beta_only,012170,-0.0013714285714285714
beta_only,017510,0.0025935538541429176
beta_only,017860,-0.000633195045877116
beta_only,018500,-0.0009919839679358715
beta_only,022100,-3.893109848045473e-05
beta_only,028300,-0.00015740740740740748
beta_only,030530,0.020681745243646202
beta_only,032190,-0.0009027034638130105
beta_only,032940,0.0029641185647425895
beta_only,033790,-0.0011216466234967623
beta_only,035510,0.0006629082426127525
beta_only,036460,-0.0003592995169082125
beta_only,036560,-0.0005930306905370844
beta_only,036810,-0.001889912072887995
beta_only,038870,-0.0017439284088262078
beta_only,039490,0.0029850746268656712
beta_only,042000,0.0020403225806451615
beta_only,042520,0.001485981308411215
beta_only,042700,0.0013786810812258321
beta_only,043200,-0.0008727197346600332
beta_only,044490,-0.0007175846424376472
beta_only,046210,-0.0003531073446327684
beta_only,047050,-0.0005387523629489601
beta_only,047920,-0.00011015325670498094
beta_only,049630,-0.0020185280099633556
beta_only,051980,-0.0012151993980436418
beta_only,056080,0.006031746031746031
beta_only,058610,-0.001088847140870641
beta_only,060280,-0.0006432852207985906
beta_only,062040,0.00037268770402611564
beta_only,064290,0.0021895424836601307
beta_only,066970,-0.0010379464285714284
beta_only,067630,-0.0001375932835820895
beta_only,082270,-0.0017377521613832852
beta_only,087010,0.0006936021221769542
beta_only,089030,0.000937956204379562
beta_only,090360,0.0007923976608187134
beta_only,090710,0.004122681522327933
beta_only,092790,0.002273230103028854
beta_only,092870,0.0005885416666666665
beta_only,098120,0.00307272572562143
beta_only,098460,0.0007123673768286248
beta_only,099220,-0.0004312977099236642
beta_only,100220,0.0012640449438202244
beta_only,100790,0.007857533021202085
beta_only,101140,0.00017719960092286573
beta_only,101170,-0.0011279005703375192
beta_only,101970,-0.0005583503131484804
beta_only,103590,0.00041284403669724745
beta_only,107640,-0.0007787878787878788
beta_only,108490,0.0017918962426978224
beta_only,117730,-0.0008676347712289023
beta_only,123010,-0.0022180684936540197
beta_only,124500,0.01370346087595522
beta_only,140410,-0.0014595283620140215
beta_only,140670,0.0003615279672578447
beta_only,158430,0.0014583333333333332
beta_only,160190,-0.002812931246853714
beta_only,161580,-0.001087087587863664
beta_only,166480,-0.00043307086614173236
beta_only,168330,-0.0004166666666666666
beta_only,168360,0.0018882466281310213
beta_only,177900,-0.0008787348779871215
beta_only,189300,-0.0008575
beta_only,199430,0.002068515604510884
beta_only,200230,-0.0006958408297174304
beta_only,200350,-0.0020259285001643676
beta_only,200470,-0.0020670266752050677
beta_only,200710,-0.0005173775671406003
beta_only,204270,-0.0009124807619387504
beta_only,204620,-0.0006899394999814437
beta_only,208640,-0.0016033243486073673
beta_only,214370,-0.001251173708920188
