name,matched,date,nav_before,target,invested,cash_after
near_only,False,20260304,1.161811618043013,0.1936352696738355,0.015348292297706002,-6.288372600415926e-18
near_only,True,20240802,1.0,0.16666666666666666,0.16666666666666666,0.8329166666666667
near_only,True,20240903,0.9975294699649229,0.1662549116608205,0.1662549116608205,0.6662461177266943
near_only,True,20241004,0.9903323984762566,0.16505539974604277,0.16505539974604277,0.5007780794812864
near_only,True,20241104,0.9871405256046633,0.16452342093411054,0.16452342093411054,0.3358433499948406
near_only,True,20241203,0.9502747332178503,0.15837912220297504,0.15837912220297504,0.17706827998635816
near_only,True,20250103,0.9453855551640271,0.15756425919400452,0.15756425919400452,0.01911011014436864
near_only,True,20250204,0.9616164977482482,0.1602694162913747,0.01906245400934528,-3.469446951953614e-18
near_only,True,20250305,0.9923240501411833,0.16538734169019723,0.15733059526439025,-2.7755575615628914e-17
near_only,True,20250402,0.9471398125643551,0.1578566354273925,0.1578566354273925,0.001305199687673092
near_only,True,20250507,0.9777270839115866,0.16295451398526442,0.16295451398526442,0.1475929618877213
near_only,True,20250604,1.0241126702982433,0.1706854450497072,0.14722489963862478,-1.3877787807814457e-17
near_only,True,20250702,1.0860948198675136,0.18101580331125225,0.17606816228670658,-6.938893903907228e-18
near_only,True,20250804,1.0965953303713254,0.1827658883952209,0.1827658883952209,0.020405782666811076
near_only,True,20250902,1.1078314517608425,0.18463857529347374,0.18463857529347374,0.01581014824115992
near_only,True,20251002,1.212318555786758,0.20205309263112634,0.20205309263112634,0.013678140015204843
near_only,True,20251104,1.364074291324608,0.227345715220768,0.22734571522076802,0.031056815456921627
near_only,True,20251202,1.340597140151723,0.2234328566919538,0.2224139249514928,2.7755575615628914e-17
near_only,True,20260105,1.4185271353713897,0.23642118922856495,0.22941586914145579,0.0
near_only,True,20260203,1.6882991373781038,0.2813831895630173,0.2806905609947452,-2.7755575615628914e-17
near_only,True,20260304,1.5096771355714522,0.25161285592857535,-2.768635971633807e-17,1.5407439555097887e-33
