name,family,date,year,h,net,excess,benchmark,slots,filled,win2x,loss30,top2_to_cash,missing_exit,kospi_weight,kosdaq_weight
steady60,trend_quality,20250304,2025,180,0.4411768170927505,0.091827904874278,0.3493489122184725,20,20,0.1,0.1,0.2587401411131619,0,0.45,0.55
steady60,trend_quality,20250401,2025,60,0.13562669438251052,-0.03624262550719548,0.171869319889706,20,20,0.1,0.2,-0.0008936698495922004,0,0.35,0.65
steady60,trend_quality,20250401,2025,120,0.27516845101967957,-0.01875033615766164,0.2939187871773412,20,20,0.1,0.3,0.061774009029398044,0,0.35,0.65
steady60,trend_quality,20250401,2025,180,0.6981036333464241,0.2484297583712919,0.4496738749751322,20,20,0.1,0.35,0.07753417830445793,0,0.35,0.65
steady60,trend_quality,20250502,2025,60,0.3228929018169471,0.18946838494150492,0.13342451687544216,20,20,0.0,0.0,0.22289290181694707,0,0.45,0.55
steady60,trend_quality,20250502,2025,120,0.48267511564397847,0.048629955199416264,0.4340451604445622,20,20,0.15,0.05,0.292959047179842,0,0.45,0.55
steady60,trend_quality,20250502,2025,180,0.5882316927095292,-0.2106670964231896,0.7988987891327188,20,20,0.1,0.1,0.38543020429184366,0,0.45,0.55
steady60,trend_quality,20250602,2025,60,0.27861293988735064,0.1638119877547813,0.11480095213256933,20,20,0.05,0.0,0.15223827195725884,0,0.6,0.4
steady60,trend_quality,20250602,2025,120,0.8140969595894065,0.47720881313170826,0.33688814645769827,20,20,0.15,0.05,0.3791772324498278,0,0.6,0.4
steady60,trend_quality,20250602,2025,180,1.3414391307759312,0.48065063393103014,0.8607884968449011,20,20,0.25,0.05,0.8655579820639773,0,0.6,0.4
steady60,trend_quality,20250701,2025,60,0.10937635483872754,-0.007746892924892779,0.11712324776362032,20,20,0.05,0.05,0.018785159396617263,0,0.7,0.3
steady60,trend_quality,20250701,2025,120,0.4146510594234498,0.12184175032888989,0.29280930909455993,20,20,0.05,0.05,0.18619428594237528,0,0.7,0.3
steady60,trend_quality,20250701,2025,180,1.152369552183629,0.5264492244924737,0.6259203276911554,20,20,0.3,0.1,0.7195330916423763,0,0.7,0.3
steady60,trend_quality,20250801,2025,60,0.2662816749203444,0.007923540169542276,0.2583581347508021,20,20,0.05,0.0,0.1420451496774961,0,0.6,0.4
steady60,trend_quality,20250801,2025,120,0.603310327581535,0.021078730024271408,0.5822315975572636,20,20,0.05,0.05,0.4390620293850982,0,0.6,0.4
steady60,trend_quality,20250801,2025,180,1.0036154159928259,0.13749406623081706,0.8661213497620088,20,20,0.1,0.0,0.683793902008644,0,0.6,0.4
steady60,trend_quality,20250901,2025,60,0.5023245572705568,0.2925289354542322,0.2097956218163246,20,20,0.25,0.1,0.340512508821768,0,0.45,0.55
steady60,trend_quality,20250901,2025,120,0.7602544088859347,0.19484254112340094,0.5654118677625337,20,20,0.2,0.1,0.5594111202843781,0,0.45,0.55
steady60,trend_quality,20250901,2025,180,1.2188060707678703,0.25958267176001515,0.9592233990078551,20,20,0.3,0.1,0.7929511110927474,0,0.45,0.55
steady60,trend_quality,20251001,2025,60,0.30704496563004713,0.16457100840256736,0.14247395722747977,20,20,0.1,0.0,0.1381490807235067,0,0.15,0.85
steady60,trend_quality,20251001,2025,120,0.4202153433207399,0.14770924524308077,0.27250609807765913,20,20,0.1,0.0,0.2114514139533475,0,0.15,0.85
steady60,trend_quality,20251001,2025,180,0.40903943984194235,0.2031129717824327,0.20592646805950965,20,20,0.1,0.05,0.0869118896962197,0,0.15,0.85
steady60,trend_quality,20251103,2025,60,0.16215866784322713,-0.08781695003474463,0.24997561787797176,20,20,0.0,0.0,0.05499533659453004,0,0.35,0.65
steady60,trend_quality,20251103,2025,120,0.5430243170430966,0.14622948506261313,0.3967948319804835,20,20,0.15,0.05,0.34670474230888776,0,0.35,0.65
steady60,trend_quality,20251103,2025,180,-0.13538978728675669,-0.06269118226433738,-0.0726986050224193,20,20,0.0,0.55,-0.24273156930716516,0,0.35,0.65
steady60,trend_quality,20251201,2025,60,0.42407168680117724,0.19229846900597466,0.23177321779520257,20,20,0.1,0.05,0.2941428663490811,0,0.15,0.85
steady60,trend_quality,20251201,2025,120,0.7291370102782715,0.45929699281017516,0.2698400174680963,20,20,0.2,0.1,0.3969634961760703,0,0.15,0.85
steady60,trend_quality,20251201,2025,180,0.15873516189877634,0.13623627636997893,0.022498885528797433,20,20,0.1,0.3,-0.10729219563552224,0,0.15,0.85
steady60,trend_quality,20260102,2026,60,0.19210550221029485,0.062063968735979996,0.13004153347431485,20,20,0.05,0.2,0.023817259212796076,0,0.2,0.8
steady60,trend_quality,20260102,2026,120,0.32568112591574694,0.2583741560060776,0.06730696990966935,20,20,0.15,0.35,0.05169018226637301,0,0.2,0.8
steady60,trend_quality,20260202,2026,60,0.2698630884458096,0.12759772258183605,0.14226536586397354,20,20,0.05,0.05,0.16651351560925357,0,0.25,0.75
steady60,trend_quality,20260202,2026,120,-0.2698486818254345,-0.04893988388719028,-0.2209087979382442,20,20,0.0,0.65,-0.3538022375495915,0,0.25,0.75
steady60,trend_quality,20260303,2026,60,0.7197035941709137,0.22258674814027302,0.49711684603064066,20,20,0.15,0.05,0.5199438456549347,0,0.65,0.35
steady60,trend_quality,20260303,2026,120,0.3057844354793106,0.12404107973541306,0.18174335574389755,20,20,0.1,0.15,0.15072381023583573,0,0.65,0.35
steady126,trend_quality,20240801,2024,60,0.0677890366145745,0.10399959120377558,-0.03621055458920108,20,20,0.0,0.1,0.021399603184516863,0,0.5,0.5
steady126,trend_quality,20240801,2024,120,0.10326429062275215,0.1543441611418525,-0.051079870519100345,20,20,0.0,0.15,0.029515534426650485,0,0.5,0.5
steady126,trend_quality,20240801,2024,180,0.32559795565507227,0.3809896806173421,-0.05539172496226985,20,20,0.3,0.2,0.1457045335118333,0,0.5,0.5
steady126,trend_quality,20240902,2024,60,-0.0255385570526784,0.06170873494662473,-0.08724729199930313,20,20,0.05,0.3,-0.10592536284586948,0,0.65,0.35
steady126,trend_quality,20240902,2024,120,0.29551249025269216,0.33440448950895707,-0.038891999256264936,20,20,0.1,0.25,0.1655480913256012,0,0.65,0.35
steady126,trend_quality,20240902,2024,180,0.584694544494455,0.5363009983682137,0.04839354612624138,20,20,0.2,0.2,0.31228723791677876,0,0.65,0.35
steady126,trend_quality,20241002,2024,60,-0.015540632824082657,0.07123180764492251,-0.08677244046900517,20,20,0.05,0.2,-0.11586319619220616,0,0.5,0.5
steady126,trend_quality,20241002,2024,120,0.028197057547914756,0.09993530679115505,-0.07173824924324029,20,20,0.1,0.3,-0.1092347246855343,0,0.5,0.5
steady126,trend_quality,20241002,2024,180,0.37986896195837505,0.25768966995710085,0.1221792920012742,20,20,0.15,0.25,0.10204159480688599,0,0.5,0.5
steady126,trend_quality,20241101,2024,60,-0.03484404815419316,-0.004120040393187547,-0.030724007761005614,20,20,0.0,0.1,-0.080390492392168,0,0.6,0.4
steady126,trend_quality,20241101,2024,120,-0.053975739292726574,-0.03012217956006969,-0.023853559732656883,20,20,0.0,0.2,-0.13820352312219972,0,0.6,0.4
steady126,trend_quality,20241101,2024,180,0.15954823197471563,-0.019727967479342468,0.1792761994540581,20,20,0.1,0.2,-0.06474877928143777,0,0.6,0.4
steady126,trend_quality,20241202,2024,60,0.18605209386910804,0.15228150502850407,0.03377058884060398,20,20,0.05,0.05,0.07802087537711791,0,0.7,0.3
steady126,trend_quality,20241202,2024,120,0.20772309780219853,0.09196571020540346,0.11575738759679506,20,20,0.1,0.15,0.0538929223236513,0,0.7,0.3
steady126,trend_quality,20241202,2024,180,0.2404859734316295,0.019591681930562294,0.2208942915010672,20,20,0.1,0.2,0.06154309946666527,0,0.7,0.3
steady126,trend_quality,20250102,2025,60,0.009588770652003562,0.014226097038566364,-0.0046373263865628015,20,20,0.0,0.05,-0.05703639491091035,0,0.6,0.4
steady126,trend_quality,20250102,2025,120,0.08674341478858108,-0.10341473081665814,0.19015814560523922,20,20,0.0,0.1,0.01362269406786037,0,0.6,0.4
steady126,trend_quality,20250102,2025,180,0.05628847446538064,-0.2666737982950171,0.32296227276039774,20,20,0.0,0.25,-0.05538420524008595,0,0.6,0.4
steady126,trend_quality,20250203,2025,60,0.009504981792977889,-0.0020326657426626444,0.011537647535640533,20,20,0.0,0.15,-0.03231215105575662,0,0.45,0.55
steady126,trend_quality,20250203,2025,120,0.25251054509283366,0.04840105358608382,0.20410949150674984,20,20,0.1,0.1,0.1335295694184778,0,0.45,0.55
steady126,trend_quality,20250203,2025,180,0.37319143679274946,-0.048470020706305184,0.42166145749905465,20,20,0.05,0.15,0.16200436389369272,0,0.45,0.55
steady126,trend_quality,20250304,2025,60,0.12389869093049033,0.10082889987216259,0.023069791058327738,20,20,0.05,0.1,0.03038749198450878,0,0.5,0.5
steady126,trend_quality,20250304,2025,120,0.21592348523797247,0.05672574604917416,0.15919773918879832,20,20,0.1,0.1,0.08586669460658994,0,0.5,0.5
steady126,trend_quality,20250304,2025,180,0.514031866741911,0.14566693084468751,0.3683649358972235,20,20,0.15,0.15,0.29390462046305654,0,0.5,0.5
steady126,trend_quality,20250401,2025,60,0.1274825557583392,-0.0401345913455711,0.1676171471039103,20,20,0.1,0.25,-0.009037808473763516,0,0.3,0.7
steady126,trend_quality,20250401,2025,120,0.271687298293971,-0.015210080358374678,0.28689737865234566,20,20,0.1,0.3,0.05829285630368941,0,0.3,0.7
steady126,trend_quality,20250401,2025,180,0.7769714455996859,0.34255412383781614,0.43441732176186976,20,20,0.15,0.3,0.1564019905577196,0,0.3,0.7
steady126,trend_quality,20250502,2025,60,0.35450004295612847,0.2210755260806863,0.13342451687544216,20,20,0.0,0.0,0.2545000429561285,0,0.45,0.55
steady126,trend_quality,20250502,2025,120,0.7169501426313656,0.2829049821868034,0.4340451604445622,20,20,0.2,0.05,0.5063897363082475,0,0.45,0.55
steady126,trend_quality,20250502,2025,180,0.882047107126553,0.08314831799383415,0.7988987891327188,20,20,0.1,0.05,0.6745733418332007,0,0.45,0.55
steady126,trend_quality,20250602,2025,60,0.2652756843796072,0.1636126610600952,0.101663023319512,20,20,0.05,0.0,0.13890101644951536,0,0.45,0.55
steady126,trend_quality,20250602,2025,120,0.7550047652025951,0.4482004807148885,0.3068042844877066,20,20,0.15,0.15,0.3200850380630163,0,0.45,0.55
steady126,trend_quality,20250602,2025,180,1.3094161466733603,0.5346975963161136,0.7747185503572467,20,20,0.3,0.1,0.8335349979614062,0,0.45,0.55
steady126,trend_quality,20250701,2025,60,0.201259492477298,0.08413624471367767,0.11712324776362032,20,20,0.1,0.0,0.07614965787485473,0,0.7,0.3
steady126,trend_quality,20250701,2025,120,0.7006041556450516,0.4077948465504917,0.29280930909455993,20,20,0.1,0.05,0.252947821144515,0,0.7,0.3
steady126,trend_quality,20250701,2025,180,1.0799241292091282,0.4540038015179728,0.6259203276911554,20,20,0.3,0.1,0.6598871779866549,0,0.7,0.3
steady126,trend_quality,20250801,2025,60,0.20561349086374414,-0.0782776724532025,0.28389116331694664,20,20,0.0,0.0,0.12888896776152958,0,0.8,0.2
steady126,trend_quality,20250801,2025,120,0.5415917227874643,-0.07938032251646332,0.6209720453039276,20,20,0.05,0.05,0.3866312308960495,0,0.8,0.2
steady126,trend_quality,20250801,2025,180,0.8507358059293855,-0.1305132574831096,0.9812490634124951,20,20,0.05,0.0,0.563472675451155,0,0.8,0.2
steady126,trend_quality,20250901,2025,60,0.48271321453451,0.2639173901651034,0.2187958243694066,20,20,0.25,0.05,0.32067736749543263,0,0.55,0.45
steady126,trend_quality,20250901,2025,120,0.6949386575611308,0.09411480463110444,0.6008238529300264,20,20,0.1,0.05,0.49409536895957434,0,0.55,0.45
steady126,trend_quality,20250901,2025,180,1.0242573188042903,-0.08318700906229348,1.1074443278665838,20,20,0.2,0.05,0.730005092244712,0,0.55,0.45
steady126,trend_quality,20251001,2025,60,0.46960976720352415,0.3037370649229867,0.16587270228053747,20,20,0.15,0.0,0.2831088910588425,0,0.3,0.7
steady126,trend_quality,20251001,2025,120,0.659524960548242,0.340582416134217,0.3189425444140249,20,20,0.15,0.05,0.4334291239418005,0,0.3,0.7
steady126,trend_quality,20251001,2025,180,1.1800424749633092,0.7847654826546497,0.3952769923086594,20,20,0.3,0.1,0.6396449885351096,0,0.3,0.7
steady126,trend_quality,20251103,2025,60,0.34186848301648404,0.08110048555458771,0.26076799746189633,20,20,0.0,0.0,0.22920003832249192,0,0.75,0.25
steady126,trend_quality,20251103,2025,120,0.6678193574787191,0.14536514277558976,0.5224542147031294,20,20,0.1,0.05,0.47120499607222016,0,0.75,0.25
steady126,trend_quality,20251103,2025,180,-0.0006501780207421884,-0.1924350563763447,0.1917848783556025,20,20,0.05,0.3,-0.15925173254105807,0,0.75,0.25
steady126,trend_quality,20251201,2025,60,0.5410384336727898,0.2995020731672399,0.24153636050554989,20,20,0.15,0.0,0.3971796734286849,0,0.2,0.8
steady126,trend_quality,20251201,2025,120,0.9789651174668851,0.6542236297526609,0.3247414877142242,20,20,0.25,0.05,0.646791603364684,0,0.2,0.8
steady126,trend_quality,20251201,2025,180,0.33466822367620863,0.27235315750264333,0.062315066173565276,20,20,0.15,0.2,0.06864086614191003,0,0.2,0.8
steady126,trend_quality,20260102,2026,60,0.20407214590696893,0.07403061243265407,0.13004153347431485,20,20,0.05,0.15,0.02138398098654338,0,0.2,0.8
steady126,trend_quality,20260102,2026,120,0.44940981500659494,0.3821028450969256,0.06730696990966935,20,20,0.2,0.3,0.175418871357221,0,0.2,0.8
steady126,trend_quality,20260202,2026,60,0.4896100246717018,0.3134528527311172,0.17615717194058456,20,20,0.1,0.05,0.3291223730821048,0,0.35,0.65
steady126,trend_quality,20260202,2026,120,-0.1892315448375097,-0.022218890583457662,-0.16701265425405204,20,20,0.0,0.45,-0.26947969617165884,0,0.35,0.65
steady126,trend_quality,20260303,2026,60,0.5396132992838844,0.1403309197737851,0.39928237951009926,20,20,0.1,0.05,0.3667996451005767,0,0.5,0.5
steady126,trend_quality,20260303,2026,120,0.20587755723526224,0.0992808955209642,0.10659666171429805,20,20,0.05,0.15,0.09512470503579692,0,0.5,0.5
efficient,trend_quality,20240801,2024,60,0.13128487064549407,0.16713615688470118,-0.03585128623920712,20,20,0.05,0.1,-0.003669192066222289,0,0.3,0.7
efficient,trend_quality,20240801,2024,120,0.17787159560987592,0.22854184479185313,-0.0506702491819772,20,20,0.05,0.15,0.02993832020348222,0,0.3,0.7
efficient,trend_quality,20240801,2024,180,0.3247325982835291,0.3869771670912325,-0.06224456880770341,20,20,0.35,0.15,0.14483917614029013,0,0.3,0.7
efficient,trend_quality,20240902,2024,60,-0.07634251424314382,0.016027721924784674,-0.0923702361679285,20,20,0.05,0.3,-0.1567293200363349,0,0.5,0.5
efficient,trend_quality,20240902,2024,120,0.1481214607686206,0.1885241690396811,-0.04040270827106052,20,20,0.05,0.25,0.020136629184406046,0,0.5,0.5
efficient,trend_quality,20240902,2024,180,0.2651985369721429,0.22680730773454483,0.03839122923759808,20,20,0.15,0.25,0.03535304458612719,0,0.5,0.5
efficient,trend_quality,20241002,2024,60,-0.23845510170404288,-0.14761916706662126,-0.09083593463742164,20,20,0.0,0.35,-0.2619379941514103,0,0.4,0.6
efficient,trend_quality,20241002,2024,120,-0.28319771124765636,-0.2035724633576546,-0.07962524789000174,20,20,0.0,0.55,-0.30418856099205416,0,0.4,0.6
efficient,trend_quality,20241002,2024,180,-0.20704132095649933,-0.31111781913657144,0.10407649818007214,20,20,0.0,0.35,-0.23057148601056876,0,0.4,0.6
efficient,trend_quality,20241101,2024,60,-0.07503981638997612,-0.04433091749726456,-0.030708898892711556,20,20,0.0,0.15,-0.13538024072765012,0,0.5,0.5
efficient,trend_quality,20241101,2024,120,-0.008311302413363626,0.018687924374247225,-0.026999226787610853,20,20,0.05,0.25,-0.1518337205935865,0,0.5,0.5
efficient,trend_quality,20241101,2024,180,0.13014594884269556,-0.03055826079500437,0.16070420963769994,20,20,0.1,0.15,-0.10494442581730268,0,0.5,0.5
efficient,trend_quality,20241202,2024,60,0.13098784954650736,0.09160419211920848,0.03938365742729888,20,20,0.05,0.1,0.018481083538929417,0,0.5,0.5
efficient,trend_quality,20241202,2024,120,0.2756766662996566,0.1659310263047583,0.10974563999489828,20,20,0.1,0.15,0.12184649082110936,0,0.5,0.5
efficient,trend_quality,20241202,2024,180,0.45964721718133383,0.26290454143381825,0.19674267574751558,20,20,0.2,0.2,0.15410402103747026,0,0.5,0.5
efficient,trend_quality,20250102,2025,60,0.03853015427601446,0.05386315662141555,-0.015333002345401091,20,20,0.0,0.15,-0.027059946025378145,0,0.3,0.7
efficient,trend_quality,20250102,2025,120,0.1374951849430264,-0.0072041553726288066,0.1446993403156552,20,20,0.05,0.1,0.030963192862710993,0,0.3,0.7
efficient,trend_quality,20250102,2025,180,0.3026272811905127,0.041289252949057775,0.2613380282414549,20,20,0.15,0.15,0.059121023430803256,0,0.3,0.7
efficient,trend_quality,20250203,2025,60,-0.04891617433023068,-0.06214940890854545,0.013233234578314768,20,20,0.0,0.1,-0.0826313543569013,0,0.5,0.5
efficient,trend_quality,20250203,2025,120,0.14358544369387405,-0.07027706128436328,0.21386250497823733,20,20,0.1,0.15,0.024604468019518193,0,0.5,0.5
efficient,trend_quality,20250203,2025,180,0.5330036180462199,0.09087344851701384,0.44213016952920603,20,20,0.1,0.15,0.21816921581226217,0,0.5,0.5
efficient,trend_quality,20250304,2025,60,0.11883978417602285,0.09576999311769512,0.023069791058327738,20,20,0.05,0.05,0.025250157701978953,0,0.5,0.5
efficient,trend_quality,20250304,2025,120,0.2528534062425942,0.09365566705379591,0.15919773918879832,20,20,0.05,0.1,0.13227404281426053,0,0.5,0.5
efficient,trend_quality,20250304,2025,180,0.5525306778226389,0.18416574192541535,0.3683649358972235,20,20,0.1,0.1,0.3384425919954226,0,0.5,0.5
efficient,trend_quality,20250401,2025,60,0.20563730283696519,0.042272328518850544,0.16336497431811464,20,20,0.05,0.15,0.07368886385475377,0,0.25,0.75
efficient,trend_quality,20250401,2025,120,0.38272413962920226,0.10284816950185205,0.2798759701273502,20,20,0.1,0.2,0.16932969763892072,0,0.25,0.75
efficient,trend_quality,20250401,2025,180,0.951058864584617,0.5318980960360096,0.4191607685486074,20,20,0.15,0.2,0.3304894095426508,0,0.25,0.75
efficient,trend_quality,20250502,2025,60,0.2822784991279164,0.16313791887720222,0.1191405802507142,20,20,0.0,0.1,0.18227849912791638,0,0.35,0.65
efficient,trend_quality,20250502,2025,120,0.48890887610716416,0.09236924805883157,0.3965396280483326,20,20,0.2,0.1,0.2399479690372452,0,0.35,0.65
efficient,trend_quality,20250502,2025,180,0.7560971106687697,-0.001035044302206689,0.7571321549709764,20,20,0.15,0.1,0.40694311280879036,0,0.35,0.65
efficient,trend_quality,20250602,2025,60,0.12275142838334616,0.007950476250776828,0.11480095213256933,20,20,0.0,0.05,0.030954403615306908,0,0.6,0.4
efficient,trend_quality,20250602,2025,120,0.389770897592851,0.05288275113515273,0.33688814645769827,20,20,0.1,0.2,0.1670404251072566,0,0.6,0.4
efficient,trend_quality,20250602,2025,180,0.8767343694066284,0.015945872561727303,0.8607884968449011,20,20,0.2,0.15,0.5426950206486215,0,0.6,0.4
efficient,trend_quality,20250701,2025,60,0.039440422682671755,-0.07573766055667902,0.11517808323935078,20,20,0.05,0.1,-0.05063377203321677,0,0.65,0.35
efficient,trend_quality,20250701,2025,120,0.4143920557136984,0.12994105539878736,0.28445100031491105,20,20,0.05,0.05,0.09292427960792578,0,0.65,0.35
efficient,trend_quality,20250701,2025,180,0.6239184397807117,0.013038330119450436,0.6108801096612613,20,20,0.15,0.15,0.3497124981963793,0,0.65,0.35
efficient,trend_quality,20250801,2025,60,0.3296898922511597,0.08409827178342982,0.24559162046772987,20,20,0.1,0.0,0.17694129282727641,0,0.5,0.5
efficient,trend_quality,20250801,2025,120,0.6416376240819249,0.0787762503979933,0.5628613736839316,20,20,0.15,0.1,0.4532639636623202,0,0.5,0.5
efficient,trend_quality,20250801,2025,180,0.9597832213824452,0.1512257284456795,0.8085574929367657,20,20,0.1,0.05,0.6399617073982633,0,0.5,0.5
efficient,trend_quality,20250901,2025,60,0.4756624415039391,0.2838672247937784,0.1917952167101607,20,20,0.25,0.2,0.3138503930551503,0,0.25,0.75
efficient,trend_quality,20250901,2025,120,0.6890715775486632,0.1944836801211151,0.4945878974275481,20,20,0.15,0.15,0.3995940889598029,0,0.25,0.75
efficient,trend_quality,20250901,2025,180,1.7623541592260519,1.0995726179356538,0.6627815412903981,20,20,0.3,0.15,0.6457765932049935,0,0.25,0.75
efficient,trend_quality,20251001,2025,60,0.4242202103363512,0.28954583479322404,0.1346743755431272,20,20,0.15,0.0,0.23771933419166955,0,0.1,0.9
efficient,trend_quality,20251001,2025,120,0.5729478243728179,0.3159205417406139,0.257027282632204,20,20,0.15,0.0,0.3468519877663764,0,0.1,0.9
efficient,trend_quality,20251001,2025,180,0.7066346867105004,0.563825060067374,0.1428096266431264,20,20,0.2,0.05,0.3305888379111671,0,0.1,0.9
efficient,trend_quality,20251103,2025,60,0.2441804026168482,-0.0017480729171518439,0.24592847553400005,20,20,0.0,0.0,0.1349808538709147,0,0.2,0.8
efficient,trend_quality,20251103,2025,120,0.4949424139350114,0.1452698504755201,0.3496725634594913,20,20,0.1,0.1,0.14070464628260956,0,0.2,0.8
efficient,trend_quality,20251103,2025,180,-0.22694926801487386,-0.05506935672569635,-0.1718799112891775,20,20,0.05,0.6,-0.3854540485333063,0,0.2,0.8
efficient,trend_quality,20251201,2025,60,0.3462348471278225,0.1339879147533145,0.21224693237450798,20,20,0.1,0.05,0.21630602667572632,0,0.05,0.95
efficient,trend_quality,20251201,2025,120,0.3089268673568512,0.1488897903810105,0.16003707697584071,20,20,0.1,0.2,0.010608870402112407,0,0.05,0.95
efficient,trend_quality,20251201,2025,180,-0.2446344688754385,-0.18750099311470023,-0.057133475760738274,20,20,0.0,0.55,-0.3147083419695279,0,0.05,0.95
efficient,trend_quality,20260102,2026,60,0.17316154419027663,0.0478888797242272,0.12527266446604943,20,20,0.05,0.25,0.004779731544859249,0,0.15,0.85
efficient,trend_quality,20260102,2026,120,0.1355665502221943,0.10878867265939399,0.026777877562800312,20,20,0.15,0.5,-0.10483878797409216,0,0.15,0.85
efficient,trend_quality,20260202,2026,60,0.23010374478558454,0.087838378921611,0.14226536586397354,20,19,0.05,0.05,0.12675417194902852,0,0.25,0.75
efficient,trend_quality,20260202,2026,120,-0.2661418976619413,-0.0452330997236971,-0.2209087979382442,20,19,0.0,0.6,-0.3500954533860984,0,0.25,0.75
efficient,trend_quality,20260303,2026,60,0.597394974422454,0.19811259491235478,0.39928237951009926,20,20,0.2,0.1,0.39763522590647504,0,0.5,0.5
efficient,trend_quality,20260303,2026,120,0.1126287141145708,0.0060320524002727555,0.10659666171429805,20,20,0.1,0.3,-0.02524902542374005,0,0.5,0.5
drift,trend_quality,20240801,2024,60,0.19010730232967543,0.226228039831378,-0.036120737501702596,20,20,0.05,0.1,0.05515323961795906,0,0.45,0.55
drift,trend_quality,20240801,2024,120,0.1868450735818885,0.23782253876670806,-0.05097746518481956,20,20,0.05,0.15,0.03280342752146313,0,0.45,0.55
drift,trend_quality,20240801,2024,180,0.2954899110685135,0.3525948469921418,-0.05710493592362825,20,20,0.3,0.2,0.11559648892527452,0,0.45,0.55
drift,trend_quality,20240902,2024,60,-0.043874276669617865,0.04508066338589373,-0.08895494005551159,20,20,0.05,0.35,-0.12426108246280895,0,0.6,0.4
drift,trend_quality,20240902,2024,120,0.24238157679315786,0.2817771457210213,-0.03939556892786347,20,20,0.1,0.3,0.11241717786606689,0,0.6,0.4
drift,trend_quality,20240902,2024,180,0.4826076926698536,0.43754825217315996,0.045059440496693616,20,20,0.2,0.25,0.21020038609217734,0,0.6,0.4
drift,trend_quality,20241002,2024,60,-0.12301986073533122,-0.032183926097909585,-0.09083593463742164,20,20,0.05,0.4,-0.2045171089255559,0,0.4,0.6
drift,trend_quality,20241002,2024,120,-0.11966050283029579,-0.04003525494029406,-0.07962524789000174,20,20,0.05,0.45,-0.21898331534383284,0,0.4,0.6
drift,trend_quality,20241002,2024,180,0.11288106808957041,0.008804569909498267,0.10407649818007214,20,20,0.1,0.45,-0.16494629906191863,0,0.4,0.6
drift,trend_quality,20241101,2024,60,-0.05822782412420644,-0.027518925231494885,-0.030708898892711556,20,20,0.0,0.2,-0.11856824846188044,0,0.5,0.5
drift,trend_quality,20241101,2024,120,0.030006820402898073,0.057006047190508925,-0.026999226787610853,20,20,0.05,0.25,-0.11351559777732481,0,0.5,0.5
drift,trend_quality,20241101,2024,180,0.256574359829658,0.09587015019195805,0.16070420963769994,20,20,0.15,0.15,0.021483985169659707,0,0.5,0.5
drift,trend_quality,20241202,2024,60,0.1271022416117734,0.08631531703780078,0.04078692457397261,20,20,0.05,0.1,0.014595475604195458,0,0.45,0.55
drift,trend_quality,20241202,2024,120,0.1581860197887502,0.0499433166943261,0.10824270309442409,20,20,0.1,0.2,0.004355844310202998,0,0.45,0.55
drift,trend_quality,20241202,2024,180,0.3071807128263302,0.11647594101720249,0.1907047718091277,20,20,0.15,0.25,0.003652555325848432,0,0.45,0.55
drift,trend_quality,20250102,2025,60,-0.007664010722907929,0.005886378962686784,-0.013550389685594712,20,20,0.0,0.15,-0.06588335386951907,0,0.35,0.65
drift,trend_quality,20250102,2025,120,0.06095172000806394,-0.09132408785585526,0.1522758078639192,20,20,0.05,0.1,-0.024434211775247766,0,0.35,0.65
drift,trend_quality,20250102,2025,180,0.17730456896367183,-0.09430416669760691,0.27160873566127874,20,20,0.1,0.2,-0.06260465265183164,0,0.35,0.65
drift,trend_quality,20250203,2025,60,-0.12181912081360584,-0.13335676834924637,0.011537647535640533,20,20,0.0,0.25,-0.15301183352001502,0,0.45,0.55
drift,trend_quality,20250203,2025,120,0.08627792727885084,-0.117831564227899,0.20410949150674984,20,20,0.05,0.2,-0.016158930748446203,0,0.45,0.55
drift,trend_quality,20250203,2025,180,0.42660019642816804,0.004938738929113395,0.42166145749905465,20,20,0.1,0.25,0.11176579419421032,0,0.45,0.55
drift,trend_quality,20250304,2025,60,0.10814107004123549,0.08826988403425229,0.01987118600698321,20,20,0.05,0.1,0.014551443567191596,0,0.45,0.55
drift,trend_quality,20250304,2025,120,0.2135909708448554,0.06342097799611637,0.15016999284873903,20,20,0.05,0.15,0.09301160741652167,0,0.45,0.55
drift,trend_quality,20250304,2025,180,0.4681457955180142,0.11879688329954174,0.3493489122184725,20,20,0.1,0.15,0.25405770969079794,0,0.45,0.55
drift,trend_quality,20250401,2025,60,0.07758443365837261,-0.09003271344553768,0.1676171471039103,20,20,0.05,0.25,-0.04258006421786374,0,0.3,0.7
drift,trend_quality,20250401,2025,120,0.2252357730541513,-0.06166160559819436,0.28689737865234566,20,20,0.1,0.3,0.011841331063869757,0,0.3,0.7
drift,trend_quality,20250401,2025,180,0.7071069845102216,0.2726896627483518,0.43441732176186976,20,20,0.15,0.35,0.0865375294682554,0,0.3,0.7
drift,trend_quality,20250502,2025,60,0.32093230275023243,0.18750778587479028,0.13342451687544216,20,20,0.0,0.1,0.22093230275023243,0,0.45,0.55
drift,trend_quality,20250502,2025,120,0.6399146184389264,0.20586945799436418,0.4340451604445622,20,20,0.2,0.1,0.3909537113690075,0,0.45,0.55
drift,trend_quality,20250502,2025,180,0.8481047606607941,0.049205971528075265,0.7988987891327188,20,20,0.15,0.1,0.49895076280081485,0,0.45,0.55
drift,trend_quality,20250602,2025,60,0.2419835655520371,0.1403205422325251,0.101663023319512,20,20,0.05,0.05,0.11560889762194526,0,0.45,0.55
